salary_is_predicted,adref,id,location,redirect_url,title,description,category,created,__CLASS__,company,latitude,longitude,contract_time,salary_max,salary_min,contract_type
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRHV2Wkw0NG04Ukd4QjRrcldQSllFUSIsImkiOiI1NjUzNjc2NDI0In0.0LMXEZukKc52TE-tq6qkmhYaOyvphkccxb36NT-Itm4,5653676424,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ludwigsburg (Kreis)', 'Schwieberdingen'], 'display_name': 'Schwieberdingen, Ludwigsburg (Kreis)'}",https://www.adzuna.de/details/5653676424?utm_medium=api&utm_source=a4bcf954,Pflichtpraktikum in Data Science,"Pflichtpraktikum in Data Science Robert-Bosch-Straße 2, 71701 Schwieberdingen, Deutschland Vollzeit Robert Bosch GmbH Unternehmensbeschreibung Bei Bosch gestalten wir Zukunft mit hochwertigen Technologien und Dienstleistungen, die Begeisterung wecken und das Leben der Menschen verbessern. Unser Versprechen an unsere Mitarbeiterinnen und Mitarbeiter steht dabei felsenfest: Wir wachsen gemeinsam, haben Freude an unserer Arbeit und inspirieren uns gegenseitig. Willkommen bei Bosch. Die Robert Bosc…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",2026-03-04T14:07:38Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Robert Bosch GmbH'}",48.87657,9.07443,full_time,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUhueE1JNG04UkdhVFlVaDI1VmRYdyIsImkiOiI1NTA1NDMyODAxIn0.0E0BIXrIM3Se3LlP2dLovLm3kc-FdC2MdAcjV9mAwZg,5505432801,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}",https://www.adzuna.de/details/5505432801?utm_medium=api&utm_source=a4bcf954,Praktikum Data Science,"Deine Aufgaben Werde für 4-6 Monate Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. … konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Wirke mit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwickle, validiere und pilotiere KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen. Bringe dich in die strategische Definition von Daten- & KI-Themen ei…","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-11-20T18:07:45Z,Adzuna::API::Response::Job,"{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}",49.18975,9.2274,full_time,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUhueE1JNG04UkdhVFlVaDI1VmRYdyIsImkiOiI1NjAxNDkxMzIzIn0.Kof1saHJvpOsSD6NoNVwCBkW8De9SbRGeWfaH_FUW1c,5601491323,"{'area': ['Deutschland', 'Niedersachsen', 'Wilhelmshaven'], 'display_name': 'Wilhelmshaven, Niedersachsen', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5601491323?se=5HnxMI4m8RGaTYUh25VdXw&utm_medium=api&utm_source=a4bcf954&v=BC8A3D0793640E5A617365CA26EF4D291535B022,Duales Studium zum Bachelor of Science in Wirtschaftsinformatik KI & Data Science inkl. Ausbildung zum Fachinformatiker Anwendungsentwicklung (m/w/d),"Sorge gemeinsam mit uns für die digitale Zukunftsfähigkeit der Bundeswehr. Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung der Führungs- und Einsatzfähigkeit der Bundeswehr bei. Mit über 8.000 Kolleg*innen betreiben und modernisieren wir eine der größten und komplexesten IT-Infrastrukturen in Deutschland. Wir suchen verant…","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",2026-01-27T04:07:58Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BWI GmbH'}",53.550256,8.087806,full_time,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUhueE1JNG04UkdhVFlVaDI1VmRYdyIsImkiOiI1NjE3MzYwOTMzIn0.4Aei1Xb8TLoBsIDuzQiMnitPA3skdr92kdbrkUFBdzE,5617360933,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}",https://www.adzuna.de/land/ad/5617360933?se=5HnxMI4m8RGaTYUh25VdXw&utm_medium=api&utm_source=a4bcf954&v=23BA8B8750CB89B569557F40190A044C7C6B1111,Projektleiter Day-Ahead-Prognosen (m/w/d),"Du hast Lust auf innovative und nachhaltige Bau- & Immobilienprojekte? Dann bist du bei uns genau richtig. Von Büros, Konferenzräumen sowie Restaurants bis hin zu Wohnungen - Im TeamSCOS planen, bauen und betreuen wir ein großes Portfolio verschiedenster Immobilien – denn Vielfalt ist unsere Stärke! Bei uns kannst du spannende Projekte von Beginn bis zur Umsetzung begleiten und eigene Ideen einbringen. Vom Grundstückskauf über die Planung und dem Bau bis hin zum Facility Management - bei uns ha…","{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",2026-02-06T16:01:06Z,Adzuna::API::Response::Job,"{'display_name': 'Schwarz Corporate Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",49.18975,9.2274,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUhueE1JNG04UkdhVFlVaDI1VmRYdyIsImkiOiI1NDMzODg1MTY1In0.MOHj-V-zr87u0ODODQM7rCT_0A3Gf-gkimcjplvuKCE,5433885165,"{'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg']}",https://www.adzuna.de/details/5433885165?utm_medium=api&utm_source=a4bcf954,Data Science Director (Programmatic Data Science) (f/m/d),"adjoe is a leading mobile ad platform developing cutting-edge advertising and monetization solutions that take its app partners’ business to the next level. Part of the applike group ecosystem, adjoe is home to an advanced tech stack , powerful financial backing from Bertelsmann, and a highly motivated workforce to be reckoned with. Meet Your Team: Programmatic Data Science Did you know that in-app ads are sold in a real-time auction before they get rendered in thousands of mobile apps? Dozens …","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-10-06T13:46:18Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'applike group'}",53.557429,9.987297,full_time,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg3NTk1OSIsInMiOiI1SG54TUk0bThSR2FUWVVoMjVWZFh3In0.uE_4XBHWew31yQPS2xkCvH_FqzL5uuyixk_KPd-vyUo,5470875959,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bonn, Nordrhein-Westfalen'}",https://www.adzuna.de/land/ad/5470875959?se=5HnxMI4m8RGaTYUh25VdXw&utm_medium=api&utm_source=a4bcf954&v=D2D4D72F315B748F7BB434C91EFE3AD5CFBF40CA,Duales Studium zum Bachelor of Science in Wirtschaftsinformatik KI & Data Science inkl. Ausbildung zum Fachinformatiker Anwe,"Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung der Führungs- und Einsatzfähigkeit der Bundeswehr bei. Mit über 7.700 Kolleg*innen betreiben und modernisieren wir eine der größten und komplexesten IT-Infrastrukturen in Deutschland. Wir suchen verantwortungsvolle IT-Spezialist*innen, die die Bundeswehr-IT aus Überzeugung in…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",2025-10-30T11:57:09Z,Adzuna::API::Response::Job,"{'display_name': 'BWI GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",50.71942,7.112412,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUhueE1JNG04UkdhVFlVaDI1VmRYdyIsImkiOiI1NjYyMzYyNzE3In0.z2l1XSXUMyQ21wPv4jnOrdko_jJiopxODdqF_6VXEE8,5662362717,"{'display_name': 'Karlsruhe (Kreis), Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)']}",https://www.adzuna.de/land/ad/5662362717?se=5HnxMI4m8RGaTYUh25VdXw&utm_medium=api&utm_source=a4bcf954&v=B25415500B04E87EF99E41B35D4468926957B60A,Duales Studium Bachelor of Science (B.Sc.) Data Science und knstliche Intelligenz (m/w/d) 2027,"BBBank eG - Better Banking Wir sind die größte genossenschaftliche Privatkundenbank in Deutschland. Als Digitalbank mit bundesweitem Filialnetz anüber 100 Standorten vereinen wir Erfahrung und Innovation mit derüber 100-jährigen Kompetenz eines erfolgreichen Bankhauses– kundenorientiert, wirtschaftlich, nachhaltig und sympathisch. Wir leben, lieben und liefern Better Banking und setzen Maßstäbe, die nachhaltig sind. Für Wachstum mit Substanz. Für beständige Weiterentwicklung, die Kundenerlebnis…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",2026-03-12T14:26:58Z,Adzuna::API::Response::Job,"{'display_name': 'BBBank eG', '__CLASS__': 'Adzuna::API::Response::Company'}",49.073517,8.589191,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUhueE1JNG04UkdhVFlVaDI1VmRYdyIsImkiOiI1NTI0OTUyMDk5In0.6-mKsGfpBn1DAZz-_q7VennpZ__bBqXN53rk_Acnl6Q,5524952099,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Karlsruhe (Kreis), Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)']}",https://www.adzuna.de/land/ad/5524952099?se=5HnxMI4m8RGaTYUh25VdXw&utm_medium=api&utm_source=a4bcf954&v=080FBA7A45708EAE809E8BF3D55A6666A1FE46BB,Duales Studium Bachelor of Science (B.Sc.) Data Science und künstliche Intelligenz (m/w/d) 2026,"BBBank eG - Better Banking Wir sind die größte genossenschaftliche Privatkundenbank in Deutschland. Als Digitalbank mit bundesweitem Filialnetz an über 100 Standorten vereinen wir Erfahrung und Innovation mit der über 100-jährigen Kompetenz eines erfolgreichen Bankhauses – kundenorientiert, wirtschaftlich, nachhaltig und sympathisch. Wir leben, lieben und liefern Better Banking und setzen Maßstäbe, die nachhaltig sind. Für Wachstum mit Substanz. Für beständige Weiterentwicklung, die Kundenerleb…","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-12-02T23:55:35Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BBBank eG'}",49.073517,8.589191,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUhueE1JNG04UkdhVFlVaDI1VmRYdyIsImkiOiI1NDcwODM2NzQyIn0.5ZqpXUqAG_KmZqCnNi2eWM8gnjYttR3hgB0G0vj-roM,5470836742,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Nürnberg, Bayern', 'area': ['Deutschland', 'Bayern', 'Nürnberg']}",https://www.adzuna.de/land/ad/5470836742?se=5HnxMI4m8RGaTYUh25VdXw&utm_medium=api&utm_source=a4bcf954&v=300CF14BAC8BCE1CA32B4C0759ABDEBE7777233A,"Duales Studium Bachelor of Science in Data Science und Künstlicher Intelligenz (m/w/d), ab 09/2026",Das ist dein Arbeitsumfeld: Gemeinsam mit rund 200 Auszubildenden und dual Studierenden meisterst du die abwechslungsreichen und anspruchsvollen Aufgaben und bist von Beginn an in ein Team eingebunden. Kompetente Ausbilderinnen und Ausbilder stehen dir mit Rat und Tat zur Seite und unterstützen dich bei deiner fachlichen und persönlichen Entwicklung. Nach erfolgreichem Abschluss darfst du dich auf eine Übernahme von mind. einem Jahr freuen. Zum 01.09. starten wir in einen gemeinsamen Orientieru…,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",2025-10-30T11:48:54Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'DATEV eG'}",49.443967,11.083642,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUhueE1JNG04UkdhVFlVaDI1VmRYdyIsImkiOiI1NjAxODQwODI2In0.PthhEizNs17zm3dA9jH04FXAz1g6LCozHzaZhCQpsEY,5601840826,"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5601840826?utm_medium=api&utm_source=a4bcf954,Senior Data Science Engineer,"We are seeking a skilled Data Science Engineer. Must-Have Requirements Programming & ML Frameworks: Python; PyTorch or TensorFlow; scikit-learn; XGBoost or LightGBM; pandas; NumPy Time Series & Forecasting: BSTS; Prophet; Temporal Fusion Transformer (TFT); hierarchical forecasting with MinT reconciliation Optimization: Linear Programming and MILP using tools such as PuLP and OR-Tools; constraint satisfaction; min-cost flow optimization AWS ML Stack: Amazon SageMaker (Training Jobs, Endpoints, M…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'engineering-jobs', 'label': 'Technikerstellen'}",2026-01-27T14:10:51Z,Adzuna::API::Response::Job,"{'display_name': 'Trinetix', '__CLASS__': 'Adzuna::API::Response::Company'}",52.507706,13.420806,full_time,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NDk3MzAyMSIsInMiOiI1SG54TUk0bThSR2FUWVVoMjVWZFh3In0.cj9vyIVaR4n7iykE82m9DNoqfxIIivgPwx2B6cKPIrU,5674973021,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}",https://www.adzuna.de/details/5674973021?utm_medium=api&utm_source=a4bcf954,Data Science Team Manager,"About the job Mercor connects elite creative and technical talent with leading AI research labs. Headquartered in San Francisco, our investors include Benchmark , General Catalyst , Peter Thiel , Adam D'Angelo , Larry Summers , and Jack Dorsey . Position: Data Scientist Type: Contract Compensation: $100–$160/hour Role Responsibilities Evaluate the accuracy and depth of AI-generated content in Quant Trading , Bioinformatics , and Astrophysics to strengthen reasoning and rigor in model outputs . …","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",2026-03-22T06:55:46Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercor'}",52.507706,13.420806,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NDk3MzAwOCIsInMiOiI1SG54TUk0bThSR2FUWVVoMjVWZFh3In0.wcXi20-XZM8YRSqau2HTEmm0htqsLtMjEal0OI5h0ic,5674973008,"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5674973008?utm_medium=api&utm_source=a4bcf954,Lead Data Science Scientist,"About the job Mercor connects elite creative and technical talent with leading AI research labs. Headquartered in San Francisco, our investors include Benchmark , General Catalyst , Peter Thiel , Adam D'Angelo , Larry Summers , and Jack Dorsey . Position: Data Scientist Type: Contract Compensation: $100–$160/hour Role Responsibilities Evaluate the accuracy and depth of AI-generated content in Quant Trading , Bioinformatics , and Astrophysics to strengthen reasoning and rigor in model outputs . …","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",2026-03-22T06:55:46Z,Adzuna::API::Response::Job,"{'display_name': 'Mercor', '__CLASS__': 'Adzuna::API::Response::Company'}",52.507706,13.420806,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzMTI2ODYxNCIsInMiOiI1SG54TUk0bThSR2FUWVVoMjVWZFh3In0.eoxB2_75SXzfzG69FW19qLt6ZkchWkYcisJugSiRKSw,4931268614,"{'display_name': 'Hürth, Rhein-Erft-Kreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth']}",https://www.adzuna.de/details/4931268614?utm_medium=api&utm_source=a4bcf954,Initiativbewerbung Data Science / BI,"Das sind wir Daten sind für uns nicht gleich Daten. Du teilst unsere Mission ""Mehr aus Daten rausholen""? Dann bist Du als Newbie oder erfahrenes Data Science Talent bei uns mehr als willkommen! Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 140 Mitarbeitende. Begleite unser Wachstum u…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",2024-11-08T12:45:45Z,Adzuna::API::Response::Job,"{'display_name': 'Skopos Group', '__CLASS__': 'Adzuna::API::Response::Company'}",50.87096,6.86811,full_time,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUhueE1JNG04UkdhVFlVaDI1VmRYdyIsImkiOiI1NDQyNzMxNjc4In0.MOKDwlQRd1Vg2FGMJGFtqjGyLOEKjJhAsdo3C6PgFoQ,5442731678,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hürth, Rhein-Erft-Kreis', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth']}",https://www.adzuna.de/details/5442731678?utm_medium=api&utm_source=a4bcf954,Initiativbewerbung Data Science / BI,"Das sind wir Daten sind für uns nicht gleich Daten. Du teilst unsere Mission ""Mehr aus Daten rausholen""? Dann bist Du als Newbie oder erfahrenes Data Science Talent bei uns mehr als willkommen! Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 140 Mitarbeitende. Begleite unser Wachstum u…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",2025-10-11T13:49:51Z,Adzuna::API::Response::Job,"{'display_name': 'SKOPOS ELEMENTS', '__CLASS__': 'Adzuna::API::Response::Company'}",50.87096,6.86811,full_time,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUzNjY4ODYxMyIsInMiOiI1SG54TUk0bThSR2FUWVVoMjVWZFh3In0.qj4zWGT_E7p86srLbvMQvgtCwdFugVLE3osffWZ0B50,5536688613,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Feuerbach'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Feuerbach, Stuttgart'}",https://www.adzuna.de/details/5536688613?utm_medium=api&utm_source=a4bcf954,Pflichtpraktikum Data Science im Qualitätsmanagement,"Pflichtpraktikum Data Science im Qualitätsmanagement Wernerstraße 51, 70469 Stuttgart, Deutschland Vollzeit Robert Bosch GmbH Unternehmensbeschreibung Bei Bosch gestalten wir Zukunft mit hochwertigen Technologien und Dienstleistungen, die Begeisterung wecken und das Leben der Menschen verbessern. Unser Versprechen an unsere Mitarbeiterinnen und Mitarbeiter steht dabei felsenfest: Wir wachsen gemeinsam, haben Freude an unserer Arbeit und inspirieren uns gegenseitig. Willkommen bei Bosch. Die Rob…","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-12-10T20:02:52Z,Adzuna::API::Response::Job,"{'display_name': 'Robert Bosch GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",48.81065,9.1557,full_time,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwNzIzNzk5NCIsInMiOiI1SG54TUk0bThSR2FUWVVoMjVWZFh3In0.v-PXWuHM1VV7jqHRA-A-An5yjRGSDs3PsmHXBTJ5plo,5607237994,"{'display_name': 'Maxvorstadt, München', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Maxvorstadt']}",https://www.adzuna.de/details/5607237994?utm_medium=api&utm_source=a4bcf954,Head of Data Science,"Short Facts Join us on our journey to build Europe's energy backbone : We at Flexa are building Europe's largest virtual power plant with currently above 100k assets signed up, aiming to breach the million in the near future. To optimize the value creation from both trading algorithms across markets and dispatching to the assets, we are looking for a forward-thinking and experienced Head of Data Science (d/f/m) who shares our vision and values. A pioneering Head of Data Science to lead and grow…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",2026-01-31T07:21:56Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Flexa'}",48.1476,11.56803,full_time,200000.0,140000.0,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUhueE1JNG04UkdhVFlVaDI1VmRYdyIsImkiOiI1NjYyOTE0ODA5In0.FDi2QCVO3K_g8PuLRAZ-2H5yWyCaxxWpy7Z3GSUxPcE,5662914809,"{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}",https://www.adzuna.de/details/5662914809?utm_medium=api&utm_source=a4bcf954,Data Science Team Leader,"Hungry for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team L…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",2026-03-12T22:18:04Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Just Eat'}",52.507706,13.420806,full_time,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMDY1ODEzMSIsInMiOiI1SG54TUk0bThSR2FUWVVoMjVWZFh3In0.adwQjlo_s73jgha6KX9RImAKjrb_yvFC7U8PkaO6zDI,5510658131,"{'display_name': 'Bernau bei Berlin, Barnim (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Barnim (Kreis)', 'Bernau bei Berlin']}",https://www.adzuna.de/details/5510658131?utm_medium=api&utm_source=a4bcf954,"Applied Scientist, Data Science","Who we are Prior Labs is building foundation models that understand tabular data, the backbone of science and business. Foundation models have transformed text and images, but structured data has remained largely untouched. We’re tackling this $600B opportunity to fundamentally change how organizations work with scientific, medical, financial, and business data. Momentum: We’re the world-leading organization in structured data ML. Our TabPFN v2 model was published in Nature and set a new state-…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",2025-11-23T19:16:26Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Prior Labs'}",52.68087,13.58363,full_time,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMjI1NzkzMCIsInMiOiI1SG54TUk0bThSR2FUWVVoMjVWZFh3In0.zs8AP5PfxQ0HNvcwCn0ZPf7n1LqiNi8sqQayAkBgxdU,5502257930,"{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}",https://www.adzuna.de/details/5502257930?utm_medium=api&utm_source=a4bcf954,"Data Science, Music & Audio","Who we are Melotech is revolutionizing media and entertainment. We create art through technology for humans to enjoy. In just 24 months, our work has been heard, watched and loved for over 3 billion minutes worldwide. Founded by entrepreneur and investor Soheil Mirpour, we are backed by top VCs Cherry Ventures, Speedinvest and GFC, alongside world-class angels from firms such as Spotify, Blackstone and KKR. What you will do Join us as our first dedicated Data Scientist to bring order to the cha…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",2025-11-18T19:20:38Z,Adzuna::API::Response::Job,"{'display_name': 'Melotech', '__CLASS__': 'Adzuna::API::Response::Company'}",52.507706,13.420806,full_time,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNUhueE1JNG04UkdhVFlVaDI1VmRYdyIsImkiOiI1NjcyNDc3OTUwIn0.g4cgFZhvPa1wNHas2zHTP5yqjBg-kASSJ5aNucCB4iQ,5672477950,"{'area': ['Deutschland', 'Bayern', 'Donau-Ries (Kreis)', 'Monheim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Monheim, Donau-Ries (Kreis)'}",https://www.adzuna.de/details/5672477950?utm_medium=api&utm_source=a4bcf954,Data Science Lead 1,"Make your mark for patients To strengthen our Global Advanced Analytics team, we are looking for an adaptable, collaborative individual with an intrapreneurial mindset for our Analytics Lead opening . This hybrid role is based in our headquarters in Monheim, Germany requiring 40% onsite presence and 5-10% international/ domestic travel. About the role You will help to inform on the commercial viability of various assets in development. You will be responsible for making exceptional business imp…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",2026-03-19T22:33:09Z,Adzuna::API::Response::Job,"{'display_name': 'UCB', '__CLASS__': 'Adzuna::API::Response::Company'}",48.84099,10.85789,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDg3MDQ4OTA3NSIsInMiOiI1SG54TUk0bThSR2FUWVVoMjVWZFh3In0.hgTaRbeZVy6zL6-9zoRLJJ5LEWpY_DqymYJRNX-MzyA,4870489075,"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/4870489075?utm_medium=api&utm_source=a4bcf954,Team Lead Data Science,"INTRODUCTION TO THE COMPANY Webtrekk is one of Europe’s market leaders for Customer Intelligence and Marketing Analytics. Since 2019, we are part of the marketing technology service provider, Mapp, and support marketers and data analysts in understanding and analyzing the behavior of their website and app users across all channels and help to utilize this information specifically for marketing purposes. Our solution, which is based on first-party data, ensures maximum data depth for our custome…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",2024-09-20T13:48:26Z,Adzuna::API::Response::Job,"{'display_name': 'Mapp Digital Us Llc', '__CLASS__': 'Adzuna::API::Response::Company'}",52.507706,13.420806,full_time,,,
