latitude,title,salary_is_predicted,adref,redirect_url,id,created,company,category,__CLASS__,location,longitude,description,contract_time,salary_min,salary_max,contract_type
49.80341,Duales Studium Data Science&Künstliche Intelligenz 2027,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicm9GMWFyRno4UkdSTzVTRHBNN1ExUSIsImkiOiI1NzcwNTg5MDM5In0.J9Evl6yuJOpyO6I3bDDIZOVdNhW2u-qBJSBejg_6uMI,https://www.adzuna.de/details/5770589039?utm_medium=api&utm_source=a4bcf954,5770589039,2026-06-20T12:53:08Z,"{'display_name': 'Transgourmet Deutschland GmbH&Co. OHG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'part-time-jobs', 'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Hessen', 'Groß-Gerau (Kreis)', 'Riedstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Riedstadt, Groß-Gerau (Kreis)'}",8.53563,"Duales Studium– unser Erfolgsrezept: Theorie und Praxis verbinden! Werde bei Transgourmet zur KI-Koryphäe: Duübernimmst Initiative in schmackhaften Projekten, bei denen du marktfrische, innovative Ansätze direkt aus deinem Studium einbringst. Du erhältst Einblicke in die Geheimnisse der kulinarischen Datenwelt eines modernen Lebensmittelgroßhändlers: Prozessveredelungá la IT: Optimiere mit uns die digitalen Kochprozesse in unserem Unternehmen, automatisiere Abläufe und würze die Systeme mit Kün…",,,,
52.507706,Senior IT Architect Web Content Management (m/w/d),0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicm9GMWFyRno4UkdSTzVTRHBNN1ExUSIsImkiOiI1NzY4ODk5MTQ5In0.yUQueRO8FjnSflC6wOtZ8RZBldBO7qOl0Y08qdpKudY,https://www.adzuna.de/land/ad/5768899149?se=roF1arFz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=a4bcf954&v=27116A15779C4216077D29B6D87939283DE697CB,5768899149,2026-06-19T05:50:30Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BWI GmbH'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",13.420806,"Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung der Führungs- und Einsatzfähigkeit der Bundeswehr bei. Mit über 8.000 Kolleg*innen betreiben und modernisieren wir eine der größten und komplexesten IT-Infrastrukturen in Deutschland. Wir suchen verantwortungsvolle IT-Spezialist*innen, die die Bundeswehr-IT aus Überzeugung in…",,,,
49.21886,"Duales Studium Data Science und Künstliche Intelligenz, Bachelor of Science, Mercedes-Benz AG, Global Logistics Center Germersheim, Studienbeginn 1. Oktober 2027 (m/w/d)",0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicm9GMWFyRno4UkdSTzVTRHBNN1ExUSIsImkiOiI1Nzc1MDA4OTc1In0.mtX2T-lpgnQGrFCG41Uy3pRBDSaNQtdAXyTSwiaPzVU,https://www.adzuna.de/land/ad/5775008975?se=roF1arFz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=a4bcf954&v=8B0BF0C189CA89C9B65FEA7424D5B9774BA13594,5775008975,2026-06-24T18:36:45Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Germersheim (Kreis)', 'Germersheim'], 'display_name': 'Germersheim, Germersheim (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",8.36958,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",,,,
52.274227,Teamlead Artificial Intelligence - MLOps / Machine Learning (m/w/d),0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicm9GMWFyRno4UkdSTzVTRHBNN1ExUSIsImkiOiI1NzczMTgwOTEyIn0.OJQ5x7K1uHvt05fLMHDfoKzZrEHwDNDJqMm_4TNV_Cw,https://www.adzuna.de/land/ad/5773180912?se=roF1arFz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=a4bcf954&v=F900DE2D077FAD648EE377A9625F9BBF03F96C8E,5773180912,2026-06-23T06:22:13Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ADI Solutions GmbH'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",Adzuna::API::Response::Job,"{'display_name': 'Osnabrück, Osnabrück (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Osnabrück (Kreis)', 'Osnabrück']}",8.055137,"Die ADI Solutions GmbH steht für moderne Softwareentwicklung – international ausgerichtet. An unseren Standorten in Osnabrück und Venlo sowie gemeinsam mit internationalen Kollegen entwickeln rund 50 Mitarbeitende Lösungen, die weltweit im Einsatz sind – bei über 100 Kunden in mehr als 25 Ländern. Was uns antreibt, ist die Verbindung von Menschen, Ideen und Technologien. Ob ERP mit Microsoft Dynamics 365 Business Central, Business Intelligence, Power Platform, Web-Apps oder KI – wir schaffen Lö…",,,,
52.507706,Marketing & Lead Automation Manager (m/w/d),0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicm9GMWFyRno4UkdSTzVTRHBNN1ExUSIsImkiOiI1NzgxMTE1MjEzIn0.CAfpAO1MyrHHAZq70BBMbnnUi_equQjSh1g5WnAaWR0,https://www.adzuna.de/land/ad/5781115213?se=roF1arFz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=a4bcf954&v=29F0F9F2BA78001FDABC1BA8963DBB7528AEE46C,5781115213,2026-06-29T13:25:55Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'primaholding GmbH'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",13.420806,"Die primaholding GmbH ist ein innovativer Dienstleister im Energie- und Telekommunikationssektor. Mit unseren Tochtergesellschaften in der DACH-Region, die wir von der Planung des Aufbauprozesses bis hin zur Etablierung eines nachhaltigen Betriebs begleiten, sind wir breit aufgestellt. Dabei setzen wir auf modernste Infrastruktur, intelligente Automatisierung und den gezielten Einsatz von Künstlicher Intelligenz. Unsere Stärke liegt in unserem engagierten, professionellen Team, das mit Know-how…",,,,
48.0962,Duales Studium Data Science und Künstliche Intelligenz (B. Sc.),0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1ODQyMDExMiIsInMiOiJyb0YxYXJGejhSR1JPNVNEcE03UTFRIn0.uddCyld5gNVpmZ889DKfk6nsbjJ_4GcumeUopWgoF0M,https://www.adzuna.de/details/5758420112?utm_medium=api&utm_source=a4bcf954,5758420112,2026-06-10T13:50:57Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Netze BW GmbH'}","{'tag': 'part-time-jobs', 'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,"{'display_name': 'Biberach an der Riß, Biberach (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Biberach (Kreis)', 'Biberach an der Riß']}",9.78975,"Vernetze mit uns die Welt von morgen. Du begeisterst dich für Informatik und möchtest die Energiewende aktiv mitgestalten? Bei der Netze BW, einem Tochterunternehmen der EnBW, kombinierst du dein duales Studium mit praxisnaher Arbeit an Lösungen, die Klimaschutz, erneuerbare Energien und intelligente Energienetze unterstützen. Gemeinsam treiben wir die digitale Transformation des Energiesystems voran– innovativ, verantwortungsvoll und zukunftsorientiert. Du@NetzeBW Du denkst gerne analytisch un…",,,,
50.804953,Duales Bachelorstudium Softwaretechnologie Data Science (B.Sc.) - Marburg,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicm9GMWFyRno4UkdSTzVTRHBNN1ExUSIsImkiOiI1NzY2NzA2Mjk3In0.gPftioj8xaW4OreFYEfEP7LKQ7hFOlvQPt9Pjimwoeg,https://www.adzuna.de/details/5766706297?utm_medium=api&utm_source=a4bcf954,5766706297,2026-06-17T13:17:48Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Siemens Healthineers AG'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen', 'tag': 'part-time-jobs'}",Adzuna::API::Response::Job,"{'display_name': 'Marburg, Marburg-Biedenkopf (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Marburg-Biedenkopf (Kreis)', 'Marburg']}",8.78967,"Dein Berufsbild: Du magst Mathe und möchtest später etwas mit Daten machen? Dich faszinieren datengestützte Tools, wie ChatGPT, und du kennst deren große Chance für die Zukunft? Dann bewirb dich für das duale Studium B. Sc. Softwaretechnologie - Data Science und entdecke mit uns, wie wir die Welt der Labordiagnostik durch datenbasierte Entscheidungen verändern können. Daten sind eines der Fundamente, damit Unternehmen bestmögliche Entscheidungen treffen können. Im Studiengang B. Sc. Softwaretec…",,,,
48.506053,PreMaster Programm im Bereich Data Analysis (w/m/div.),0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDc5MTIxOCIsInMiOiJyb0YxYXJGejhSR1JPNVNEcE03UTFRIn0.b_hHm0mltQw0_wzIcInMuMn9rFOBGo2p5-p-41ojC-8,https://www.adzuna.de/land/ad/5780791218?se=roF1arFz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=a4bcf954&v=5D1EA62EDA071F20829D47D9FC33B0938D282D75,5780791218,2026-06-29T06:24:07Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bosch Gruppe'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Adzuna::API::Response::Job,"{'display_name': 'Reutlingen, Reutlingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Reutlingen (Kreis)', 'Reutlingen']}",9.202888,"Möchten Sie Ihre Ideen in nutzbringende und sinnvolle Technologien verwandeln? Ob im Bereich Mobility Solutions, Consumer Goods, Industrial Technology oder Energy and Building Technology - mit uns verbessern Sie die Lebensqualität der Menschen auf der ganzen Welt. Willkommen bei Bosch. Die Robert Bosch GmbH freut sich auf Ihre Bewerbung! Anstellungsart: Befristet Arbeitszeit: Vollzeit Arbeitsort: Reutlingen Aufgaben • Als PreMaster Student unterstützt du uns dabei, umfangreiche Power-BI-Reports…",,,,
50.129683,(Junior) Produktmanager (m/w/d) Financial Insights,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicm9GMWFyRno4UkdSTzVTRHBNN1ExUSIsImkiOiI1Nzc5MjI3OTUyIn0.OclQAg63fRIWEKQo1MbQmzELrHLXbmX6iXsv5xpy0XM,https://www.adzuna.de/land/ad/5779227952?se=roF1arFz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=a4bcf954&v=AD7293901F8430FCC5BCEBA04FF1BFCF4C0EE150,5779227952,2026-06-27T18:26:51Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'C24 Bank GmbH'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen'}",8.650578,"Unser Anspruch ist es, eine neue Dimension im mobile Banking zu definieren . Du kannst hier ganz vorne mit dabei sein! Digitale Geschäftsmodelle und agiles Arbeiten begeistern Dich, Du bist neugierig und bringst Leidenschaft für Veränderungen mit? Dann bist Du bei uns genau richtig! Erlebe die Dynamik des FinTech Space mit agilen Prozessen, kurzen Entscheidungswegen und einer steilen Entwicklungskurve in einem großartigen Team. Wir freuen uns auf Deine Bewerbung als (Junior) Produktmanager (m/w…",,,,
51.226802,Expert IT License Management (m/w/d),0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3ODYxMzM5MSIsInMiOiJyb0YxYXJGejhSR1JPNVNEcE03UTFRIn0.kb95torc9IrbLpW7x1CeewJClP7HaaNlnUI5_TftcC4,https://www.adzuna.de/land/ad/5778613391?se=roF1arFz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=a4bcf954&v=B15CEFDC6F71F8BDABEF7AAE8FA3F34576B6B996,5778613391,2026-06-27T06:23:35Z,"{'display_name': 'Rheinmetall IT Solutions GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Düsseldorf, Nordrhein-Westfalen'}",6.808387,"Die börsennotierte Rheinmetall AG mit Sitz in Düsseldorf steht als integrierter Technologiekonzern für ein ebenso substanzstarkes wie international erfolgreiches Unternehmen, das mit einem innovativen Produkt- und Leistungsspektrum auf unterschiedlichen Märkten aktiv ist. Rheinmetall ist ein führendes internationales Systemhaus der Verteidigungsindustrie. Die Ausrichtung auf Nachhaltigkeit ist integraler Bestandteil der Rheinmetall-Strategie. Bis 2035 will das Unternehmen CO2-Neutralität erreic…",,,,
48.68872,Studentin*in für Masterarbeit im Bereich KI-gestützte Softwareentwicklung und Multi-Agenten-Systeme,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MjMzMzEzOCIsInMiOiJyb0YxYXJGejhSR1JPNVNEcE03UTFRIn0.eQpt6GHLXPlyJ4-NQ3UE5bcwJSo51g9UFjHYhmWl36Q,https://www.adzuna.de/land/ad/5772333138?se=roF1arFz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=a4bcf954&v=24A0C0F4C7C707193B27A824D56D9D6B47ED701C,5772333138,2026-06-22T08:31:49Z,"{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Böblingen, Böblingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Böblingen']}",8.98349,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",,,,
50.940164,Senior Aktuar Finance & Reserving P&C (m/w/d),0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2OTEyNzMxOSIsInMiOiJyb0YxYXJGejhSR1JPNVNEcE03UTFRIn0.rOIXZ_l1XFjAPBL34IG_-55kLT2MQWoFpntRzmvbrJ8,https://www.adzuna.de/land/ad/5769127319?se=roF1arFz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=a4bcf954&v=9F04C6EF787300E83AF0F6956D25E541ACBCDF36,5769127319,2026-06-19T09:52:42Z,"{'display_name': 'AXA Konzern AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'accounting-finance-jobs', 'label': 'Stellen aus Buchhaltung & Finanzwesen'}",Adzuna::API::Response::Job,"{'display_name': 'Köln, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln']}",6.969972,"AXA Deutschland ist Teil der AXA Gruppe, einem der weltweit führenden Versicherungsunternehmen. Als einer der größten Erstversicherer in Deutschland betreuen wir rund 8 Millionen Kund:innen im Bereich Vorsorge und Versicherung. Was uns bei AXA antreibt? Unsere Neugier und unser Mut zur Innovation! Gemeinsam mit über 8.000 Kolleg:innen in ganz Deutschland gestalten wir die Zukunft der Versicherung aktiv mit. Wir sind auf der Suche nach kreativen und analytischen Köpfen, die sich auch von Herausf…",,,,
54.319658,Duales Studium Wirtschaftsinformatik an der DHSH in Kiel,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicm9GMWFyRno4UkdSTzVTRHBNN1ExUSIsImkiOiI1NzE3NTQ1OTU3In0.lZxqwzvURsTjl3Nu8A93p6JlPlmJEh6zmSAhkmia4zI,https://www.adzuna.de/land/ad/5717545957?se=roF1arFz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=a4bcf954&v=A7FFE094B541C00CD0002CD06B7CBBC3DBA148F7,5717545957,2026-05-03T04:42:13Z,"{'display_name': 'Duale Hochschule Schleswig-Holstein ', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel'], 'display_name': 'Kiel, Schleswig-Holstein', '__CLASS__': 'Adzuna::API::Response::Location'}",10.137982,"Die Duale Hochschule Schleswig-Holstein (DHSH) bietet als staatlich anerkannte Hochschule für angewandte Wissenschaften an den Studienstandorten Kiel, Lübeck und Flensburg duale Studiengänge und praxisverbundene Forschung. Vor über 50 Jahren als Berufsakademie Schleswig-Holstein gegründet, bietet die DHSH Studierenden die Chance, von jahrzehntelanger Erfahrung im dualen Studium zu profitieren. Angeboten werden in Zusammenarbeit mit über 400 Partnerunternehmen die dualen Bachelorstudiengänge Bet…",,,,
52.507706,Werkstudent:in Data Science,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDcwMzA0NzQwMCIsInMiOiJyb0YxYXJGejhSR1JPNVNEcE03UTFRIn0.IyrsQrg3jC6Qrt8NGr-SrgFiFxw5igT4s1oxGfsSTjw,https://www.adzuna.de/details/4703047400?utm_medium=api&utm_source=a4bcf954,4703047400,2024-05-22T08:24:33Z,"{'display_name': 'nerou GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}",13.420806,"Über nerou Die Datenanalyse-Software von nerou unterstützt Betreiber von Kläranlagen bei täglichen Entscheidungen in der Anlagensteuerung. In Kläranlagen müssen komplexe Entscheidungen getroffen werden, um die Anlage auf sich täglich ändernde Einflüsse einzustellen. Alle relevanten Daten werden von Machine Learning Algorithmen analysiert und ausgewertet. Die gewonnen Erkenntnisse werden in Form von Entscheidungshilfen an den Kunden weitergeleitet. Dies reduziert nicht nur Kosten für die Betreib…",,,,
51.33968,Praktikum Data Science,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3ODU2NDMyNiIsInMiOiJyb0YxYXJGejhSR1JPNVNEcE03UTFRIn0.gp7goliAUxZDv9gMViCtiQbm7LehJ4vzo1PQzFsw8JI,https://www.adzuna.de/details/5778564326?utm_medium=api&utm_source=a4bcf954,5778564326,2026-06-27T04:49:18Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung & Co KG'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Sachsen', 'Leipzig (Kreis)', 'Leipzig', 'Zentrum'], 'display_name': 'Zentrum, Leipzig', '__CLASS__': 'Adzuna::API::Response::Location'}",12.3713,"Deine Aufgaben Werde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab sofort für 4 bis 6 Monate. konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Date…",,,,
50.93917,Praktikum Data Science,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicm9GMWFyRno4UkdSTzVTRHBNN1ExUSIsImkiOiI1Nzc4NTY0NzMwIn0.s_98hqjtsY1J_PH7KiyqhJ989PkpCyxtVwIw_L8JeT0,https://www.adzuna.de/details/5778564730?utm_medium=api&utm_source=a4bcf954,5778564730,2026-06-27T04:49:33Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung & Co KG'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln', 'Altstadt-Nord'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt-Nord, Köln'}",6.95684,"Deine Aufgaben Werde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab sofort für 4 bis 6 Monate. konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Date…",,,,
48.14093,Praktikum Data Science,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicm9GMWFyRno4UkdSTzVTRHBNN1ExUSIsImkiOiI1Nzc4NTY0NzEyIn0.OVWbgEJFkZj9emh4YciRiZ14VTQHsuxNhT29pc0ikDo,https://www.adzuna.de/details/5778564712?utm_medium=api&utm_source=a4bcf954,5778564712,2026-06-27T04:49:32Z,"{'display_name': 'Lidl Stiftung & Co KG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt-Lehel, München'}",11.56907,"Deine Aufgaben Werde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab sofort für 4 bis 6 Monate. konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Date…",,,,
52.36489,Praktikum Data Science,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3ODU2NTU2MyIsInMiOiJyb0YxYXJGejhSR1JPNVNEcE03UTFRIn0.4RQZGw25bjKKRGgTVk3DPAPgobdpyFbQnjvd4cQeEDo,https://www.adzuna.de/details/5778565563?utm_medium=api&utm_source=a4bcf954,5778565563,2026-06-27T04:49:42Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung & Co KG'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,"{'display_name': 'Bult, Hannover', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover', 'Bult']}",9.77223,"Deine Aufgaben Werde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab sofort für 4 bis 6 Monate. konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Date…",,,,
51.21393,Praktikum Data Science,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicm9GMWFyRno4UkdSTzVTRHBNN1ExUSIsImkiOiI1Nzc5NzUxODEwIn0.jZeaC_8GIluFlCevfUMXNO3V7tf_MKAY6DF40ul1-hA,https://www.adzuna.de/details/5779751810?utm_medium=api&utm_source=a4bcf954,5779751810,2026-06-28T04:48:46Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung & Co KG'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Friedrichstadt'], 'display_name': 'Friedrichstadt, Düsseldorf', '__CLASS__': 'Adzuna::API::Response::Location'}",6.78075,"Deine Aufgaben Werde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab sofort für 4 bis 6 Monate. konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Date…",,,,
53.10403,Praktikant / Masterarbeit Deep Learning zur Bildverbesserung (m/w/d),0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicm9GMWFyRno4UkdSTzVTRHBNN1ExUSIsImkiOiI1Nzc4NjEyNjY0In0.UZMv_kvwJHU9612BUegDVb0gZvyYoLHpzqSAFyQ7rdA,https://www.adzuna.de/land/ad/5778612664?se=roF1arFz8RGRO5SDpM7Q1Q&utm_medium=api&utm_source=a4bcf954&v=0B748FC141FE69DEEDBC71476E86B87E739ED73F,5778612664,2026-06-27T06:23:07Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Rheinmetall'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Adzuna::API::Response::Job,"{'display_name': 'Bremen, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bremen']}",8.786477,"Die börsennotierte Rheinmetall AG mit Sitz in Düsseldorf steht als integrierter Technologiekonzern für ein ebenso substanzstarkes wie international erfolgreiches Unternehmen, das mit einem innovativen Produkt- und Leistungsspektrum auf unterschiedlichen Märkten aktiv ist. Rheinmetall ist ein führendes internationales Systemhaus der Verteidigungsindustrie. Die Ausrichtung auf Nachhaltigkeit ist integraler Bestandteil der Rheinmetall-Strategie. Bis 2035 will das Unternehmen CO2-Neutralität erreic…",,,,
