contract_time,latitude,adref,__CLASS__,redirect_url,category,description,company,id,created,salary_is_predicted,title,longitude,location,salary_min,salary_max,contract_type
,48.137418,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1ODA1NjU4OSIsInMiOiJ1cFRQMmctYThSR1hsdWEwd2kyM3JnIn0.gVXsK-iXDTbysbDnAxzVDn9U-8jxztgxKjMxc6lBUaE,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5758056589?se=upTP2g-a8RGXlua0wi23rg&utm_medium=api&utm_source=a4bcf954&v=EA9D680FD07D72D4CBA7598F570E438AC0AB335E,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}","Wir sind über 13.000. An 20 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in GER | München sucht Dich: Starke Aufgaben Einarbeitung in das bei der MTU verwendete Vorgehen für Engine Trend Monitoring (ETM) Im Rahmen des Praktikums beschäftigen Sie sich mit Themen aus den fol-genden Bereichen: Weiterentwicklung bestehender Machine-Learning Modelle …",{'__CLASS__': 'Adzuna::API::Response::Company'},5758056589,2026-06-10T06:37:26Z,0,Praktikant Data Science im Bereich Engine Health Monitoring (all genders),11.555737,"{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",,,
,47.60228,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxODk4MTA0NyIsInMiOiJ1cFRQMmctYThSR1hsdWEwd2kyM3JnIn0.DQl8JXREndBGsdqxHh6DTmuPqYScFIB7Dj75v1DVsac,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5818981047?se=upTP2g-a8RGXlua0wi23rg&utm_medium=api&utm_source=a4bcf954&v=5E7DD9B3693EB65A4D0EDF723548C5BF5F31DA45,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs'}","Die Liebherr-Aerospace Lindenberg GmbH ist einer der führenden europäischen Hersteller von Flugzeugausrüstungen. Die Produkte sind an Bord vieler Großraumflugzeuge, Business-Jets und Hubschrauber im Einsatz. Das Programm umfasst neben Fahrwerken, Flugsteuerungs- und Betätigungssystemen auch Getriebe. Abschlussarbeit Masterarbeit im Bereich Data Science & Künstliche Intelligenz Job-ID 83881 JLFT1_DE","{'display_name': 'Liebherr-Aerospace Lindenberg GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5818981047,2026-07-29T00:47:39Z,0,Abschlussarbeit Masterarbeit im Bereich Data Science & Künstliche Intelligenz,9.88495,"{'area': ['Deutschland', 'Bayern', 'Lindau (Kreis)', 'Lindenberg im Allgäu'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Lindenberg im Allgäu, Lindau (Kreis)'}",,,
,50.21936,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidXBUUDJnLWE4UkdYbHVhMHdpMjNyZyIsImkiOiI1ODA5NzExMTE1In0.Op1U4jDmmB0oTQjHNhJ__tmHQPvDlu7BwjLaPSqqTaA,Adzuna::API::Response::Job,https://www.adzuna.de/details/5809711115?utm_medium=api&utm_source=a4bcf954,"{'tag': 'part-time-jobs', 'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category'}","Einleitung: Duales Studium – Data Science und Künstliche Intelligenz (m/w/d) 2027 Du bist fasziniert von der Welt der Daten und IT? Du möchtest aktiv dazu beitragen, komplexe Datensätze zu analysieren, um wertvolle Erkenntnisse zu gewinnen und innovative Lösungen zu entwickeln? Daten sind für dich nicht nur Rohmaterial, sondern das Fundament für die digitale Transformation – eine Quelle für relevante Erkenntnisse und die Basis für zukunftsweisende Entwicklungen in Wissenschaft, Wirtschaft und T…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Fresenius SE&Co. KGaA'}",5809711115,2026-07-21T22:58:40Z,0,Duales Studium – Data Science und Künstliche Intelligenz (m/w/d) 2027,8.63966,"{'display_name': 'Gonzenheim, Bad Homburg vor der Höhe', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Hochtaunuskreis', 'Bad Homburg vor der Höhe', 'Gonzenheim']}",,,
,50.1179,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwOTcxOTExNCIsInMiOiJ1cFRQMmctYThSR1hsdWEwd2kyM3JnIn0.EufGAxmpo5FsD5sF7SQfiXwFEHNHBxcD1AdWbc4Gypo,Adzuna::API::Response::Job,https://www.adzuna.de/details/5809719114?utm_medium=api&utm_source=a4bcf954,"{'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'part-time-jobs'}","Wir sind die Deutsche Bahn. Millionen Fahrgäste sind jeden Tag mit uns unterwegs und wir transportieren enorme Gütermengen – deutschlandweit sowie im angrenzenden Europa. Zu oft enttäuschen wir auch. Deshalb arbeiten wir mit Hochdruck an einer besseren Bahn. Dafür brauchen wir Power und dich! Wir sind eine der vielfältigsten Arbeitgeber:innen Deutschlands. Jedes Jahr suchen wir rund 500 Dual Studierende in 25 verschiedenen Studiengängen, die gemeinsam mit uns die Bahn Tag für Tag ein Stück bess…","{'display_name': 'Deutsche Bahn AG', '__CLASS__': 'Adzuna::API::Response::Company'}",5809719114,2026-07-21T22:59:50Z,0,Duales Studium Data Science und Künstliche Intelligenz 2027 (w/m/d),8.66358,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Westend-Süd'], 'display_name': 'Westend-Süd, Frankfurt am Main', '__CLASS__': 'Adzuna::API::Response::Location'}",,,
,48.11989,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwOTY2NTIzMCIsInMiOiJ1cFRQMmctYThSR1hsdWEwd2kyM3JnIn0.oNEBIZT5nbPoQCOG2RhgQYugbGkFi7ikVi-QKFmdAtE,Adzuna::API::Response::Job,https://www.adzuna.de/details/5809665230?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen', 'tag': 'part-time-jobs'}","Willkommen bei ASMPT. Hier bist du auf dem direkten Weg in das digitale Zeitalter. Mit 12.000 Mitarbeitenden weltweit sind wir technologischer Prozesspartner für die Elektronikindustrie und brennen für innovative Automatisierungsstrategien am Puls der Zeit. Mit unseren smarten Lösungen fordern unsere passionierten Teams den technischen Status quo immer wieder heraus und setzen so neue Maßstäbe für die Fertigung von Smartphones, Computern, Netzwerken, autonomen Fahrzeugen, intelligenten Maschine…","{'display_name': 'ASMPT GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",5809665230,2026-07-21T22:51:43Z,0,Dualer Student (m/w/d) - Data Science & Scientific Computing Bachelor,11.54065,"{'display_name': 'Sendling, München', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Sendling']}",,,
,49.56892,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5OTI0MzQxNCIsInMiOiJ1cFRQMmctYThSR1hsdWEwd2kyM3JnIn0.E2zrm2OLb8Uf3M6aoKbwPPj3comXSy_y1r3EE2n5-2k,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5799243414?se=upTP2g-a8RGXlua0wi23rg&utm_medium=api&utm_source=a4bcf954&v=31FD5B2497C9352AD9EC7826D671B164F8108EE9,"{'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'part-time-jobs'}","Du bist technikbegeistert und voller Ideen, mit denen Du die Welt bewegen willst? Dann ist eine Ausbildung oder ein duales Studium bei Schaeffler genau das Richtige für Dich. Ohne unsere Produkte könnten Autos nicht fahren, Maschinen nicht laufen und Flugzeuge nicht fliegen. Als führender Anbieter von Wälzlagern für sämtliche Industrien und wichtiger Partner im internationalen Automobilbau bietet Dir Schaeffler ein hervorragendes Umfeld für Deinen Start in die Berufswelt. Ausbildungsschwerpunkt…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schaeffler Technologies AG&Co. KG'}",5799243414,2026-07-14T01:36:59Z,0,Duales Studium (DHBW) - Data Science und künstliche Intelligenz (d/m/w) 2027,10.88109,"{'area': ['Deutschland', 'Bayern', 'Erlangen-Höchstadt (Kreis)', 'Herzogenaurach'], 'display_name': 'Herzogenaurach, Erlangen-Höchstadt (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",,,
,48.67129,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidXBUUDJnLWE4UkdYbHVhMHdpMjNyZyIsImkiOiI1NzY3MzI4OTUzIn0.eMQSjC2McUUR8EDuwSOWFjsaOeWALrzCzKUK50vKtg4,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5767328953?se=upTP2g-a8RGXlua0wi23rg&utm_medium=api&utm_source=a4bcf954&v=958EB314919057C73F9E1CF6996FB866EE6E6089,"{'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'part-time-jobs'}","Das kannst Du von uns erwarten: Technik und Wirtschaft gehören für Dich zusammen? Du begeisterst Dich für Informationstechnologien ebenso wie fürökonomische Zusammenhänge und möchtest Theorie direkt in der Praxis anwenden? Dann ist das Duale Studium Wirtschaftsinformatik mit Schwerpunkt Data Science– in Kooperation mit der Dualen Hochschule Baden-Württemberg (DHBW) in Stuttgart– genau das Richtige für Dich. Kennenlernen innovativer IT-Systeme, moderner Datenanalyseverfahren sowie deren Einsatz …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Festool Group'}",5767328953,2026-06-18T01:08:56Z,0,Duales Studium - Wirtschaftsinformatik Data Science (B. Sc. m/w/d) 2027,9.37738,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Wendlingen am Neckar, Esslingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Wendlingen am Neckar']}",,,
,49.486443,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidXBUUDJnLWE4UkdYbHVhMHdpMjNyZyIsImkiOiI1NzUwMzkyMzQ1In0.o2wadQJpzaPgX0q0nIDzh0tjpMmR8ZaexOQ-Yp7GDVg,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5750392345?se=upTP2g-a8RGXlua0wi23rg&utm_medium=api&utm_source=a4bcf954&v=BB24CAAFBE97C01E8B71480D53D62C30FA0721EC,"{'tag': 'part-time-jobs', 'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category'}","ÜBER UNS Wir bei BASF Digital Solutions machen die Digitalisierung der BASF möglich. Als deutsche Gruppengesellschaft der BASF mit Sitz in Ludwigshafen und Standorten wie Madrid, Schwarzheide beschäftigt die BASF Digital Solutions GmbH rund 1.700 Mitarbeiter. Digitalisierung ist einer der Schwerpunkte der neuen Unternehmensstrategie von BASF. In agilen Teams wollen wir neue digitale Lösungen einführen, die für unseren Kunden einen klaren Mehrwert darstellen. Alle relevanten Informationen zu dei…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BASF'}",5750392345,2026-06-03T11:39:11Z,0,Duales Studium (B.Sc.) - Data Science und Künstliche Intelligenz (m/w/d),8.393718,"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Ludwigshafen am Rhein'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ludwigshafen am Rhein, Rheinland-Pfalz'}",,,
,48.137418,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDM1ODQ4MyIsInMiOiJ1cFRQMmctYThSR1hsdWEwd2kyM3JnIn0.Y4uQRYOO8V5kxpgdd-aBL4F8NAE1RsjoaksTGL5srMQ,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5750358483?se=upTP2g-a8RGXlua0wi23rg&utm_medium=api&utm_source=a4bcf954&v=E7D6BD682D593476A95C23C277F782F8D43EB095,"{'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen'}","Wir alle haben als Kinder davon geträumt, Großes zu bewirken– ob als gute Feen, Stars im Rampenlicht oder Weltraumreisende im All. Höchste Zeit, dass diese Träume wahr werden! Dein Traumschiff? Die BayernLB! Bei uns steuern wir einer blühenden Zukunft entgegen und kämpfen als Fortschrittsfinanzierer für die Welt von morgen. Unsere Feenflügel und Raumanzüge haben wir abgelegt. Nicht aber unsere Ziele. Denen sind wir näher denn je. Als Spezialbank fokussieren wir uns auf ausgesuchte Zukunftssekto…","{'display_name': 'Bayerische Landesbank ', '__CLASS__': 'Adzuna::API::Response::Company'}",5750358483,2026-06-03T11:33:42Z,0,Hochschule München: Duales Studium Data Science und Scientific Computing (B.Sc.) 2027,11.555737,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)'}",,,
,47.999458,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzg2NDM1MCIsInMiOiJ1cFRQMmctYThSR1hsdWEwd2kyM3JnIn0.VB4rutHLUGCKS8vfI9-Y3eyoL4WsoUYWRa9WMQ8JGbM,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5813864350?se=upTP2g-a8RGXlua0wi23rg&utm_medium=api&utm_source=a4bcf954&v=3E53C66DF757775099A42CF46B6C4A01BF6C1B85,"{'tag': 'part-time-jobs', 'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category'}","Deine Aufgaben: Studierenden der Komm.ONE werden fundierte Kenntnisse im Bereich der Betriebswirtschaftslehre und Informatik vermittelt. Beispiele für die vielfältigen Einsatzgebiete von Wirtschaftsinformatikern sind die Entwicklung moderner Informationssysteme, die Optimierung komplexer Geschäftsprozesse oder die Leitung interner oder externer Projekte. Um die Komm.ONE kennen zu lernen und erste Kontakte zu knüpfen, beginnst du bei uns im Betrieb mit einem Vorpraktikum bereits zum 1. September…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Komm.ONE AöR'}",5813864350,2026-07-24T15:12:04Z,0,Duales Studium Data Science und Künstliche Intelligenz (B.Sc.) (m/w/d),7.816286,"{'display_name': 'Freiburg im Breisgau, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Freiburg im Breisgau']}",,,
,49.001249,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidXBUUDJnLWE4UkdYbHVhMHdpMjNyZyIsImkiOiI1NzUwMzgzMDA2In0.EFJjcIJnGIEPsAhUIVyOUu6Kh7j5yEYyo-QXjKmGU4g,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5750383006?se=upTP2g-a8RGXlua0wi23rg&utm_medium=api&utm_source=a4bcf954&v=7E7AD6C30237192E5985785B15D37062E1183FCF,"{'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'part-time-jobs'}","Darauf kannst du dich freuen: Wechsel zwischen Theoriephasen an der DHBW Karlsruhe und Praxiseinsätzen bei uns im Unternehmen Mitarbeit in spannenden Projekten mit direktem Bezug zur Praxis Einblicke in verschiedene Unternehmensbereiche und interdisziplinäre Zusammenarbeit Moderne Arbeitsumgebung, offene Unternehmenskultur und individuelle Betreuung Sehr gute Entwicklungschancen nach deinem Studium Einführungsmonat/Vorpraktikum bereits vor dem 1.10. Rotationsplan mit Wunsch-Stationen (deine per…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BGV-Versicherung AG'}",5750383006,2026-06-03T11:37:34Z,0,Bachelor of Science (m/w/d) – Data Science und Künstliche Intelligenz 2026,8.412378,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Karlsruhe, Karlsruhe (Kreis)'}",,,
,48.0962,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidXBUUDJnLWE4UkdYbHVhMHdpMjNyZyIsImkiOiI1Nzg0Njc1MDkwIn0.uKnrb_YRla3ND8309gz79wuBcIUBnBZ2Jw93pTUnpXA,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5784675090?se=upTP2g-a8RGXlua0wi23rg&utm_medium=api&utm_source=a4bcf954&v=450D2BCC4626B0EC1851F28D464EBE05AD5E83AE,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Die Stelle Bewirb Dich jetzt für den Start im September 2027! Du findest Informatik in Kombination mit Künstlicher Intelligenz spannend und interessierst Dich für Machine Learning. Du interessierst Dich für Datenmengen - Verarbeitung und Entwicklung von Verfahren der Künstlichen Intelligenz? Dann sind diese guten Voraussetzungen für ein Duales Studium in Data Science und Künstliche Intelligenz. Bei uns hast Du die Möglichkeit dein Wissen, das Du an der Dualen Hochschule Ravensburg / Friedrichsh…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Boehringer Ingelheim GmbH'}",5784675090,2026-07-02T02:48:54Z,0,Duales Studium B. Sc. Data Science und Künstliche Intelligenz in Biberach 2027,9.78975,"{'display_name': 'Biberach an der Riß, Biberach (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Biberach (Kreis)', 'Biberach an der Riß']}",,,
,50.804953,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4NDY3NTA5OSIsInMiOiJ1cFRQMmctYThSR1hsdWEwd2kyM3JnIn0.-jmuhGVsWwskBXn-QUcaLJZtO4PeJd30wxlttBeSBNE,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5784675099?se=upTP2g-a8RGXlua0wi23rg&utm_medium=api&utm_source=a4bcf954&v=1AF97F120ABF8664350883073611AA84346F3350,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Wir sind eines der größten Impfstoffunternehmen der Welt und produzieren Impfstoffe, die Menschen in allen Lebensphasen schützen. In unserer Forschung und Entwicklung konzentrieren wir uns auf die Entwicklung von Impfstoffen gegen Infektionskrankheiten, die einen hohen medizinischen Bedarf und ein großes Marktpotenzial aufweisen. Unser Impfstoffgeschäft verfügt über ein Portfolio von mehr als 20 Impfstoffen, die Menschen ein Leben lang vor einer Menge von Krankheiten schützen. Wir liefern diese…",{'__CLASS__': 'Adzuna::API::Response::Company'},5784675099,2026-07-02T02:48:54Z,0,Duales Studium 2027 - Softwaretechnologie - FR Data Science (m/f/d),8.78967,"{'area': ['Deutschland', 'Hessen', 'Marburg-Biedenkopf (Kreis)', 'Marburg'], 'display_name': 'Marburg, Marburg-Biedenkopf (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",,,
,49.50109,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwOTcxMjM0NSIsInMiOiJ1cFRQMmctYThSR1hsdWEwd2kyM3JnIn0.9ylau7c51ZNzdtQ-kDa6GvUQla__n5cpiXDaWaEdXLo,Adzuna::API::Response::Job,https://www.adzuna.de/details/5809712345?utm_medium=api&utm_source=a4bcf954,"{'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen'}","ÜBER UNS Wir bei BASF Digital Solutions machen die Digitalisierung der BASF möglich. Als deutsche Gruppengesellschaft der BASF mit Sitz in Ludwigshafen und Standorten wie Madrid, Schwarzheide beschäftigt die BASF Digital Solutions GmbH rund 1.700 Mitarbeiter. Digitalisierung ist einer der Schwerpunkte der neuen Unternehmensstrategie von BASF. In agilen Teams wollen wir neue digitale Lösungen einführen, die für unseren Kunden einen klaren Mehrwert darstellen. Alle relevanten Informationen zu dei…","{'display_name': 'BASF', '__CLASS__': 'Adzuna::API::Response::Company'}",5809712345,2026-07-21T22:58:51Z,0,Duales Studium (B.Sc.) - Data Science und Künstliche Intelligenz (m/w/d),8.30861,"{'display_name': 'Friesenheim/Nord, Ludwigshafen am Rhein', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Ludwigshafen am Rhein', 'Friesenheim/Nord']}",,,
,52.378818,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidXBUUDJnLWE4UkdYbHVhMHdpMjNyZyIsImkiOiI1NzUwMzU0Njg1In0.OxNLydBQry3DuHfkT1OtOjSLmPTgLH1a65zvxD0Sbt0,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5750354685?se=upTP2g-a8RGXlua0wi23rg&utm_medium=api&utm_source=a4bcf954&v=39F93B861DD047CB54862321D0BC487CCA6F0BA4,"{'tag': 'part-time-jobs', 'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category'}","Deine Aufgaben Du möchtest nicht nur Daten analysieren, sondern verstehen, wie aus Daten wertvolle Erkenntnisse entstehen, die die digitale Zukunft der HDI Group gestalten? Die 21-monatige IT-Ausbildung kombiniert praktische Arbeit im Bereich Data Science mit theoretischem Wissen, das Du im Studiengang Business Data Analytics mit Schwerpunkt KI an der FHDW in Hannover erwirbst. Du arbeitest an spannenden Projekten rund um AI, GenAI, Machine Learning, und Cloud-Services. Du entwickelst Lösungen,…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'HDI AG'}",5750354685,2026-06-03T11:33:01Z,0,Duales Studium Business Data Analytics (M.Sc.) mit Schwerpunkt KI - Einstieg Data Science,9.742751,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hannover, Region Hannover (Kreis)', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover']}",,,
,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MzQ5NDIyNCIsInMiOiJ1cFRQMmctYThSR1hsdWEwd2kyM3JnIn0.kwOB6NcTSBN6Pz5LUzTF0lm6eTg8Ycx4Le9iB3CRlUw,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5793494224?se=upTP2g-a8RGXlua0wi23rg&utm_medium=api&utm_source=a4bcf954&v=70924A227E063BA07F75004A8CE597F09B7830DF,"{'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen'}","Starte mit Viessmann Climate Solutions in dein dualesstudium. Du studierst in Mannheim und arbeitest zum Großteil in unserem EU-Headquarter in Allendorf (Eder). Während des Dualen Studiums im Studiengang Data Science und Künstliche Intelligenz analysierst und interpretierst du große Datenmengen, um daraus wertvolles Wissen zu gewinnen. Du entwickelst intelligente, KI-basierte Anwendungen und optimierst damit Prozesse. Diese Kompetenzen machen dich zu einer gefragten Expertin oder einem gefragte…","{'display_name': 'Viessmann Climate Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",5793494224,2026-07-09T02:54:13Z,0,Duales Studium Data Science und Künstliche Inteligenzen B.Sc. 2027 (m/w/d),,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",,,
,48.01513,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNDMwMjg4NyIsInMiOiJ1cFRQMmctYThSR1hsdWEwd2kyM3JnIn0.1Aun6Z-3DAeBPeyl-Ffe1zavKlehca_w1Xc8A_FqEPw,Adzuna::API::Response::Job,https://www.adzuna.de/details/5814302887?utm_medium=api&utm_source=a4bcf954,"{'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'part-time-jobs'}","Deine Aufgaben: Studierenden der Komm.ONE werden fundierte Kenntnisse im Bereich der Betriebswirtschaftslehre und Informatik vermittelt. Beispiele für die vielfältigen Einsatzgebiete von Wirtschaftsinformatikern sind die Entwicklung moderner Informationssysteme, die Optimierung komplexer Geschäftsprozesse oder die Leitung interner oder externer Projekte. Um die Komm.ONE kennen zu lernen und erste Kontakte zu knüpfen, beginnst du bei uns im Betrieb mit einem Vorpraktikum bereits zum 1. September…","{'display_name': 'Komm.ONE AöR', '__CLASS__': 'Adzuna::API::Response::Company'}",5814302887,2026-07-24T23:09:30Z,0,Duales Studium Data Science und Künstliche Intelligenz (B.Sc.) (m/w/d),7.82367,"{'area': ['Deutschland', 'Baden-Württemberg', 'Freiburg im Breisgau', 'Betzenhausen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Betzenhausen, Freiburg im Breisgau'}",,,
,49.022981,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidXBUUDJnLWE4UkdYbHVhMHdpMjNyZyIsImkiOiI1ODEwODkzNDI3In0.9RA8vPfHf5MCBu46CPM_P7SJ4cSPPqu0KeRuXOgzyfU,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5810893427?se=upTP2g-a8RGXlua0wi23rg&utm_medium=api&utm_source=a4bcf954&v=3A8CF232D4B6E5155291B7D14D78BBDEB290EBA1,"{'tag': 'part-time-jobs', 'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category'}","WeAreIn to create tiny chips and big careers. Theorie allein reicht Dir nicht? Im Dualen Studium bei Infineon verbindest Du Theorie und Praxis. Du arbeitest an echten Projekten, lernst von Expert*innen und machst aus Deiner Leidenschaft eine Karriere mit Sinn. Are you in? Deine Rolle Haupttätigkeiten Praxis: Während Deines Studiums mit Start zum 01.09.2027 lernst Du praxisnah am Standort Regensburg Theorie: Den theoretischen Input erhältst Du an der der Ostbayerischen Technischen Hochschule Reg…","{'display_name': 'Infineon Technologies AG', '__CLASS__': 'Adzuna::API::Response::Company'}",5810893427,2026-07-22T15:01:11Z,0,Duales Studium - B. Sc. Künstliche Intelligenz / Data Science 2027 (w/m/d),12.112321,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Regensburg, Regensburg (Kreis)', 'area': ['Deutschland', 'Bayern', 'Regensburg (Kreis)', 'Regensburg']}",,,
,48.776198,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidXBUUDJnLWE4UkdYbHVhMHdpMjNyZyIsImkiOiI1ODMxOTExMjY1In0.TPTGDq_Bc7tdOEW39Nk14L8c3xAosObJL_bTz_qf10s,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5831911265?se=upTP2g-a8RGXlua0wi23rg&utm_medium=api&utm_source=a4bcf954&v=0F381C861348B56FCD93A88365EFBA33B7043329,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","Wir machen Wünsche machbar – unsere Mission ist es, das Leben unserer Kunden zu bereichern und mit unseren Finanzdienstleistungen Träume zu verwirklichen. Wir verstehen uns nicht als typische Bank, sondern als lebendige Gemeinschaft von Gestaltern, die keine Angst davor haben, neue Wege zu gehen . Dabei setzen wir uns alle auch noch für Themen mit Impact wie Nachhaltigkeit und Digitalisierung ein – ob in unserer Zentrale in Stuttgart, an unserem Standort in Offenbach oder deutschlandweit in uns…","{'display_name': 'Creditplus Bank AG', '__CLASS__': 'Adzuna::API::Response::Company'}",5831911265,2026-08-07T12:52:19Z,0,Data Science Manager (m/w/d) Project & Operational Development,9.187224,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg'}",,,
