redirect_url,description,__CLASS__,salary_is_predicted,adref,latitude,created,id,longitude,category,company,location,title,contract_time,contract_type,salary_min,salary_max
https://www.adzuna.de/land/ad/5406944761?se=WgTa8IOX8BGdQKu1GYO5Fg&utm_medium=api&utm_source=a4bcf954&v=17ED557739EA62D6F168B3B3995D4CAB3421EAAD,"Deine Aufgaben Das primäre Ziel ist die Ausbildung von Informatik-Allroundern (m/w/d) für eine Tätigkeit in der Berufspraxis Die Pflichtfächer decken ein breites fachliches Spektrum ab, eine große Zahl an Modulen mit Wahlmöglichkeit erlaubt die individuelle Vertiefung Während der Praxisphasen erhältst du von uns Projekte und/oder Problemstellungen, die du selbstständig behandelst und natürlich mit Unterstützung löst Das Studium verbindet ein wissenschaftliches Hochschulstudium mit unternehmeris…",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV2dUYThJT1g4QkdkUUt1MUdZTzVGZyIsImkiOiI1NDA2OTQ0NzYxIn0.Zn8_cPVURlb_Vf0Oqfme_nDn-GTjU2RxfUW0F5rtoGs,49.74673,2025-09-19T15:26:41Z,5406944761,6.63841,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}","{'display_name': 'Swarco AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Rheinland-Pfalz', 'Trier', 'Innenstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Innenstadt, Trier'}",Duale Studenten Künstliche Intelligenz & Data Science (m/w/d),,,,
https://www.adzuna.de/land/ad/5381356149?se=RLYZ8oOX8BGXWZGfMCVfNA&utm_medium=api&utm_source=a4bcf954&v=6EA371A31200C782AEDE7EB916207B772C29EAB4,"Aufgaben Profil Wir bieten Wie mutig sind Sie? Als Hochtechnologieunternehmen für Werkzeugmaschinen und Lasertechnik suchen wir Menschen, die sich neuen Herausforderungen mit frischem Denken und tatkräftigem Handeln stellen. Dafür ermöglichen wir Ihnen die Freiräume, mutige Ideen in unserem Familienunternehmen einzubringen. Gemeinsam mit Ihnen wollen wir die digitale Vernetzung der fertigenden Industrie vorantreiben. Unsere Leidenschaft und der Gestaltungswille machen uns dabei zum Garanten für…",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM4MTM1NjE0OSIsInMiOiJSTFlaOG9PWDhCR1hXWkdmTUNWZk5BIn0.dZOGgIuZ9jPFuMFXqN_3t2-A8qmlR5Bl49nL19Tqa88,48.82434,2025-09-03T20:00:06Z,5381356149,9.06857,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'TRUMPF SE + Co. KG'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ludwigsburg (Kreis)', 'Ditzingen'], 'display_name': 'Ditzingen, Ludwigsburg (Kreis)'}",Dual Study Program – Bachelor of Science (B.Sc.) Business Informatics (Wirtschaftsinformatik) (w/m/d) – 2026,,,,
https://www.adzuna.de/land/ad/5408617052?se=RLYZ8oOX8BGXWZGfMCVfNA&utm_medium=api&utm_source=a4bcf954&v=380E9DCCED2F614667CFAB32BB7536E7028E1583,"Die VR Smart Finanz AG zählt zur DZ BANK Gruppe und damit zu den Eckpfeilern des Allfinanz­angebotes der Genossen­schaftlichen FinanzGruppe. Als Data Architect / Modelling Expert mit dem Schwerpunkt in der zentralen Koordination BCBS bist Du verantwortlich für die Sicherstellung der Verfügbarkeit qualitätsgesicherter Daten. Du steuerst die Implementierung der BCBS239-Prinzipien in einer entsprechenden Datenarchitektur und arbeitest dabei mit verschiedenen Fachbereichen zusammen, um Datenqualitä…",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQwODYxNzA1MiIsInMiOiJSTFlaOG9PWDhCR1hXWkdmTUNWZk5BIn0.ASF3guB327IjxzRSeYh9HVtHPijUzGTxXBAs1hT0oGQ,50.14334,2025-09-20T20:39:32Z,5408617052,8.56908,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'display_name': 'VR Smart Finanz AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Eschborn, Main-Taunus-Kreis'}","Data Architect / Zentrale Koordination BCBS (d/m/w) Unternehmensentwicklung / Smart Data, Abteilung Datenmanagement",,,,
https://www.adzuna.de/land/ad/5407152426?se=RLYZ8oOX8BGXWZGfMCVfNA&utm_medium=api&utm_source=a4bcf954&v=B0AA06DABD6E477B74FCD54598EDF86F197DF670,"Das ATLAS-Labor (A-LAB) für Studierende und Promovenden beschäftigt sich mit maritimen Technologien von Morgen. In einem Team aus jungen motivierten Mitarbeiterinnen und Mitarbeitern bekommen Sie die Chance, durch Unterstützung und in enger Abstimmung mit unseren Experten, Ihr Forschungs- und Entwicklungsthema voran zu treiben. TKMS ATLAS ELEKTRONIK ist ein Unternehmen der TKMS GmbH und steht für maritime Sicherheit. Seit Jahrzehnten unterstützen wir als führendes Systemhaus für maritime Elektr…",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQwNzE1MjQyNiIsInMiOiJSTFlaOG9PWDhCR1hXWkdmTUNWZk5BIn0.b7wIY4vrcP9v1waG0Eh3yYSwCS_yDEp5msKDtJKPkUg,53.10403,2025-09-19T20:34:26Z,5407152426,8.786477,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'TKMS ATLAS ELEKTRONIK GmbH'}","{'area': ['Deutschland', 'Bremen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bremen, Deutschland'}",Abschlussarbeit/Pflichtpraktikum: Explainable AI für autonome maritime Systeme (m/w/d),,,,
https://www.adzuna.de/land/ad/5384787422?se=RLYZ8oOX8BGXWZGfMCVfNA&utm_medium=api&utm_source=a4bcf954&v=EEA2ABCB5A113742F7C44F80621BB9FAE3C18DCD,"Duales Studium Data Science und Künstliche Intelligenz, Karlsruhe, 2026 Die Softwareentwicklung ist einer der wichtigsten Bereiche bei Atruvia. Als Kompetenzzentrum für bankfachliche IT-Lösungen realisieren wir jedes Jahr über 200 Softwareprojekte, die unseren Kunden mehr Effizienz und Flexibilität im Kerngeschäft einbringen. Mit unseren smarten (analytischen) Lösungen erarbeiten wir gemeinsam mit unseren Kunden innovative Produkte - nach dem Motto Wir machen das Leben leichter mit KI. Deine Au…",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkxZWjhvT1g4QkdYV1pHZk1DVmZOQSIsImkiOiI1Mzg0Nzg3NDIyIn0.CwchUsPpNekKZwLQARevNtc0hqbZ0TMWMN2V279wcAA,49.00018,2025-09-05T15:04:37Z,5384787422,8.47624,"{'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Atruvia AG'}","{'display_name': 'Durlach, Karlsruhe', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Durlach'], '__CLASS__': 'Adzuna::API::Response::Location'}","Duales Studium Data Science und Künstliche Intelligenz (m/w/d), Karlsruhe, 2026",,,,
https://www.adzuna.de/land/ad/5400306983?se=RLYZ8oOX8BGXWZGfMCVfNA&utm_medium=api&utm_source=a4bcf954&v=FABAA265DC7F02D3FADC298006FC01A8E273B740,"Wir alle haben als Kinder davon geträumt, Großes zu bewirken ob als gute Feen, Stars im Rampenlicht oder Weltraumreisende im All. Höchste Zeit, dass diese Träume wahr werden! Dein Traumschiff? Die BayernLB! Bei uns steuern wir einer blühenden Zukunft entgegen und kämpfen als Fortschrittsfinanzierer für die Welt von morgen. Unsere Feenflügel und Raumanzüge haben wir abgelegt. Nicht aber unsere Ziele. Denen sind wir näher denn je. Als Spezialbank fokussieren wir uns auf ausgesuchte Zukunftssektor…",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQwMDMwNjk4MyIsInMiOiJSTFlaOG9PWDhCR1hXWkdmTUNWZk5BIn0.03H8EdiR47hxUqZYh4B5kEmdkAaJEGnPVNiwUeO0WVw,48.14093,2025-09-15T18:52:01Z,5400306983,11.56907,"{'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bayerische Landesbank'}","{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt-Lehel, München'}",Hochschule München: Duales Studium Data Science und Scientific Computing (B.Sc.) 2026,,,,
https://www.adzuna.de/land/ad/5393779868?se=RLYZ8oOX8BGXWZGfMCVfNA&utm_medium=api&utm_source=a4bcf954&v=E4A6D093D8D67EBC372C0C2E6EC2757A9A0ABD7A,"Job Description: In order to support the Enterprise Risk Management, Airbus Helicopters is looking for a Working Student (d/f/m) Data Science for Enterprise Risk Management You are a full time student, looking for a working student position and want to get to know the work of in the Enterprise Risk Management ? Then apply now! We look forward to you supporting us as a working student (d/f/m) with approx. 18 hours a week! Location: Donauwörth Start: as soon as possible Duration: 12 months Your l…",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkxZWjhvT1g4QkdYV1pHZk1DVmZOQSIsImkiOiI1MzkzNzc5ODY4In0.38spcI-8KrtdkeCqfPE7FvTxlCgFlvO5NV1OBQ5QneI,48.71945,2025-09-11T07:12:17Z,5393779868,10.77687,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'display_name': 'Airbus', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'Donauwörth, Donau-Ries (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Donau-Ries (Kreis)', 'Donauwörth']}",Working Student (m/f/d) Data Science for Enterprise Risk Management - Inklusiver Job   ,,,,
https://www.adzuna.de/land/ad/5406946374?se=RLYZ8oOX8BGXWZGfMCVfNA&utm_medium=api&utm_source=a4bcf954&v=E692D9A189BAB93C5BED455F00D9D96DAE8E57B4,"Deine Aufgaben Das primäre Ziel ist die Ausbildung von Informatik-Allroundern (m/w/d) für eine Tätigkeit in der Berufspraxis Die Pflichtfächer decken ein breites fachliches Spektrum ab, eine große Zahl an Modulen mit Wahlmöglichkeit erlaubt die individuelle Vertiefung Während der Praxisphasen erhältst du von uns Projekte und/oder Problemstellungen, die du selbstständig behandelst und natürlich mit Unterstützung löst Das Studium verbindet ein wissenschaftliches Hochschulstudium mit unternehmeris…",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQwNjk0NjM3NCIsInMiOiJSTFlaOG9PWDhCR1hXWkdmTUNWZk5BIn0.yf_z86veS_oZmh9v66rwhidXOG23BWQMqYN7AGn92dw,48.65364,2025-09-19T15:28:44Z,5406946374,9.35342,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Swarco AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Wendlingen am Neckar'], 'display_name': 'Wendlingen am Neckar, Esslingen (Kreis)'}",Schulabsolvent als Dualer Student Künstliche Intelligenz & Data Science (m/w/d),,,,
https://www.adzuna.de/land/ad/5354048113?se=RLYZ8oOX8BGXWZGfMCVfNA&utm_medium=api&utm_source=a4bcf954&v=44D59103FE593143D84DA44528B2F7FB0D975ED0,"Als Administrator MS SharePoint sorgen Sie für den reibungslosen Betrieb von SharePoint Farmen (Enterprise - Lösungen) bei Kunden im Großraum München oder Nürnberg. Unser Klient ist ein IT-Beratungsunternehmen, das sich auf die Konzeption, Entwicklung und den Betrieb von Softwarelösungen auf Basis von Microsoft-Technologien konzentriert. Seine Mitarbeiter werden durch entsprechende Zertifizierungen immer auf den aktuellsten Stand der Technik gebracht. Vesterling zählt seit über 25 Jahren zu den…",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM1NDA0ODExMyIsInMiOiJSTFlaOG9PWDhCR1hXWkdmTUNWZk5BIn0.bbmuXcAbseW9TPiBQ1Cj9ydblPLasA21XXfQ0seramA,48.137418,2025-08-15T19:42:28Z,5354048113,11.555737,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'display_name': 'Vesterling AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}",Administrator MS SharePoint (mwd),,,,
https://www.adzuna.de/land/ad/5406496851?se=RLYZ8oOX8BGXWZGfMCVfNA&utm_medium=api&utm_source=a4bcf954&v=28DBD4BC4A6CB4703E3D5B735C6AC7FC5540297E,"Beratung von regionalen Kunden in verschiedenen Anwendungsszenarien von MS SharePoint. Unser Klient ist ein IT-Beratungsunternehmen, das sich auf die Konzeption, Entwicklung und den Betrieb von Softwarelösungen auf Basis von Microsoft-Technologien konzentriert. Seine Mitarbeiter werden durch entsprechende Zertifizierungen immer auf den aktuellsten Stand der Technik gebracht. Vesterling zählt seit über 25 Jahren zu den führenden Personaldienstleistern im Technologiebereich. Die Schwerpunkte der …",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQwNjQ5Njg1MSIsInMiOiJSTFlaOG9PWDhCR1hXWkdmTUNWZk5BIn0.sxc9yfqLGGwzO542eAMfOTzTu82dQm0aVH2aDNvlRWQ,48.137418,2025-09-19T08:25:22Z,5406496851,11.555737,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Vesterling AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)'}",Anwendungsberater MS SharePoint / M365 (mwd),,,,
https://www.adzuna.de/land/ad/5386887192?se=RLYZ8oOX8BGXWZGfMCVfNA&utm_medium=api&utm_source=a4bcf954&v=514E61A2C49E8400970C3543B8ADDB065671F45F,"Als Studierender (m/w/x) arbeitest Du mit Deinen Kolleginnen und Kollegen auf Augenhöhe und schaffst Dir ideale Voraussetzungen für Deine spätere Karriere. In einem offenen und modernen Umfeld mit zahlreichen Entwicklungs- und Weiterbildungsmöglichkeiten, arbeiten die Mitarbeitenden bei ZEISS in einer Kultur, die von Expertenwissen und Teamgeist geprägt ist. All das wird getragen von der besonderen Eigentümerstruktur und dem langfristigen Ziel der Carl-Zeiss-Stiftung: Wissenschaft und Gesellsch…",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkxZWjhvT1g4QkdYV1pHZk1DVmZOQSIsImkiOiI1Mzg2ODg3MTkyIn0.toY6ER3Ojp6BtrbBTcH9DQK1U8dAhO2LnFz82q1ooNw,48.78408,2025-09-06T20:03:17Z,5386887192,10.10558,"{'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}","{'display_name': 'ZEISS', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'Oberkochen, Ostalbkreis', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen'], '__CLASS__': 'Adzuna::API::Response::Location'}",Praktikum - Operational Data Governance (m/w/x),,,,
https://www.adzuna.de/land/ad/5360501559?se=RLYZ8oOX8BGXWZGfMCVfNA&utm_medium=api&utm_source=a4bcf954&v=4DD8A4C09CE3B1EBBAB6A3527411BA5DB6FE9204,"Als SharePoint Administrator sorgen Sie für den reibungslosen Betrieb von SharePoint Farmen (Enterprise - Lösungen) bei Kunden im Großraum München oder Nürnberg. Unser Klient ist ein IT-Beratungsunternehmen, das sich auf die Konzeption, Entwicklung und den Betrieb von Softwarelösungen auf Basis von Microsoft-Technologien konzentriert. Seine Mitarbeiter werden durch entsprechende Zertifizierungen immer auf den aktuellsten Stand der Technik gebracht. Vesterling zählt seit über 25 Jahren zu den fü…",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM2MDUwMTU1OSIsInMiOiJSTFlaOG9PWDhCR1hXWkdmTUNWZk5BIn0.ymEwnEoDHtCyMbM96ZfjROsaocr0wrXdt7uWj16mnrA,48.137418,2025-08-20T19:47:21Z,5360501559,11.555737,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Vesterling AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}",Microsoft SharePoint Administrator (mwd),,,,
https://www.adzuna.de/land/ad/5386888820?se=RLYZ8oOX8BGXWZGfMCVfNA&utm_medium=api&utm_source=a4bcf954&v=278227E6E10165B3F30BDA6FD58A79C1B03D5AD3,"Beratung von regionalen Kunden in verschiedenen Anwendungsszenarien von MS SharePoint. Unser Klient ist ein IT-Beratungsunternehmen, das sich auf die Konzeption, Entwicklung und den Betrieb von Softwarelösungen auf Basis von Microsoft-Technologien konzentriert. Seine Mitarbeiter werden durch entsprechende Zertifizierungen immer auf den aktuellsten Stand der Technik gebracht. Vesterling zählt seit über 25 Jahren zu den führenden Personaldienstleistern im Technologiebereich. Die Schwerpunkte der …",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM4Njg4ODgyMCIsInMiOiJSTFlaOG9PWDhCR1hXWkdmTUNWZk5BIn0.IOQpNGMjrai7aU1mZqWOQPV-eaMacLAP9K_JpoNz9tg,48.137418,2025-09-06T20:03:35Z,5386888820,11.555737,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}","{'display_name': 'Vesterling AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",Microsoft SharePoint Consultant (mwd),,,,
https://www.adzuna.de/land/ad/5389234933?se=RLYZ8oOX8BGXWZGfMCVfNA&utm_medium=api&utm_source=a4bcf954&v=DF61455479E4B64F73B9F85196CEF8F15A1F5031,"Duales Bachelor Studium: Wirtschafts informatik - Data Science (September 2026 - DHBW Stuttgart) Bereich: Ausbildung / Duales Studium Standort: Owen bei Kirchheim / Teck Beschäftigungsart: Duales Studium Über 60 Jahre Erfahrung haben Leuze zum Experten für innovative und effiziente Sensor- und Sicherheits lösungen in der Automatisierungs technik . klicken sie bewerben, für die volle Stellenbeschreibung",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkxZWjhvT1g4QkdYV1pHZk1DVmZOQSIsImkiOiI1Mzg5MjM0OTMzIn0.S7KR1_3-ETtNQ_UhosLmiIodtCLAuQVKfaC-BSE6qak,48.58526,2025-09-08T12:55:36Z,5389234933,9.45101,"{'tag': 'trade-construction-jobs', 'label': 'Stellen aus Handel & Bau', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Leuze electronic GmbH + Co. KG'}","{'display_name': 'Owen, Esslingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Owen'], '__CLASS__': 'Adzuna::API::Response::Location'}",Duales Bachelor Studium: Wirtschaftsinformatik - Data Science (september 2026 - Dhbw Stuttgart),,,,
https://www.adzuna.de/land/ad/5395463218?se=RLYZ8oOX8BGXWZGfMCVfNA&utm_medium=api&utm_source=a4bcf954&v=842D560EEA17DDCF4639943FA81EEF4213EAA81D,Wir suchen ab dem nächstmöglichen Zeitpunkt eine:n motivierte:n Projektmitarbeiter:in (w/m/d) im Bereich Data Science für die Umwelt-/ Wasser-/ Abwasserwirtschaft Kennziffer 67-2025 Teilzeit (50 %) Vergütung bei Vorliegen der tariflichen Voraussetzungen TV-L E11 Die Stelle ist dem Bereich Fachbereich 2 (Wirtschaftsinstitut) zugeordnet. Gemeinsam mit ihren Kolleg:innen unterstützen Sie unsere Beschäftigten und die Organisation bei der Umsetzung unseres Versprechens: Never stop growing! Ihre Aufg…,Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkxZWjhvT1g4QkdYV1pHZk1DVmZOQSIsImkiOiI1Mzk1NDYzMjE4In0.FR7gcz57dlS68kQ78sVYUNtnLBPvVe1KExFplO8Sfwg,51.45884,2025-09-12T03:31:52Z,5395463218,6.89975,"{'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hochschule Ruhr West'}","{'display_name': 'Dümpten, Mülheim an der Ruhr', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Mülheim an der Ruhr', 'Dümpten'], '__CLASS__': 'Adzuna::API::Response::Location'}",Projektmitarbeiter:in (w/m/d) im Bereich Data Science für die Umwelt-/Wasser-/Abwasserwirtschaft,,,,
https://www.adzuna.de/land/ad/5409747723?se=RLYZ8oOX8BGXWZGfMCVfNA&utm_medium=api&utm_source=a4bcf954&v=A8BDEAA76F0E2DB18188F9435EE88E3A4D1F6C17,"Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung der Führungs- und Einsatzfähigkeit der Bundeswehr bei. Mit über 7.700 Kolleg*innen betreiben und modernisieren wir eine der größten und komplexesten IT-Infrastrukturen in Deutschland. Wir suchen verantwortungsvolle IT-Spezialist*innen, die die Bundeswehr-IT aus Überzeugung in…",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkxZWjhvT1g4QkdYV1pHZk1DVmZOQSIsImkiOiI1NDA5NzQ3NzIzIn0.P-mGshAkM_NlFcc0NlFMNM717MgpXgQEnd8sNuvt7FA,52.507706,2025-09-21T20:35:37Z,5409747723,13.420806,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}","{'display_name': 'BWI GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}",IT Expert DevOps / Platform Engineering (m/w/d),,,,
https://www.adzuna.de/land/ad/5395598825?se=RLYZ8oOX8BGXWZGfMCVfNA&utm_medium=api&utm_source=a4bcf954&v=D2DAB1BAD9D67CA64ECF012006B30700ED58A5A6,"Als weltweit agierendes Unternehmen benötigen wir eine IT-Landschaft, die jederzeit reibungslos funktioniert, sich stets auf dem neuesten Stand der Technik befindet und sich an den Bedürfnissen unserer Kunden innerhalb der Unternehmen der Schwarz Gruppe orientiert. An der Schnittstelle zwischen Daten und IT erarbeiten wir tragfähige Lösungen, die maßgeblich und sichtbar zu unserem Erfolg . klicken sie bewerben, für die volle Stellenbeschreibung",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkxZWjhvT1g4QkdYV1pHZk1DVmZOQSIsImkiOiI1Mzk1NTk4ODI1In0.y6Q1fBQ73rKclXCJwNEkILxurNqsa5pSfxnIBjxUQig,49.18975,2025-09-12T05:29:57Z,5395598825,9.2274,"{'label': 'Stellen aus Handel & Bau', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'trade-construction-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schwarz IT'}","{'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location'}",Duales Studium Data Science Und Künstliche Intelligenz 2026 (m/w/d),,,,
https://www.adzuna.de/land/ad/5383299243?se=RLYZ8oOX8BGXWZGfMCVfNA&utm_medium=api&utm_source=a4bcf954&v=13C52BC4721A9733F9B3F9E7F3B04ACD10844759,"Dein Job mit klarem Ziel: klimapositiv Technologie für die Energiewende Eine nachhaltige, klimapositive Zukunft ist unser Ziel. Dabei vertrauen wir auf unsere Stärken Zuverlässigkeit, Innovationskraft sowie Begeisterung – und auf Menschen wie Sie. Senior Energiemanager – Datenmanagement (m/w/d) Als Senior Energiemanager – Datenmanagement (m/w/d) sind Sie verantwortlich für die strategische Ent­wick­lung und Umsetzung innovativer Energiemanagementlösungen, die Effizienz, Nachhaltigkeit und wirts…",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUkxZWjhvT1g4QkdYV1pHZk1DVmZOQSIsImkiOiI1MzgzMjk5MjQzIn0.A-Or8VMjIdgONLYIxCjiZuAam_YSLId9lB51OJKSjp0,49.496025,2025-09-04T20:01:38Z,5383299243,8.491505,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'MVV Umwelt GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim'], 'display_name': 'Mannheim, Baden-Württemberg'}",Senior Energiemanager – Datenmanagement (m/w/d),,,,
