created,title,adref,category,redirect_url,location,company,longitude,id,latitude,__CLASS__,description,salary_is_predicted,contract_time,salary_max,salary_min,contract_type
2026-01-16T22:05:04Z,Hochschule München: Duales Studium Data Science und Scientific Computing (B.Sc.) 2027,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4ODQ4NTc4NCIsInMiOiIyS2JMQUJjMzhSR3lJNExfeTNvcGpRIn0.ddUcjKkShFiaQ2VD39YOl8dBT_9PnYuAzOD1mRVQD4I,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5588485784?se=2KbLABc38RGyI4L_y3opjQ&utm_medium=api&utm_source=a4bcf954&v=E9AF92B0FBE7B55581B6E54A94A9C8C58CA737B2,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bayerische Landesbank '}",11.555737,5588485784,48.137418,Adzuna::API::Response::Job,"Wir alle haben als Kinder davon geträumt, Großes zu bewirken – ob als gute Feen, Stars im Rampenlicht oder Weltraumreisende im All. Höchste Zeit, dass diese Träume wahr werden! Dein Traumschiff? Die BayernLB! Bei uns steuern wir einer blühenden Zukunft entgegen und kämpfen als Fortschrittsfinanzierer für die Welt von morgen. Unsere Feenflügel und Raumanzüge haben wir abgelegt. Nicht aber unsere Ziele. Denen sind wir näher denn je. Als Spezialbank fokussieren wir uns auf ausgesuchte Zukunftssekt…",0,,,,
2026-03-12T12:24:18Z,Duales Studium - Bachelor of Science Data Science und KI (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2MjMyNDA3OCIsInMiOiIyS2JMQUJjMzhSR3lJNExfeTNvcGpRIn0.oh4r4yhmnwuIib1Qyn3tuY7joaD-q9KXvRMJ2hbQqwc,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/land/ad/5662324078?se=2KbLABc38RGyI4L_y3opjQ&utm_medium=api&utm_source=a4bcf954&v=5E25585E8079B072CFDC1FFB1E226906F9C7211F,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Rhein-Neckar-Kreis', 'Wiesloch'], 'display_name': 'Wiesloch, Rhein-Neckar-Kreis'}","{'display_name': 'MLP Finanzberatung SE', '__CLASS__': 'Adzuna::API::Response::Company'}",8.69774,5662324078,49.29464,Adzuna::API::Response::Job,"Starte deine berufliche Zukunft mit MLP - wir bieten dir eine vielseitige, abwechslungsreiche und praxisorientierte Ausbildung in einem modernen und dynamischen Arbeitsumfeld. Während deines dualen Studiums bist du hauptsächlich im Bereich""Controlling""und erwirbst tiefgreifende Kenntnisse in der Datenanalyse. Du hast die Gelegenheit, verschiedene Unternehmensbereiche zu durchlaufen, wodurch du wertvolle Einblicke in unsere Unternehmensstruktur und die vielfältigen Geschäftsprozesse erhältst, di…",0,,,,
2026-02-25T18:33:11Z,Duales Studium Wirtschaftsinformatik 2026 Neckarsulm (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY0NDk3NjcxNyIsInMiOiIyS2JMQUJjMzhSR3lJNExfeTNvcGpRIn0.pcD7gLcIsxoH-nWdon4g6Rex7TiAcYIWN7nz-qCvuQY,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/land/ad/5644976717?se=2KbLABc38RGyI4L_y3opjQ&utm_medium=api&utm_source=a4bcf954&v=8E78392EC34BE95850E7D71DFE680FD585F77708,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schwarz Digits'}",9.2274,5644976717,49.18975,Adzuna::API::Response::Job,"Als weltweit agierendes Unternehmen benötigen wir eine IT-Landschaft, die jederzeit reibungslos funktioniert, sich stets auf dem neuesten Stand der Technik befindet und sich an den Bedürfnissen unserer Kunden innerhalb den Unternehmen der Schwarz Gruppe orientiert. An der Schnittstelle zwischen BWL und IT erarbeiten wir tragfähige Lösungen, die maßgeblich und sichtbar zu unserem Erfolg beitragen. {Programmbeginn:} 01.09.2026 mit dem Begrüßungsmonat {Studienbeginn:} 01.10.2026 {Studiendauer:} 3 …",0,,,,
2026-04-02T02:48:52Z,"Duales Studium Data Science und Künstliche Intelligenz B.Sc. (m/w/d), Karlsruhe, 2026",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NjYwNTU3MCIsInMiOiIyS2JMQUJjMzhSR3lJNExfeTNvcGpRIn0.LqpH2FZOipcuCPotXPfPm2MLTKlX0Kg0lUC_YwjQ56M,"{'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5686605570?se=2KbLABc38RGyI4L_y3opjQ&utm_medium=api&utm_source=a4bcf954&v=E57D0F8EE2B44C4813A40A5BE57FC7C8401B1171,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Durlach'], 'display_name': 'Durlach, Karlsruhe'}","{'display_name': 'Atruvia AG', '__CLASS__': 'Adzuna::API::Response::Company'}",8.47624,5686605570,49.00018,Adzuna::API::Response::Job,"Duales Studium Data Science und Künstliche Intelligenz B.Sc., Karlsruhe, 2026 Gestalte die Zukunft mit KI Starte dein Duales Studium im Bereich Data Science & Künstlicher Intelligenz ! Du möchtest mit smarten Lösungen die Welt der Banken-IT revolutionieren? Bei uns lernst du, wie du innovative Data-Science- und KI-Lösungen entwickelst, die unseren Kunden das Leben erleichtern. Gemeinsam gestalten wir die digitale Transformation nach dem Motto: Wir machen das Leben leichter mit KI. Dein Duales S…",0,,,,
2026-04-11T04:20:19Z,Werksstudent Diagnose und Monitoring (m/w/x),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjI2ODYyOCIsInMiOiIyS2JMQUJjMzhSR3lJNExfeTNvcGpRIn0.oSXI2Uqxk5DP_jrqdaLoMjHTHacPRxpL1YTvePtwMV0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5696268628?se=2KbLABc38RGyI4L_y3opjQ&utm_medium=api&utm_source=a4bcf954&v=78F56A1B4C348BFCA0153C0A5E162A2FF1B7FCB3,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen'], 'display_name': 'Oberkochen, Ostalbkreis'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZEISS'}",10.10558,5696268628,48.78408,Adzuna::API::Response::Job,"Als Student arbeitest Du mit Deinen Kolleginnen und Kollegen auf Augenhöhe und schaffst ideale Voraussetzungen für Deine spätere Karriere. Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu deﬁnieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen das Tempo vorzugeben und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierender Menschen. Die Mitar…",0,,,,
2026-03-01T06:36:33Z,Projektleiter Energiemarktprognosen (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMktiTEFCYzM4Ukd5STRMX3kzb3BqUSIsImkiOiI1NjQ5NDYzNDA3In0.ssxuZf92O9hvReNYRob0kYjeAZv2xNXPSYWNlE54HR0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5649463407?se=2KbLABc38RGyI4L_y3opjQ&utm_medium=api&utm_source=a4bcf954&v=2D566BF1260E4345A48B033BBB1E8109618A5E3E,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schwarz Corporate Solutions'}",9.2274,5649463407,49.18975,Adzuna::API::Response::Job,"Dein (Master)Studium in Energiewirtschaft, Data Science, Wirtschaftsingenieurwesen oder einem vergleichbaren Studiengang ist deine Basis – dein Wissensdurst ist dein Antrieb! Du kennst die Energiewelt und fühlst dich im Bilanzkreis-Management oder im Energiehandel zu Hause. Du weißt, wie wichtig präzise Verbrauchsprognosen für den Markterfolg sind. Du liebst es, tief in große Datenmengen einzutauchen, Strukturen in Datenbanken zu erkennen und daraus wertvolle Schlüsse für den energiewirtschaftl…",0,,,,
2026-04-04T16:19:25Z,Praktikant (m/w/d) Platform Engineering,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTkwNzExNiIsInMiOiIyS2JMQUJjMzhSR3lJNExfeTNvcGpRIn0.vtFTGgMG_EmSALeZXYU7mgvFPkC_bowhb3nY-mVjJns,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5689907116?se=2KbLABc38RGyI4L_y3opjQ&utm_medium=api&utm_source=a4bcf954&v=6658207E119683892F46F5FA56AE4DECF8B521CF,"{'display_name': 'Bielefeld, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bielefeld'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GOLDBECK Technologies GmbH'}",8.543293,5689907116,52.021203,Adzuna::API::Response::Job,"GOLDBECK realisiert zukunftsweisende Immobilien in Europa. Wir verstehen Gebäude als Produkte und bieten alle Leistungen aus einer Hand: vom Design über den Bau bis zu Services im Betrieb. Aktuell beschäftigt unser Familienunternehmen mehr als 13.000 Mitarbeitende an über 100 Standorten bei einer Gesamtleistung von über 6,3 Mrd. Euro. Unser Anspruch „building excellence“ steht dabei für Spitzenleistungen beim Planen, Bauen und Betreiben sowie die Weiterentwicklung unserer Talente – Zukunftsfähi…",0,,,,
2026-03-26T15:17:52Z,(Senior) Expert Data & Digital - AI Solutions (m/w/x),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3OTI5NDU4NSIsInMiOiIyS2JMQUJjMzhSR3lJNExfeTNvcGpRIn0.wPubiY7PNn-FCKKe0NHif3jcRwCgtrLBjkWxvH1PoPA,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5679294585?se=2KbLABc38RGyI4L_y3opjQ&utm_medium=api&utm_source=a4bcf954&v=617AD0DECE4E533897468C6773B0668CED409002,"{'display_name': 'Gütersloh, Gütersloh (Kreis)', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Gütersloh (Kreis)', 'Gütersloh'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Arvato SE', '__CLASS__': 'Adzuna::API::Response::Company'}",8.408252,5679294585,51.936827,Adzuna::API::Response::Job,"Arvato ist ein innovativer und global führender 3PL-Dienstleister im Bereich Supply Chain Management und E-Commerce. Mit 20.000 Teammitgliedern an über 100 Standorten fokussieren wir uns auf die Branchen Consumer Products, Tech, Healthcare, Automotive and Publisher. Du arbeitst in einem Umfeld, das auf Zusammenarbeit, Respekt, Engagement und Neugier basiert, in dem du wächst, deine Ideen einbringst und einen Unterschied machen kannst. Sei Teil des Teams, das Logistik-Exzellenz liefert und globa…",0,,,,
2026-01-21T06:25:37Z,Duales Studium Business Data Analytics (M.Sc.) mit Schwerpunkt KI - Einstieg Data Science,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMktiTEFCYzM4Ukd5STRMX3kzb3BqUSIsImkiOiI1NTkzNTkzMTYxIn0.-oblFjYjzf4BPXAZ6ZOR8EuAeBua7vd-lfs7tKDFlq0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5593593161?se=2KbLABc38RGyI4L_y3opjQ&utm_medium=api&utm_source=a4bcf954&v=F2D81808999AC5E79EEBF4999E731E2EEA0094F0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)'], 'display_name': 'Region Hannover (Kreis), Niedersachsen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'HDI AG'}",,5593593161,,Adzuna::API::Response::Job,"Deine Aufgaben Du möchtest nicht nur Daten analysieren, sondern verstehen, wie aus Daten wertvolle Erkenntnisse entstehen, die die digitale Zukunft der HDI Group gestalten? Die 21-monatige IT-Ausbildung kombiniert praktische Arbeit im Bereich Data Science mit theoretischem Wissen, das Du im Studiengang Business Data Analytics mit Schwerpunkt KI an der FHDW in Hannover erwirbst. Du arbeitest an spannenden Projekten rund um AI, GenAI, Machine Learning, und Cloud-Services. Du entwickelst Lösungen,…",0,,,,
2025-11-22T22:13:16Z,Duales Studium Data Science und Künstliche Inteligenzen B.Sc. 2026 (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMktiTEFCYzM4Ukd5STRMX3kzb3BqUSIsImkiOiI1NTA5NzUxNTM4In0.gNSeMVPtUmycT2hjq8RdMPv8xS0Q33OdoZoUKGkggoc,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5509751538?se=2KbLABc38RGyI4L_y3opjQ&utm_medium=api&utm_source=a4bcf954&v=9D87D15DF1E9180035D0E6ACB94E65153AD40DAB,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Viessmann Climate Solutions'}",,5509751538,,Adzuna::API::Response::Job,"Während des Dualen Studiums im Studiengang Data Science und Künstliche Intelligenz analysierst und interpretierst du große Datenmengen, um daraus wertvolles Wissen zu gewinnen. Du entwickelst intelligente, KI-basierte Anwendungen und optimierst damit Prozesse. Diese Kompetenzen machen dich zu einer gefragten Expertin oder einem gefragten Experten an der Schnittstelle von Technologie und Wirtschaft. Was du lernst Entwicklung von KI-Modellen und intelligenten Anwendungen (z.B. Machine Learning, N…",0,,,,
2025-10-30T11:52:00Z,Duales Studium DHBW Mannheim Data Science & KI (praxisintegriert) (m/w/d) 2026,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMktiTEFCYzM4Ukd5STRMX3kzb3BqUSIsImkiOiI1NDcwODUxNDY2In0.4K0FhoIDCJiAZaqQZVWgN2RKbdOUeaGJktBvt4lv3kM,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5470851466?se=2KbLABc38RGyI4L_y3opjQ&utm_medium=api&utm_source=a4bcf954&v=03C1AC8F69910A3C6B5E746F98C8C6A389E92378,"{'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Zürich Beteiligungs AG'}",6.969972,5470851466,50.940164,Adzuna::API::Response::Job,"Deine Aufgaben und Studieninhalte im Schnell-Check: Deine Praxis im Innendienst: Während deiner Praxisphasen am Direktionsstandort Köln lernst du in verschiedenen Ausbildungsstationen die IT-Infrastruktur von Zurich kennen Ob Data-driven Marketing, Bank Analytics oder Dynamic Pricing – unterstützt von deinen Ausbilder:innen findest du bei uns dein Perfect Match In agilen Marketingprojekten arbeitest du gemeinsam mit anderen Azubis und dualen Studierenden kreativ zusammen und bringst z.B. unsere…",0,,,,
2025-10-30T11:49:51Z,Bachelor of Science (m/w/d) â Data Science und Künstliche Intelligenz 2026,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMktiTEFCYzM4Ukd5STRMX3kzb3BqUSIsImkiOiI1NDcwODQyMzE5In0.x-f9DsFGZ8uBN7yFNNqrXNTxuSWd1rohNH8GjxNZkEY,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5470842319?se=2KbLABc38RGyI4L_y3opjQ&utm_medium=api&utm_source=a4bcf954&v=86F1817E0542F698F441FC7AD920B87F44BB1CE2,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)'], 'display_name': 'Karlsruhe (Kreis), Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BGV-Versicherung AG'}",8.589191,5470842319,49.073517,Adzuna::API::Response::Job,"Darauf kannst du dich freuen: Wechsel zwischen Theoriephasen an der DHBW Karlsruhe und Praxiseinsätzen bei uns im Unternehmen Mitarbeit in spannenden Projekten mit direktem Bezug zur Praxis Einblicke in verschiedene Unternehmensbereiche und interdisziplinäre Zusammenarbeit Moderne Arbeitsumgebung, offene Unternehmenskultur und individuelle Betreuung Sehr gute Entwicklungschancen nach deinem Studium Einführungsmonat/Vorpraktikum bereits vor dem 1.10. Rotationsplan mit Wunsch-Stationen (deine per…",0,,,,
2026-04-02T16:35:00Z,Praktikant Risk Management & Regulatory Reporting (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMktiTEFCYzM4Ukd5STRMX3kzb3BqUSIsImkiOiI1Njg3NTY0OTQzIn0.CUasoQtjKgO0saOKB0nejidjMCw68WWT4RWX2mFq6SY,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5687564943?se=2KbLABc38RGyI4L_y3opjQ&utm_medium=api&utm_source=a4bcf954&v=B6A21005AA9970DAE4E6DE86308A17A0C9BB01ED,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Baader Bank AG', '__CLASS__': 'Adzuna::API::Response::Company'}",,5687564943,,Adzuna::API::Response::Job,"Die Baader Bank ist einer der führenden Partner für Wertpapier- und Banking-Dienstleistungen in Europa. Auf einer hochleistungsfähigen Plattform vereinen sich Handel und Banking in einem einzigartigen Setup unter einem Dach und bieten den besten Zugang zum Kapitalmarkt – sicher, automatisiert und skalierbar. Als familiengeführte Vollbank mit Sitz in Unterschleißheim bei München und ca. 650 Mitarbeitenden bieten wir engagierten Mitarbeitern (m/w/d) verantwortungsvolle Aufgaben in den Bereichen M…",0,,,,
2026-03-31T22:03:56Z,Dualer Student (m/w/d) Studiengang Data Science und Künstliche Intelligenz an der dualen Hochschule Mosbach,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMktiTEFCYzM4Ukd5STRMX3kzb3BqUSIsImkiOiI1Njg0MzAwODg3In0.uiPMuwoD62LVvGZlCAMAjMbSY6b_JHoHq6cGxtl2Yxw,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5684300887?se=2KbLABc38RGyI4L_y3opjQ&utm_medium=api&utm_source=a4bcf954&v=E604345B6C932AEFDBF52021323DD0C88072881E,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Fürth (Kreis)', 'Erlachskirchen'], 'display_name': 'Erlachskirchen, Fürth (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Gubesch GmbH'}",10.74428,5684300887,49.59569,Adzuna::API::Response::Job,Bei uns gestaltest Du die Zukunft und bringst die digitale Transformation in unsere Fachbereiche. Hierzu erlernst Du grundlegende Kenntnisse zu den Schlüsseltechnologien des digitalen Wandels Data Science und KI im Rahmen eines Studiums an der Dualen Hochschule Baden-Württemberg Mosbach https://www.mosbach.dhbw.de/studium/studienangebot-bachelor/data-science-kuenstliche-intelligenz/studieninhalte-profil/ und erbringst Deine Praxiseinsätze an unserem Standort Wilhelmsdorf in Mittelfranken. Das e…,0,,,,
2026-04-10T16:25:15Z,Division Director Continuing Education (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMktiTEFCYzM4Ukd5STRMX3kzb3BqUSIsImkiOiI1Njk1NzEzOTY3In0.x1ba8c_T94QZFy3nFwngfWdXvVRrsxN__NYxlB5lhkk,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",https://www.adzuna.de/land/ad/5695713967?se=2KbLABc38RGyI4L_y3opjQ&utm_medium=api&utm_source=a4bcf954&v=7CBCC3B407597572977210B540FA4169E244B4C3,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn'], 'display_name': 'Heilbronn, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Die TUM Campus Heilbronn gGmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",9.209895,5695713967,49.142335,Adzuna::API::Response::Job,"Auf Initiative der Dieter Schwarz Stiftung betreibt die Technische Universität München einen eigenen Lehr- und Forschungsstandort am Bildungscampus Heilbronn. Der Campus steht unter dem Leitgedanken „for The Digital Age“ und fokussiert sich auf die Chancen und Herausforderungen des digitalen Zeitalters, u.a. in den Bereichen Künstliche Intelligenz, Data Science und Informatik. Die Besonderheit des Campus liegt vor allem in der Verzahnung von Management und digitalen Technologien und beschäftigt…",0,,,,
2026-01-23T04:26:37Z,Duales Studium Bachelor of Science Wirtschaftsinformatik - KI & Data Science (m/w/d) 2026,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5Njc3NTg0NSIsInMiOiIyS2JMQUJjMzhSR3lJNExfeTNvcGpRIn0.9nC_mhZRc0Kua80iD2AC-T3g47WjEXLtXziSH971nAg,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/land/ad/5596775845?se=2KbLABc38RGyI4L_y3opjQ&utm_medium=api&utm_source=a4bcf954&v=71132ADFB62189674DA17F3BA2389465762A6E1C,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Paderborn (Kreis)'], 'display_name': 'Paderborn (Kreis), Nordrhein-Westfalen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Westfalen Weser Netz GmbH'}",8.722312,5596775845,51.689652,Adzuna::API::Response::Job,Deine Aufga ben Als Bachelor of Science Wirtschaftsinformatik - Künstliche Intelligenz & Data Science (m/w/d) lernst du bei uns verschiedene Themengebiete kennen: Du analysierst Unternehmensdaten zielsicher und bereitest diese auf. Du sorgst für Datentransparenz im Unternehmen. Du arbeitest in Business Intelligence Projekten. Du setzt unsere Datenstrategie im Team um. Ausbildungsort: Paderborn Ausbildungsdauer: 6 Semester Partnerhochschule: Fachhochschule der Wirtschaft Fürstenallee 5 33102 Pad…,0,,,,
2026-02-13T12:07:47Z,Duales Studium (m/w/d) Data Science und Künstliche Intelligenz (B.Sc.) in Konstanz 2026,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYyNzYwMjU3NSIsInMiOiIyS2JMQUJjMzhSR3lJNExfeTNvcGpRIn0.YoqBSwYbwJRnO8l0EMgzmN73wcYO1s-wdkgZ2w8MIzU,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5627602575?se=2KbLABc38RGyI4L_y3opjQ&utm_medium=api&utm_source=a4bcf954&v=F1922676FF9F07D8B677702FF80054B74E3B65A4,"{'area': ['Deutschland', 'Baden-Württemberg', 'Konstanz (Kreis)'], 'display_name': 'Konstanz (Kreis), Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Körber Supply Chain Logistics GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",8.91661,5627602575,47.773948,Adzuna::API::Response::Job,"Studienbeginn I Oktober 2026 Studiendauer I 3 Jahre Komm in unser Team und gestalte Deine Zukunft! Deine Vorteile Wir verbinden die Vorteile eines mittelständischen Unternehmens – wie persönliche Betreuung, ein starkes Teamgefühl und Gestaltungsspielräumen – mit den Möglichkeiten eines Großkonzerns: modernste Technologien und internationale Kundenin einem stetig wachsenden Umfeld. Interessantes, abwechslungsreiches und anspruchsvolles Studium mit besten Optionen zur Übernahme nach erfolgreichem…",0,,,,
2025-10-30T11:55:10Z,Duales Studium - Bachelor of Science - Informatik - Data Science und KI (gn) für 2026 - ID 150988,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMktiTEFCYzM4Ukd5STRMX3kzb3BqUSIsImkiOiI1NDcwODY2NDk2In0.f7PgeukSgOWPCWZsBgCEitmzKtNgxIAQPmOL7zbC4IE,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5470866496?se=2KbLABc38RGyI4L_y3opjQ&utm_medium=api&utm_source=a4bcf954&v=556543A7E73BEEAA02541455F325372446E9FE00,"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Alzey-Worms (Kreis)', 'Bornheim'], 'display_name': 'Bornheim, Alzey-Worms (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'HORNBACH Baumarkt AG'}",8.06043,5470866496,49.78244,Adzuna::API::Response::Job,"Hast Du Deinen Weg schon gefunden? Für Deinen Weg bei uns bringst Du mit: 3 Jahre Zeit und allgemeine Hochschulreife oder Fachhochschulreife  Studierfähigkeitstest Hier baust Du Dein theoretisches Fundament: DHBW Karlsruhe Die Praxis lernst Du hier : HORNBACH Zentrale in Bornheim bei Landau i. d. Pfalz Startschuss für Deine Zukunft bei HORNBACH: 01.10.2026 Darauf kannst Du Dich freuen: Gehalt - logisch! 1. Jahr: 1.250 €, 2. Jahr: 1.500 €, 3. Jahr: 1.750 € Mehr – klar! Neben Deinem Gehalt sowie …",0,,,,
2026-04-12T09:26:09Z,Teamlead Applied Data Engineering & Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzM0MzU1NiIsInMiOiIyS2JMQUJjMzhSR3lJNExfeTNvcGpRIn0.HyitxczN3pr620EJDoLO7xEmRakEAmlNVdrW1dsxnkc,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5697343556?se=2KbLABc38RGyI4L_y3opjQ&utm_medium=api&utm_source=a4bcf954&v=494893CFC1C3FC55ED9858759551311ADB7A2660,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Würth Elektronik eiSos GmbH & Co. KG'}",11.555737,5697343556,48.137418,Adzuna::API::Response::Job,"Basics: Abgeschlossenes Studium der (Wirtschafts-)Informatik, Data Science oder einer vergleichbaren Fachrichtung. Alternativ mehrjährige relevante Berufserfahrung, idealerweise mit Führungserfahrung. Wissen: Gutes Verständnis datenbasierter Entscheidungsprozesse sowie Erfahrung im Umfeld moderner Datenplattformen, Datenpipelines und datengetriebener Produkte. Leidenschaft: Interesse daran, Teams in einem technologischen Umfeld weiterzuentwickeln und datengetriebene Lösungen mit klarem Nutzen f…",0,,,,
