latitude,longitude,salary_is_predicted,location,title,description,redirect_url,id,__CLASS__,category,adref,created,company,contract_time,salary_min,salary_max,contract_type
49.18975,9.2274,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}",Consultant Energiewirtschaft Datenqualität MaKo (m/w/d),"Du hast Lust auf innovative und nachhaltige Bau- & Immobilienprojekte? Dann bist du bei uns genau richtig. Von Büros, Konferenzräumen sowie Restaurants bis hin zu Wohnungen - Im TeamSCOS planen, bauen und betreuen wir ein großes Portfolio verschiedenster Immobilien – denn Vielfalt ist unsere Stärke! Bei uns kannst du spannende Projekte von Beginn bis zur Umsetzung begleiten und eigene Ideen einbringen. Vom Grundstückskauf über die Planung und dem Bau bis hin zum Facility Management - bei uns ha…",https://www.adzuna.de/land/ad/5767271169?se=cAAqSCeP8RG4FrmAon6bBw&utm_medium=api&utm_source=a4bcf954&v=CC2E25EBBAD96C8C01E6D5B8470BE5711652C754,5767271169,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NzI3MTE2OSIsInMiOiJjQUFxU0NlUDhSRzRGcm1Bb242YkJ3In0.ixhmB0vFqhBnWSpIpoTn6YWwhXBM3lL2AWMGoTmxLkI,2026-06-18T00:21:30Z,"{'display_name': 'Schwarz Corporate Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
50.25777,10.96603,0,"{'display_name': 'Coburg, Coburg (Kreis)', 'area': ['Deutschland', 'Bayern', 'Coburg (Kreis)', 'Coburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",Spezialist für Steuerungs- und Controllingsysteme - Schwerpunkt Data Science (w/m/d),"Hallo, lass uns WIR sagen! Wir - die HUK-COBURG Versicherungsgruppe - zählen zu den 10 größten in Deutschland. Vor über 90 Jahren gegründet sind wir mit über 13 Millionen Kund:innen heute der große Versicherer für Privathaushalte und der größte deutsche Autoversicherer. Dass wir oft preisgünstiger sind als andere Versicherungen, hat bei uns schon Tradition. Genau wie unser Ruf als Arbeitgeberin, mit der DU wachsen und deine persönlichen Ziele erreichen kannst. Bei uns kannst du eine spannende K…",https://www.adzuna.de/land/ad/5809272651?se=cAAqSCeP8RG4FrmAon6bBw&utm_medium=api&utm_source=a4bcf954&v=7BC1FB78BB2F34EAA94A0093FBDCD00E4DE59E07,5809272651,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0FBcVNDZVA4Ukc0RnJtQW9uNmJCdyIsImkiOiI1ODA5MjcyNjUxIn0.g29GydBxY_JMECwVO5Pyqak8exflNYHseqybCoMlFM0,2026-07-21T13:02:40Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'HUK-COBURG Versicherungsgruppe'}",,,,
48.28207,9.72719,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Alb-Donau-Kreis', 'Ehingen (Donau)'], 'display_name': 'Ehingen (Donau), Alb-Donau-Kreis'}",Dhbw Studium - Data Science Und Künstliche Intelligenz (b.sc.),"Die Liebherr-Werk Ehingen GmbH zählt zu den weltweit führenden Herstellern von Fahrzeugkranen. Das Programm umfasst Teleskop- und Gittermastkrane auf Mobil- und Raupenfahrwerken. Seit der Gründung wurde die Produktionsstätte und ihre Kapazität kontinuierlich erweitert. Heute werden täglich sechs Fahrzeugkrane aus Ehingen in die ganze Welt geliefert. . klicken sie bewerben, für die volle Stellenbeschreibung",https://www.adzuna.de/land/ad/5824496127?se=cAAqSCeP8RG4FrmAon6bBw&utm_medium=api&utm_source=a4bcf954&v=19102F3C39AC2AF6236C96635E708D9D924D764E,5824496127,Adzuna::API::Response::Job,"{'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0FBcVNDZVA4Ukc0RnJtQW9uNmJCdyIsImkiOiI1ODI0NDk2MTI3In0.4_dGh2mXf3rtKGaXxLoLjtjsnfRmjty13NcIqmU1vAQ,2026-08-01T20:50:07Z,"{'display_name': 'Liebherr-Werk Ehingen GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
,,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",Masterand HR Analytics (w/m/d),"Damit unsere produzierenden Lebensmittelunternehmen effizient arbeiten können, unterstützen wir mit Organisation und Verwaltung. Wir sind unter anderem Experten für Einkauf, Finanzen, Controlling, Personal, IT, Marketing und Vertrieb. Wir liefern Organisationstalenten eine berufliche Herausforderung in einem dynamischen Umfeld. Masterand HR Analytics (w/m/d) Einsatzbereich: HR Services / Entgelt Ort: Weißenfels Job-ID: 18861 Aufgaben Analyse der bestehenden HR-Systemlandschaft und vorhandenen D…",https://www.adzuna.de/land/ad/5818379196?se=cAAqSCeP8RG4FrmAon6bBw&utm_medium=api&utm_source=a4bcf954&v=2A947A76F1FF7257F5DB81D9AD482AD9D3B5B452,5818379196,Adzuna::API::Response::Job,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0FBcVNDZVA4Ukc0RnJtQW9uNmJCdyIsImkiOiI1ODE4Mzc5MTk2In0.p1Sg0LquFtddfD11ybBOqbg4N4t_sW382pWNIu-iuJE,2026-07-28T15:44:45Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schwarz Produktion Stiftung & Co. KG'}",,,,
49.03071,8.34467,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Knielingen, Karlsruhe', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Knielingen']}",Data Science und Künstliche Intelligenz (B.Sc.) 2027,"Dein Berufsbild: Du möchtest irgendwas mit Mathe und Programmieren machen und findest Technologien der Zukunft spannend? Dann entscheide dich für den Studiengang Data Science und Künstliche Intelligenz und hol alles aus den Daten heraus. In deinem Beruf bist du die Schnittstelle zwischen IT und Business. Du beherrschst die verschiedenen Technologien, bewertest deren Potenziale und weißt, wie man sie technisch umsetzt. In deinem dualen Studium erlernst du die Grundlagen, Konzepte und Methoden de…",https://www.adzuna.de/land/ad/5809709204?se=cAAqSCeP8RG4FrmAon6bBw&utm_medium=api&utm_source=a4bcf954&v=A9857C66A99A4BE3235BDCFE633D5CE98385D9CD,5809709204,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen', 'tag': 'part-time-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwOTcwOTIwNCIsInMiOiJjQUFxU0NlUDhSRzRGcm1Bb242YkJ3In0.A-zA9BJhpv-XXQ7v8GZ-1kNv2kdWVlXK19RMY3KZI74,2026-07-21T22:58:21Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Siemens AG'}",,,,
50.94691,6.82951,0,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln', 'Lövenich'], 'display_name': 'Lövenich, Köln', '__CLASS__': 'Adzuna::API::Response::Location'}",Data Science und Künstliche Intelligenz (B.Sc.) 2027,"Dein Berufsbild: Du möchtest irgendwas mit Mathe und Programmieren machen und findest Technologien der Zukunft spannend? Dann entscheide dich für den Studiengang Data Science und Künstliche Intelligenz und hol alles aus den Daten heraus. In deinem Beruf bist du die Schnittstelle zwischen IT und Business. Du beherrschst die verschiedenen Technologien, bewertest deren Potenziale und weißt, wie man sie technisch umsetzt. In deinem dualen Studium erlernst du die Grundlagen, Konzepte und Methoden de…",https://www.adzuna.de/land/ad/5809712370?se=cAAqSCeP8RG4FrmAon6bBw&utm_medium=api&utm_source=a4bcf954&v=E56BBEED9EF72ABF9B0EBBDCAC01D48E39330DB4,5809712370,Adzuna::API::Response::Job,"{'tag': 'part-time-jobs', 'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0FBcVNDZVA4Ukc0RnJtQW9uNmJCdyIsImkiOiI1ODA5NzEyMzcwIn0.TrFp06qPWNLudJ05eM5iEA0HRgechfyMmc1AyE2QRd8,2026-07-21T22:58:52Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Siemens AG'}",,,,
53.85554,10.69693,0,"{'area': ['Deutschland', 'Schleswig-Holstein', 'Lübeck', 'St. Jürgen'], 'display_name': 'St. Jürgen, Lübeck', '__CLASS__': 'Adzuna::API::Response::Location'}",Arzt/Ärztin Schwerpunkt Data Science / Routinedatenanalyse im Bereich der neurovaskulären Forschung (m/w/d),"Stellenausschreibung, April 2026 Arzt/Ärztin mit ausschließlicher oder weit überwiegender Tätigkeit in der Wissenschaft mit Schwerpunkt Data Science / Routinedatenanalyse im Bereich der neurovaskulären Forschung, alternativ promovierte(r) Wissenschaftler/in mit Hintergrund Data Science - an der Klinik für Neurologie am Campus Lübeck (Direktor: Univ.-Prof. Dr. Jens Minnerup) Vollzeit oder Teilzeit | Befristung auf zunächst 3 Jahre | Perspektive auf langfristige Beschäftigung | Vergütung je nach …",https://www.adzuna.de/land/ad/5809665650?se=cAAqSCeP8RG4FrmAon6bBw&utm_medium=api&utm_source=a4bcf954&v=450802E9EEC57874997B94245E66363CA9F9662D,5809665650,Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0FBcVNDZVA4Ukc0RnJtQW9uNmJCdyIsImkiOiI1ODA5NjY1NjUwIn0.3G3wLysm97ErdPHkW-HP0FiHe5BHS2t6IasVTNWk3Pk,2026-07-21T22:51:48Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Universität zu Lübeck'}",,,,
48.720071,9.026231,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Sindelfingen, Böblingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen']}",Werkstudent*in MB.OS Demand & Change Management,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",https://www.adzuna.de/land/ad/5797124618?se=cAAqSCeP8RG4FrmAon6bBw&utm_medium=api&utm_source=a4bcf954&v=0739C3910D830F249393F111835B3E86AAB9D0B3,5797124618,Adzuna::API::Response::Job,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NzEyNDYxOCIsInMiOiJjQUFxU0NlUDhSRzRGcm1Bb242YkJ3In0.u345hKJvvmLpjum9AfCDRuYPRvHFqtdpGhvqsW-Y7xI,2026-07-11T20:51:31Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",,,,
50.804953,8.78967,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Marburg-Biedenkopf (Kreis)', 'Marburg'], 'display_name': 'Marburg, Marburg-Biedenkopf (Kreis)'}",Duales Bachelorstudium Softwaretechnologie Data Science (B.Sc.) - Marburg,"Dein Berufsbild: Du magst Mathe und möchtest später etwas mit Daten machen? Dich faszinieren datengestützte Tools, wie ChatGPT, und du kennst deren große Chance für die Zukunft? Dann bewirb dich für das duale Studium B. Sc. Softwaretechnologie - Data Science und entdecke mit uns, wie wir die Welt der Labordiagnostik durch datenbasierte Entscheidungen verändern können. Daten sind eines der Fundamente, damit Unternehmen bestmögliche Entscheidungen treffen können. Im Studiengang B. Sc. Softwaretec…",https://www.adzuna.de/land/ad/5766706297?se=cAAqSCeP8RG4FrmAon6bBw&utm_medium=api&utm_source=a4bcf954&v=65F8763346210AA5E6A022222F57416BDAB2FB5A,5766706297,Adzuna::API::Response::Job,"{'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjcwNjI5NyIsInMiOiJjQUFxU0NlUDhSRzRGcm1Bb242YkJ3In0.w9Ee1avHVKm1H-cbyQoW9i8kJioFqN_Rz5Wi-U5s0hM,2026-06-17T13:17:48Z,"{'display_name': 'Siemens Healthineers AG', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
48.0962,9.78975,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Biberach an der Riß, Biberach (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Biberach (Kreis)', 'Biberach an der Riß']}",Duales Studium Data Science und Künstliche Intelligenz (B. Sc.),"Vernetze mit uns die Welt von morgen. Du begeisterst dich für Informatik und möchtest die Energiewende aktiv mitgestalten? Bei der Netze BW, einem Tochterunternehmen der EnBW, kombinierst du dein duales Studium mit praxisnaher Arbeit an Lösungen, die Klimaschutz, erneuerbare Energien und intelligente Energienetze unterstützen. Gemeinsam treiben wir die digitale Transformation des Energiesystems voran– innovativ, verantwortungsvoll und zukunftsorientiert. Du@NetzeBW Du denkst gerne analytisch un…",https://www.adzuna.de/land/ad/5758420112?se=cAAqSCeP8RG4FrmAon6bBw&utm_medium=api&utm_source=a4bcf954&v=EC786C602C709F94FEC8535E45299C5D8A1EA21A,5758420112,Adzuna::API::Response::Job,"{'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'part-time-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1ODQyMDExMiIsInMiOiJjQUFxU0NlUDhSRzRGcm1Bb242YkJ3In0._zSCNOm8bRA6q9RPj_au8EHMLfj0DQTvoTfmkch6yLk,2026-06-10T13:50:57Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Netze BW GmbH'}",,,,
48.28207,9.72719,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Alb-Donau-Kreis', 'Ehingen (Donau)'], 'display_name': 'Ehingen (Donau), Alb-Donau-Kreis'}",DHBW Studium - Data Science und Künstliche Intelligenz (B.Sc.),Die Liebherr-Werk Ehingen GmbH zählt zu den weltweit führenden Herstellern von Fahrzeugkranen. Das Programm umfasst Teleskop- und Gittermastkrane auf Mobil- und Raupenfahrwerken. Seit der Gründung wurde die Produktionsstätte und ihre Kapazität kontinuierlich erweitert. Heute werden täglich sechs Fahrzeugkrane aus Ehingen in die ganze Welt geliefert. Mitarbeit an innovativen Projekten im Bereich Data Science und Künstliche Intelligenz Analyse und Auswertung großer Datenmengen zur Optimierung von…,https://www.adzuna.de/land/ad/5810169631?se=cAAqSCeP8RG4FrmAon6bBw&utm_medium=api&utm_source=a4bcf954&v=14D552709EE1F41D06854371D5A212D32BB9173B,5810169631,Adzuna::API::Response::Job,"{'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'part-time-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0FBcVNDZVA4Ukc0RnJtQW9uNmJCdyIsImkiOiI1ODEwMTY5NjMxIn0.z-csmfIbPeCw0COHvEr-Y4crRLdp2wXCF1AENhsSkjU,2026-07-22T03:13:54Z,"{'display_name': 'Liebherr Firmengruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
49.56892,10.88109,0,"{'area': ['Deutschland', 'Bayern', 'Erlangen-Höchstadt (Kreis)', 'Herzogenaurach'], 'display_name': 'Herzogenaurach, Erlangen-Höchstadt (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",Duales Studium (DHBW) - Wirtschaftsinformatik Software Engineering (d/m/w) 2027,"Du bist technikbegeistert und voller Ideen, mit denen Du die Welt bewegen willst? Dann ist eine Ausbildung oder ein duales Studium bei Schaeffler genau das Richtige für Dich. Ohne unsere Produkte könnten Autos nicht fahren, Maschinen nicht laufen und Flugzeuge nicht fliegen. Als führender Anbieter von Wälzlagern für sämtliche Industrien und wichtiger Partner im internationalen Automobilbau bietet Dir Schaeffler ein hervorragendes Umfeld für Deinen Start in die Berufswelt. Aufgaben Im Überblick …",https://www.adzuna.de/land/ad/5812014151?se=cAAqSCeP8RG4FrmAon6bBw&utm_medium=api&utm_source=a4bcf954&v=DBCBC7EF0204EC1D750E8C50967F93260DE84715,5812014151,Adzuna::API::Response::Job,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMjAxNDE1MSIsInMiOiJjQUFxU0NlUDhSRzRGcm1Bb242YkJ3In0.6gHlXypArXtG01r2oIIwDOQgaGDIV9BRaSAnlqt9bF8,2026-07-23T09:43:37Z,"{'display_name': 'Schaeffler Technologies AG & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
49.56892,10.88109,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Herzogenaurach, Erlangen-Höchstadt (Kreis)', 'area': ['Deutschland', 'Bayern', 'Erlangen-Höchstadt (Kreis)', 'Herzogenaurach']}",Duales Studium (DHBW) - Informatik (d/m/w) 2027,"Du bist technikbegeistert und voller Ideen, mit denen Du die Welt bewegen willst? Dann ist eine Ausbildung oder ein duales Studium bei Schaeffler genau das Richtige für Dich. Ohne unsere Produkte könnten Autos nicht fahren, Maschinen nicht laufen und Flugzeuge nicht fliegen. Als führender Anbieter von Wälzlagern für sämtliche Industrien und wichtiger Partner im internationalen Automobilbau bietet Dir Schaeffler ein hervorragendes Umfeld für Deinen Start in die Berufswelt. Aufgaben Studienabschl…",https://www.adzuna.de/land/ad/5817484285?se=cAAqSCeP8RG4FrmAon6bBw&utm_medium=api&utm_source=a4bcf954&v=9E8BE8C87CA55E6FEDC43277B12D685BB4E93F19,5817484285,Adzuna::API::Response::Job,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0FBcVNDZVA4Ukc0RnJtQW9uNmJCdyIsImkiOiI1ODE3NDg0Mjg1In0.hkpImSfFnPrY_MA6qPTxpwzqe0WJo0p1InBXqtsaR6w,2026-07-27T17:31:57Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schaeffler Technologies AG & Co. KG'}",,,,
49.56892,10.88109,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Herzogenaurach, Erlangen-Höchstadt (Kreis)', 'area': ['Deutschland', 'Bayern', 'Erlangen-Höchstadt (Kreis)', 'Herzogenaurach']}",Duales Studium (DHBW) - Wirtschaftsinformatik Sales & Consulting (d/m/w) 2027,"Du bist technikbegeistert und voller Ideen, mit denen Du die Welt bewegen willst? Dann ist eine Ausbildung oder ein duales Studium bei Schaeffler genau das Richtige für Dich. Ohne unsere Produkte könnten Autos nicht fahren, Maschinen nicht laufen und Flugzeuge nicht fliegen. Als führender Anbieter von Wälzlagern für sämtliche Industrien und wichtiger Partner im internationalen Automobilbau bietet Dir Schaeffler ein hervorragendes Umfeld für Deinen Start in die Berufswelt. Aufgaben Im Überblick …",https://www.adzuna.de/land/ad/5825729031?se=cAAqSCeP8RG4FrmAon6bBw&utm_medium=api&utm_source=a4bcf954&v=1CC833C603EE3322059E042F1A252CF92641979C,5825729031,Adzuna::API::Response::Job,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0FBcVNDZVA4Ukc0RnJtQW9uNmJCdyIsImkiOiI1ODI1NzI5MDMxIn0.Y8wy_tC--UBswpg9IFpHMVHoBaHN12T8gacDD52IqLQ,2026-08-02T16:08:52Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schaeffler Technologies AG & Co. KG'}",,,,
49.56892,10.88109,0,"{'display_name': 'Herzogenaurach, Erlangen-Höchstadt (Kreis)', 'area': ['Deutschland', 'Bayern', 'Erlangen-Höchstadt (Kreis)', 'Herzogenaurach'], '__CLASS__': 'Adzuna::API::Response::Location'}",Duales Studium (DHBW) - Cyber Security (d/m/w) 2027,"Du bist technikbegeistert und voller Ideen, mit denen Du die Welt bewegen willst? Dann ist eine Ausbildung oder ein duales Studium bei Schaeffler genau das Richtige für Dich. Ohne unsere Produkte könnten Autos nicht fahren, Maschinen nicht laufen und Flugzeuge nicht fliegen. Als führender Anbieter von Wälzlagern für sämtliche Industrien und wichtiger Partner im internationalen Automobilbau bietet Dir Schaeffler ein hervorragendes Umfeld für Deinen Start in die Berufswelt. Aufgaben Im Überblick …",https://www.adzuna.de/land/ad/5812014138?se=cAAqSCeP8RG4FrmAon6bBw&utm_medium=api&utm_source=a4bcf954&v=5B02507BEDCBAB405DC5CCAA9A7116A8829FEFEC,5812014138,Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMjAxNDEzOCIsInMiOiJjQUFxU0NlUDhSRzRGcm1Bb242YkJ3In0.ExV4L1-gHNu04N1M8XzeVhkyCD8fyM44Zttr9JsIMCI,2026-07-23T09:43:36Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schaeffler Technologies AG & Co. KG'}",,,,
48.18446,11.57287,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Milbertshofen-Am Hart'], 'display_name': 'Milbertshofen-Am Hart, München'}",Dualer Student Data Science & Scientific Computing (w/m/x),"Aufgaben Profil Wir bieten Hinweis: Dieser Studiengang wird als Studium mit vertiefter Praxis angeboten. Du liebst es, Ursachen für Probleme zu entdecken und Lösungen zu finden und möchtest an Zukunftsthemen arbeiten? Du hast eine Leidenschaft für IT und Digitalisierung? Dann ist dieses Studium genau das Richtige für dich. Denn du bist Expert:in dafür . klicken sie bewerben, für die volle Stellenbeschreibung",https://www.adzuna.de/land/ad/5825641250?se=cAAqSCeP8RG4FrmAon6bBw&utm_medium=api&utm_source=a4bcf954&v=729BF3772867C7D0E642A737B6F00A87A0BE12A2,5825641250,Adzuna::API::Response::Job,"{'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0FBcVNDZVA4Ukc0RnJtQW9uNmJCdyIsImkiOiI1ODI1NjQxMjUwIn0.ZBgK6eUdOwg-fX_ojPqGMe91jJZNC_6vrb1ivf397fY,2026-08-02T12:55:54Z,"{'display_name': 'BMW Group', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
50.81987,8.70301,0,"{'area': ['Deutschland', 'Hessen', 'Marburg-Biedenkopf (Kreis)', 'Marburg', 'Dagobertshausen'], 'display_name': 'Dagobertshausen, Marburg', '__CLASS__': 'Adzuna::API::Response::Location'}",Duales Bachelorstudium Softwaretechnologie Data Science (B.Sc.) - Marburg,"Dein Berufsbild: Du magst Mathe und möchtest später etwas mit Daten machen? Dich faszinieren datengestützte Tools, wie ChatGPT, und du kennst deren große Chance für die Zukunft? Dann bewirb dich für das duale Studium B. Sc. Softwaretechnologie - Data Science und entdecke mit uns, wie wir die Welt der Labordiagnostik durch datenbasierte Entscheidungen verändern können. Daten sind eines der Fundamente, damit Unternehmen bestmögliche Entscheidungen treffen können. Im Studiengang B. Sc. Softwaretec…",https://www.adzuna.de/land/ad/5809719280?se=cAAqSCeP8RG4FrmAon6bBw&utm_medium=api&utm_source=a4bcf954&v=5FA0D99CBBC8D3B98F1AA90B09F46A94B18A8F1B,5809719280,Adzuna::API::Response::Job,"{'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwOTcxOTI4MCIsInMiOiJjQUFxU0NlUDhSRzRGcm1Bb242YkJ3In0.B07eGndDoxotk7ZZrYB88yv5DDo0YhpALInUJy3wg_4,2026-07-21T22:59:51Z,"{'display_name': 'Siemens Healthineers AG', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
48.69447,9.14057,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Leinfelden-Echterdingen'], 'display_name': 'Leinfelden-Echterdingen, Esslingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",Duales Studium Data Science und Künstliche Intelligenz (m/w/d),"In unserem dualen Studiengang Bachelor of Science in Data Science und Künstliche Intelligenz lernst du fundierte Inhalte der Informatik und erhältst gleichzeitig Einblicke in die KI, das maschinelle Lernen und Big Data. In den 3 Jahren Studium bist du pro Semester ca. 12 Wochen an der Dualen Hochschule Baden-Württemberg in Stuttgart und die restliche Zeit in deiner Telekom-Abteilung eingesetzt. Während deiner Studien- und Praxisphasen erwarten dich u. a.: Mathematik und Statistik Informatik und…",https://www.adzuna.de/land/ad/5796938261?se=cAAqSCeP8RG4FrmAon6bBw&utm_medium=api&utm_source=a4bcf954&v=089EA4546C4AF9A0E531A797F84B8055EF6B43A5,5796938261,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen', 'tag': 'part-time-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NjkzODI2MSIsInMiOiJjQUFxU0NlUDhSRzRGcm1Bb242YkJ3In0.ifz0mhvMuPgjMr2lLKH3mWh0szQi7rclb81PpUoA3E4,2026-07-11T14:28:10Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Deutsche Telekom AG, Telekom Ausbildung'}",,,,
