redirect_url,__CLASS__,latitude,description,id,adref,category,created,company,longitude,salary_is_predicted,title,location,contract_time,salary_max,salary_min,contract_type
https://www.adzuna.de/details/4931268614?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,50.87096,"Das sind wir Daten sind für uns nicht gleich Daten. Du teilst unsere Mission ""Mehr aus Daten rausholen""? Dann bist Du als Newbie oder erfahrenes Data Science Talent bei uns mehr als willkommen! Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 120 Mitarbeitende. Begleite unser Wachstum u…",4931268614,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTHBHenpnU3o4Qkc1YUtSZ0ZfTUlMQSIsImkiOiI0OTMxMjY4NjE0In0.Y4HKSuJm44hCNzAmVmpZD4bZJCA2FpGq4g-XXncKvxA,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",2024-11-08T12:45:45Z,"{'display_name': 'Skopos Group', '__CLASS__': 'Adzuna::API::Response::Company'}",6.86811,0,Initiativbewerbung Data Science /BI,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth'], 'display_name': 'Hürth, Rhein-Erft-Kreis'}",full_time,,,
https://www.adzuna.de/details/5464818896?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,50.87096,"Das sind wir Daten sind für uns nicht gleich Daten. Du teilst unsere Mission ""Mehr aus Daten rausholen""? Dann bist Du als Newbie oder erfahrenes Data Science Talent bei uns mehr als willkommen! Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 120 Mitarbeitende. Begleite unser Wachstum u…",5464818896,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTHBHenpnU3o4Qkc1YUtSZ0ZfTUlMQSIsImkiOiI1NDY0ODE4ODk2In0.P33Bnf_g_UQaRjLCBtqLm858c6ww9hm1m2h_pJIZPpo,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",2025-10-26T03:24:44Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'SKOPOS GROUP'}",6.86811,0,Initiativbewerbung Data Science /BI,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hürth, Rhein-Erft-Kreis'}",full_time,,,
https://www.adzuna.de/details/5180670474?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,48.1476,"Short Facts Join us on our journey : We at Flexa and Entrix are a diverse team of 50, from 12 nationalities, and steadily growing. To drive the smart and sustainable energy future, we are looking for a forward-thinking and experienced Head of Data Science (d/f/m) who shares our vision and values. A pioneering Head of Data Science to lead and grow our Data Science team with innovation, foster talent and teamwork, and drive our offering's growth in alignment with and exceeding Flexa's strategic g…",5180670474,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE4MDY3MDQ3NCIsInMiOiJMcEd6emdTejhCRzVhS1JnRl9NSUxBIn0.Ct4wLgccaJbQy6IO9bTQT9DhNBJ5a7KhCoA5oLvHfCo,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",2025-05-04T21:27:47Z,"{'display_name': 'Flexa', '__CLASS__': 'Adzuna::API::Response::Company'}",11.56803,0,Head of Data Science,"{'display_name': 'Maxvorstadt, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Maxvorstadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",full_time,140000.0,100000.0,
https://www.adzuna.de/details/5383432819?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,51.226802,"About the Role: At Centric, we help some of the world’s most recognized fashion, beauty, and home brands make smarter pricing and inventory decisions with the power of AI. As a (Senior) Data Scientist / Consultant, you’ll combine deep analytical expertise with a consulting mindset — applying advanced data techniques while working directly with clients to turn insights into measurable impact. This role is ideal if you enjoy problem-solving, explaining complex concepts clearly, and collaborating …",5383432819,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTHBHenpnU3o4Qkc1YUtSZ0ZfTUlMQSIsImkiOiI1MzgzNDMyODE5In0.FGdoXqyWrJ5_JASRBwM76XTCq22_spjFSmjRK8eTpvM,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",2025-09-04T22:25:05Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Centric Software'}",6.808387,0,(Senior) Data Science Consultant,"{'display_name': 'Düsseldorf, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], '__CLASS__': 'Adzuna::API::Response::Location'}",full_time,,,
https://www.adzuna.de/details/4870489075?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,52.507706,"INTRODUCTION TO THE COMPANY Webtrekk is one of Europe’s market leaders for Customer Intelligence and Marketing Analytics. Since 2019, we are part of the marketing technology service provider, Mapp, and support marketers and data analysts in understanding and analyzing the behavior of their website and app users across all channels and help to utilize this information specifically for marketing purposes. Our solution, which is based on first-party data, ensures maximum data depth for our custome…",4870489075,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDg3MDQ4OTA3NSIsInMiOiJMcEd6emdTejhCRzVhS1JnRl9NSUxBIn0.GmJa_u1MDDovO9xh75TJzmO9P0f8bITT_grhNB_ARwg,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",2024-09-20T13:48:26Z,"{'display_name': 'Mapp Digital Us Llc', '__CLASS__': 'Adzuna::API::Response::Company'}",13.420806,0,Team Lead Data Science,"{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}",full_time,,,
https://www.adzuna.de/details/5458103140?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,,"Deine Aufgaben Werde für 4-6 Monate Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. … konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Wirke mit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwickle, validiere und pilotiere KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen. Bringe dich in die strategische Definition von Daten- & KI-Themen ei…",5458103140,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ1ODEwMzE0MCIsInMiOiJMcEd6emdTejhCRzVhS1JnRl9NSUxBIn0.JZeOr2k_fXoEJx4l08xpyupQVrjbgUa8_IYZZCR7gfU,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-10-22T01:23:50Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung'}",,0,Praktikum Data Science in Neckarsulm,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",full_time,,,
https://www.adzuna.de/land/ad/5448966336?se=LpGzzgSz8BG5aKRgF_MILA&utm_medium=api&utm_source=a4bcf954&v=DF079B60F6C82231BF2BDC17F7BE0169B4193935,Adzuna::API::Response::Job,,"Über uns Wir bei DEVnet sind ein aufgeschlossenes, internationales Team, das sich auszeichnet durch menschliche Werte, einen inspirierenden Teamgeist und den Wunsch, gemeinsam mit unseren Kunden zu wachsen. Angetrieben von unserer Leidenschaft für Technologie und unseren Branchenkenntnissen entwickeln wir Lösungen, die mithilfe von Daten, Analytik und Technologien Innovationen vorantreiben. Unsere 150 Experten an vier verschiedenen Standorten vereinen technologisches Knowhow und Branchenkenntni…",5448966336,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ0ODk2NjMzNiIsInMiOiJMcEd6emdTejhCRzVhS1JnRl9NSUxBIn0.QPQei9R4-Ph-JfNf_p_7NDEtm--VkqvI8fTc_usDj38,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",2025-10-15T21:53:48Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'DEVnet'}",,0,"Head of Data Science (m/w/d), Munich, or Frankfurt am Main or Hamburg","{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",,,,
https://www.adzuna.de/land/ad/5457910640?se=LpGzzgSz8BG5aKRgF_MILA&utm_medium=api&utm_source=a4bcf954&v=E4035EA580A81384F83CFF12C88CE51B9B44C6DC,Adzuna::API::Response::Job,48.27549,"Das Gewicht haben wir bei Bizerba zwar nicht erfunden. Aber die moderne Wäge­technologie auf den Weg gebracht. Seit 1866 stehen wir wie kein Zweiter für effiziente Lösungen rund ums Wiegen, Schneiden und Auszeichnen und sind heute mit rund 4.500 Mitarbeitern in 120 Ländern präsent. Jetzt durchstarten mit Bizerba! Aufgaben Du arbeitest an strategischen Projekten zur Weiterentwicklung der Vertriebsprozesse mit, dabei liegt der Schwerpunkt auf Daten- und Geschäftsprozessanalysen Du unterstützt bei…",5457910640,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTHBHenpnU3o4Qkc1YUtSZ0ZfTUlMQSIsImkiOiI1NDU3OTEwNjQwIn0.kvXSRkGf1Bs9sZVb4lfuoF9ZN4yTq9cbF4ZvTbZrKCw,"{'label': 'Vertriebsstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'sales-jobs'}",2025-10-21T22:50:40Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bizerba SE & Co. KG'}",8.85511,0,Praktikum im Bereich globaler Vertrieb,"{'display_name': 'Balingen, Zollernalbkreis', 'area': ['Deutschland', 'Baden-Württemberg', 'Zollernalbkreis', 'Balingen'], '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
https://www.adzuna.de/details/5148236983?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,48.18449,"UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in München sucht Dich: Werkstudent Data Science / Data Engineering (all genders) Bei der Instandhaltung von Flugzeugtriebwerken entstehen eine Vielzahl verschiedenster Daten. Erst wenn diese Informationen aufbereitet, geprüft und zusammengeführt sind, kön…",5148236983,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTHBHenpnU3o4Qkc1YUtSZ0ZfTUlMQSIsImkiOiI1MTQ4MjM2OTgzIn0.efQNtLeEHhFKuQVZVVyNKbZpvGhBNL-oem9qe_4JdVI,"{'label': 'Stellen aus Fertigung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'manufacturing-jobs'}",2025-04-16T21:50:01Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MTU Aero Engines AG'}",11.44811,0,Werkstudent Data Science / Data Engineering (all genders),"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Allach-Untermenzing'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Allach-Untermenzing, München'}",part_time,,,
https://www.adzuna.de/land/ad/5393779868?se=LpGzzgSz8BG5aKRgF_MILA&utm_medium=api&utm_source=a4bcf954&v=E4A6D093D8D67EBC372C0C2E6EC2757A9A0ABD7A,Adzuna::API::Response::Job,48.71945,"Job Description: In order to support the Enterprise Risk Management, Airbus Helicopters is looking for a Working Student (d/f/m) Data Science for Enterprise Risk Management You are a full time student, looking for a working student position and want to get to know the work of in the Enterprise Risk Management ? Then apply now! We look forward to you supporting us as a working student (d/f/m) with approx. 18 hours a week! Location: Donauwörth Start: as soon as possible Duration: 12 months Your l…",5393779868,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5Mzc3OTg2OCIsInMiOiJMcEd6emdTejhCRzVhS1JnRl9NSUxBIn0.f2ZYagxNMiH5CjDT5nM55rgdvf46lcXC-cEbt6jYaWc,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",2025-09-11T07:12:17Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Airbus'}",10.77687,0,Working Student (m/f/d) Data Science for Enterprise Risk Management - Inklusiver Job   ,"{'display_name': 'Donauwörth, Donau-Ries (Kreis)', 'area': ['Deutschland', 'Bayern', 'Donau-Ries (Kreis)', 'Donauwörth'], '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
https://www.adzuna.de/details/5299866746?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,51.13209,"Unterstützen Sie uns im Rahmen eines Praktikums/einer Abschlussarbeit im Bereich Data Science. Studium/Fachrichtung | Mathematik, Statistik, Data Science, Informatik, Physik oder vglb. Studiengänge Einsatzbereich | Praktikum/Abschlussarbeit im Bereich Data Science Dauer | 3-6 Monate Bestens gefordert | Wir suchen motivierte Studierende, die sich unserem Data Science Team für ein Pflichtpraktikum und/oder eine Bachelor-/Masterarbeit (3-6 Monate) anschließen möchten. Bei uns können Sie praktische…",5299866746,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI5OTg2Njc0NiIsInMiOiJMcEd6emdTejhCRzVhS1JnRl9NSUxBIn0.FMFcN-fhDjoNd4D750JdFBuFgvtNw9rgvQgAu8MzL58,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",2025-07-12T22:07:55Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KSB'}",14.10731,0,Praktikum/Abschlussarbeit im Bereich Data Science,"{'display_name': 'Frankenthal, Bautzen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Sachsen', 'Bautzen (Kreis)', 'Frankenthal']}",,,,
https://www.adzuna.de/land/ad/5449000231?se=LpGzzgSz8BG5aKRgF_MILA&utm_medium=api&utm_source=a4bcf954&v=FE6EBB0A43F1A432449172EF74FF33CF6113F701,Adzuna::API::Response::Job,51.226802,"Stepstone is a leading online job board in Germany, dedicated to connecting job seekers with their ideal employment opportunities. As a major player in the German job market, we play a key role in facilitating millions of job placements across various sectors and industries. We are proud to be part of The Stepstone Group, a global expert in job-tech platforms. Being part of a global team allows us to leverage cutting-edge technology, data, and industry expertise to enhance our services and cont…",5449000231,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ0OTAwMDIzMSIsInMiOiJMcEd6emdTejhCRzVhS1JnRl9NSUxBIn0.j_3zkmnTAeZiqda-DnXe74wriYFE3v6ix8vOizYO_TE,"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}",2025-10-15T22:16:39Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Stepstone GmbH'}",6.808387,0,Product Analytics Manager (m/w/d),"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Düsseldorf, Nordrhein-Westfalen'}",,,,
https://www.adzuna.de/land/ad/5457910571?se=hOzYzwSz8BG5aKRgF_MILA&utm_medium=api&utm_source=a4bcf954&v=4741D00F768686DD50004A405C16B0BA2367294B,Adzuna::API::Response::Job,48.27549,"Das Gewicht haben wir bei Bizerba zwar nicht erfunden. Aber die moderne Wäge­technologie auf den Weg gebracht. Seit 1866 stehen wir wie kein Zweiter für effiziente Lösungen rund ums Wiegen, Schneiden und Auszeichnen und sind heute mit rund 4.500 Mitarbeitern in 120 Ländern präsent. Jetzt durchstarten mit Bizerba! Aufgaben Thema der Arbeit: von Statistik zu Intelligenz: Vergleich der Prognosegenauigkeit bei Bizerba zwischen traditionellen Modellen und KI- / ML-Ansätzen Du recherchierst zu KI-bas…",5457910571,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ1NzkxMDU3MSIsInMiOiJoT3pZendTejhCRzVhS1JnRl9NSUxBIn0._E9W5DKpbXLqsNM4ztfAAOqZI3UeUljktfN_T7NljJs,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",2025-10-21T22:50:39Z,"{'display_name': 'Bizerba SE & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",8.85511,0,Abschlussarbeit (Bachelor / Master) im Bereich Global Demand Planning: Einsatz von KI,"{'display_name': 'Balingen, Zollernalbkreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Zollernalbkreis', 'Balingen']}",,,,
https://www.adzuna.de/details/5447852676?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,52.507706,"Job Description We are seeking a Director of Data Science, Deep Learning to lead our deep learning team within the AdTech space, specifically within the Vendor Data team, to shape the future of AI-driven ads and deals at Delivery Hero. In this pivotal role, you will jointly architect state-of-the-art deep learning models, influence AI strategy, and develop cutting-edge methodologies to significantly enhance the success of thousands of vendors - restaurants, shops, and local businesses - across …",5447852676,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaE96WXp3U3o4Qkc1YUtSZ0ZfTUlMQSIsImkiOiI1NDQ3ODUyNjc2In0.OxU7V-0HnZsotonMO6SGb4skn4H74EBbniPgJx_iUwY,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",2025-10-15T05:09:51Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Delivery Hero'}",13.420806,0,"Director, Data Science - Deep Learning & AI","{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
https://www.adzuna.de/land/ad/5427363454?se=hOzYzwSz8BG5aKRgF_MILA&utm_medium=api&utm_source=a4bcf954&v=3261587C24F81CB71A4067A2E3F600EEA28CC786,Adzuna::API::Response::Job,49.18975,"Du hast Lust auf innovative und nachhaltige Bau- & Immobilienprojekte? Dann bist du bei uns genau richtig. Von Büros, Konferenzräumen sowie Restaurants bis hin zu Wohnungen - Im TeamSCOS planen, bauen und betreuen wir ein großes Portfolio verschiedenster Immobilien – denn Vielfalt ist unsere Stärke! Bei uns kannst du spannende Projekte von Beginn bis zur Umsetzung begleiten und eigene Ideen einbringen. Vom Grundstückskauf über die Planung und dem Bau bis hin zum Facility Management - bei uns ha…",5427363454,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQyNzM2MzQ1NCIsInMiOiJoT3pZendTejhCRzVhS1JnRl9NSUxBIn0.8lejkfmB1apLfkMbjohy49LQrOGQ7z2BO8FeDpSIaHM,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",2025-10-02T20:38:25Z,"{'display_name': 'Schwarz Corporate Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",9.2274,0,Wechselmanager mit Fokus Stammdatenqualität (m/w/d),"{'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
https://www.adzuna.de/land/ad/5427364267?se=hOzYzwSz8BG5aKRgF_MILA&utm_medium=api&utm_source=a4bcf954&v=176D1C6656BA13F5504F6B07913B132D9CF48CB3,Adzuna::API::Response::Job,49.18975,"Du hast Lust auf innovative und nachhaltige Bau- & Immobilienprojekte? Dann bist du bei uns genau richtig. Von Büros, Konferenzräumen sowie Restaurants bis hin zu Wohnungen - Im TeamSCOS planen, bauen und betreuen wir ein großes Portfolio verschiedenster Immobilien – denn Vielfalt ist unsere Stärke! Bei uns kannst du spannende Projekte von Beginn bis zur Umsetzung begleiten und eigene Ideen einbringen. Vom Grundstückskauf über die Planung und dem Bau bis hin zum Facility Management - bei uns ha…",5427364267,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaE96WXp3U3o4Qkc1YUtSZ0ZfTUlMQSIsImkiOiI1NDI3MzY0MjY3In0.hAzPTKXZl1YFXpKG8MMPbr7ug09fUrF1b7x4PqE8dEA,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",2025-10-02T20:38:26Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schwarz Corporate Solutions'}",9.2274,0,Wechselmanager mit Fokus Zeitreihen Qualität (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}",,,,
https://www.adzuna.de/details/5067020798?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,52.36489,"Wir bieten dir Flexibles Arbeiten: Mobiles Arbeiten mit vier gemeinsamen Präsenztagen im Monat. Und wenn du magst, bist du natürlich jederzeit öfter im Büro willkommen. So schaffen wir die perfekte Balance aus Freiheit und persönlichem Austausch. Individuelle Arbeitszeitmodelle , die sich an dein Leben anpassen. Gestaltungsfreiraum für deine Ideen und Projekte, mit der Möglichkeit, wirklich etwas zu bewegen. Gezielte Weiterbildungsmöglichkeiten , die wir aktiv fördern. Ein starkes Miteinander i…",5067020798,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTA2NzAyMDc5OCIsInMiOiJoT3pZendTejhCRzVhS1JnRl9NSUxBIn0.ZOC4QAvBycaArBhh7pVvH1TYzAEb5-nbaX9pe8hFi18,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",2025-02-28T14:07:24Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IT-P GmbH'}",9.77223,0,Data Science Specialist (m/w/d),"{'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover', 'Bult'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bult, Hannover'}",part_time,,,
https://www.adzuna.de/details/4801220768?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,,"Wir bieten dir Flexibles Arbeiten: Mobiles Arbeiten mit vier gemeinsamen Präsenztagen im Monat. Und wenn du magst, bist du natürlich jederzeit öfter im Büro willkommen. So schaffen wir die perfekte Balance aus Freiheit und persönlichem Austausch. Individuelle Arbeitszeitmodelle , die sich an dein Leben anpassen. Gestaltungsfreiraum für deine Ideen und Projekte, mit der Möglichkeit, wirklich etwas zu bewegen. Gezielte Weiterbildungsmöglichkeiten , die wir aktiv fördern. Ein starkes Miteinander i…",4801220768,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaE96WXp3U3o4Qkc1YUtSZ0ZfTUlMQSIsImkiOiI0ODAxMjIwNzY4In0.y5SlTc8FU_DWorYA_jlKbQkXBOzWMPOM6EGYZxx1UXQ,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",2024-07-30T22:45:58Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IT-P'}",,0,Data Science Specialist (m/w/d),"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",full_time,,,
https://www.adzuna.de/details/5183863620?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,,"Responsibilities Gestalte die Zukunft mit KI – Starte dein Duales Studium im Bereich Data Science & Künstlicher Intelligenz ! Du möchtest mit smarten Lösungen die Welt der Banken-IT revolutionieren? Bei uns lernst du, wie du innovative Data-Science- und KI-Lösungen entwickelst, die unseren Kunden das Leben erleichtern. Gemeinsam gestalten wir die digitale Transformation – nach dem Motto: „Wir machen das Leben leichter mit KI.“ Deine Aufgaben: Entwickle KI-Lösungen: Du unterstützt bei der Entwic…",5183863620,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE4Mzg2MzYyMCIsInMiOiJoT3pZendTejhCRzVhS1JnRl9NSUxBIn0.Rtc7LjRGKC6hs2MzRku_nxZXrgh4uKBy_kN5jNfsfkE,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",2025-05-06T21:43:49Z,"{'display_name': 'Atruvia', '__CLASS__': 'Adzuna::API::Response::Company'}",,0,Duales Studium Data Science & Künstliche Intelligenz,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Karlsruhe (Kreis), Baden-Württemberg'}",,,,
https://www.adzuna.de/details/4352591932?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,53.54167,"Deine Aufgaben Praktikum bei HIGHBERG in Hamburg: Bei uns heißt es im Praktikum nicht Kaffeekochen, sondern echte Kundenprojekte von Beginn an, gepaart mit Verantwortung und steiler Lernkurve. Neben einem intensiven Einblick in die Medienbranche erwartet Dich aktive Mitarbeit. Unser Umgang im Team lässt Raum für Deine persönliche Entwicklung. Gerne übernehmen wir Dich nach guter Arbeit auch nach dem Praktikum als Data Scientist und bieten Dir weitere spannende Aufgaben und Aufstiegschancen. Zu …",4352591932,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaE96WXp3U3o4Qkc1YUtSZ0ZfTUlMQSIsImkiOiI0MzUyNTkxOTMyIn0.yJ1S-fnk8swcSw1Dg3vRnCOKlvbLu91lkCyas_Cxc4A,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",2023-10-05T13:37:27Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Highberg DACH'}",9.99333,0,Praktikum: Data Science (w/m/d),"{'display_name': 'HafenCity, Hamburg', 'area': ['Deutschland', 'Hamburg', 'HafenCity'], '__CLASS__': 'Adzuna::API::Response::Location'}",full_time,,,
https://www.adzuna.de/details/4931290630?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,53.557429,"Deine Aufgaben Praktikum bei HIGHBERG in Hamburg: Bei uns heißt es im Praktikum nicht Kaffeekochen, sondern echte Kundenprojekte von Beginn an, gepaart mit Verantwortung und steiler Lernkurve. Neben einem intensiven Einblick in die Medienbranche erwartet Dich aktive Mitarbeit. Unser Umgang im Team lässt Raum für Deine persönliche Entwicklung. Gerne übernehmen wir Dich nach guter Arbeit auch nach dem Praktikum als Data Scientist und bieten Dir weitere spannende Aufgaben und Aufstiegschancen. Zu …",4931290630,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaE96WXp3U3o4Qkc1YUtSZ0ZfTUlMQSIsImkiOiI0OTMxMjkwNjMwIn0.OpsLuYDd7qoCIHUud6w4NcSXF33pOoRQhoq96gxemkc,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",2024-11-08T12:47:42Z,"{'display_name': 'Highberg', '__CLASS__': 'Adzuna::API::Response::Company'}",9.987297,0,Praktikum: Data Science (w/m/d),"{'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland'}",full_time,,,
