title,latitude,longitude,description,company,salary_is_predicted,redirect_url,adref,id,category,location,created,__CLASS__,contract_time,salary_max,salary_min,contract_type
Masterarbeit: Data Science/Informatik,53.52837,7.9473,"„Evaluierung und Proof of Concept von Google BigQuery als Data-Lake-Lösung für Business Intelligence in der Logistik“ Google BigQuery ist eine leistungsstarke, cloudbasierte Data-Warehouse- und Data-Lake-Lösung. Sie ermöglicht es, große Datenmengen zentral zu speichern, mit SQL-Abfragen zu analysieren und für Business Intelligence nutzbar zu machen. Für NORDFROST eröffnet sich dadurch die Chance, Daten aus unserem Transportmanagementsystem (WinSped) und weiteren Anwendungen für Controlling, Pro…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'NORDFROST & Co. KG'}",0,https://www.adzuna.de/details/5372314900?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib3I3c2xBT0g4QkdQdFlQSU96c0twQSIsImkiOiI1MzcyMzE0OTAwIn0.DIgKmV1ib0rdTVwDplWia-80oo4N9xUhvUY4Kzpsr-c,5372314900,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'display_name': 'Schortens, Friesland (Kreis)', 'area': ['Deutschland', 'Niedersachsen', 'Friesland (Kreis)', 'Schortens'], '__CLASS__': 'Adzuna::API::Response::Location'}",2025-08-28T22:57:24Z,Adzuna::API::Response::Job,part_time,,,
Team Lead Data Science,52.507706,13.420806,"INTRODUCTION TO THE COMPANY Webtrekk is one of Europe’s market leaders for Customer Intelligence and Marketing Analytics. Since 2019, we are part of the marketing technology service provider, Mapp, and support marketers and data analysts in understanding and analyzing the behavior of their website and app users across all channels and help to utilize this information specifically for marketing purposes. Our solution, which is based on first-party data, ensures maximum data depth for our custome…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mapp Digital Us Llc'}",0,https://www.adzuna.de/details/4870489075?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib3I3c2xBT0g4QkdQdFlQSU96c0twQSIsImkiOiI0ODcwNDg5MDc1In0.sXD7Xp4BNbtGvBEj_MLXgUSrHoFSSmAJM18sn3GrPS4,4870489075,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",2024-09-20T13:48:26Z,Adzuna::API::Response::Job,full_time,,,
Consultant KI & Data Science,51.20259,6.78055,"VISUS Advisory verbindet tiefes Prozessverständnis mit technischer Exzellenz. Unsere Berater begleiten Kunden von der strategischen Ausrichtung über die technische Konzeption bis hin zur Umsetzung eigener Softwarelösungen oder der effizienten Nutzung bestehender Tools wie z. B. Power Automate. Wir zählen zu den Besten unseres Fachs und suchen vielseitige Talente, die den gesamten Prozess beherrschen. Bereit für diese Herausforderung? Dann starte deine Karriere bei uns. Aufgaben Strategische Ber…","{'display_name': 'VISUS Advisory GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5326812249?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib3I3c2xBT0g4QkdQdFlQSU96c0twQSIsImkiOiI1MzI2ODEyMjQ5In0._B2Nsfv96lbsElQ_1YBWQWrgWZJutUApOBjZzt5QD40,5326812249,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}","{'display_name': 'Bilk, Düsseldorf', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Bilk']}",2025-07-29T19:25:41Z,Adzuna::API::Response::Job,,70000.0,55000.0,
Praktikum Data Science in Neckarsulm,,,"Einleitung Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem d…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung'}",0,https://www.adzuna.de/details/5373364143?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib3I3c2xBT0g4QkdQdFlQSU96c0twQSIsImkiOiI1MzczMzY0MTQzIn0.ETz3EY98WiVYaV6uKHBgogWzVNGBUZsWIgZQ3xzJdH0,5373364143,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",2025-08-29T14:57:18Z,Adzuna::API::Response::Job,full_time,,,
Trainee Data Engineer / Data Scientist (m/w/d),53.557429,9.987297,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …","{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/land/ad/5361447533?se=or7slAOH8BGPtYPIOzsKpA&utm_medium=api&utm_source=a4bcf954&v=6A5DC4396DA556B14BF628926252C16916FF2A85,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib3I3c2xBT0g4QkdQdFlQSU96c0twQSIsImkiOiI1MzYxNDQ3NTMzIn0.3pw_fUI7Hm6MNssWIe01UHPiFE_CECsJTDC7LqoZj5g,5361447533,"{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}",2025-08-21T02:42:10Z,Adzuna::API::Response::Job,full_time,,,
Informatiker als Trainee - Analytics- und BI-Konzepte SAP Analytics Cloud (m/w/d),53.557429,9.987297,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …","{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/land/ad/5371173569?se=or7slAOH8BGPtYPIOzsKpA&utm_medium=api&utm_source=a4bcf954&v=8C036D59BF5B0C9B090910F5C01C59B24260B069,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib3I3c2xBT0g4QkdQdFlQSU96c0twQSIsImkiOiI1MzcxMTczNTY5In0.hU0kzHGS_ASFYA_NIX0V3DfR53VEHPF0JL6Vg65LZZs,5371173569,"{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}","{'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland'}",2025-08-28T02:55:05Z,Adzuna::API::Response::Job,full_time,,,
Informatiker als Trainee Data Scientist - Konzeption und Realisierung / Azure Cloud (m/w/d),53.557429,9.987297,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …","{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/land/ad/5371169102?se=or7slAOH8BGPtYPIOzsKpA&utm_medium=api&utm_source=a4bcf954&v=11D7DB0637CF8F93F5697B78D5BD07655659E53D,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM3MTE2OTEwMiIsInMiOiJvcjdzbEFPSDhCR1B0WVBJT3pzS3BBIn0.zol7WLQmSEV1tlW7dqARhN4KD8-PnBo1kf51KSr-pIA,5371169102,"{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}","{'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg']}",2025-08-28T02:51:22Z,Adzuna::API::Response::Job,full_time,,,
Informatiker als Trainee Konzeption & Realisierung Innovative Projekte (m/w/d),53.557429,9.987297,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …","{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/land/ad/5371170980?se=or7slAOH8BGPtYPIOzsKpA&utm_medium=api&utm_source=a4bcf954&v=C3C3BD56C50691DF214C4078D9090973F25A1D5B,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM3MTE3MDk4MCIsInMiOiJvcjdzbEFPSDhCR1B0WVBJT3pzS3BBIn0._dc6U9_uhPj1T1uPDYJyrZnTI8W7h_-gBcYJh3qugVU,5371170980,"{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}","{'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland'}",2025-08-28T02:52:43Z,Adzuna::API::Response::Job,full_time,,,
IT-Ingenieur als Trainee Data Engineer SAP BTP - Business Intelligence (m/w/d),53.557429,9.987297,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ISR Information Products AG'}",0,https://www.adzuna.de/land/ad/5371170990?se=or7slAOH8BGPtYPIOzsKpA&utm_medium=api&utm_source=a4bcf954&v=73CF99109A2E5DC4C300EEEC192F5788498CD97C,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM3MTE3MDk5MCIsInMiOiJvcjdzbEFPSDhCR1B0WVBJT3pzS3BBIn0.FNthXmwke8HlOXg5xNGKZkSF5g_GrD-seBHvwU8Dafo,5371170990,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg']}",2025-08-28T02:52:44Z,Adzuna::API::Response::Job,full_time,,,
Wirtschaftsinformatiker als Trainee - Data-Lake-Lösungen Azure / SAP (m/w/d),53.557429,9.987297,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …","{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/land/ad/5371172929?se=or7slAOH8BGPtYPIOzsKpA&utm_medium=api&utm_source=a4bcf954&v=0BD0131A54558FB55EE548D56E8DBEB85B8D10B0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib3I3c2xBT0g4QkdQdFlQSU96c0twQSIsImkiOiI1MzcxMTcyOTI5In0.TN4MpAldWaE6g2pSUGoYGnYrREOkQixAG02iV2DSGC8,5371172929,"{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}","{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",2025-08-28T02:54:49Z,Adzuna::API::Response::Job,full_time,,,
Wirtschaftsinformatiker als Trainee Data Engineer - SAP Analytics Cloud (m/w/d),53.557429,9.987297,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ISR Information Products AG'}",0,https://www.adzuna.de/land/ad/5371173320?se=or7slAOH8BGPtYPIOzsKpA&utm_medium=api&utm_source=a4bcf954&v=A1DCC5D7EA09008301E2141C5F1DF62C72EF697D,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM3MTE3MzMyMCIsInMiOiJvcjdzbEFPSDhCR1B0WVBJT3pzS3BBIn0.0ecRBjXl4B23349QetcW7E5QmpxOqvt0WsAY7xKtURQ,5371173320,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}",2025-08-28T02:54:58Z,Adzuna::API::Response::Job,full_time,,,
Wirtschaftsinformatiker als Trainee Data Engineering SAP / Azure (m/w/d),53.557429,9.987297,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ISR Information Products AG'}",0,https://www.adzuna.de/land/ad/5371173344?se=or7slAOH8BGPtYPIOzsKpA&utm_medium=api&utm_source=a4bcf954&v=4D6B6CCE046435B0D1C91B4B3798476752729499,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM3MTE3MzM0NCIsInMiOiJvcjdzbEFPSDhCR1B0WVBJT3pzS3BBIn0.EUIlJgCZMnxorxkjArQ9i5g0XJK2qiK_x6-0hSqhOJI,5371173344,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",2025-08-28T02:54:59Z,Adzuna::API::Response::Job,full_time,,,
Informatiker als Trainee Konzeption & Realisierung Data-Warehouse-Architektur (m/w/d),53.557429,9.987297,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ISR Information Products AG'}",0,https://www.adzuna.de/land/ad/5371176064?se=or7slAOH8BGPtYPIOzsKpA&utm_medium=api&utm_source=a4bcf954&v=E61692D00F08DB1BEBB0D974AA0A1DBEB3B51805,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM3MTE3NjA2NCIsInMiOiJvcjdzbEFPSDhCR1B0WVBJT3pzS3BBIn0.G9RPxIOcR48Hjq7bb4LNUmCwYoB8FcAjBh4gMuDZXCk,5371176064,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland'}",2025-08-28T02:56:33Z,Adzuna::API::Response::Job,full_time,,,
Werkstudent Data Science / Data Engineering (all genders),48.18449,11.44811,"UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in München sucht Dich: Werkstudent Data Science / Data Engineering (all genders) Bei der Instandhaltung von Flugzeugtriebwerken entstehen eine Vielzahl verschiedenster Daten. Erst wenn diese Informationen aufbereitet, geprüft und zusammengeführt sind, kön…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MTU Aero Engines AG'}",0,https://www.adzuna.de/details/5148236983?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib3I3c2xBT0g4QkdQdFlQSU96c0twQSIsImkiOiI1MTQ4MjM2OTgzIn0.wALYgNfWg4d6_GqvrrHhDEVHimYMnKha6vjO4FP1VI4,5148236983,"{'tag': 'manufacturing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Fertigung'}","{'display_name': 'Allach-Untermenzing, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Allach-Untermenzing'], '__CLASS__': 'Adzuna::API::Response::Location'}",2025-04-16T21:50:01Z,Adzuna::API::Response::Job,part_time,,,
Professional (m/w/d) für KI im Bereich Vertrieb im Groß- und Einzelhandel,49.142335,9.209895,"Die Fraunhofer-Gesellschaft betreibt in Deutschland derzeit 76 Institute und Forschungseinrichtungen und ist eine der führenden Organisationen für anwendungsorientierte Forschung. Rund 32 000 Mitarbeitende erarbeiten das jährliche Forschungsvolumen von 3,4 Milliarden Euro. Am Fraunhofer IAIS erforschen und entwickeln 360 Mitarbeitende individuelle Lösungen zur Integration und Analyse von Daten für unsere Fördergeber*innen und unsere Kund*innen aus der Wirtschaft. Künstliche Intelligenz (KI), Ma…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Fraunhofer-Institut für Intelligente Analyse- und Informationssysteme IAIS'}",0,https://www.adzuna.de/land/ad/5350698110?se=or7slAOH8BGPtYPIOzsKpA&utm_medium=api&utm_source=a4bcf954&v=34A8243C9212DCA21D144D452D86FA9CB97DF1D1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib3I3c2xBT0g4QkdQdFlQSU96c0twQSIsImkiOiI1MzUwNjk4MTEwIn0.1eGWbbD3Aeuv_i7t3IfK6Qu2c75d2RNSoxClWhPE0zE,5350698110,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Heilbronn, Heilbronn (Kreis)'}",2025-08-13T19:40:06Z,Adzuna::API::Response::Job,,,,
Duales Studium Informatik - Künstliche Intelligenz (M.Sc.) 2026,49.022981,12.112321,"Wir begleiten dich auf dem Weg zum Traumberuf. Als führender Hausgerätehersteller in Europa bilden wir junge Menschen in Berufen aus, die zu ihnen passen und sie erfüllen. Mit unserem Portfolio an Marken – unter anderem Bosch, Siemens, Gaggenau und Neff – bieten wir Nachwuchskräften spannende Aufgaben und die Möglichkeit, von Anfang an Verantwortung zu übernehmen. Ob im Bereich Klimaschutz, Innovation oder Fairness – wir setzen uns gemeinsam mit dir für eine nachhaltige Zukunft ein. Spannende L…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BSH Hausgeräte Gruppe'}",0,https://www.adzuna.de/land/ad/5369983834?se=or7slAOH8BGPtYPIOzsKpA&utm_medium=api&utm_source=a4bcf954&v=713A1D47F8BEA8545CE7618D034B9D941CC50814,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib3I3c2xBT0g4QkdQdFlQSU96c0twQSIsImkiOiI1MzY5OTgzODM0In0.PpcBKATHApvgYEfMb9E9yq_p36HI0AqtKIKssbTwFXI,5369983834,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Regensburg (Kreis)', 'Regensburg'], 'display_name': 'Regensburg, Regensburg (Kreis)'}",2025-08-27T07:55:31Z,Adzuna::API::Response::Job,,,,
Senior Celonis Consultant (all genders),50.0142,8.45006,"Lufthansa Industry Solutions ist ein Dienstleistungsunternehmen für IT-Beratung und Systemintegration. Die Lufthansa-Tochter unterstützt ihre Kunden bei der digitalen Transformation ihrer Unternehmen. Die Kundenbasis umfasst sowohl Gesellschaften innerhalb des Lufthansa Konzerns als auch mehr als 300 Unternehmen in unterschiedlichen Branchen. Das Unternehmen mit Hauptsitz in Norderstedt beschäftigt über 2.500 Mitarbeiter an mehreren Niederlassungen in Deutschland, Albanien, der Schweiz und den …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lufthansa Industry Solutions AS GmbH'}",0,https://www.adzuna.de/land/ad/5362142839?se=or7slAOH8BGPtYPIOzsKpA&utm_medium=api&utm_source=a4bcf954&v=CC5A97A4D49903999AD838B216FEFE75E97328C5,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM2MjE0MjgzOSIsInMiOiJvcjdzbEFPSDhCR1B0WVBJT3pzS3BBIn0.iLqbMIDzphfczDVv6iWbk_Nw_ROdKUb20a4zzoNlehk,5362142839,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}","{'display_name': 'Raunheim, Groß-Gerau (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Groß-Gerau (Kreis)', 'Raunheim']}",2025-08-21T19:47:25Z,Adzuna::API::Response::Job,,,,
Praktikum/Abschlussarbeit im Bereich Data Science,51.13209,14.10731,"Unterstützen Sie uns im Rahmen eines Praktikums/einer Abschlussarbeit im Bereich Data Science. Studium/Fachrichtung | Mathematik, Statistik, Data Science, Informatik, Physik oder vglb. Studiengänge Einsatzbereich | Praktikum/Abschlussarbeit im Bereich Data Science Dauer | 3-6 Monate Bestens gefordert | Wir suchen motivierte Studierende, die sich unserem Data Science Team für ein Pflichtpraktikum und/oder eine Bachelor-/Masterarbeit (3-6 Monate) anschließen möchten. Bei uns können Sie praktische…","{'display_name': 'KSB SE & Co. KGaA', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5299866746?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI5OTg2Njc0NiIsInMiOiJvcjdzbEFPSDhCR1B0WVBJT3pzS3BBIn0.sz2W7G0YtxoEi-67FaS5DdJOIMSKmxc2B3MZdIkvHxs,5299866746,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'display_name': 'Frankenthal, Bautzen (Kreis)', 'area': ['Deutschland', 'Sachsen', 'Bautzen (Kreis)', 'Frankenthal'], '__CLASS__': 'Adzuna::API::Response::Location'}",2025-07-12T22:07:55Z,Adzuna::API::Response::Job,,,,
Data Science - Work Student / Intern,,,"About Us Hawk is the leading provider of AI-supported anti-money laundering and fraud detection technology. Banks and payment providers globally are using Hawk’s powerful combination of traditional rules and explainable AI to improve the effectiveness of their AML compliance and fraud prevention by identifying more crime while maximizing efficiency by reducing false positives. With our solution, we are playing a vital role in the global fight against Money Laundering, Fraud, or the financing of…","{'display_name': 'Hawk', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5372257713?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib3I3c2xBT0g4QkdQdFlQSU96c0twQSIsImkiOiI1MzcyMjU3NzEzIn0.uQ3Alm0UvDIltVRSKW0-K6X2ubm-Xsn2taX5IPj6qP0,5372257713,"{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}","{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",2025-08-28T22:33:38Z,Adzuna::API::Response::Job,full_time,,,
PreMaster Programm - Data Science Fertigungssteuerung,49.00018,8.47624,"PreMaster Programm - Data Science Fertigungssteuerung Auf der Breit 4, 76227 Karlsruhe, Deutschland Vollzeit Robert Bosch GmbH Unternehmensbeschreibung Bei Bosch gestalten wir Zukunft mit hochwertigen Technologien und Dienstleistungen, die Begeisterung wecken und das Leben der Menschen verbessern. Unser Versprechen an unsere Mitarbeiterinnen und Mitarbeiter steht dabei felsenfest: Wir wachsen gemeinsam, haben Freude an unserer Arbeit und inspirieren uns gegenseitig. Willkommen bei Bosch. Die Ro…","{'display_name': 'Robert Bosch GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5374447367?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM3NDQ0NzM2NyIsInMiOiJvcjdzbEFPSDhCR1B0WVBJT3pzS3BBIn0.yYeJxfLWoPZWAOSBCss8YnEBpEsXHA0TYSlVemQSqcw,5374447367,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'display_name': 'Durlach, Karlsruhe', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Durlach']}",2025-08-29T23:51:41Z,Adzuna::API::Response::Job,full_time,,,
