redirect_url,location,id,title,category,description,created,adref,company,__CLASS__,salary_is_predicted,latitude,longitude,contract_time,salary_min,salary_max,contract_type
https://www.adzuna.de/land/ad/5470842319?se=kq86MwwL8RGOErafwVY7NA&utm_medium=api&utm_source=a4bcf954&v=86F1817E0542F698F441FC7AD920B87F44BB1CE2,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Karlsruhe (Kreis), Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)']}",5470842319,Bachelor of Science (m/w/d) â Data Science und Künstliche Intelligenz 2026,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Darauf kannst du dich freuen: Wechsel zwischen Theoriephasen an der DHBW Karlsruhe und Praxiseinsätzen bei uns im Unternehmen Mitarbeit in spannenden Projekten mit direktem Bezug zur Praxis Einblicke in verschiedene Unternehmensbereiche und interdisziplinäre Zusammenarbeit Moderne Arbeitsumgebung, offene Unternehmenskultur und individuelle Betreuung Sehr gute Entwicklungschancen nach deinem Studium Einführungsmonat/Vorpraktikum bereits vor dem 1.10. Rotationsplan mit Wunsch-Stationen (deine per…",2025-10-30T11:49:51Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3E4Nk13d0w4UkdPRXJhZndWWTdOQSIsImkiOiI1NDcwODQyMzE5In0.ovXwT1oHRHpN_MHLKkF7UnS5IAe5_gQ-Jygzha-W4L8,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BGV-Versicherung AG'}",Adzuna::API::Response::Job,0,49.073517,8.589191,,,,
https://www.adzuna.de/land/ad/5615737287?se=kq86MwwL8RGOErafwVY7NA&utm_medium=api&utm_source=a4bcf954&v=05A4E3A7E73F621136F250E5689FF58BC73B68CC,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Bodenseekreis', 'Friedrichshafen', 'Ailingen'], 'display_name': 'Ailingen, Friedrichshafen'}",5615737287,Content Engineer XML/XSLT (m/w/d),"{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}","Content Engineer XML/XSLT (m/w/d) ÜBER UNS Dokuwerk ist ein etablierter Dienstleister für Technische Dokumentation mit namhaften Kunden verschiedenster Branchen. Als inhabergeführtes Unternehmen bieten wir kurze Wege, Vertrauen und Gestaltungsfreiheit. Hybrides Arbeiten und eine flexible Arbeitszeitgestaltung sind bei uns selbstverständlich. Wir suchen digitale Allrounder, die Daten nicht nur sehen, sondern zum Sprechen bringen! Bei uns verwandeln Sie komplexe Informationslandschaften in digita…",2026-02-05T16:59:01Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYxNTczNzI4NyIsInMiOiJrcTg2TXd3TDhSR09FcmFmd1ZZN05BIn0.n2vXadhpvDgFs4HjXoTcqAeIjbaJqUsshugc06NDLNU,"{'display_name': 'Dokuwerk KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,0,47.65191,9.47837,full_time,,,
https://www.adzuna.de/land/ad/5622822676?se=kq86MwwL8RGOErafwVY7NA&utm_medium=api&utm_source=a4bcf954&v=C9EE56A5BCB92C6C7C3EB954276B6E1883C28A7F,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",5622822676,Senior Data Scientist Schwerpunkt Sortimentsmanagement (m/w/d),"{'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category'}","Wusstest Du eigentlich schon, dass … wir als nachhaltig agierendes Familienunternehmen mit rund 2.000 Filialen in Deutschland, Österreich und den Niederlanden und einem mehrfach ausgezeichneten Online Shop einer der größten Omnichannel-Anbieter im europäischen Textileinzelhandel sind? Unsere Kundschaft freut sich über ein attraktives Preis-Leistungs-Angebot in den Bereichen Bekleidung und Home-&-Living-Sortimente für die ganze Familie. Dieser Familiengedanke findet sich auch in unserem tägliche…",2026-02-10T18:20:57Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYyMjgyMjY3NiIsInMiOiJrcTg2TXd3TDhSR09FcmFmd1ZZN05BIn0.DWK96yct7nsEch5HBkHKW9gEeFwq0iv6jNMq5Pwcm30,"{'display_name': ""Ernsting's family"", '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,0,,,,,,
https://www.adzuna.de/land/ad/5596775845?se=kq86MwwL8RGOErafwVY7NA&utm_medium=api&utm_source=a4bcf954&v=71132ADFB62189674DA17F3BA2389465762A6E1C,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Paderborn (Kreis)'], 'display_name': 'Paderborn (Kreis), Nordrhein-Westfalen'}",5596775845,Duales Studium Bachelor of Science Wirtschaftsinformatik - KI & Data Science (m/w/d) 2026,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Deine Aufga ben Als Bachelor of Science Wirtschaftsinformatik - Künstliche Intelligenz & Data Science (m/w/d) lernst du bei uns verschiedene Themengebiete kennen: Du analysierst Unternehmensdaten zielsicher und bereitest diese auf. Du sorgst für Datentransparenz im Unternehmen. Du arbeitest in Business Intelligence Projekten. Du setzt unsere Datenstrategie im Team um. Ausbildungsort: Paderborn Ausbildungsdauer: 6 Semester Partnerhochschule: Fachhochschule der Wirtschaft Fürstenallee 5 33102 Pad…,2026-01-23T04:26:37Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3E4Nk13d0w4UkdPRXJhZndWWTdOQSIsImkiOiI1NTk2Nzc1ODQ1In0.X-PN6JWXVATLOp7Bx4EuNVFOzwLr1JSdUL1vKqZr0ZQ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Westfalen Weser Netz GmbH'}",Adzuna::API::Response::Job,0,51.689652,8.722312,,,,
https://www.adzuna.de/land/ad/5627602575?se=kq86MwwL8RGOErafwVY7NA&utm_medium=api&utm_source=a4bcf954&v=F1922676FF9F07D8B677702FF80054B74E3B65A4,"{'display_name': 'Konstanz (Kreis), Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Konstanz (Kreis)'], '__CLASS__': 'Adzuna::API::Response::Location'}",5627602575,Duales Studium (m/w/d) Data Science und Künstliche Intelligenz (B.Sc.) in Konstanz 2026,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Studienbeginn I Oktober 2026 Studiendauer I 3 Jahre Komm in unser Team und gestalte Deine Zukunft! Deine Vorteile Wir verbinden die Vorteile eines mittelständischen Unternehmens – wie persönliche Betreuung, ein starkes Teamgefühl und Gestaltungsspielräumen – mit den Möglichkeiten eines Großkonzerns: modernste Technologien und internationale Kundenin einem stetig wachsenden Umfeld. Interessantes, abwechslungsreiches und anspruchsvolles Studium mit besten Optionen zur Übernahme nach erfolgreichem…",2026-02-13T12:07:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3E4Nk13d0w4UkdPRXJhZndWWTdOQSIsImkiOiI1NjI3NjAyNTc1In0.1Ut-XO_crnJmEGi0C9u0Vi3b19REioCZzsX3hztSAkQ,"{'display_name': 'Körber Supply Chain Logistics GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,0,47.773948,8.91661,,,,
https://www.adzuna.de/land/ad/5470866496?se=kq86MwwL8RGOErafwVY7NA&utm_medium=api&utm_source=a4bcf954&v=556543A7E73BEEAA02541455F325372446E9FE00,"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Alzey-Worms (Kreis)', 'Bornheim'], 'display_name': 'Bornheim, Alzey-Worms (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5470866496,Duales Studium - Bachelor of Science - Informatik - Data Science und KI (gn) für 2026 - ID 150988,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Hast Du Deinen Weg schon gefunden? Für Deinen Weg bei uns bringst Du mit: 3 Jahre Zeit und allgemeine Hochschulreife oder Fachhochschulreife  Studierfähigkeitstest Hier baust Du Dein theoretisches Fundament: DHBW Karlsruhe Die Praxis lernst Du hier : HORNBACH Zentrale in Bornheim bei Landau i. d. Pfalz Startschuss für Deine Zukunft bei HORNBACH: 01.10.2026 Darauf kannst Du Dich freuen: Gehalt - logisch! 1. Jahr: 1.250 €, 2. Jahr: 1.500 €, 3. Jahr: 1.750 € Mehr – klar! Neben Deinem Gehalt sowie …",2025-10-30T11:55:10Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3E4Nk13d0w4UkdPRXJhZndWWTdOQSIsImkiOiI1NDcwODY2NDk2In0.TzHw8dUxiw1HZ1OZd4ivqYs-5fUC0H1T_9k-rIMO27Y,"{'display_name': 'HORNBACH Baumarkt AG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,0,49.78244,8.06043,,,,
https://www.adzuna.de/details/5482245797?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}",5482245797,Data Science Manager,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","Kuda is a money app for Africans on a mission to make financial services accessible, affordable and rewarding for every African on the planet. We’re a tribe of passionate and diverse people who dreamed of building an inclusive money app that Africans would love so it’s only right that we ended up with the name ‘Kuda’ which means ‘love’ in Shona, a language spoken in the southern part of Africa. We’re giving Africans around the world a better alternative to traditional finance by delivering mone…",2025-11-05T15:20:21Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ4MjI0NTc5NyIsInMiOiJrcTg2TXd3TDhSR09FcmFmd1ZZN05BIn0.F7oKoNUkqHjHUz9UvyAQbZtexbCdr6uA3LrBFzDIt4o,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Kuda Technologies Ltd'}",Adzuna::API::Response::Job,0,52.507706,13.420806,full_time,,,
https://www.adzuna.de/land/ad/5626184960?se=kq86MwwL8RGOErafwVY7NA&utm_medium=api&utm_source=a4bcf954&v=5DA10BF7CBF7072A3E329E99AA342E5C25291892,"{'display_name': 'Böckingen, Heilbronn', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn', 'Böckingen'], '__CLASS__': 'Adzuna::API::Response::Location'}",5626184960,Praktikum Computer Vision (m/w/d),"{'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category'}",Du befindest dich in der fortgeschrittenen Phase deines Masterstudiums und hast Lust deine Praxiskenntnisse im Umfeld von Computer Vision zu erweitern Du interessiert dich für KI-Technologien und verfügst bereits über Kenntnisse in Data Science und Machine Learning Du hast bereits praktische Erfahrung in der Softwareentwicklung mit Python & Git Du verfügst über analytische Fähigkeiten sowie ein hohes Maß an Eigeninitiative Du verfügst über fundierte Deutschkenntnisse für die Kommunikation in Me…,2026-02-12T17:11:52Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYyNjE4NDk2MCIsInMiOiJrcTg2TXd3TDhSR09FcmFmd1ZZN05BIn0.X-Gyrq2Zc39skPkByjVPmHvObrcwiP8FMFzeOkECsos,"{'display_name': 'Schwarz IT', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,0,49.1416,9.22208,,,,
https://www.adzuna.de/details/5534056142?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Wedding, Berlin', 'area': ['Deutschland', 'Berlin', 'Wedding']}",5534056142,Werkstudent:in Data Science,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Über nerou Die Datenanalyse-Software von nerou unterstützt Betreiber von Kläranlagen bei täglichen Entscheidungen in der Anlagensteuerung. In Kläranlagen müssen komplexe Entscheidungen getroffen werden, um die Anlage auf sich täglich ändernde Einflüsse einzustellen. Alle relevanten Daten werden von Machine Learning Algorithmen analysiert und ausgewertet. Die gewonnen Erkenntnisse werden in Form von Entscheidungshilfen an den Kunden weitergeleitet. Dies reduziert nicht nur Kosten für die Betreib…",2025-12-08T23:53:26Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUzNDA1NjE0MiIsInMiOiJrcTg2TXd3TDhSR09FcmFmd1ZZN05BIn0.ksjWo05cFwBH30J4L0WJPgQrr-Wnfx_uiv--pFh58Mk,"{'display_name': 'nerou GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,0,52.53261,13.3777,part_time,450.0,450.0,contract
https://www.adzuna.de/details/4703047400?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",4703047400,Werkstudent:in Data Science,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Über nerou Die Datenanalyse-Software von nerou unterstützt Betreiber von Kläranlagen bei täglichen Entscheidungen in der Anlagensteuerung. In Kläranlagen müssen komplexe Entscheidungen getroffen werden, um die Anlage auf sich täglich ändernde Einflüsse einzustellen. Alle relevanten Daten werden von Machine Learning Algorithmen analysiert und ausgewertet. Die gewonnen Erkenntnisse werden in Form von Entscheidungshilfen an den Kunden weitergeleitet. Dies reduziert nicht nur Kosten für die Betreib…",2024-05-22T08:24:33Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3E4Nk13d0w4UkdPRXJhZndWWTdOQSIsImkiOiI0NzAzMDQ3NDAwIn0.eZ5ktn__MvEcWao0ImeUM-xIboTUGuD3DC5SpzVCo08,"{'display_name': 'nerou GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,0,52.507706,13.420806,,,,
https://www.adzuna.de/details/5586793239?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",5586793239,Director Data Science,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}","What you’ll do Build, mentor, and lead an elite data science team as a trusted, empathetic player-coach, while clearly communicating complex technical ideas to executives, customers, and partners Personally design, train, deploy, and own the models that power Peec AI’s AI Search recommendations, taking hands-on responsibility for our most business-critical ML systems Develop and ship novel algorithms that reverse-engineer AI search and LLM behavior, turning deep technical insight into durable, …",2026-01-15T20:46:25Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3E4Nk13d0w4UkdPRXJhZndWWTdOQSIsImkiOiI1NTg2NzkzMjM5In0.5_DBIit2-04PabEQP0NI_RBf6IWGWn433n5h_t2EtIM,"{'display_name': 'Peec AI', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,0,52.507706,13.420806,full_time,140000.0,160000.0,
https://www.adzuna.de/details/5597307354?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Baden-Württemberg', 'Reutlingen (Kreis)', 'Reutlingen', 'Betzingen'], 'display_name': 'Betzingen, Reutlingen', '__CLASS__': 'Adzuna::API::Response::Location'}",5597307354,Praktikum in Data Science,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Praktikum in Data Science Markwiesenstraße 58, 72770 Reutlingen, Deutschland Vollzeit Robert Bosch GmbH Unternehmensbeschreibung Bei Bosch gestalten wir Zukunft mit hochwertigen Technologien und Dienstleistungen, die Begeisterung wecken und das Leben der Menschen verbessern. Unser Versprechen an unsere Mitarbeiterinnen und Mitarbeiter steht dabei felsenfest: Wir wachsen gemeinsam, haben Freude an unserer Arbeit und inspirieren uns gegenseitig. Willkommen bei Bosch. Im Geschäftsbereich eBike Sys…",2026-01-23T18:49:42Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5NzMwNzM1NCIsInMiOiJrcTg2TXd3TDhSR09FcmFmd1ZZN05BIn0.wGVkiuVGXhTwwoRhgiJPw5M0TdfxZAmTTI-YIdfEOdc,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Robert Bosch GmbH'}",Adzuna::API::Response::Job,0,48.5042,9.18021,full_time,,,
https://www.adzuna.de/details/5600563363?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Charlottenburg, Berlin', 'area': ['Deutschland', 'Berlin', 'Charlottenburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",5600563363,Manager Data Science,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Specialist Data Engineering As a Data Scientist, you will be responsible for designing, developing, and implementing AI & Machine Learning solutions that drive business value for our clients. You will work closely with cross-functional teams to build scalable, high-performance data pipelines, and AI models that enable data-driven decision-making. Your Impact Design and develop AI & Machine Learning solutions to solve complex business problems. Build and optimize data pipelines, ensuring scalabi…",2026-01-26T02:15:25Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwMDU2MzM2MyIsInMiOiJrcTg2TXd3TDhSR09FcmFmd1ZZN05BIn0.RIkmCNhCzH6AmsUrG_GPdQN_Z_k-vV8AA_CiLO-0oww,"{'display_name': 'Publicis Sapient', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,0,52.50184,13.30267,full_time,,,permanent
https://www.adzuna.de/details/5505432801?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location'}",5505432801,Praktikum Data Science,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Deine Aufgaben Werde für 4-6 Monate Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. … konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Wirke mit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwickle, validiere und pilotiere KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen. Bringe dich in die strategische Definition von Daten- & KI-Themen ei…",2025-11-20T18:07:45Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTQzMjgwMSIsInMiOiJrcTg2TXd3TDhSR09FcmFmd1ZZN05BIn0.JTDAPwa8T8WJ4HTO0M3547NAhEWGIadQB9S556u4x8M,"{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,0,49.18975,9.2274,full_time,,,
https://www.adzuna.de/land/ad/5574745018?se=kq86MwwL8RGOErafwVY7NA&utm_medium=api&utm_source=a4bcf954&v=29566E7A4293E15D5722E8AAF4F855057C6EA1DE,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Offenbach (Kreis)', 'Obertshausen'], 'display_name': 'Obertshausen, Offenbach (Kreis)'}",5574745018,Duales Studium Bachelor of Science (B.Sc.) Data Science und Künstliche Intelligenz (w/m/d),"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Das erwartet dich bei uns Abwechslungsreiche Eindrücke: Durch abwechslungsreiche Projekte, intensive Teamarbeit und das Übernehmen eigener Aufgaben lernst du, Daten zu verarbeiten, zu analysieren und in echte Mehrwerte zu verwandeln. Datengetriebene Praxis: Du gewinnst praxisnahe Einblicke in die Welt von Data Science und Künstlicher Intelligenz – und arbeitest daran, wie datengetriebene Entscheidungen Geschäftsprozesse optimieren und komplexe Fragestellungen mit kreativen Lösungsansätzen beant…",2026-01-08T23:22:53Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NDc0NTAxOCIsInMiOiJrcTg2TXd3TDhSR09FcmFmd1ZZN05BIn0.4lOSA5p7OKy9WOTLSzWZ3k8u6RLBO46IqhEClMJ_v7U,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MAINGAU Energie GmbH'}",Adzuna::API::Response::Job,0,50.08229,8.86518,,,,
https://www.adzuna.de/land/ad/5525235456?se=kq86MwwL8RGOErafwVY7NA&utm_medium=api&utm_source=a4bcf954&v=3898434ADA95737EB1537BB1B44C836F211AC2EA,"{'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",5525235456,Duales Studium Data Science & Artificial Intelligence B.Sc. (w/m/d) | 01.09.2026,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Duales Studium Data Science & Artificial Intelligence B. Sc. (m/w/divers) „Driven by data, inspired by our customers“ – das ist unsere Mission. Du möchtest hautnah an der Weiterentwicklung eines der größten E-Commerce Unternehmen Deutschlands mitwirken? Lerne verschiedene Tools und Teams in spannenden und abwechslungsreichen Aufgabenfeldern und Praxiseinsätzen bei uns kennen und verbessere stetig deine eigenen Fähigkeiten. Du lernst die Aufbereitung und Verarbeitung von Daten kennen, welche ein…",2025-12-03T05:38:42Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3E4Nk13d0w4UkdPRXJhZndWWTdOQSIsImkiOiI1NTI1MjM1NDU2In0.K8e50qpyNJSvlrxi81hMf-WBWudNepQiBpHI4z5g5mI,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Otto GmbH & Co. KGaA'}",Adzuna::API::Response::Job,0,53.557429,9.987297,,,,
https://www.adzuna.de/land/ad/5615737840?se=kq86MwwL8RGOErafwVY7NA&utm_medium=api&utm_source=a4bcf954&v=A3DF1CF9FC2E25BB17CD85EF9F2B64158DC5EBA4,"{'display_name': 'Geretsried, Bad Tölz-Wolfratshausen (Kreis)', 'area': ['Deutschland', 'Bayern', 'Bad Tölz-Wolfratshausen (Kreis)', 'Geretsried'], '__CLASS__': 'Adzuna::API::Response::Location'}",5615737840,Manager Process Automation (m/w/d),"{'label': 'Stellen aus Versorgungsunternehmen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'energy-oil-gas-jobs'}","Über uns Tyczka Gases for tomorrow: Ihre Arbeit bei Tyczka ist viel mehr als nur ein Job. Gemeinsam gestalten wir mit Gasen und innovativen, gase-basierten Technologien die Welt von Morgen. Seien Sie ein Teil unserer Transformation und unterstützen Sie uns dabei, eines der attraktivsten Unternehmen für grünen Wasserstoff, Industriegase und Flüssiggas (LPG) in Deutschland und Europa zu werden und mit nachhaltigen Energiegasen die Energieversorgung der Zukunft sicherzustellen. Werden Sie Teil uns…",2026-02-05T16:59:22Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3E4Nk13d0w4UkdPRXJhZndWWTdOQSIsImkiOiI1NjE1NzM3ODQwIn0.Xa8uuXtqCnm_F8qXi-MTslSGxEVzq5omSfYjHFRL1aA,"{'display_name': 'Tyczka Group', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,0,47.85896,11.48124,full_time,,,
https://www.adzuna.de/land/ad/5585477353?se=kq86MwwL8RGOErafwVY7NA&utm_medium=api&utm_source=a4bcf954&v=45C5F464C0D3CD2FE31F0C67C3F502EA93E221D6,"{'area': ['Deutschland', 'Baden-Württemberg', 'Freiburg im Breisgau'], 'display_name': 'Freiburg im Breisgau, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}",5585477353,Metadaten Manager:in (d/m/w),"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}","Freiburg ab sofort Das Team ""Content Structure Core"" ist die zentrale Anlaufstelle, wenn es um Content-Strukturen und Metadaten geht. Als interdisziplinäres Team bündeln wir unser Know-how aus unterschiedlichen Fachbereichen, um gemeinsam an einem Ziel zu arbeiten: Ein überzeugendes Produkterlebnis für unsere Kund:innen zu schaffen. Unsere Mission? Wir optimieren und harmonisieren Content-Strukturen, damit aktuelle Technologien wie KI und Legal Tech das volle Potenzial unserer Fachinhalte entfa…",2026-01-15T03:23:05Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3E4Nk13d0w4UkdPRXJhZndWWTdOQSIsImkiOiI1NTg1NDc3MzUzIn0.AnzoW6UuAUNF4EJV0YnV3wnCG2RUPsup5rz2yHxqfOk,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Haufe Group SE'}",Adzuna::API::Response::Job,0,47.999458,7.816286,full_time,,,
https://www.adzuna.de/details/5433885165?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",5433885165,Data Science Director (Programmatic Data Science) (f/m/d),"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","adjoe is a leading mobile ad platform developing cutting-edge advertising and monetization solutions that take its app partners’ business to the next level. Part of the applike group ecosystem, adjoe is home to an advanced tech stack , powerful financial backing from Bertelsmann, and a highly motivated workforce to be reckoned with. Meet Your Team: Programmatic Data Science Did you know that in-app ads are sold in a real-time auction before they get rendered in thousands of mobile apps? Dozens …",2025-10-06T13:46:18Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3E4Nk13d0w4UkdPRXJhZndWWTdOQSIsImkiOiI1NDMzODg1MTY1In0.ihEnolvpcBLuHZ7V1Xkmc0NwXag6qNAIySxYFpwb3GI,"{'display_name': 'applike group', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,0,53.557429,9.987297,full_time,,,
https://www.adzuna.de/land/ad/5524952099?se=kq86MwwL8RGOErafwVY7NA&utm_medium=api&utm_source=a4bcf954&v=080FBA7A45708EAE809E8BF3D55A6666A1FE46BB,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Karlsruhe (Kreis), Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)']}",5524952099,Duales Studium Bachelor of Science (B.Sc.) Data Science und künstliche Intelligenz (m/w/d) 2026,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","BBBank eG - Better Banking Wir sind die größte genossenschaftliche Privatkundenbank in Deutschland. Als Digitalbank mit bundesweitem Filialnetz an über 100 Standorten vereinen wir Erfahrung und Innovation mit der über 100-jährigen Kompetenz eines erfolgreichen Bankhauses – kundenorientiert, wirtschaftlich, nachhaltig und sympathisch. Wir leben, lieben und liefern Better Banking und setzen Maßstäbe, die nachhaltig sind. Für Wachstum mit Substanz. Für beständige Weiterentwicklung, die Kundenerleb…",2025-12-02T23:55:35Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3E4Nk13d0w4UkdPRXJhZndWWTdOQSIsImkiOiI1NTI0OTUyMDk5In0.Y22JnbvTHgN8xyoqTg-rUwYiw__bxhiPpUqe9h2M3ZM,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BBBank eG'}",Adzuna::API::Response::Job,0,49.073517,8.589191,,,,
