company,category,redirect_url,latitude,id,created,location,salary_is_predicted,__CLASS__,description,title,adref,longitude,contract_time,salary_max,salary_min,contract_type
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ANDREAS STIHL AG & Co. KG'}","{'label': 'Stellen aus Buchhaltung & Finanzwesen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'accounting-finance-jobs'}",https://www.adzuna.de/details/5732652490?utm_medium=api&utm_source=a4bcf954,48.82807,5732652490,2026-05-17T23:39:49Z,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Rems-Murr-Kreis', 'Fellbach', 'Schmiden'], 'display_name': 'Schmiden, Fellbach'}",0,Adzuna::API::Response::Job,"Praktikum Data Analytics / Data Science Datum: 12.11.2025 Standort: Fellbach, BW, DE, 70736 Unternehmen: STIHL Das ist die Aufgabe Mitwirken im innovativen Big Data Team: Unterstütze andere Fachbereiche durch Expertise in Data Analytics und erhalte Einblicke in Data Science und Data Visualization, um datengetriebene Entscheidungen voranzutreiben Beteiligen an Analytics Projekten: Arbeite interdisziplinär, um Produkte und interne Prozesse durch datengetriebene Insights zu optimieren, mit der Cha…",Praktikum Data Analytics / Data Science,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjY1MjQ5MCIsInMiOiJTT21vWTd0bzhSR0p0NUxBeElhQ1d3In0.2o9GorD9jUqVxyiCrRQYqQ9iNYF1P5_kpAWZFY4hSDA,9.26652,,,,
"{'display_name': 'Hawk', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}",https://www.adzuna.de/details/5619443029?utm_medium=api&utm_source=a4bcf954,,5619443029,2026-02-07T21:04:27Z,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",0,Adzuna::API::Response::Job,"About Us Hawk is the leading provider of AI-supported anti-money laundering and fraud detection technology. Banks and payment providers globally are using Hawk’s powerful combination of traditional rules and explainable AI to improve the effectiveness of their AML compliance and fraud prevention by identifying more crime while maximizing efficiency by reducing false positives. With our solution, we are playing a vital role in the global fight against Money Laundering, Fraud, or the financing of…",Data Science - Work Student / Intern,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU09tb1k3dG84UkdKdDVMQXhJYUNXdyIsImkiOiI1NjE5NDQzMDI5In0.05m3rfNS8K27rcsiX1TiF-FWotm7QXK2knM7uiQ36QY,,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'INFOMOTION GmbH'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5747479315?se=SOmoY7to8RGJt5LAxIaCWw&utm_medium=api&utm_source=a4bcf954&v=22F409D57B11560FDF443C3B3883B3BC2DDEFF7B,50.940164,5747479315,2026-06-01T12:50:09Z,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], 'display_name': 'Köln, Nordrhein-Westfalen'}",0,Adzuna::API::Response::Job,"INFOMOTION ist die Data Performance Company – mit über 600 Datenenthusiastinnen und -enthusiasten an neun Standorten und mehr als 20 Jahren Erfahrung. Bei uns bringst Du Deine Expertise gezielt ein – und entwickelst sie weiter, gemeinsam mit einem Team, das Wissen teilt, Verantwortung lebt und Zukunft gestaltet. Du möchtest Deine Erfahrung nicht nur vertiefen, sondern auch weitergeben – und mit anderen gemeinsam echte Datenwirkung erzielen? Dann gestalte mit uns die nächste Etappe – persönlich,…",Senior Datenarchitekt (m/w/d) Data & AI Strategie,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU09tb1k3dG84UkdKdDVMQXhJYUNXdyIsImkiOiI1NzQ3NDc5MzE1In0.8rWZ7rYEAp1x7lf21JjNSLf38g4SLm0agxcxGbfOOaI,6.969972,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'WPP Media WPP'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/details/5724599290?utm_medium=api&utm_source=a4bcf954,51.226802,5724599290,2026-05-09T23:09:24Z,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Düsseldorf, Nordrhein-Westfalen'}",0,Adzuna::API::Response::Job,"About WPP Media WPP is the trusted growth partner for the world’s leading brands. With exceptional talent, trusted data and intelligence, and world-class partnerships – all united by our pioneering agentic marketing platform, WPP Open – we help clients navigate change, capture opportunity, and deliver transformational growth. WPP Media is WPP's AI-driven media operating unit, bringing together media, data, and partnerships to deliver creative personalisation at scale. Connected through WPP Open…",Associate Director Data Science (Mensch),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDU5OTI5MCIsInMiOiJTT21vWTd0bzhSR0p0NUxBeElhQ1d3In0.eY5ANKqvv5TH-XVMN46W2gI23_toQHWABwQXiF0Dmt4,6.808387,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Melotech'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/details/5502240982?utm_medium=api&utm_source=a4bcf954,52.507706,5502240982,2025-11-18T18:47:23Z,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}",0,Adzuna::API::Response::Job,"Who we are Melotech is revolutionizing media and entertainment. We create art through technology for humans to enjoy. In just 24 months, our work has been heard, watched and loved for over 3 billion minutes worldwide. Founded by entrepreneur and investor Soheil Mirpour, we are backed by top VCs Cherry Ventures, Speedinvest and GFC, alongside world-class angels from firms such as Spotify, Blackstone and KKR. What you will do Join us as Data Scientist Intern to bring order to the chaos of culture…","Data Science Intern, Music & Audio",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU09tb1k3dG84UkdKdDVMQXhJYUNXdyIsImkiOiI1NTAyMjQwOTgyIn0.uLhBQGENBmT9H-ekHoDbAj-1kU9VYceFK8ZrHvXwwAI,13.420806,full_time,,,
"{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/land/ad/5746148517?se=SOmoY7to8RGJt5LAxIaCWw&utm_medium=api&utm_source=a4bcf954&v=5B28E490892D514E6F93123DB48C086DF913CDE8,48.720071,5746148517,2026-05-31T05:07:32Z,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen'], 'display_name': 'Sindelfingen, Böblingen (Kreis)'}",0,Adzuna::API::Response::Job,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","Praktikant*in Toolentwicklung & Testing , Pre-Integration Telematik",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU09tb1k3dG84UkdKdDVMQXhJYUNXdyIsImkiOiI1NzQ2MTQ4NTE3In0.tYIhS0XVNa5pD4liobPHNlsejziZqrw5a-snyaODK98,9.026231,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'manufacturing-jobs', 'label': 'Stellen aus Fertigung'}",https://www.adzuna.de/land/ad/5754505138?se=SOmoY7to8RGJt5LAxIaCWw&utm_medium=api&utm_source=a4bcf954&v=06783A0D3C18E9DB09BF9B3D30B3BE11FB181EB8,48.720071,5754505138,2026-06-06T14:47:11Z,"{'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Sindelfingen, Böblingen (Kreis)'}",0,Adzuna::API::Response::Job,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","Praktikant*in ""Projektleitung Qualität E/E - Customer Readiness""",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU09tb1k3dG84UkdKdDVMQXhJYUNXdyIsImkiOiI1NzU0NTA1MTM4In0.QdGutVU1egC6VbgdRXTh73XIAaYaL9F8LIWpMdMI8pQ,9.026231,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mindrift'}","{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",https://www.adzuna.de/details/5749193315?utm_medium=api&utm_source=a4bcf954,,5749193315,2026-06-02T14:51:51Z,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",0,Adzuna::API::Response::Job,"Please submit your CV in English and indicate your level of English proficiency. Mindrift connects specialists with project-based AI opportunities for leading tech companies, focused on testing, evaluating, and improving AI systems. Participation is project-based, not permanent employment. What this opportunity involves While each project involves unique tasks, contributors may: Design original computational data science problems that simulate real-world analytical workflows across industries (…",Freelance Data Science Engineer (Python & SQL),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTE5MzMxNSIsInMiOiJTT21vWTd0bzhSR0p0NUxBeElhQ1d3In0.pY_8Ib3bAJAZT_9-M8bntHkfkk3flFNCf1l7tdLOUGM,,part_time,,,
"{'display_name': 'Mindrift', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",https://www.adzuna.de/details/5749193316?utm_medium=api&utm_source=a4bcf954,48.776198,5749193316,2026-06-02T14:51:51Z,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg'}",0,Adzuna::API::Response::Job,"Please submit your CV in English and indicate your level of English proficiency. Mindrift connects specialists with project-based AI opportunities for leading tech companies, focused on testing, evaluating, and improving AI systems. Participation is project-based, not permanent employment. What this opportunity involves While each project involves unique tasks, contributors may: Design original computational data science problems that simulate real-world analytical workflows across industries (…",Freelance Data Science Engineer (Python & SQL),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU09tb1k3dG84UkdKdDVMQXhJYUNXdyIsImkiOiI1NzQ5MTkzMzE2In0.5nPNRg_NPnY8Sg1ynIp8F0OURPrjFCkgGAdWPP9JByg,9.187224,part_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Takko Fashion'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/details/5710659292?utm_medium=api&utm_source=a4bcf954,51.98437,5710659292,2026-04-26T00:03:52Z,"{'display_name': 'Telgte, Warendorf (Kreis)', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Warendorf (Kreis)', 'Telgte'], '__CLASS__': 'Adzuna::API::Response::Location'}",0,Adzuna::API::Response::Job,Specialist Data Science (m/w/d) für unsere Zentrale in Telgte (bei Münster) Aus Westfalen in die Welt - mit rund 18.000 Kolleginnen und Kollegen und fast 2.000 Stores in 17 Ländern sind wir einer der größten Fashion Discounter in Europa. Unsere internationalen Geschäfte steuern wir aus unserer Zentrale im westfälischen Telgte bei Münster. Takko Fashion steht für aktuelle Trends sowie gute Qualität aus sozial verantwortungsbewusster Produktion – und das zu einem erschwinglichen Preis. Durch unse…,Specialist Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU09tb1k3dG84UkdKdDVMQXhJYUNXdyIsImkiOiI1NzEwNjU5MjkyIn0.sAFEqWXD30g2WhMQUMlXzayzsu5PK1khdmivNsMCq3c,7.7853,full_time,,,permanent
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ANDREAS STIHL AG & Co. KG'}","{'label': 'Stellen aus Buchhaltung & Finanzwesen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'accounting-finance-jobs'}",https://www.adzuna.de/details/5746205132?utm_medium=api&utm_source=a4bcf954,,5746205132,2026-05-31T06:48:21Z,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",0,Adzuna::API::Response::Job,"Praktikum Data Analytics / Data Science Datum: 12.11.2025 Standort: Fellbach, BW, DE, 70736 Unternehmen: STIHL Das ist die Aufgabe Mitwirken im innovativen Big Data Team: Unterstütze andere Fachbereiche durch Expertise in Data Analytics und erhalte Einblicke in Data Science und Data Visualization, um datengetriebene Entscheidungen voranzutreiben Beteiligen an Analytics Projekten: Arbeite interdisziplinär, um Produkte und interne Prozesse durch datengetriebene Insights zu optimieren, mit der Cha…",Praktikum Data Analytics / Data Science in Fellbach,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NjIwNTEzMiIsInMiOiJTT21vWTd0bzhSR0p0NUxBeElhQ1d3In0.z1ihdtKC938P0RFVIHZXBAh2tOP9Up3cN40XrcXwxek,,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IT-P GmbH'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",https://www.adzuna.de/details/5067020798?utm_medium=api&utm_source=a4bcf954,52.36489,5067020798,2025-02-28T14:07:24Z,"{'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover', 'Bult'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bult, Hannover'}",0,Adzuna::API::Response::Job,"Wir bieten dir Flexibles Arbeiten: Mobiles Arbeiten mit vier gemeinsamen Präsenztagen im Monat. Und wenn du magst, bist du natürlich jederzeit öfter im Büro willkommen. So schaffen wir die perfekte Balance aus Freiheit und persönlichem Austausch. Individuelle Arbeitszeitmodelle , die sich an dein Leben anpassen. Gestaltungsfreiraum für deine Ideen und Projekte, mit der Möglichkeit, wirklich etwas zu bewegen. Gezielte Weiterbildungsmöglichkeiten , die wir aktiv fördern. Ein starkes Miteinander i…",Data Science Specialist (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU09tb1k3dG84UkdKdDVMQXhJYUNXdyIsImkiOiI1MDY3MDIwNzk4In0.dtAwXyWZO3DGnU9mx9l456otgXErjf-EDgNrOL-tM30,9.77223,part_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IT-P'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/details/5727309271?utm_medium=api&utm_source=a4bcf954,,5727309271,2026-05-12T23:01:22Z,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",0,Adzuna::API::Response::Job,"Wir bieten dir Flexibles Arbeiten: Mobiles Arbeiten mit vier gemeinsamen Präsenztagen im Monat. Und wenn du magst, bist du natürlich jederzeit öfter im Büro willkommen. So schaffen wir die perfekte Balance aus Freiheit und persönlichem Austausch. Individuelle Arbeitszeitmodelle , die sich an dein Leben anpassen. Gestaltungsfreiraum für deine Ideen und Projekte, mit der Möglichkeit, wirklich etwas zu bewegen. Gezielte Weiterbildungsmöglichkeiten , die wir aktiv fördern. Ein starkes Miteinander i…",Data Science Specialist (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU09tb1k3dG84UkdKdDVMQXhJYUNXdyIsImkiOiI1NzI3MzA5MjcxIn0.uUY97Diq3DDsNy2iUDouLLUOTeMCnFyVebTyTsK1wgc,,full_time,,,
"{'display_name': 'MWAY DIGITAL', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",https://www.adzuna.de/details/5727301322?utm_medium=api&utm_source=a4bcf954,48.776198,5727301322,2026-05-12T22:59:27Z,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg'}",0,Adzuna::API::Response::Job,"Dein Studium Du möchtest Theorie und Praxis miteinander verknüpfen und begeisterst dich für Daten, Analysen und Künstliche Intelligenz? Dann ist das duale Studium im Bereich Data Science & Künstliche Intelligenz in Kombination mit MWAY genau das Richtige für dich. Studiendauer: 3 Jahre Studienverlauf: Wechsel von Theorie- und Praxisphasen im 3-Monats-Rhythmus Praxisort: Stuttgart-Bad Cannstatt Studienstart: 01.10.2027 Studienort: DHBW Stuttgart Abschluss: Bachelor of Science Weitere Information…",DHBW Data Science & Künstliche Intelligenz – 2027,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU09tb1k3dG84UkdKdDVMQXhJYUNXdyIsImkiOiI1NzI3MzAxMzIyIn0.8EVghRMuM0CEy1Cl-CAq1T0V1KBsUkURHVDbHyTDe9w,9.187224,full_time,,,
"{'display_name': 'MWAY DIGITAL GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/details/5593655402?utm_medium=api&utm_source=a4bcf954,48.80499,5593655402,2026-01-21T06:59:03Z,"{'display_name': 'Bad Cannstatt, Stuttgart', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Bad Cannstatt']}",0,Adzuna::API::Response::Job,"Dein Studium Du möchtest Theorie und Praxis miteinander verknüpfen und begeisterst dich für Daten, Analysen und Künstliche Intelligenz? Dann ist das duale Studium im Bereich Data Science & Künstliche Intelligenz in Kombination mit MWAY genau das Richtige für dich. Studiendauer: 3 Jahre Studienverlauf: Wechsel von Theorie- und Praxisphasen im 3-Monats-Rhythmus Praxisort: Stuttgart-Bad Cannstatt Studienstart: 01.10.2027 Studienort: DHBW Stuttgart Abschluss: Bachelor of Science Weitere Information…",DHBW Data Science & Künstliche Intelligenz – 2027,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5MzY1NTQwMiIsInMiOiJTT21vWTd0bzhSR0p0NUxBeElhQ1d3In0.waWUwfmOItL9gx3RJsgvNqO42g5OCj686WK5NsHZuwc,9.21546,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Highberg'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",https://www.adzuna.de/details/5727345404?utm_medium=api&utm_source=a4bcf954,53.54167,5727345404,2026-05-12T23:27:34Z,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'HafenCity'], 'display_name': 'HafenCity, Hamburg'}",0,Adzuna::API::Response::Job,"Deine Aufgaben Praktikum bei HIGHBERG in Hamburg: Bei uns heißt es im Praktikum nicht Kaffeekochen, sondern echte Kundenprojekte von Beginn an, gepaart mit Verantwortung und steiler Lernkurve. Neben einem intensiven Einblick in die Medienbranche erwartet Dich aktive Mitarbeit. Unser Umgang im Team lässt Raum für Deine persönliche Entwicklung. Gerne übernehmen wir Dich nach guter Arbeit auch nach dem Praktikum als Data Scientist und bieten Dir weitere spannende Aufgaben und Aufstiegschancen. Zu …",Praktikum: Data Science (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzM0NTQwNCIsInMiOiJTT21vWTd0bzhSR0p0NUxBeElhQ1d3In0.FkU1VDlBzaz-5h3FpTSwkp4TFo2Ht6SIcKunZ62t7cs,9.99333,full_time,,,
"{'display_name': 'PFALZWERKE AKTIENGESELLSCHAFT', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",https://www.adzuna.de/land/ad/5757064890?se=SOmoY7to8RGJt5LAxIaCWw&utm_medium=api&utm_source=a4bcf954&v=B794084CB67C895B174683590B94F1F0471008C8,47.80254,5757064890,2026-06-09T12:32:22Z,"{'display_name': 'Bodman-Ludwigshafen, Konstanz (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Konstanz (Kreis)', 'Bodman-Ludwigshafen'], '__CLASS__': 'Adzuna::API::Response::Location'}",0,Adzuna::API::Response::Job,"Stellenangebot [ ](https://www.pfalzwerke.de/privatkunden) Experte Data Science (m/w/d) Warum wir? *Wir sind mehr als ein Energieversorger Nachhaltig, nah am Kunden und innovativ. Seit über 100 Jahren geben wir unser Bestes und garantieren eine sichere und umweltverträgliche Energieversorgung. Wir investieren regional und international in zukunftsweisende Versorgungskonzepte aus Kraft-Wärme-Kopplung, Windkraft oder Photovoltaik, in innovative Technologien und Infrastrukturlösungen, wie Wasserst…",Experte Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzA2NDg5MCIsInMiOiJTT21vWTd0bzhSR0p0NUxBeElhQ1d3In0.zEDHOzEpZDK5HJrPBWw-Uj_qSXp200f_qM27PnXDQfo,9.02709,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Highberg DACH'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/details/4352591932?utm_medium=api&utm_source=a4bcf954,53.54167,4352591932,2023-10-05T13:37:27Z,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'HafenCity'], 'display_name': 'HafenCity, Hamburg'}",0,Adzuna::API::Response::Job,"Wer wir sind Als eine der führenden Beratungen der Medienbranche treibt Highberg DACH (ehemals SCHICKLER) den digitalen Wandel in Medienunternehmen in Deutschland, Österreich und der Schweiz aktiv voran. In der Medienwelt von heute entscheidet Datenkompetenz über Sichtbarkeit, Reichweite und Erfolg. Wer relevant bleiben will, muss Wandel aktiv gestalten – genau deshalb suchen wir dich. Unser Tech Stack: Programmiersprachen: Python, R, JavaScript, SQL ETL / Data-Modeling: dbt, Google Dataflow, P…",Praktikum: Data Science (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDM1MjU5MTkzMiIsInMiOiJTT21vWTd0bzhSR0p0NUxBeElhQ1d3In0.tWP7k8ylHLq_1OHE_GFhJ0Z1jVWXzsf7tfHP1jX9c8U,9.99333,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'RTL2 Fernsehen & Co. KG'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/details/5751174050?utm_medium=api&utm_source=a4bcf954,48.03972,5751174050,2026-06-03T23:50:22Z,"{'display_name': 'Grünwald, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'Grünwald'], '__CLASS__': 'Adzuna::API::Response::Location'}",0,Adzuna::API::Response::Job,"Studieren und gleichzeitig Praxiserfahrung sammeln? Das geht - und zwar mit unserem Dualen Studium! Im dreimonatigen Wechsel zwischen der DHBW Ravensburg (Baden-Württemberg) und unserem Unternehmen in Grünwald bei München erhältst du eine fundierte Ausbildung im Studiengang ""Data Science und Künstliche Intelligenz"". Gleichzeitig sammelst du erste relevante Berufserfahrung in unseren zum Studiengang passenden Abteilungen. An der Hochschule absolvierst du dein Studium im Studiengang ""Data Science…",Duales Studium - Data Science und Künstliche Intelligenz,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU09tb1k3dG84UkdKdDVMQXhJYUNXdyIsImkiOiI1NzUxMTc0MDUwIn0.HRd7_OSQn78cCR0QGf4sqbw_8_t2O4PsuQpLvXcQ6DM,11.52226,full_time,,,
"{'display_name': 'Accenture', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",https://www.adzuna.de/details/5761812930?utm_medium=api&utm_source=a4bcf954,,5761812930,2026-06-12T23:21:34Z,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",0,Adzuna::API::Response::Job,"Im AI & Data Team bei Accenture vereinen wir einzigartige Persönlichkeiten und zukunftsgerichtetes Know-How, um gemeinsam mit unseren Kunden datengetriebene Transformation voranzutreiben und die Zukunft durch KI (Künstliche Intelligenz) zu gestalten. Wir begleiten unsere Kunden Ende-zu-Ende – von der strategischen, KI-nativen Neuausrichtung & Zieldefinition der Organisation über die Konzeption & Entwicklung von cutting-edge KI-Lösungen bis hin zum technischen Design & der Implementierung von KI…",AI & Data Science Consultant (all genders),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MTgxMjkzMCIsInMiOiJTT21vWTd0bzhSR0p0NUxBeElhQ1d3In0.GUTbMYmUbS6l28HVRG_sPW8OaLpLA8fDvBdb2LhXFUo,,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ENCAVIS'}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",https://www.adzuna.de/details/5716224020?utm_medium=api&utm_source=a4bcf954,53.54883,5716224020,2026-05-01T22:59:27Z,"{'area': ['Deutschland', 'Hamburg', 'Altona-Altstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altona-Altstadt, Hamburg'}",0,Adzuna::API::Response::Job,"Auf was wir bei ENCAVIS setzen? Die Sonne. Den Wind. Und auf dich. Willkommen in der Welt von Encavis! Bei uns dreht sich alles um die Kraft der Sonne, des Windes und der konzernweit über 400 Menschen, die gemeinsam das Energiesystem der Zukunft gestalten, um eine nachhaltige Energieversorgung für zukünftige Generationen sicherzustellen. Die ENCAVIS Management GmbH & Co. KG ist die Holding der ENCAVIS GmbH, einem der führenden Stromerzeuger aus Erneuerbaren Energien in Europa. Wir betreiben ein…",Berufsbegleitendes Studium - Data Science & Artificial Intelligence,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU09tb1k3dG84UkdKdDVMQXhJYUNXdyIsImkiOiI1NzE2MjI0MDIwIn0.s5LL-RDfJ8sgQpFhbY1N_sK2QquWt4o-G4UZKmwcnQ8,9.9477,part_time,,,
