redirect_url,adref,id,created,__CLASS__,location,company,salary_is_predicted,category,latitude,description,longitude,title,contract_time,salary_max,salary_min,contract_type
https://www.adzuna.de/details/5512704805?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0RmLW40Ylo4Qkd2MTVobF9QQXIzZyIsImkiOiI1NTEyNzA0ODA1In0.HAdz_xXnrA3gTtq1hIdM8hmdGEvmpmawN43Ic1TFc0k,5512704805,2025-11-25T15:05:51Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",53.557429,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",9.987297,Manager Data Science (m/f/d),,,,
https://www.adzuna.de/details/5512704801?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0RmLW40Ylo4Qkd2MTVobF9QQXIzZyIsImkiOiI1NTEyNzA0ODAxIn0.u8omPsOBnBR2USv1eZJRbdgO5z5zQd_qcCean76p9ac,5512704801,2025-11-25T15:05:51Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)'}","{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",,Manager Data Science (m/f/d),,,,
https://www.adzuna.de/details/5512704813?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0RmLW40Ylo4Qkd2MTVobF9QQXIzZyIsImkiOiI1NTEyNzA0ODEzIn0.HmTANuQpCc0jnETZrzyt3FW0_mRMq0x2LiANqRl5r2Y,5512704813,2025-11-25T15:05:51Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",,Manager Data Science (m/f/d),,,,
https://www.adzuna.de/details/5512704802?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMjcwNDgwMiIsInMiOiIzRGYtbjRiWjhCR3YxNWhsX1BBcjNnIn0.k5Hl_I8soKJOxNVAe_k-pAf7EqjYobdATIHR8RX3a8Q,5512704802,2025-11-25T15:05:51Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}","{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",52.507706,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",13.420806,Manager Data Science (m/f/d),,,,
https://www.adzuna.de/details/5512704806?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMjcwNDgwNiIsInMiOiIzRGYtbjRiWjhCR3YxNWhsX1BBcjNnIn0.W0rziKiajgmuWmbzxzUYOVAfTIHZ30WKJrJ9NcEfOGY,5512704806,2025-11-25T15:05:51Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bonn, Nordrhein-Westfalen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",0,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",50.71942,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",7.112412,Manager Data Science (m/f/d),,,,
https://www.adzuna.de/details/5512704819?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0RmLW40Ylo4Qkd2MTVobF9QQXIzZyIsImkiOiI1NTEyNzA0ODE5In0.uU1l_tUUQKUJpxZQeRwramEZc1KlrsR5gCRSN3rmgzA,5512704819,2025-11-25T15:05:51Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Eschborn, Main-Taunus-Kreis', 'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn']}","{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",,Manager Data Science (m/f/d),,,,
https://www.adzuna.de/details/5470836954?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0RmLW40Ylo4Qkd2MTVobF9QQXIzZyIsImkiOiI1NDcwODM2OTU0In0.9XXgTdxB6SPsRmmyM9_ynNfQmaxJpfuTxKPtb9tJLtM,5470836954,2025-10-30T11:48:56Z,Adzuna::API::Response::Job,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Rutronik Elektronische Bauelemente GmbH'}",0,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",,"Entdecke die Welt der elektronischen Bauelemente! Starte als Teamplayer bei Rutronik! Die Welt der Elektronik ist unser Zuhause. Als eines der weltweit führenden Unternehmen für den Vertrieb elektronischer Bauteile mit mehr als 1.900 Mitarbeitern an über 82 Standorten rund um den Globus suchen wir laufend Verstärkung. Entdecke jetzt die Perspektiven und Chancen, die dir dein Job bei Rutronik bietet und werde Teil unseres Erfolges! Duales Studium Data Science & KI - 2026 Bachelor of Science | DH…",,Duales Studium Data Science & KI - 2026,,,,
https://www.adzuna.de/details/5523450780?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0RmLW40Ylo4Qkd2MTVobF9QQXIzZyIsImkiOiI1NTIzNDUwNzgwIn0.cn2EdPPEvH5jTcUkIpg_QXyiv3sYUyPV9TKaKaoKSaU,5523450780,2025-12-02T04:12:40Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Köln, Nordrhein-Westfalen'}",{'__CLASS__': 'Adzuna::API::Response::Company'},0,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",50.940164,"Der Verband der Privaten Krankenversicherung e.V. gehört zu den Spitzenverbänden der deutschen Wirtschaft und vertritt die Interessen der Privaten Krankenversicherung und seiner Mitgliedsunternehmen. Wir sind im Geschäftsbereich Mathematik/Statistik zuständig für die Erstellung und Auswertung von Statistiken und die Kalkulation von Branchentarifen für die private Kranken- und Pflegeversicherung. Mit Hilfe der erhobenen Daten analysieren wir die Entwicklung der Branche , zeigen Ursachen für die …",6.969972,Mathematiker / Data Science (w/m/div.),full_time,,,
https://www.adzuna.de/details/5522414331?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0RmLW40Ylo4Qkd2MTVobF9QQXIzZyIsImkiOiI1NTIyNDE0MzMxIn0.ibQbhUBE3IWqNgIGiTgzWiSxrs4msM9hfkfHwxWbrB8,5522414331,2025-12-01T20:34:49Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt-Nord, Köln', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln', 'Altstadt-Nord']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'PKV Verband der Privaten Krankenversicherung e. V.'}",0,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",50.93917,"Der Verband der Privaten Krankenversicherung e.V. gehört zu den Spitzenverbänden der deutschen Wirtschaft und vertritt die Interessen der Privaten Krankenversicherung und seiner Mitgliedsunternehmen. Wir sind im Geschäftsbereich Mathematik/Statistik zuständig für die Erstellung und Auswertung von Statistiken und die Kalkulation von Branchentarifen für die private Kranken- und Pflegeversicherung. Mit Hilfe der erhobenen Daten analysieren wir dieEntwicklung der Branche, zeigen Ursachen für die je…",6.95684,Mathematiker / Data Science (w/m/div.),,,,
https://www.adzuna.de/details/5510521525?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0RmLW40Ylo4Qkd2MTVobF9QQXIzZyIsImkiOiI1NTEwNTIxNTI1In0.W_zaoYksKklUrtiuHkbh4ZbLsHbd2Y0fuZK9eH1dJ_Q,5510521525,2025-11-23T18:17:29Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Saarland', 'Regionalverband Saarbrücken (Kreis)', 'Saarbrücken', 'Jägersfreude'], 'display_name': 'Jägersfreude, Saarbrücken', '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'August-Wilhelm Scheer Institut', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",49.26179,"Deine neue Herausforderung Du brennst für die Entwicklung praxisnaher, KI-basierter Lösungen? Du möchtest dich in einem interdisziplinären Team frei entfalten, Berufserfahrung sammeln und deine Skills im Bereich des maschinellen Lernens einbringen? Dann werde Teil unseres Teams und entwickle in angewandten Forschungsprojekten innovative Lösungen für technische Probleme von Start-ups und Marktführern! Deine Mission Unterstützen bei der Analyse von Problemen und der Entwicklung von technischen Lö…",7.00355,Werkstudent (m/w/d) – Data Science,part_time,,,
https://www.adzuna.de/details/5528652369?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyODY1MjM2OSIsInMiOiIzRGYtbjRiWjhCR3YxNWhsX1BBcjNnIn0.P93vEuDqulrB56U4712uZhByQ-2Nhu6fCrBDM3W_QUg,5528652369,2025-12-05T01:16:13Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Lidl Stiftung & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",49.18975,"Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem dynamischen …",9.2274,Duales Studium Wirtschaftsinformatik - Data Science 2026,,,,
https://www.adzuna.de/details/5542475861?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0MjQ3NTg2MSIsInMiOiIzRGYtbjRiWjhCR3YxNWhsX1BBcjNnIn0.7k6lHMLlGuGdx3p5-rgC5q5PFCtUR4zINjFkVho4SD8,5542475861,2025-12-14T21:44:11Z,Adzuna::API::Response::Job,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}","{'display_name': 'Digital Science', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",,"Department Product Employment Type Full Time Location Europe, Remote Workplace type Fully remote This role's hiring manager: Michele Pasin View Michele's Profile What you’ll be doing What you’ll bring to the role Living our Values About Digital Science Digital Science is a technology company working to make research more efficient. We invest in, nurture and support innovative businesses and technologies that make all parts of the research process more open and effective. Our portfolio includes …",,"Senior Product Manager, Data Science Team",full_time,,,
https://www.adzuna.de/details/5524684849?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0RmLW40Ylo4Qkd2MTVobF9QQXIzZyIsImkiOiI1NTI0Njg0ODQ5In0.hxs9Zog-5r7FG0cPROyfCWk78OR_j7_Vrs1Zc1mzF-8,5524684849,2025-12-02T20:29:00Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}","{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Logistik & Lagerhaltung', 'tag': 'logistics-warehouse-jobs'}",49.18975,"Deine Aufgaben Duale Power für die digitale Zukunft: Entfalte dein Potential, indem du dir wirtschaftsinformatisches Fachwissen aneignest und gestalte aktiv den Bereich Logistik mit. … konkret heißt das: Dreijähriges duales Studium ab Herbst 2026 mit Wechsel zwischen der dreimonatigen Theoriephase an der DHBW Heilbronn und der Praxisphase bei der Lidl Stiftung Vermittlung von Methoden und Technologien der Informatik sowie Data Analysis, Big Data und Machine Learning an der DHBW im Vordergrund P…",9.2274,Duales Studium Wirtschaftsinformatik - Data Science 2026,full_time,23400.0,19800.0,
https://www.adzuna.de/details/5505338174?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzODE3NCIsInMiOiIzRGYtbjRiWjhCR3YxNWhsX1BBcjNnIn0.8MN1HMBfEr9ECH6dkzvgBNB2Z58cTkJfbf4M1EJX-k4,5505338174,2025-11-20T17:58:37Z,Adzuna::API::Response::Job,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",0,"{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data verwandel…",,Praktikum Data Science / Data Analytics & BI (w/m/d),,,,contract
https://www.adzuna.de/details/5540479330?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0MDQ3OTMzMCIsInMiOiIzRGYtbjRiWjhCR3YxNWhsX1BBcjNnIn0.qbv-f9yIhuNNYer7o0ex_6SVpxtDC03Oicn_XG39QqU,5540479330,2025-12-13T01:16:56Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen', 'Altendorf'], 'display_name': 'Altendorf, Essen', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",51.46121,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",6.96735,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,,,,
https://www.adzuna.de/details/5540479303?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0RmLW40Ylo4Qkd2MTVobF9QQXIzZyIsImkiOiI1NTQwNDc5MzAzIn0.l_5_CCip8-llqTYsmdHO5HMRWHWDegr-Zu9zovYOKN4,5540479303,2025-12-13T01:16:56Z,Adzuna::API::Response::Job,"{'display_name': 'Neustadt, Hamburg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'Neustadt']}","{'display_name': 'BRL Risk Consulting GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",53.55197,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",9.98553,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,,,,
https://www.adzuna.de/details/5540479308?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0MDQ3OTMwOCIsInMiOiIzRGYtbjRiWjhCR3YxNWhsX1BBcjNnIn0.PpDPq4mgxNBmKsokYK94eTe6caunnIp5kNs4Cc12aJU,5540479308,2025-12-13T01:16:56Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt-Lehel, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",0,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",48.14093,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",11.56907,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,,,,
https://www.adzuna.de/details/5540479289?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0MDQ3OTI4OSIsInMiOiIzRGYtbjRiWjhCR3YxNWhsX1BBcjNnIn0.cjSAkLXRVNJQNEDr7HMpYFvtCx2E-OKPMpZPdI03Nfw,5540479289,2025-12-13T01:16:56Z,Adzuna::API::Response::Job,"{'display_name': 'Mitte, Berlin', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Mitte']}","{'display_name': 'BRL Risk Consulting GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",52.51551,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",13.38475,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,,,,
https://www.adzuna.de/details/5505336831?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0RmLW40Ylo4Qkd2MTVobF9QQXIzZyIsImkiOiI1NTA1MzM2ODMxIn0.E2l8GBxpNoIRThZ8bk9vWpSKPh_ryOmEb6_rGSf7zfw,5505336831,2025-11-20T17:58:31Z,Adzuna::API::Response::Job,"{'display_name': 'Hagsfeld, Karlsruhe', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",0,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",49.03084,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Karlsruhe Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",8.45882,Praktikum Data Science / Data Analytics & BI (w/m/d),,,,contract
https://www.adzuna.de/details/5505336833?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgzMyIsInMiOiIzRGYtbjRiWjhCR3YxNWhsX1BBcjNnIn0.gUH3hq8eRZP6g62pU1TGAEf0r3i2nWtYOpRdnex6dqw,5505336833,2025-11-20T17:58:31Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Berlin', 'Moabit'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Moabit, Berlin'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",52.5259,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Berlin Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data ve…",13.35662,Praktikum Data Science / Data Analytics & BI (w/m/d),,,,contract
https://www.adzuna.de/details/5505336837?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgzNyIsInMiOiIzRGYtbjRiWjhCR3YxNWhsX1BBcjNnIn0.kM7q3-GFOKqQNqrL1xz0uNGV_yZLOL5t_BYJtx-2WJ8,5505336837,2025-11-20T17:58:31Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Stuttgart'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",48.77713,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Stuttgart Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",9.18071,Praktikum Data Science / Data Analytics & BI (w/m/d),,,,contract
https://www.adzuna.de/details/5505336826?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0RmLW40Ylo4Qkd2MTVobF9QQXIzZyIsImkiOiI1NTA1MzM2ODI2In0.7DhNK-ZGnGC_XpVM6lNbnBvG5O6kxjrlVxJzCyeMyys,5505336826,2025-11-20T17:58:31Z,Adzuna::API::Response::Job,"{'display_name': 'Mitte, Ulm', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte']}","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",48.36497,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-Nr: 11385 Standorte: Ulm Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data verwa…",8.29909,Praktikum Data Science / Data Analytics & BI (w/m/d),,,,contract
