id,location,title,adref,category,latitude,__CLASS__,created,salary_is_predicted,description,company,longitude,redirect_url,contract_time,contract_type,salary_min,salary_max
5383307018,"{'display_name': 'Altendorf, Essen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen', 'Altendorf'], '__CLASS__': 'Adzuna::API::Response::Location'}","Mathematician as Algorithm Developer - Python, C# / Data Science (f/m/d)",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRlBEYWxvT004QkdJNDRyaENrcHB1dyIsImkiOiI1MzgzMzA3MDE4In0.fUgcHh41Pxg_bdkFM0T0EAxRjyR4iKV1F6m4GgpF9eU,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",51.46121,Adzuna::API::Response::Job,2025-09-04T20:12:51Z,0,"E.ON Energy Markets GmbH E.ON Energy Markets GmbH (EEM) is a subsidiary of the E.ON Group based in Essen. Our main purpose is to coordinate access to trading markets for our regional business units, to bundle the associated chances and risks plus to provide innovative services. Our core competencies include portfolio strategies, risk management and data processing. With activities in various European countries, we shape the future of energy. At E.ON diversity matters. We welcome all people and …","{'display_name': 'E.ON Energy Markets GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",6.96735,https://www.adzuna.de/land/ad/5383307018?se=FPDaloOM8BGI44rhCkppuw&utm_medium=api&utm_source=a4bcf954&v=963639D11C495A299E8058BBA7EB50DCE1C6C02C,,,,
5383303415,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt-Lehel, München'}","Mathematician as Algorithm Developer - Python, C# / Data Science (f/m/d)",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM4MzMwMzQxNSIsInMiOiJGUERhbG9PTThCR0k0NHJoQ2twcHV3In0.PJ2SZ7MQMWY93yOnVH0aR0YrhgA0xjQ6XCxGam5KDmY,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",48.14093,Adzuna::API::Response::Job,2025-09-04T20:09:56Z,0,"E.ON Energy Markets GmbH E.ON Energy Markets GmbH (EEM) is a subsidiary of the E.ON Group based in Essen. Our main purpose is to coordinate access to trading markets for our regional business units, to bundle the associated chances and risks plus to provide innovative services. Our core competencies include portfolio strategies, risk management and data processing. With activities in various European countries, we shape the future of energy. At E.ON diversity matters. We welcome all people and …","{'display_name': 'E.ON Energy Markets GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",11.56907,https://www.adzuna.de/land/ad/5383303415?se=FPDaloOM8BGI44rhCkppuw&utm_medium=api&utm_source=a4bcf954&v=7BA57B42B3C70318E9823FD638F5836BC87591DF,,,,
5376899113,"{'display_name': 'Vötting, Freising', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Freising (Kreis)', 'Freising', 'Vötting']}","Wissenschaftliche Mitarbeiterin / Wissenschaftlicher Mitarbeiter (m/w/d) im Bereich Bodenkunde, Geoinformatik und Data Science",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM3Njg5OTExMyIsInMiOiJGUERhbG9PTThCR0k0NHJoQ2twcHV3In0.iw1a0uxVUFJj5NUjIyNqZM456wBB3z984O29AdlQuRw,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",48.39595,Adzuna::API::Response::Job,2025-09-01T03:05:20Z,0,"An der Fakultät Landwirtschaft, Lebensmittel und Ernährung, Campus Triesdorf, ist folgende Teilzeit stelle (65 %) zu besetzen: Wissenschaftliche Mitarbeiterin / Wissenschaftlicher Mitarbeiter (m/w/d) im Bereich Bodenkunde, Geoinformatik und Data Science Kennziffer M834-LT Die Stelle ist ab Projektbeginn auf die Dauer von drei Jahren befristet. An der Professur Data Science for Life ist im Rahmen des von der DFG geförderten Projekts ""IdentBFP-BW"" eine Promotions stelle zu besetzen. Das Projekt b…","{'display_name': 'Hochschule Weihenstephan-Triesdorf University of Applied Sciences', '__CLASS__': 'Adzuna::API::Response::Company'}",11.71923,https://www.adzuna.de/land/ad/5376899113?se=FPDaloOM8BGI44rhCkppuw&utm_medium=api&utm_source=a4bcf954&v=87868E72B71E47319CB63AC08E090EA55F03288F,,,,
5377750300,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oberkochen, Ostalbkreis'}","Duales Studium - Data Science Und Künstliche Intelligenz (m/w/x), Beginn Herbst 2026",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM3Nzc1MDMwMCIsInMiOiJGUERhbG9PTThCR0k0NHJoQ2twcHV3In0.hDh-kgDZ8yUdc-jhUYOf7crZUhauFK9RlKnDkvXTQSs,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'trade-construction-jobs', 'label': 'Stellen aus Handel & Bau'}",48.78408,Adzuna::API::Response::Job,2025-09-01T15:12:31Z,0,"Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu definieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen ein Zeichen zu setzen und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierende Menschen. In einem offenen und modernen Umfeld . klicken sie bewerben, für die volle Stellenbeschreibung","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZEISS'}",10.10558,https://www.adzuna.de/land/ad/5377750300?se=FPDaloOM8BGI44rhCkppuw&utm_medium=api&utm_source=a4bcf954&v=203BA4DF3E298F8C682CF6ACD9F6774D8988F219,,,,
5380949576,"{'display_name': 'Löbstedt, Jena', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Thüringen', 'Jena', 'Löbstedt']}","Duales Studium - Data Science Und Künstliche Intelligenz (m/w/x), Beginn Herbst 2026",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRlBEYWxvT004QkdJNDRyaENrcHB1dyIsImkiOiI1MzgwOTQ5NTc2In0.ACtuWQ06SwQf6G2v-UclXJ9Lvi3wk4r-wz5eOhYMFjo,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'trade-construction-jobs', 'label': 'Stellen aus Handel & Bau'}",50.95177,Adzuna::API::Response::Job,2025-09-03T09:45:24Z,0,"Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu definieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen ein Zeichen zu setzen und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierende Menschen. In einem offenen und modernen Umfeld . klicken sie bewerben, für die volle Stellenbeschreibung","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZEISS'}",11.61322,https://www.adzuna.de/land/ad/5380949576?se=FPDaloOM8BGI44rhCkppuw&utm_medium=api&utm_source=a4bcf954&v=3193B2CA7237461C868B06C42881CEE1D11146AF,,,,
5369015329,"{'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location'}",Duales Studium (DHBW) - Wirtschaftsinformatik (m/w/d) 2026,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRlBEYWxvT004QkdJNDRyaENrcHB1dyIsImkiOiI1MzY5MDE1MzI5In0.0S5FPctKP8lFR-PsJE3iRDtOcJUOmGSLEAfIbFkdzmE,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",,Adzuna::API::Response::Job,2025-08-26T19:52:21Z,0,"Du bist technikbegeistert und voller Ideen, mit denen Du die Welt bewegen willst? Dann ist eine Ausbildung oder ein duales Studium bei Schaeffler genau das Richtige für Dich. Ohne unsere Produkte könnten Autos nicht fahren, Maschinen nicht laufen und Flugzeuge nicht fliegen. Als führender Anbieter von Wälzlagern für sämtliche Industrien und wichtiger Partner im internationalen Automobilbau bietet Dir Schaeffler ein hervorragendes Umfeld für Deinen Start in die Berufswelt. Aufgaben Im Überblick:…","{'display_name': 'Schaeffler Technologies AG & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",,https://www.adzuna.de/land/ad/5369015329?se=FPDaloOM8BGI44rhCkppuw&utm_medium=api&utm_source=a4bcf954&v=198A75C8C5A0E7385272419909DE1F0E63AA2F7C,,,,
5383426925,"{'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Esslingen am Neckar', 'Pliensauvorstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Pliensauvorstadt, Esslingen am Neckar'}","Duales Studium Wirtschaftsinformatik/data Science (b.sc.), Stuttgart 2026 (w/m/d)",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM4MzQyNjkyNSIsInMiOiJGUERhbG9PTThCR0k0NHJoQ2twcHV3In0.8ck3XEXwCLUjPRvSsIWW-lFuzwE2tPOkVq_n9G6fm5g,"{'label': 'Stellen aus Handel & Bau', 'tag': 'trade-construction-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",48.73986,Adzuna::API::Response::Job,2025-09-04T22:14:42Z,0,"Life is always about becoming Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können . klicken sie bewerben, für die volle Stellenbeschreibung","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Group AG'}",9.30568,https://www.adzuna.de/land/ad/5383426925?se=FPDaloOM8BGI44rhCkppuw&utm_medium=api&utm_source=a4bcf954&v=A2AC41715B46996131D8EDDC43D77272391D1121,,,,
5373197865,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ortenaukreis', 'Zell am Harmersbach'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Zell am Harmersbach, Ortenaukreis'}",Duales Studium Bachelor Of Science - Data Science Und Künstliche Intelligenz (m/w/d) 2026,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRlBEYWxvT004QkdJNDRyaENrcHB1dyIsImkiOiI1MzczMTk3ODY1In0.0aN6ykj4g8mlxziN-1UEfyjuIzM--Kr9-s0ATEv8Dwg,"{'tag': 'trade-construction-jobs', 'label': 'Stellen aus Handel & Bau', '__CLASS__': 'Adzuna::API::Response::Category'}",48.33925,Adzuna::API::Response::Job,2025-08-29T09:17:59Z,0,"Über 150 Jahre Berufserfahrung? Keine Sorge, die bringen wir schon mit! Als Familienunternehmen in fünfter Generation starteten wir als kleine Gießerei - noch bevor das Auto erfunden wurde. Heute gestalten wir mit unseren Automotive-Lösungen die Mobilität von morgen, bringen Hightech in die Lebensmittelverarbeitung, sorgen für clevere Kunststofftechnik und halten mit unseren Armaturen die . klicken sie bewerben, für die volle Stellenbeschreibung","{'display_name': 'Handtmann Service GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",8.02743,https://www.adzuna.de/land/ad/5373197865?se=FPDaloOM8BGI44rhCkppuw&utm_medium=api&utm_source=a4bcf954&v=83828A412BB64532CCCB2AB03DD0EF41111DA6FA,,,,
5355022179,"{'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location'}","Duales Studium Wirtschaftsinformatik - Vertiefung Data Science, Bachelor of Science, Mercedes-Benz Customer Solutions GmbH, Stuttgart Vaihingen, Studienbeginn 1. Oktober 2026 (m/w/d)",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRlBEYWxvT004QkdJNDRyaENrcHB1dyIsImkiOiI1MzU1MDIyMTc5In0.0YlMta9aQEtXboSJMf1lSa8X1fidTvGrALDE4H_ID5Q,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",48.776198,Adzuna::API::Response::Job,2025-08-16T07:51:13Z,0,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Customer Solutions GmbH'}",9.187224,https://www.adzuna.de/land/ad/5355022179?se=FPDaloOM8BGI44rhCkppuw&utm_medium=api&utm_source=a4bcf954&v=ADFD4C0BB2D3C0AE490B25BCD0765EF00DC2AB55,,,,
5347670713,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)'}",Senior Data Science,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0NzY3MDcxMyIsInMiOiJGUERhbG9PTThCR0k0NHJoQ2twcHV3In0.WGdZNhIZv232zFdkuP3MkcdalmP0PQsZA7Jfoo6QY-I,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,Adzuna::API::Response::Job,2025-08-11T10:50:26Z,0,"WHAT MAKES US A GREAT PLACE TO WORKWe are proud to be consistently recognized as one of the worlds best places to work. We are currently the 1 ranked consulting firm on Glassdoors Best Places to Work list and have maintained a spot in the top four since the list began in 2009. Extraordinary teams are at the heart of our business strategybut they dont happen by chance. They require intentional focus on bringing together a broad set of backgrounds, cultures, experiences, perspectives, and skills …","{'display_name': 'Bain & Company', '__CLASS__': 'Adzuna::API::Response::Company'}",,https://www.adzuna.de/details/5347670713?utm_medium=api&utm_source=a4bcf954,,,,
5347670716,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)'}",Lead Data Science,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0NzY3MDcxNiIsInMiOiJGUERhbG9PTThCR0k0NHJoQ2twcHV3In0.00Xn7rEYJsjWkbCEb0wm6v10p1kmwJjovjbxrP1Mqxw,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",,Adzuna::API::Response::Job,2025-08-11T10:50:27Z,0,"WHAT MAKES US A GREAT PLACE TO WORKWe are proud to be consistently recognized as one of the worlds best places to work. We are currently the 1 ranked consulting firm on Glassdoors Best Places to Work list and have maintained a spot in the top four since the list began in 2009. Extraordinary teams are at the heart of our business strategybut they dont happen by chance. They require intentional focus on bringing together a broad set of backgrounds, cultures, experiences, perspectives, and skills …","{'display_name': 'Bain & Company', '__CLASS__': 'Adzuna::API::Response::Company'}",,https://www.adzuna.de/details/5347670716?utm_medium=api&utm_source=a4bcf954,,,,
5215620939,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",Data Science Intern,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRlBEYWxvT004QkdJNDRyaENrcHB1dyIsImkiOiI1MjE1NjIwOTM5In0.3W_LVdkXuKhJZ4sv9CwgCXE5bPO7KAwv6biteXQU6f0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",52.507706,Adzuna::API::Response::Job,2025-05-25T14:19:31Z,0,"About The Role As Data Science Intern at Juna AI, you’ll work closely with our technical founder and engineering team to support the development of our core machine learning capabilities. You’ll help process industrial sensor data, explore modeling techniques, and contribute to training and evaluating AI agents in real-world manufacturing settings. This is a rare opportunity to work at the frontier of applied AI – where your code will directly impact energy use, emissions, and efficiency in sec…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'juna.ai'}",13.420806,https://www.adzuna.de/details/5215620939?utm_medium=api&utm_source=a4bcf954,full_time,,,
5386867454,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Regensburg (Kreis)', 'Wenzenbach'], 'display_name': 'Wenzenbach, Regensburg (Kreis)'}",Systemadministrator / Systemadministratorin (m/w/d) mit dem Schwerpunkt Compute Cluster Aufbau und Administration in Forschung und Lehre in Vollzeit / Teilzeit,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRlBEYWxvT004QkdJNDRyaENrcHB1dyIsImkiOiI1Mzg2ODY3NDU0In0.dUWy2Yk0bohpJLSOq7hccbH7scohk_ZPrj07qxaR9Uk,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",49.05856,Adzuna::API::Response::Job,2025-09-06T19:00:17Z,0,"Informatik und Data Science Systemadministrator / Systemadministratorin (m/w/d) mit dem Schwerpunkt Compute Cluster Aufbau und Administration in Forschung und Lehre Die Fakultät für Informatik und Data Science der Universität Regensburg bündelt Forschung und Lehre in den Bereichen Informatik, Data Science und Künstliche Intelligenz an der Universität Regensburg. Eckpunkte Beginn: 01.10.2026 Umfang: Vollzeit, Teilzeit 40 Stunden / Woche * Vergütung: TV-L bis E13 Befristung: unbefristet Wir biete…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Universität Regensburg'}",12.20687,https://www.adzuna.de/land/ad/5386867454?se=FPDaloOM8BGI44rhCkppuw&utm_medium=api&utm_source=a4bcf954&v=0D40FD634B7A64375D56AC1639179D160ED31367,,permanent,,
5374421750,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}",Praktikum Data Science,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM3NDQyMTc1MCIsInMiOiJGUERhbG9PTThCR0k0NHJoQ2twcHV3In0.XbLG2OYiYtGYqXa0lymlCPZ0Q6aIxXGDccYlwMyZSiI,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",49.18975,Adzuna::API::Response::Job,2025-08-29T23:47:41Z,0,"Einleitung Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem d…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung'}",9.2274,https://www.adzuna.de/details/5374421750?utm_medium=api&utm_source=a4bcf954,full_time,,,
5306139116,"{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",Data Science Lead (Programmatic Data Science) (f/m/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMwNjEzOTExNiIsInMiOiJGUERhbG9PTThCR0k0NHJoQ2twcHV3In0.9lJBDRSK4onfg22XpHh9h-r7WdVJNZRs5UHMzOxLfMo,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",53.557429,Adzuna::API::Response::Job,2025-07-16T10:31:31Z,0,"adjoe is a leading mobile ad platform developing cutting-edge advertising and monetization solutions that take its app partners’ business to the next level. Part of the applike group ecosystem, adjoe is home to an advanced tech stack , powerful financial backing from Bertelsmann, and a highly motivated workforce to be reckoned with. Meet Your Team: Programamtic Data Science Did you know that in-app ads are sold in a real-time auction before they get rendered in thousands of mobile apps? Dozens …","{'display_name': 'adjoe GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",9.987297,https://www.adzuna.de/details/5306139116?utm_medium=api&utm_source=a4bcf954,,,,
4931268614,"{'display_name': 'Hürth, Rhein-Erft-Kreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth']}",Initiativbewerbung Data Science /BI,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzMTI2ODYxNCIsInMiOiJGUERhbG9PTThCR0k0NHJoQ2twcHV3In0.CXFklR8SIktM9llXsj-Iqgc7gchMzZJGSAfQNGy_UUw,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",50.87096,Adzuna::API::Response::Job,2024-11-08T12:45:45Z,0,"Das sind wir Daten sind für uns nicht gleich Daten. Du teilst unsere Mission ""Mehr aus Daten rausholen""? Dann bist Du als Newbie oder erfahrenes Data Science Talent bei uns mehr als willkommen! Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 120 Mitarbeitende. Begleite unser Wachstum u…","{'display_name': 'Skopos Group', '__CLASS__': 'Adzuna::API::Response::Company'}",6.86811,https://www.adzuna.de/details/4931268614?utm_medium=api&utm_source=a4bcf954,full_time,,,
5369811400,"{'display_name': 'Hürth, Rhein-Erft-Kreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth']}",Initiativbewerbung Data Science /BI,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRlBEYWxvT004QkdJNDRyaENrcHB1dyIsImkiOiI1MzY5ODExNDAwIn0.jWn7YYcugluUSXeLa0vEbGP67K5zXgwZZfPNk5O0EQs,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",50.87096,Adzuna::API::Response::Job,2025-08-27T03:06:07Z,0,"Das sind wir Daten sind für uns nicht gleich Daten. Du teilst unsere Mission ""Mehr aus Daten rausholen""? Dann bist Du als Newbie oder erfahrenes Data Science Talent bei uns mehr als willkommen! Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 120 Mitarbeitende. Begleite unser Wachstum u…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'SKOPOS GROUP'}",6.86811,https://www.adzuna.de/details/5369811400?utm_medium=api&utm_source=a4bcf954,full_time,,,
5180670474,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Maxvorstadt'], 'display_name': 'Maxvorstadt, München'}",Head of Data Science,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRlBEYWxvT004QkdJNDRyaENrcHB1dyIsImkiOiI1MTgwNjcwNDc0In0.AMtIkAZ1PVm15wh3yUvqJIkT45y7jvI5gxsBah1k-Xc,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",48.1476,Adzuna::API::Response::Job,2025-05-04T21:27:47Z,0,"Short Facts Join us on our journey : We at Flexa and Entrix are a diverse team of 50, from 12 nationalities, and steadily growing. To drive the smart and sustainable energy future, we are looking for a forward-thinking and experienced Head of Data Science (d/f/m) who shares our vision and values. A pioneering Head of Data Science to lead and grow our Data Science team with innovation, foster talent and teamwork, and drive our offering's growth in alignment with and exceeding Flexa's strategic g…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Flexa'}",11.56803,https://www.adzuna.de/details/5180670474?utm_medium=api&utm_source=a4bcf954,full_time,,100000.0,140000.0
5374447467,"{'display_name': 'Feuerbach, Stuttgart', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Feuerbach'], '__CLASS__': 'Adzuna::API::Response::Location'}",Pflichtpraktikum Data Science im Qualitätsmanagement,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRlBEYWxvT004QkdJNDRyaENrcHB1dyIsImkiOiI1Mzc0NDQ3NDY3In0.OftiM4HFVvzi45aSKrzowmmRxHdBbZRRgM4KRH7vU0Y,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",48.81065,Adzuna::API::Response::Job,2025-08-29T23:51:42Z,0,"Pflichtpraktikum Data Science im Qualitätsmanagement Wernerstraße 51, 70469 Stuttgart, Deutschland Vollzeit Robert Bosch GmbH Unternehmensbeschreibung Bei Bosch gestalten wir Zukunft mit hochwertigen Technologien und Dienstleistungen, die Begeisterung wecken und das Leben der Menschen verbessern. Unser Versprechen an unsere Mitarbeiterinnen und Mitarbeiter steht dabei felsenfest: Wir wachsen gemeinsam, haben Freude an unserer Arbeit und inspirieren uns gegenseitig. Willkommen bei Bosch. Die Rob…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Robert Bosch GmbH'}",9.1557,https://www.adzuna.de/details/5374447467?utm_medium=api&utm_source=a4bcf954,full_time,,,
5388508248,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",Machine Learning/ Data Science,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRlBEYWxvT004QkdJNDRyaENrcHB1dyIsImkiOiI1Mzg4NTA4MjQ4In0.A-Id35o7Z5EpnwTkVjScP-oQyZHUNECjcXIJwBQ9h5E,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,Adzuna::API::Response::Job,2025-09-07T22:29:36Z,0,"Studierende beschäftigen sich neben den Grundlagen der Informatik und Wirtschaftsinformatik mit den Kerninhalten von Data Science. Dies beinhaltet etwa Cloud Computing, Big Data, Machine Learning und Projektmanagement. Data Engineering und Data Analytics – Künstliche Intelligenz und Intelligence Engineering Typisch für die Tätigkeit von Data Scientists sind arbeitsteilige Prozesse im Rahmen von Projekten. Allgemeine Hochschulreife, Fachgebundene Hochschulreife oder Fachhochschulreife mit allgem…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Liebherr-Werk Biberach GmbH'}",,https://www.adzuna.de/details/5388508248?utm_medium=api&utm_source=a4bcf954,part_time,permanent,,
