latitude,salary_is_predicted,redirect_url,created,description,longitude,title,location,category,id,company,adref,__CLASS__,contract_time,contract_type,salary_max,salary_min
49.42839,0,https://www.adzuna.de/land/ad/5302229611?se=XGmfsgNm8BG3_bOf49PRjw&utm_medium=api&utm_source=a4bcf954&v=B90B28D509DD3E9ADC15B940BCA799853BFA5442,2025-07-14T19:11:33Z,The Karlsruhe Institute of Technology is a top-ranked computer science university and Helmholtz research center. The German Cancer Research Center is the largest biomedical research institution in Germany with leading research in health data sciences. The Heidelberg University is the oldest university in Germany with a leading university clinic and excellent track record in scientific computing. These three top institutions joined to tackle this thrilling area by providing a unique doctoral pro…,8.68324,Doctoral Researchers: Up to 6 Fully Funded Positions in Data Science & Health,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Handschuhsheim, Heidelberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Heidelberg', 'Handschuhsheim']}","{'tag': 'teaching-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Lehrberufe'}",5302229611,"{'display_name': 'Deutsches Krebsforschungszentrum ', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMwMjIyOTYxMSIsInMiOiJYR21mc2dObThCRzNfYk9mNDlQUmp3In0.tWitYZacnDh8g_JScBeYa9vKtNeSILixIUwsgLLTx7Q,Adzuna::API::Response::Job,,,,
50.129683,0,https://www.adzuna.de/land/ad/5283913167?se=XGmfsgNm8BG3_bOf49PRjw&utm_medium=api&utm_source=a4bcf954&v=F70F90392BCA243B5346FD21EDE4349C5BD4DE24,2025-07-04T09:48:32Z,"Du bist technikbegeistert und voller Ideen, mit denen Du die Welt bewegen willst? Dann ist eine Ausbildung oder ein duales Studium bei Schaeffler genau das Richtige für Dich. Ohne unsere Produkte könnten Autos nicht fahren, Maschinen nicht laufen und Flugzeuge nicht fliegen. Als führender Anbieter von Wälzlagern für sämtliche Industrien und wichtiger Partner im internationalen Automobilbau bietet Dir Schaeffler ein hervorragendes Umfeld für Deinen Start in die Berufswelt. Aufgaben Im Überblick:…",8.650578,Duales Studium (DHBW) - Wirtschaftsinformatik (m/w/d) 2026,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",5283913167,"{'display_name': 'Schaeffler Technologies AG & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI4MzkxMzE2NyIsInMiOiJYR21mc2dObThCRzNfYk9mNDlQUmp3In0.eApyFUfMdA2gKw2atcKWzWpq66kg6FugFyMygy4WCfI,Adzuna::API::Response::Job,,,,
48.883606,0,https://www.adzuna.de/land/ad/5312203914?se=XGmfsgNm8BG3_bOf49PRjw&utm_medium=api&utm_source=a4bcf954&v=7E0EBF728A55EF28EBD6B37001EF063C161B9214,2025-07-19T18:15:50Z,"BADER ist ein Multichannel-Distanzhändler mit über 95-jähriger Geschichte. Familiengeführt in dritter Generation gehört BADER zu den attraktivsten Arbeitgebern der Region. Eine Kultur des Miteinanders sichert den wirtschaftlichen Erfolg in einem Unternehmen mit flachen Hierarchien und kurzen Wegen. BADER wächst und entwickelt sich stetig weiter - deshalb freuen wir uns, wenn auch Du bald unser BADER-Team unterstützt. Hallo, wir sind die Abteilung Data Analytics! Wir bestehen aus fünfzehn Expert…",8.697363,(Senior) Data / Business Analyst (m/w/d),"{'area': ['Deutschland', 'Baden-Württemberg', 'Pforzheim'], 'display_name': 'Pforzheim, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5312203914,"{'display_name': 'BRUNO BADER GmbH + Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMxMjIwMzkxNCIsInMiOiJYR21mc2dObThCRzNfYk9mNDlQUmp3In0.zteOt-89Ptp_-JXtNDvcxTVh8YgZHU9nOHSd3PRmZX0,Adzuna::API::Response::Job,,,,
49.18975,0,https://www.adzuna.de/land/ad/5295564595?se=XGmfsgNm8BG3_bOf49PRjw&utm_medium=api&utm_source=a4bcf954&v=5E178AAA258427F0E189089BECC77E305A2F898E,2025-07-10T12:27:18Z,"Duales Studium Data Science und Künstliche Intelligenz 2026 Standort: Neckarsulm Abteilung / Bereich: IT - Einstiegsprogramm Level: Duales Studium Referenznummer: 46062-de_DE Als weltweit agierendes Unternehmen benötigen wir eine IT-Landschaft, die jederzeit reibungslos funktioniert, sich stets auf dem neuesten Stand der Technik befindet und sich an den Bedürfnissen unserer Kunden innerhalb der Unternehmen der Schwarz Gruppe orientiert. An der Schnittstelle zwischen Daten und IT erarbeiten wir …",9.2274,Duales Studium Data Science und Künstliche Intelligenz 2026 (m/w/d),"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",5295564595,{'__CLASS__': 'Adzuna::API::Response::Company'},eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI5NTU2NDU5NSIsInMiOiJYR21mc2dObThCRzNfYk9mNDlQUmp3In0.ovq0qtZE12CV4n9iulYEMjGoQ3RLe80SvPElwF5yrGk,Adzuna::API::Response::Job,,,,
49.18975,0,https://www.adzuna.de/land/ad/5298211230?se=XGmfsgNm8BG3_bOf49PRjw&utm_medium=api&utm_source=a4bcf954&v=A2BA9A0381A1975D05A5A47312F1D1D4BC9BE272,2025-07-11T22:08:28Z,"Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder . click apply for full job details",9.2274,Duales Studium Wirtschaftsinformatik - Data Science 2026,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}","{'label': 'Stellen aus Handel & Bau', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'trade-construction-jobs'}",5298211230,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung & Co. KG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI5ODIxMTIzMCIsInMiOiJYR21mc2dObThCRzNfYk9mNDlQUmp3In0.65Dgrd3lkcFsnTqmn7z1WcxQGoE9Rd9Wz0keu8CDg3Q,Adzuna::API::Response::Job,,,,
50.129683,0,https://www.adzuna.de/land/ad/5304904662?se=XGmfsgNm8BG3_bOf49PRjw&utm_medium=api&utm_source=a4bcf954&v=327AC9240E8C4534C9EF95A05CBE0C2DDDAAD56C,2025-07-16T00:37:28Z,"Schaeffler - das ist die Faszination eines internationalen Technologie-Konzerns, verbunden mit der Kultur eines Familienunternehmens. Als Partner aller bedeutenden Automobilhersteller sowie zahlreicher Kunden im Industriebereich bieten wir Ihnen viel Raum für Ihre persönliche Entfaltung. Grundvoraussetzung einer Werkstudierendentätigkeit bei Schaeffler ist der Nachweis einer Immatrikulation zum Zeitpunkt der Tätigkeit. Diese Stelle ist ab sofort zu besetzen. Unterstützung bei der Überwachung, A…",8.650578,Werkstudent*in im Bereich Data Science Solutions (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",5304904662,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schaeffler Vehicle Lifetimes Solutions Germany GmbH & Co. KG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMwNDkwNDY2MiIsInMiOiJYR21mc2dObThCRzNfYk9mNDlQUmp3In0.sJgKuA41FvrwE9BHhNIRMcpvMXu-EIewJPKMIBTRSNU,Adzuna::API::Response::Job,,,,
51.476986,0,https://www.adzuna.de/land/ad/5308220258?se=XGmfsgNm8BG3_bOf49PRjw&utm_medium=api&utm_source=a4bcf954&v=871FE8D68668B947D5C03BEEE676A523BF57DB9E,2025-07-17T18:40:54Z,"Seit mehr als 20 Jahren entwickeln wir erfolgreich innovative Softwarelösungen und begleiten Kunden weltweit in erstklassigen Beratungsprojekten. Die Zukunftsfähigkeit unserer Branche sowie die agilen Strukturen unseres Unternehmens bilden den Grundstein für weiteres, gesundes Wachstum GBTECs. Als attraktiver Arbeitgeber arbeiten wir stetig daran, das Beste für unsere GBTEChies herauszuholen. Überzeuge Dich selbst und lerne uns im Karrierebereich kennen. Als (Senior) AI / Data Science Engineer …",7.211571,Senior AI / Data Science Engineer (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bochum, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bochum']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",5308220258,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GBTEC Software AG'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWEdtZnNnTm04QkczX2JPZjQ5UFJqdyIsImkiOiI1MzA4MjIwMjU4In0.yE-Hw9EuS6c1SBVlMyr-DovbzUubP8AZUrQRqfapkfY,Adzuna::API::Response::Job,,,,
51.20259,0,https://www.adzuna.de/land/ad/5307698935?se=XGmfsgNm8BG3_bOf49PRjw&utm_medium=api&utm_source=a4bcf954&v=56E87EAC06A1C7A0B52A667EBD38BE4EFA807112,2025-07-17T06:42:56Z,"Publicis Media ist das weltweit zweitgrößte Mediaagenturnetzwerk und Teil des französischen Kommunikationskonzerns Publicis Groupe. Als globale Holding lebt Publicis Media durch seine globalen Agenturmarken Zenith, Starcom und Spark Foundry, die das Kundengeschäft in der strategischen Kommunikationsberatung in über 100 Ländern steuern und ständig weiterentwickeln. Darüber hinaus unterstützen bei Publicis Media zentrale Spezialistenteams die Kunden der Agenturen in den Bereichen: Data und Techno…",6.78055,Data Analyst im Bereich Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bilk, Düsseldorf', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Bilk']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",5307698935,"{'display_name': 'Publicis Media GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWEdtZnNnTm04QkczX2JPZjQ5UFJqdyIsImkiOiI1MzA3Njk4OTM1In0.RPwCzBHussVmmd9FcPboL1SSUgncSkmuyWoIWpvFIBs,Adzuna::API::Response::Job,,,,
48.14093,0,https://www.adzuna.de/land/ad/5303172478?se=XGmfsgNm8BG3_bOf49PRjw&utm_medium=api&utm_source=a4bcf954&v=8BC449D06D8A56DC54F69A1596695FAEBE67D46C,2025-07-15T07:11:55Z,"Munich Data Science Institute (MDSI) Technical University of MunichTUM - Logo Data Steward Coordinator(m/f/d) at the Munich Data Science Institute The Munich Data Science Institute (MDSI) is an Integrative Research Institute at the Technical University of Munich (TUM) with an interdisciplinary and cross-faculty focus on data science, machine learning, and AI. The Institute operates as a facilitator and disseminator of state-of-the-art data science practices, technologies, and IT infrastructures…",11.56907,Data Steward Coordinator (m/f/d) at the Munich Data Science Institute,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt-Lehel, München'}","{'tag': 'teaching-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Lehrberufe'}",5303172478,"{'display_name': 'Technische Universität München ', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWEdtZnNnTm04QkczX2JPZjQ5UFJqdyIsImkiOiI1MzAzMTcyNDc4In0.M8vyP6crQ6o4UNEMOZBMEXnq6SJE6H32NnRvUGd3T88,Adzuna::API::Response::Job,,,,
49.486443,0,https://www.adzuna.de/land/ad/5306482469?se=XGmfsgNm8BG3_bOf49PRjw&utm_medium=api&utm_source=a4bcf954&v=5570DEA3D7E64C8ED7511BA7CFBB5A07A68BEFFE,2025-07-16T16:29:26Z,"WILLKOMMEN BEI UNS Das European Site & Verbund Management entwickelt die großen, europäischen Standorte der BASF stetig weiter und sichert damit deren Wettbewerbsfähigkeit: Wir managen an den Standorten die perfekte Verzahnung von Infrastruktur, Betriebsservices, Personalservices und Logistik mit der Produktion. Damit sichern wir die Grundversorgung der Unternehmensbereiche, die dadurch erfolgreich am Markt agieren können. Zusätzlich beraten wir die Betriebe in allen Belangen rund um Umweltschu…",8.393718,(Senior-) Digital Transformation Engineer - Data Science (m/w/d),"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Ludwigshafen am Rhein'], 'display_name': 'Ludwigshafen am Rhein, Rheinland-Pfalz', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",5306482469,"{'display_name': 'BASF SE', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWEdtZnNnTm04QkczX2JPZjQ5UFJqdyIsImkiOiI1MzA2NDgyNDY5In0.mkto2why6_3ZBTNjsPtNnd9AqipyNL43m_hi6ejfucI,Adzuna::API::Response::Job,full_time,,,
49.022981,0,https://www.adzuna.de/land/ad/5303917545?se=XGmfsgNm8BG3_bOf49PRjw&utm_medium=api&utm_source=a4bcf954&v=5CD3F2A1DEDCA16799C1B7235E21E4A9EA5CB598,2025-07-15T20:35:22Z,"As Project Manager AI and Data Science for Backend Operations (f/m/div), you will be the driver of our digital transformation. In Backend Semiconductor Manufacturing (BE), you will take responsibility for a large number of AI and data science projects that are revolutionising our production worldwide. By using data and artificial intelligence, you will enable us to make economic decisions at an early stage and optimise our processes, whether in Warstein, Malaca (Malaysia) or Wuxi (China). They …",12.112321,Computer Scientist as Project Manager AI and Data Science (w/m/div),"{'area': ['Deutschland', 'Bayern', 'Regensburg (Kreis)', 'Regensburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Regensburg, Regensburg (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",5303917545,"{'display_name': 'Infineon Technologies AG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMwMzkxNzU0NSIsInMiOiJYR21mc2dObThCRzNfYk9mNDlQUmp3In0.11auDcPal8PYEtC4lB5aRzrK-dBxvNQgTFyqI8Emf9E,Adzuna::API::Response::Job,full_time,,,
49.022981,0,https://www.adzuna.de/land/ad/5305725841?se=XGmfsgNm8BG3_bOf49PRjw&utm_medium=api&utm_source=a4bcf954&v=E20FEAC0A1B629523BE7ABBAE3A9E6949511F361,2025-07-16T06:25:40Z,"As Project Manager AI and Data Science for Backend Operations (f/m/div), you will be the driver of our digital transformation. In Backend Semiconductor Manufacturing (BE), you will take responsibility for a large number of AI and data science projects that are revolutionising our production worldwide. By using data and artificial intelligence, you will enable us to make economic decisions at an early stage and optimise our processes, whether in Warstein, Malaca (Malaysia) or Wuxi (China). They …",12.112321,Project Manager AI and Data Science for Backend Operations (w/m/div),"{'display_name': 'Regensburg, Regensburg (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Regensburg (Kreis)', 'Regensburg']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",5305725841,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Infineon Technologies AG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMwNTcyNTg0MSIsInMiOiJYR21mc2dObThCRzNfYk9mNDlQUmp3In0.7jUfwn7vLJ6oKZ56W5CwDZ8v0QabAEKGWXnRfffaZiQ,Adzuna::API::Response::Job,full_time,,,
50.940164,0,https://www.adzuna.de/land/ad/5302067196?se=XGmfsgNm8BG3_bOf49PRjw&utm_medium=api&utm_source=a4bcf954&v=3C887658D7CC45E88BBEC18866A0A013D1AE3528,2025-07-14T18:09:52Z,"Die Transdev GmbH mit Sitz in Berlin ist mit rund 8.700 Mitarbeitenden und einem Umsatz von rund 1,5 Milliarden Euro der größte private Mobilitätsanbieter in Deutschland. Unsere Tochtergesellschaften im Bahn- und Busbereich bringen mit unseren modernen Fahrzeugen jährlich rund 220 Millionen Fahrgäste sicher und komfortabel an ihr Ziel. Daneben ist Transdev in Deutschland zweitgrößter Dienstleister beim Vertrieb von Fahrkarten und organisiert individuelle, auf den Kunden abgestimmte Mobilitätsan…",6.969972,Studentischer Mitarbeiter (w/m/d) im kaufmännischen Bereich,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln']}","{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",5302067196,"{'display_name': 'Transdev Vertrieb GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMwMjA2NzE5NiIsInMiOiJYR21mc2dObThCRzNfYk9mNDlQUmp3In0.yMWqb_0rP2q6RuBNJUJhQYeZ4ct9VgZn_5S_NpMmvBs,Adzuna::API::Response::Job,,,,
49.56892,0,https://www.adzuna.de/land/ad/5300825987?se=XGmfsgNm8BG3_bOf49PRjw&utm_medium=api&utm_source=a4bcf954&v=A5B1366DC550052C749378A6A59CF4403A5A37FD,2025-07-13T18:09:06Z,"Du bist technikbegeistert und voller Ideen, mit denen Du die Welt bewegen willst? Dann ist eine Ausbildung oder ein duales Studium bei Schaeffler genau das Richtige für Dich. Ohne unsere Produkte könnten Autos nicht fahren, Maschinen nicht laufen und Flugzeuge nicht fliegen. Als führender Anbieter von Wälzlagern für sämtliche Industrien und wichtiger Partner im internationalen Automobilbau bietet Dir Schaeffler ein hervorragendes Umfeld für Deinen Start in die Berufswelt. Aufgaben Im Überblick:…",10.88109,Duales Studium (DHBW) - Cyber Security (m/w/d) 2026,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Herzogenaurach, Erlangen-Höchstadt (Kreis)', 'area': ['Deutschland', 'Bayern', 'Erlangen-Höchstadt (Kreis)', 'Herzogenaurach']}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",5300825987,"{'display_name': 'Schaeffler Technologies AG & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWEdtZnNnTm04QkczX2JPZjQ5UFJqdyIsImkiOiI1MzAwODI1OTg3In0.MLa35TGYPDCPZ14LJNYT_yNIFrZK_I-22L3la3GCh7k,Adzuna::API::Response::Job,,,,
,0,https://www.adzuna.de/land/ad/5298667615?se=XGmfsgNm8BG3_bOf49PRjw&utm_medium=api&utm_source=a4bcf954&v=109CD57D01C02121C9E8D05A462253458C35E5FD,2025-07-12T00:15:32Z,"Du machst den Unterschied. Ob im Business Audit & Assurance, Tax & Legal, Consulting oder Advisory. Wir bei Deloitte unterstützen unsere weltweiten Mandanten dabei, sich kontinuierlich weiterzuentwickeln und zu wachsen. Entdecke ein vielfältiges Arbeitsumfeld, das ständig in Bewegung ist und immer um ein Zentrum kreist: dich und dein Know-how. What impact will you make? Du willst mit einem 3-jährigen dualen Studium den Grundstein für deine Karriere legen und vollwertiges Teammitglied im Bereich…",,Duales Studium Data Science & Künstliche Intelligenz (B.Sc.) 2026,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}","{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",5298667615,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Deloitte'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWEdtZnNnTm04QkczX2JPZjQ5UFJqdyIsImkiOiI1Mjk4NjY3NjE1In0.KjGEh4bes-qyX-M1wQYfNcL_COqzR-323D0m_eaGeU0,Adzuna::API::Response::Job,,,,
51.226802,0,https://www.adzuna.de/land/ad/5214028043?se=XGmfsgNm8BG3_bOf49PRjw&utm_medium=api&utm_source=a4bcf954&v=241CBDEA64F13B8BB180882A7E0EF14A1BCD64BA,2025-05-24T10:39:51Z,"Weshalb Sie bei uns genau richtig sind? Weil wir für Sie nicht nur viele spannende Aufgaben haben, sondern vor allem eine echte Mission: Wir helfen Menschen! Mit Ihren besonderen Fähigkeiten leisten Sie Ihren Beitrag, dass wir für unsere Kunden da sein können. Wenn mal etwas passiert und wenn möglich, auch schon vorher. Entfalten Sie Ihre Stärken in einem international erfolgreichen Familienunternehmen, in dem Unabhängigkeit, Fairness und Chancengleichheit gemeinsam gelebt werden. Jeden Tag auf…",6.808387,Werkstudent im Bereich Data Science mit Python & Databricks (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Düsseldorf, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf']}","{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",5214028043,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ARAG SE'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxNDAyODA0MyIsInMiOiJYR21mc2dObThCRzNfYk9mNDlQUmp3In0.Gw4wSYVNwf5v7RH1wNWaWsFiTA0cusRwgV717Kyq3QA,Adzuna::API::Response::Job,,,,
48.42392,0,https://www.adzuna.de/land/ad/5196437459?se=XGmfsgNm8BG3_bOf49PRjw&utm_medium=api&utm_source=a4bcf954&v=F9EEA70ED26AC6CA9B3590233112BDBFE8DFC6DC,2025-05-13T16:26:05Z,"Die Markant Gruppe ist eines der grössten Dienstleistungsunternehmen in Europa für Handels- und Industriepartner aus dem Food- und Nonfood-Bereich. Unser breites Lösungsportfolio reicht von der Vereinfachung von Datenströmen und Zahlungsabwicklungen über exklusive Finanz- und Versicherungs-Services bis hin zu modernsten Marktforschungstools. Dahinter steckt die Idee: Kunden im operativen Tagesgeschäft zu entlasten, damit sie sich auf ihr Kerngeschäft konzentrieren können. Was noch dahintersteck…",7.94837,Business Analyst (m/w/d) - im Team Data Science Solutions,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ortenaukreis', 'Offenburg'], 'display_name': 'Offenburg, Ortenaukreis', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",5196437459,"{'display_name': 'Markant Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWEdtZnNnTm04QkczX2JPZjQ5UFJqdyIsImkiOiI1MTk2NDM3NDU5In0.xGh_XR5NvS3_x5l5Xwj47VnIqZYNvp3Qu1I6rAdb5qc,Adzuna::API::Response::Job,,,,
48.78408,0,https://www.adzuna.de/land/ad/5237404437?se=XGmfsgNm8BG3_bOf49PRjw&utm_medium=api&utm_source=a4bcf954&v=F1DE0016B75FA1F96EB3FC5B0A445C7CEC4C2E74,2025-06-07T01:43:41Z,"Als Studierender (m/w/x) arbeitest Du mit Deinen Kolleginnen und Kollegen auf Augenhöhe und schaffst Dir ideale Voraussetzungen für Deine spätere Karriere. In einem offenen und modernen Umfeld mit zahlreichen Entwicklungs- und Weiterbildungsmöglichkeiten, arbeiten die Mitarbeitenden bei ZEISS in einer Kultur, die von Expertenwissen und Teamgeist geprägt ist. All das wird getragen von der besonderen Eigentümerstruktur und dem langfristigen Ziel der Carl-Zeiss-Stiftung: Wissenschaft und Gesellsch…",10.10558,Werkstudent Software & Data Science Entwicklung Projektionsoptiken (m/w/x),"{'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen'], 'display_name': 'Oberkochen, Ostalbkreis', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",5237404437,"{'display_name': 'ZEISS', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWEdtZnNnTm04QkczX2JPZjQ5UFJqdyIsImkiOiI1MjM3NDA0NDM3In0.Ro6Y6Qc9HBQiNYbXBNlsilIORjiiFLxSrZDjNotvwRU,Adzuna::API::Response::Job,,,,
,0,https://www.adzuna.de/land/ad/5313195776?se=XGmfsgNm8BG3_bOf49PRjw&utm_medium=api&utm_source=a4bcf954&v=FBB9C73B891F6AB2094C1C0BFE5310D2D89DBCC0,2025-07-20T06:56:27Z,"At Daimler Truck we want to make a change, to create real impact together. That is why we take responsibility around the globe and work as one global team towards our vision: Leading Sustainable Transportation. It's people who make the difference and drive success. Together, we will achieve a more sustainable transportation, reduce our carbon footprint, increase safety on and off the track, develop smarter technology and financial solutions. All essential, to fulfill our purpose for all who kee…",,Praktikum in Bereich Data Science - Vehicle Data Advanced Analytics am Standort Neu-Ulm/Mannheim,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",5313195776,"{'display_name': 'Daimler Buses GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMxMzE5NTc3NiIsInMiOiJYR21mc2dObThCRzNfYk9mNDlQUmp3In0.9sF-Dj-gUNApf06YLCZPUK63JSNZleHQe7vdhb19G8s,Adzuna::API::Response::Job,,,,
