created,description,adref,company,salary_is_predicted,redirect_url,__CLASS__,latitude,title,location,category,longitude,id,contract_time,salary_max,salary_min,contract_type
2025-10-30T11:53:43Z,"Die Softwareentwicklung ist einer der wichtigsten Bereiche bei Atruvia. Als Kompetenzzentrum für bankfachliche IT-Lösungen realisieren wir jedes Jahr über 200 Softwareprojekte, die unseren Kunden mehr Effizienz und Flexibilität im Kerngeschäft einbringen. Mit unseren smarten (analytischen) Lösungen erarbeiten wir gemeinsam mit unseren Kunden innovative Produkte - nach dem Motto “Wir machen das Leben leichter mit KI”. Aufgaben Du entwickelst maßgeschneiderte Data-Science und KI-Lösungen – vom Pr…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg1OTMzNSIsInMiOiJZakVuLUlmNjhCR1FYNGxlOFNPekZBIn0.xmYRQsXrQRwXbo15Z8DURmjvRZc8hrxDedMXW-efuYk,"{'display_name': 'Atruvia AG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5470859335?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,49.073517,"Duales Studium Data Science und Künstliche Intelligenz (m/w/d), Karlsruhe, 2026","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)'], 'display_name': 'Karlsruhe (Kreis), Baden-Württemberg'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",8.589191,5470859335,,,,
2026-01-16T22:05:04Z,"Wir alle haben als Kinder davon geträumt, Großes zu bewirken – ob als gute Feen, Stars im Rampenlicht oder Weltraumreisende im All. Höchste Zeit, dass diese Träume wahr werden! Dein Traumschiff? Die BayernLB! Bei uns steuern wir einer blühenden Zukunft entgegen und kämpfen als Fortschrittsfinanzierer für die Welt von morgen. Unsere Feenflügel und Raumanzüge haben wir abgelegt. Nicht aber unsere Ziele. Denen sind wir näher denn je. Als Spezialbank fokussieren wir uns auf ausgesuchte Zukunftssekt…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4ODQ4NTc4NCIsInMiOiJZakVuLUlmNjhCR1FYNGxlOFNPekZBIn0.CQIO6RrUiXSXi6bjRVB4Jk8Qf3bWgEU2s8xZc6t-Gh8,"{'display_name': 'Bayerische Landesbank ', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5588485784?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,48.137418,Hochschule München: Duales Studium Data Science und Scientific Computing (B.Sc.) 2027,"{'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",11.555737,5588485784,,,,
2026-01-20T14:31:34Z,"TKMS ATLAS ELEKTRONIK ist ein Unternehmen der TKMS Gruppe. Seit Jahrzehnten unterstützen wir Marinen auf der ganzen Welt dabei, die Meere sicherer zu machen. Unseren Kunden bieten wir umfassende Lösungen in Sensorik und Elektronik. Vom Sonar über unbemannte Fahrzeuge und Minenabwehrsystemen bis hin zu Kommunikationsanlagen. Alles aus einer Hand. Bereit mit den Besten zu arbeiten? Werde Teil unseres Teams aus mehr als 8.500 Kolleginnen und Kollegen bei TKMS. Als wachsendes Marineunternehmen biet…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5MjMwMDA1OSIsInMiOiJZakVuLUlmNjhCR1FYNGxlOFNPekZBIn0.5kHXy2yH0DImeCGNDp7DmH8XcvoFyatQitLUl7v21_A,"{'display_name': 'TKMS ATLAS ELEKTRONIK GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/land/ad/5592300059?se=YjEn-If68BGQX4le8SOzFA&utm_medium=api&utm_source=a4bcf954&v=0400B3EA2DDFBD649DB98B43F0F9BD70A8F1C349,Adzuna::API::Response::Job,53.10403,Pflichtpraktikum: Feature-Space-Analyse & Failure Case Detection für autonome Aufplanungsalgorithmen (m/w/d),"{'display_name': 'Bremen, Deutschland', 'area': ['Deutschland', 'Bremen'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",8.786477,5592300059,,,,
2026-01-10T14:25:48Z,"HARTING steht für starke Verbindungen - rund um die Welt. Als einer der international führenden Anbieter industrieller Verbindungstechnik verbinden wir Kunden mit ihrer digitalen Zukunft. Und als Arbeitgeber? Verbinden wir rund 6.100 Menschen am Stammsitz Espelkamp und an Standorten weltweit. Mit tollen Mitarbeitenden, immer neuen Möglichkeiten und Innovationen rund um IoT und künstliche Intelligenz. Dabei bleiben wir unseren Wurzeln treu: Als regional verbundenes Familienunternehmen, das trotz…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NzgzNTc2NiIsInMiOiJZakVuLUlmNjhCR1FYNGxlOFNPekZBIn0.4fFKWcKM_xRgFi287gCyQiBIv_e8fRL4X9SRtMgFOUw,"{'display_name': 'HARTING Electric Stiftung GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/land/ad/5577835766?se=YjEn-If68BGQX4le8SOzFA&utm_medium=api&utm_source=a4bcf954&v=6E0586037DD11F85EE30BD3C557C6841AE74E893,Adzuna::API::Response::Job,52.37688,Senior Master Data Manager*,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Minden-Lübbecke (Kreis)', 'Espelkamp'], 'display_name': 'Espelkamp, Minden-Lübbecke (Kreis)'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",8.63297,5577835766,,,,
2026-01-20T14:31:32Z,"TKMS ATLAS ELEKTRONIK ist ein Unternehmen der TKMS Gruppe. Seit Jahrzehnten unterstützen wir Marinen auf der ganzen Welt dabei, die Meere sicherer zu machen. Unseren Kunden bieten wir umfassende Lösungen in Sensorik und Elektronik. Vom Sonar über unbemannte Fahrzeuge und Minenabwehrsystemen bis hin zu Kommunikationsanlagen. Alles aus einer Hand. Bereit mit den Besten zu arbeiten? Werde Teil unseres Teams aus mehr als 8.500 Kolleginnen und Kollegen bei TKMS. Als wachsendes Marineunternehmen biet…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWWpFbi1JZjY4QkdRWDRsZThTT3pGQSIsImkiOiI1NTkyMjk5OTEyIn0.DbksfI3RgRaJOjAvlL1osbh5hPLM1hPgeUOKT8zBUkk,"{'display_name': 'TKMS ATLAS ELEKTRONIK GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/land/ad/5592299912?se=YjEn-If68BGQX4le8SOzFA&utm_medium=api&utm_source=a4bcf954&v=26F87FD93DAC2466BF6813DD8E4179A5BEB15B38,Adzuna::API::Response::Job,53.10403,Pflichtpraktikum: ML-basierte Szenario- &Performanceanalyse für autonome Path-Planning-Algorithmen (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bremen'], 'display_name': 'Bremen, Deutschland'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",8.786477,5592299912,,,,
2026-01-03T08:20:44Z,"Duales Studium Data Science und Künstliche Intelligenz B.Sc., Karlsruhe, 2026 Gestalte die Zukunft mit KI Starte dein Duales Studium im Bereich Data Science & Künstlicher Intelligenz ! Du möchtest mit smarten Lösungen die Welt der Banken-IT revolutionieren? Bei uns lernst du, wie du innovative Data-Science- und KI-Lösungen entwickelst, die unseren Kunden das Leben erleichtern. Gemeinsam gestalten wir die digitale Transformation nach dem Motto: Wir machen das Leben leichter mit KI. Dein Duales S…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWWpFbi1JZjY4QkdRWDRsZThTT3pGQSIsImkiOiI1NTY1ODA1MzYzIn0.qs50GtFo003jPYWSDhLgulX60I_kpbkHNbBK95qvTDk,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Atruvia AG'}",0,https://www.adzuna.de/land/ad/5565805363?se=YjEn-If68BGQX4le8SOzFA&utm_medium=api&utm_source=a4bcf954&v=9CF55B4F48E465051BBEDC5A803CEC8401A2C144,Adzuna::API::Response::Job,49.00018,"Duales Studium Data Science und Künstliche Intelligenz B.Sc. (m/w/d), Karlsruhe, 2026","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Durlach, Karlsruhe', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Durlach']}","{'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen'}",8.47624,5565805363,,,,
2026-01-23T18:32:56Z,"Zuhause bei JULABO Wir suchen dich! Bachelor of Science (m/w/d) - Studiengang Data Science und Künstliche Intelligenz für 2026 Deine Tätigkeitsschwerpunkte Der Bachelorstudiengang in Data Science und Künstliche Intelligenz vermittelt praxisorientierte Kenntnisse in Informatik, Mathematik, Statistik und Betriebswirtschaftslehre. Studierende lernen, wie sie große Datenmengen analysieren und intelligente KI-gestützte Anwendungen zur Optimierung von Geschäftsprozessen entwickeln können. Der Studien…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5NzI5ODA0OSIsInMiOiJZakVuLUlmNjhCR1FYNGxlOFNPekZBIn0.dTUUc5L5V-1RIc9UnxO7PMiC1d_1xF_R5rEFxqkzvuk,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'JULABO GmbH'}",0,https://www.adzuna.de/land/ad/5597298049?se=YjEn-If68BGQX4le8SOzFA&utm_medium=api&utm_source=a4bcf954&v=DEE3F6E9152DD62DC421676EC89B7A1AE583FA23,Adzuna::API::Response::Job,48.31156,Bachelor of Science (m/w/d) - Studiengang Data Science und Künstliche Intelligenz für 2026,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ortenaukreis', 'Lahr/Schwarzwald'], 'display_name': 'Lahr/Schwarzwald, Ortenaukreis', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",7.94018,5597298049,,,,
2026-01-16T14:29:14Z,"Capgemini ist ein globaler Partner für die KI-gestützte Geschäfts- sowie Technologietransformation. Das Unternehmen schafft messbaren Mehrwert für seine Kunden, indem es die Zukunft von Organisationen gestaltet und im Zusammenspiel von KI, Technologie sowie dem Mensch Realität werden lässt. Seit fast 60 Jahren steht Capgemini für Verantwortung wie auch Vielfalt und beschäftigt 420.000 Mitarbeitende in über 50 Ländern. Das End-to-End-Leistungsspektrum gründet auf einer umfangreichen Branchenexpe…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWWpFbi1JZjY4QkdRWDRsZThTT3pGQSIsImkiOiI1NTg3Nzc5MDQ4In0.FucX1-x0r66tkvILbmzCIEffkOwr_90xXJLtyWEbXo0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Capgemini Deutschland GmbH'}",0,https://www.adzuna.de/land/ad/5587779048?se=YjEn-If68BGQX4le8SOzFA&utm_medium=api&utm_source=a4bcf954&v=520B5935C5111C019BBCBEE237244A864D271090,Adzuna::API::Response::Job,52.507706,Senior Knowledge Graph Engineer/Architect (w/m/d),"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'engineering-jobs', 'label': 'Technikerstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",13.420806,5587779048,,,,
2026-01-23T14:33:59Z,"Die Liebherr-Aerospace Lindenberg GmbH ist einer der führenden europäischen Hersteller von Flugzeugausrüstungen. Die Produkte sind an Bord vieler Großraumflugzeuge, Business-Jets und Hubschrauber im Einsatz. Das Programm umfasst neben Fahrwerken, Flugsteuerungs- und Betätigungssystemen auch Getriebe. Praktikum im Bereich Data Analytics für Predictive Maintenance Job-ID 80998 Aufgaben Auswertung von Flugzeug Daten von Airlines z.B. von A220 und A350 mit Fokus auf Liebherr Geräte für Flugzeugfahr…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5NzEyNDQ2MSIsInMiOiJZakVuLUlmNjhCR1FYNGxlOFNPekZBIn0.ECYa6nlNqt-1_9wgPDemQHD-YHpGbrmEH9X0HrCyc7M,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Liebherr-Aerospace Lindenberg GmbH'}",0,https://www.adzuna.de/land/ad/5597124461?se=YjEn-If68BGQX4le8SOzFA&utm_medium=api&utm_source=a4bcf954&v=06F7B52B68F03A96FA373147C9171C17DBE9E6E7,Adzuna::API::Response::Job,53.53815,Praktikum im Bereich Data Analytics für Predictive Maintenance,"{'area': ['Deutschland', 'Mecklenburg-Vorpommern', 'Mecklenburgische Seenplatte (Kreis)', 'Neubrandenburg', 'Lindenberg'], 'display_name': 'Lindenberg, Neubrandenburg', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category'}",13.26401,5597124461,,,,
2025-10-30T11:52:00Z,"Deine Aufgaben und Studieninhalte im Schnell-Check: Deine Praxis im Innendienst: Während deiner Praxisphasen am Direktionsstandort Köln lernst du in verschiedenen Ausbildungsstationen die IT-Infrastruktur von Zurich kennen Ob Data-driven Marketing, Bank Analytics oder Dynamic Pricing – unterstützt von deinen Ausbilder:innen findest du bei uns dein Perfect Match In agilen Marketingprojekten arbeitest du gemeinsam mit anderen Azubis und dualen Studierenden kreativ zusammen und bringst z.B. unsere…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg1MTQ2NiIsInMiOiJZakVuLUlmNjhCR1FYNGxlOFNPekZBIn0.aljtD231U6mETWLSEbV0NF90vfIsyudcbA8zfp0ylk4,"{'display_name': 'Zürich Beteiligungs AG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5470851466?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,50.940164,Duales Studium DHBW Mannheim Data Science & KI (praxisintegriert) (m/w/d) 2026,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], 'display_name': 'Köln, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",6.969972,5470851466,,,,
2026-01-21T14:32:45Z,"Unsere Stadtverwaltung ist so stark wie die Gesamtheit ihrer Mitarbeiter*innen (m/w/d). Werden Sie Teil unseres Teams und gestalten Sie Ulm aktiv mit. Wir suchen bei der Abteilung Zentrale Steuerung und Dienste im Sachgebiet Zentrale Anwendungen zum nächstmöglichen Zeitpunkt eine*n Senior Systemarchitekt*in für Datenplattformen (m/w/d) Vollzeit, unbefristet Die zentrale IT-Abteilung verantwortet das digitale Nervensystem der Stadt Ulm und bildet die Grundlage für die Digitalisierung auf dem Weg…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWWpFbi1JZjY4QkdRWDRsZThTT3pGQSIsImkiOiI1NTkzOTIyOTI4In0.oKu2ic9Zj5nzEC0tC5Hp18rvK_V_JFxxCgGcwi4YmA0,"{'display_name': 'Stadt Ulm', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/land/ad/5593922928?se=YjEn-If68BGQX4le8SOzFA&utm_medium=api&utm_source=a4bcf954&v=95C87BD57D33270424279E212A79FA113D9BE364,Adzuna::API::Response::Job,48.383137,Senior Systemarchitekt*in für Datenplattformen (m/w/d),"{'area': ['Deutschland', 'Baden-Württemberg', 'Ulm'], 'display_name': 'Ulm, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",9.856945,5593922928,,,,
2026-01-21T14:32:49Z,"Dein (Master)Studium in Energiewirtschaft, Data Science, Wirtschaftsingenieurwesen oder einem vergleichbaren Studiengang ist deine Basis – dein Wissensdurst ist dein Antrieb! Du kennst die Energiewelt und fühlst dich im Bilanzkreis-Management oder im Energiehandel zu Hause. Du weißt, wie wichtig präzise Verbrauchsprognosen für den Markterfolg sind. Du liebst es, tief in große Datenmengen einzutauchen, Strukturen in Datenbanken zu erkennen und daraus wertvolle Schlüsse für den energiewirtschaftl…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5MzkyMzU1MiIsInMiOiJZakVuLUlmNjhCR1FYNGxlOFNPekZBIn0.6jRUFK1wyDDHKoq34eoevBg8XvRnj5wxAgdHjoLOm2s,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schwarz Corporate Solutions'}",0,https://www.adzuna.de/land/ad/5593923552?se=YjEn-If68BGQX4le8SOzFA&utm_medium=api&utm_source=a4bcf954&v=273F7EDF96FD76D1DE2EDF8D689D4A9259805451,Adzuna::API::Response::Job,49.18975,Projektleiter Energiemarktprognosen (m/w/d),"{'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",9.2274,5593923552,,,,
2026-01-07T02:22:25Z,"HENSOLDT ist ein führendes Unternehmen der europäischen Verteidigungsindustrie mit globaler Reichweite. Das Unternehmen entwickelt Sensor-Komplettlösungen für Verteidigungs- und Sicherheitsanwendungen. Als Systemintegrator bietet HENSOLDT plattformunabhängige, vernetzte Komplettlösungen an. Zugleich treibt das Unternehmen als Technologieführer die Entwicklung der Verteidigungselektronik und Optronik voran und baut sein Portfolio auf der Grundlage innovativer Ansätze für Datenfusion, Künstliche …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWWpFbi1JZjY4QkdRWDRsZThTT3pGQSIsImkiOiI1NTcwNzg4MzY3In0.7Hhf26Fkfpd2r2BinK1kbTIv89l-0kJENv6gHzxG-Ow,"{'display_name': 'HENSOLDT', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/land/ad/5570788367?se=YjEn-If68BGQX4le8SOzFA&utm_medium=api&utm_source=a4bcf954&v=DAE188592723CAE804E9C4516B130CABF5040247,Adzuna::API::Response::Job,48.17776,"Duales Studium: ""Informatik"" (w/m/d), Fürstenfeldbruck, Start 2026","{'display_name': 'Fürstenfeldbruck, Fürstenfeldbruck (Kreis)', 'area': ['Deutschland', 'Bayern', 'Fürstenfeldbruck (Kreis)', 'Fürstenfeldbruck'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",11.25536,5570788367,,,,
2026-01-25T14:44:59Z,"Wir bei der Bitburger Digital GmbH gehen neue Wege, um die digitale Zukunft der Bitburger Braugruppe und ihrer starken Marken mitzugestalten. Dabei treiben wir die digitale Transformation der Bitburger Braugruppe voran und inspirieren und befähigen unsere Kolleginnen und Kollegen, die Digitalisierung in all ihren Facetten effektiv zu nutzen. Senior Manager Advanced Analytics Engineering (m/w/d) Aufgaben Du setzt komplexe Advanced Analytics und AI Use-Cases vollumfänglich mit den Fachbereichen, …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwMDA2OTUyNSIsInMiOiJZakVuLUlmNjhCR1FYNGxlOFNPekZBIn0.pr7usyBhdrd7ufq2naPej53_BsF8rSXKkOJlfx4jaoo,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bitburger Braugruppe GmbH'}",0,https://www.adzuna.de/land/ad/5600069525?se=YjEn-If68BGQX4le8SOzFA&utm_medium=api&utm_source=a4bcf954&v=4F12E8F1B596D76FB6061B23A6EC1BF7DEEB0F0A,Adzuna::API::Response::Job,51.226802,Senior Manager Advanced Analytics Engineering (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Düsseldorf, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Technikerstellen', 'tag': 'engineering-jobs'}",6.808387,5600069525,,,,
2026-01-22T14:33:28Z,"Die Adolf Würth GmbH & Co. KG ist führender Hersteller von Befestigungstechnik für die professionelle Anwendung. Das Familienunternehmen ist das größte Einzelunternehmen der weltweit tätigen Würth-Gruppe und beschäftigt in Deutschland über 8.000 Mitarbeitende. Rund 87.000 sind bei der Würth-Gruppe beschäftigt. Hohe Eigenmotivation, große Gestaltungsfreiräume und eine starke Kollegialität zeichnen die Unternehmenskultur aus. Neugierig geworden? Jetzt informieren und Teil der Würth Familie werden…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWWpFbi1JZjY4QkdRWDRsZThTT3pGQSIsImkiOiI1NTk1Mzk3OTAyIn0.Cy2tRI_JD4xk0-SIK74C2fQ8qvnThpmJrp5t5fmncH8,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Würth Deutschland'}",0,https://www.adzuna.de/land/ad/5595397902?se=YjEn-If68BGQX4le8SOzFA&utm_medium=api&utm_source=a4bcf954&v=BD34E628475994437D77BFB7C1CF693D80C20519,Adzuna::API::Response::Job,49.27945,Abschlussarbeit Forschung & Entwicklung - Funktionsentwicklung und -validierung (m/w/d),"{'area': ['Deutschland', 'Baden-Württemberg', 'Hohenlohekreis', 'Künzelsau'], 'display_name': 'Künzelsau, Hohenlohekreis', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",9.68788,5595397902,,,,
2026-01-09T14:24:59Z,"TKMS ATLAS ELEKTRONIK ist ein Unternehmen der TKMS Gruppe. Seit Jahrzehnten unterstützen wir Marinen auf der ganzen Welt dabei, die Meere sicherer zu machen. Unseren Kunden bieten wir umfassende Lösungen in Sensorik und Elektronik. Vom Sonar über unbemannte Fahrzeuge und Minenabwehrsystemen bis hin zu Kommunikationsanlagen. Alles aus einer Hand. Bereit mit den Besten zu arbeiten? Werde Teil unseres Teams aus mehr als 8.500 Kolleginnen und Kollegen bei TKMS. Als wachsendes Marineunternehmen biet…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWWpFbi1JZjY4QkdRWDRsZThTT3pGQSIsImkiOiI1NTc1ODE3MjA5In0.tY6f9qZDTo3L0qm1vAt8Fqgef7q5uZ9BSo2nV4PIfVM,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'TKMS ATLAS ELEKTRONIK GmbH'}",0,https://www.adzuna.de/land/ad/5575817209?se=YjEn-If68BGQX4le8SOzFA&utm_medium=api&utm_source=a4bcf954&v=E67CFB8A9B43B44F5A47CA08A7987D31A80F7962,Adzuna::API::Response::Job,53.10403,Abschlussarbeit: Intelligente Szenarioauswahl unter Simulationsunsicherheit für die Validierung autonomer Systeme (m/w/d),"{'area': ['Deutschland', 'Bremen'], 'display_name': 'Bremen, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'manufacturing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Fertigung'}",8.786477,5575817209,,,,
2026-01-22T04:57:19Z,"Grow Your Career at Stryker as an Associate Manager, Clinical Data Science As an Associate Manager for Clinical Data Sciences, you will lead a diverse team of experts and collaborate with internal and external stakeholders to implement and execute Clinical Data Sciences initiatives for the Instruments division. This role involves driving operational planning, building technical infrastructure to support excellence in evidence communication, and integrating real-world data sources into Stryker's…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5NTEwNTUzNiIsInMiOiJZakVuLUlmNjhCR1FYNGxlOFNPekZBIn0.lsmxBt8jioQHaPg9J0gz_CPSGx2kJ5JQ_1_U2Hpaa6I,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Stryker'}",0,https://www.adzuna.de/details/5595105536?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,53.82393,"Associate Manager, Clinical Data Sciences","{'display_name': 'Freiburg (Elbe), Stade (Kreis)', 'area': ['Deutschland', 'Niedersachsen', 'Stade (Kreis)', 'Freiburg (Elbe)'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",9.2879,5595105536,,,,
2025-11-25T12:57:42Z,"N26 has reimagined banking for today's digital world. Technology and design empower everything we do and it's how we are building the global banking platform the world loves to use. We've eliminated physical branches, paperwork, and hidden fees for an elegant digital experience and supreme savings. Giving people the power to live and bank their way is what gets us out of bed in the morning and inspires the work that we do. We are headquartered in Berlin with offices in multiple cities across Eu…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWWpFbi1JZjY4QkdRWDRsZThTT3pGQSIsImkiOiI1NTEyMzk4NzEwIn0.g9xP1tI5ozcvL_5hanouCrMP2QEGUMVMXIxBkzj4zHA,"{'display_name': 'N26 GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/land/ad/5512398710?se=YjEn-If68BGQX4le8SOzFA&utm_medium=api&utm_source=a4bcf954&v=E8E8AAA4F8DBD6C2612B0BD05059AE23AFABD847,Adzuna::API::Response::Job,52.507706,Senior Data Scientist,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category'}",13.420806,5512398710,,,,
2026-01-17T15:25:28Z,"Wir sind ein Familienunternehmen in vierter und fünfter Generation, dass sich die Produktion von Qualitätsgemüse sowie die Zuverlässigkeit, Schnelligkeit und Flexibilität der Vermarktung zum obersten Ziel gesetzt hat. Nach langjähriger Erfahrung im Gemüsebau sind wir ein Garant für Qualität und Frische. Unsere Anbauflächen befinden sich in Niedersachsen, Mecklenburg-Vorpommern, Südhessen und in Spanien. Zur Verstärkung des Teams am Standort Seevetal-Ohlendorf wird ein Controller (m/w/d) mit Sch…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWWpFbi1JZjY4QkdRWDRsZThTT3pGQSIsImkiOiI1NTg5MjAwODY4In0.QtMdREQ5Szy3ONXTF-3oVjuvuFIXMZZefpCuF7Nfhkg,"{'display_name': 'BEHR AG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/land/ad/5589200868?se=YjEn-If68BGQX4le8SOzFA&utm_medium=api&utm_source=a4bcf954&v=D4D4A63A7FF3852EC970483E45C37B18A00A445B,Adzuna::API::Response::Job,53.397979,"Controller (m/w/d) mit Schwerpunkt Datenanalyse in Vollzeit, unbefristet","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Seevetal, Harburg (Kreis)', 'area': ['Deutschland', 'Niedersachsen', 'Harburg (Kreis)', 'Seevetal']}","{'label': 'Stellen aus Buchhaltung & Finanzwesen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'accounting-finance-jobs'}",10.015805,5589200868,,,,
