salary_is_predicted,adref,title,id,redirect_url,category,created,location,company,__CLASS__,description,longitude,latitude,contract_time,contract_type,salary_min,salary_max
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidE51OEtqWk04QkcwaTljSTc5NDNtUSIsImkiOiI1MTQxNzAxMTkzIn0.8vW4paP0e6N2vDMyU0pEbwCpdlzLsz9YVqzIgzy6FQY,Senior Full-Stack Data Analytics/Data Science Expert im Competence Center Digital Accelerator (d/m/w/x),5141701193,https://www.adzuna.de/land/ad/5141701193?se=tNu8KjZM8BG0i9cI7943mQ&utm_medium=api&utm_source=a4bcf954&v=AC173C306678BFC9415C57CAF30C677C591D1C25,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",2025-04-12T06:57:42Z,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}","{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",9.187224,48.776198,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidE51OEtqWk04QkcwaTljSTc5NDNtUSIsImkiOiI1MjM3NjM2MDM0In0.q92zMczOs-12Mpb5ap7PRtPT34s4mLqlKFThLuGFj0A,Universitätsprofessur W3 (m/w/d) für Mathematische Statistik und Data Science,5237636034,https://www.adzuna.de/land/ad/5237636034?se=tNu8KjZM8BG0i9cI7943mQ&utm_medium=api&utm_source=a4bcf954&v=4CFF414470129F180FB69DAA02AE0764119F36EF,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Lehrberufe', 'tag': 'teaching-jobs'}",2025-06-07T03:33:35Z,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}","{'display_name': 'Ruhr-Universität Bochum', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,In der Fakultät für Mathematik der RUB ist zum nächstmöglichen Zeitpunkt eine Universitätsprofessur W3 [m/w/d] für Mathematische Statistik und Data Science zu besetzen (vorzeitige Nachfolge Prof. Holger Dette). Die*der zukünftige Stelleninhaber*in soll in Forschung und Lehre das Fachgebiet Mathematische Statistik und Data Science vertreten. Bewerber*innen sollen sowohl in Forschung als auch in Lehre hervorragend qualifiziert sein. Ihr international sichtbares Forschungsprofil soll dabei vorhand…,,,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidE51OEtqWk04QkcwaTljSTc5NDNtUSIsImkiOiI1MjQ4ODg4NzY0In0.Nif0U14aiTjh7yhPnAluUlhoDNgjowBTNkcD2uMaIII,Praktikant (m/w/d) Data Science,5248888764,https://www.adzuna.de/land/ad/5248888764?se=tNu8KjZM8BG0i9cI7943mQ&utm_medium=api&utm_source=a4bcf954&v=2D9AA6F6BDFAF69DC1317C5678F35DB50DE1C2EC,"{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",2025-06-13T19:16:06Z,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Diehl Defence GmbH & Co. KG'}",Adzuna::API::Response::Job,"Digitale Trans­formation. Nach­haltig­keit. Friedens­sicherung. Spannende Aufgaben, an denen auch wir bei Diehl in unseren fünf Teil­konzernen Metall, Controls, Defence, Aviation und Metering und unsere über 16.000 Mit­arbeiter­innen und Mit­arbeiter mit Hochdruck arbeiten. Entdecke faszinierende Techno­logien und bewirb dich. In einem von Vertrauen und Mut geprägten Familien­unter­nehmen, das beständig und stabil ist – aus Tradition. Für unseren Standort Diehl Defence GmbH & Co. KG in Röthenba…",,,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidE51OEtqWk04QkcwaTljSTc5NDNtUSIsImkiOiI1MjIwODQ4MTAyIn0.T1UrLpZfIYT4AZcZIqHI833mHDgJF387VFPSIkFWrEg,Praktikant Data Science (m/w/d),5220848102,https://www.adzuna.de/land/ad/5220848102?se=tNu8KjZM8BG0i9cI7943mQ&utm_medium=api&utm_source=a4bcf954&v=A2C99B734B74A77FD100FB820C61753D8F5A4C1B,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-05-28T23:29:42Z,"{'display_name': 'Heilbronn, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn']}","{'display_name': 'Kaufland', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"Du willst mehr als Uni und möchtest erste Berufseinblicke und Kontakte knüpfen? Dann bist du hier richtig! Als Werkstudent oder Praktikant bei Kaufland gehörst du von Beginn an zu einem starken Team und kannst zeigen, was in dir steckt. Werde auch du Teil von teamkaufland! Wir zählen auf dich: Du unterstützt unser Team bei der Bearbeitung unserer Analytics Use Cases entlang der gesamten Wertschöpfungskette bei Kaufland. Vielfältige Aufgaben? Na klar: Lerne unsere Projekte und Arbeitsweisen währ…",9.209895,49.142335,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidE51OEtqWk04QkcwaTljSTc5NDNtUSIsImkiOiI1MjU0MTI3MTk5In0.KBMgGolpg5F5e9h5uIqeaHY0zUPveduwtdZhzX0lc9g,Werkstudent Data Science NLP & Jobklassifikation,5254127199,https://www.adzuna.de/land/ad/5254127199?se=tNu8KjZM8BG0i9cI7943mQ&utm_medium=api&utm_source=a4bcf954&v=BF55929B378BD653BAF9A2E7FC6E39C77B787B9D,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",2025-06-17T06:37:55Z,"{'area': ['Deutschland', 'Bayern', 'Augsburg (Kreis)', 'Augsburg', 'Innenstadt'], 'display_name': 'Innenstadt, Augsburg', '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Wollmilchsau GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor Du scrollst durch Jobsu…",10.89168,48.36463,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidE51OEtqWk04QkcwaTljSTc5NDNtUSIsImkiOiI1MjU0MTM4NDkzIn0.fZYDHPtigk-GV7Fa0bonQZwlGybcTP6bqgBI1fp6GFk,Werkstudent Data Science NLP & Jobklassifikation,5254138493,https://www.adzuna.de/land/ad/5254138493?se=tNu8KjZM8BG0i9cI7943mQ&utm_medium=api&utm_source=a4bcf954&v=DD58F1B851D813F8548D91BD7DF623CCA4FDCDF0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",2025-06-17T06:39:29Z,"{'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel', 'Altstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt, Kiel'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wollmilchsau GmbH'}",Adzuna::API::Response::Job,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor Du scrollst durch Jobsu…",10.14187,54.32167,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidE51OEtqWk04QkcwaTljSTc5NDNtUSIsImkiOiI1MjU0MTI3MjE5In0.RpC9x_Zwzq2UeFZcyc5fe1G23Jy3Aqd2638BLFcclOQ,Werkstudent Data Science NLP & Jobklassifikation,5254127219,https://www.adzuna.de/land/ad/5254127219?se=tNu8KjZM8BG0i9cI7943mQ&utm_medium=api&utm_source=a4bcf954&v=3EDDF5CF1943987186218664F0EFA5BA1C41DE16,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",2025-06-17T06:37:55Z,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt-Lehel, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel']}","{'display_name': 'Wollmilchsau GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor Du scrollst durch Jobsu…",11.56907,48.14093,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidE51OEtqWk04QkcwaTljSTc5NDNtUSIsImkiOiI1MjU0MTI0MTA2In0.v5txpBzEqk755q-NPCOeWI_Y6i-aAgzTstMhRnfAHD0,Werkstudent Data Science NLP & Jobklassifikation,5254124106,https://www.adzuna.de/land/ad/5254124106?se=tNu8KjZM8BG0i9cI7943mQ&utm_medium=api&utm_source=a4bcf954&v=6DF8D8A2EF3DE4D2D37F16ABD2710E2D866C0925,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",2025-06-17T06:35:32Z,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}","{'display_name': 'Wollmilchsau GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor Du scrollst durch Jobsu…",,,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NDEyNDM2MCIsInMiOiJ0TnU4S2paTThCRzBpOWNJNzk0M21RIn0.h1a2qQ2hszWoQZSEgV-k3G2_xxw_dN_v5-TbXW836xs,Werkstudent Data Science NLP & Jobklassifikation,5254124360,https://www.adzuna.de/land/ad/5254124360?se=tNu8KjZM8BG0i9cI7943mQ&utm_medium=api&utm_source=a4bcf954&v=0CF8F906078FAD67C311CA76FB2AC785CDDDC6DF,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",2025-06-17T06:35:36Z,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt, Lüneburg', 'area': ['Deutschland', 'Niedersachsen', 'Lüneburg (Kreis)', 'Lüneburg', 'Altstadt']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wollmilchsau GmbH'}",Adzuna::API::Response::Job,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor Du scrollst durch Jobsu…",10.40271,53.24809,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0MjY2NjcyNyIsInMiOiJ0TnU4S2paTThCRzBpOWNJNzk0M21RIn0.-7j64PaBqc1vzF0WHAa43NPec6Kdd-2X2l5qIucTBiM,KI/ Data Science Consultant (Mensch ),5242666727,https://www.adzuna.de/land/ad/5242666727?se=tNu8KjZM8BG0i9cI7943mQ&utm_medium=api&utm_source=a4bcf954&v=147489E0C114572F20B779A0150473CCB2323FEE,"{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs'}",2025-06-10T15:09:46Z,"{'area': ['Deutschland', 'Baden-Württemberg', 'Pforzheim', 'Brötzingen'], 'display_name': 'Brötzingen, Pforzheim', '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'itmX GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"Bei itmX fokussieren wir uns auf die Geschäftsprozesse in den Bereichen Marketing, Vertrieb, Service und Commerce unter Verwendung der Microsoft Power Platform, Microsoft 365, SAP ERP und unser eigenem Produkt der itmX crm suite. Unser Ziel ist es dabei Microsoft und SAP bestmöglich prozessual sowie funktional zu verbinden. Tätigkeiten Analyse von Geschäftsprozessen und Identifikation von Optimierungspotenzialen durch den Einsatz von KI für Digitalisierungsprojekte Beratung und Unterstützung un…",8.66796,48.88901,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidE51OEtqWk04QkcwaTljSTc5NDNtUSIsImkiOiI1MjE5NjY3MjQxIn0.4bxX5GWkAVPlFi7B2020uaoiKEpR6Y9ZQY4SY_kv_64,IT Systems Administrator (m/f/d) at Munich Data Science Institute,5219667241,https://www.adzuna.de/land/ad/5219667241?se=tNu8KjZM8BG0i9cI7943mQ&utm_medium=api&utm_source=a4bcf954&v=40EC2F27474CCBE942D7A1AB60E02B2BB5C05FDA,"{'tag': 'teaching-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Lehrberufe'}",2025-05-28T10:19:40Z,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt-Lehel, München'}","{'display_name': 'Technische Universität München ', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"Munich Data Science Institute (MDSI) Technische Universität MünchenTUM - Logo IT Systems Administrator (m/f/d) at Munich Data Science Institute The Munich Data Science Institute (MDSI) is an integrative research institute at the Technical University of Munich (TUM). It is interdisciplinary and cross-departmental in the fields of data science, machine learning, and artificial intelligence. The institute acts as a facilitator and multiplier of state-of-the-art data science practices, technologies…",11.56907,48.14093,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidE51OEtqWk04QkcwaTljSTc5NDNtUSIsImkiOiI1MTEyMTQ0MzIwIn0.5Mz_AVqPGOs7Fdp7U7oV6OmaEc-qClDU8z2ee9tJfBM,Senior Business Analyst AI / Data Science (f/m/d),5112144320,https://www.adzuna.de/land/ad/5112144320?se=tNu8KjZM8BG0i9cI7943mQ&utm_medium=api&utm_source=a4bcf954&v=63CA97FBE983C0B16427AEFB5B0184434AF4A3DF,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",2025-03-26T14:16:31Z,"{'area': ['Deutschland', 'Hessen', 'Wetteraukreis', 'Bad Vilbel'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bad Vilbel, Wetteraukreis'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'STADA Arzneimittel AG'}",Adzuna::API::Response::Job,"""Caring for People's Health as a Trusted Partner"" - This mission motivates us at STADA every day to improve the health of people worldwide. With our wide range of generics, consumer health products and specialty pharmaceuticals, we offer patients, doctors and pharmacists a wide range of therapeutic options. Around 11,700 employees live our values of Integrity, Entrepreneurship, Agility and One STADA. Together we are on an exciting growth journey and want to successfully shape the future of STAD…",8.73553,50.17809,full_time,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzMTUwODc5MyIsInMiOiJ0TnU4S2paTThCRzBpOWNJNzk0M21RIn0.mEYGWwi0aXiKscSDHvrxHkqTeFV3d3KFMQ_hKhtmNUM,Werkstudent (m/w/d) – Risikomanagement | Data Science,5231508793,https://www.adzuna.de/land/ad/5231508793?se=tNu8KjZM8BG0i9cI7943mQ&utm_medium=api&utm_source=a4bcf954&v=01D1B373582988AA7B7A2329D39248E93DB969B8,"{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",2025-06-04T01:37:41Z,"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Sparkassen Rating und Risikosysteme GmbH'}",Adzuna::API::Response::Job,"Die Sparkassen Rating und Risikosysteme (SR) ist der zentrale Dienstleister für Verfahren des Risiko­manage­ments in der Sparkassen-Finanzgruppe. Wir unterstützen die Institute mit Standardlösungen in den Bereichen der Risiko­messung und -steuerung, der regulatorischen Banksteuerung sowie im Vertrieb mit Data-Analytics-Lösungen. Gemeinsam mit unseren Partnern bieten wir den Instituten, von der Konzeption der Verfahren, über deren Weiterentwicklung, IT-Umsetzung und Umsetzungsunterstützung, zent…",13.420806,52.507706,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidE51OEtqWk04QkcwaTljSTc5NDNtUSIsImkiOiI1MjU1NTQ3MTAwIn0.M5EUkNfazqyyp7dhet22twV8TYBsT_Mq718Hrw4M4kI,Praktikant*in Data Analytics/Data Science (Pflicht-Praktikum),5255547100,https://www.adzuna.de/land/ad/5255547100?se=tNu8KjZM8BG0i9cI7943mQ&utm_medium=api&utm_source=a4bcf954&v=6A3165EA6EE78B3EAD88E052C6452E1B0B1CC8EB,"{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",2025-06-18T02:25:02Z,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Group AG'}",Adzuna::API::Response::Job,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",9.187224,48.776198,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIwNjEzNDUyOSIsInMiOiJ0TnU4S2paTThCRzBpOWNJNzk0M21RIn0.1TIP_Wx3c0_7_xhhwy2azWQTYLgDXgDjaOZvsct3slw,Software Ingenieur Data Science (m/w/d),5206134529,https://www.adzuna.de/land/ad/5206134529?se=tNu8KjZM8BG0i9cI7943mQ&utm_medium=api&utm_source=a4bcf954&v=A760F202619B3C4955360CFE5DC395551788401B,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",2025-05-19T16:20:29Z,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Jena, Thüringen', 'area': ['Deutschland', 'Thüringen', 'Jena']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Brunel GmbH'}",Adzuna::API::Response::Job,"Durch unser weltweites Netzwerk können wir Ihnen attraktive Herausforderungen, außergewöhnliche Karriereperspektiven und die ganze Vielfalt des Engineerings und IT bieten. Allein in der DACH-CZ Region verfügen wir über 40 Niederlassungen, zwei Entwicklungszentren und weltweit 120 Standorte mit mehr als 12.000 Mitarbeitern in über 40 Ländern. Mehr als 45 Jahre international erfolgreich und über 25 Jahre in Deutschland. Stillstand bedeutet für uns Rückschritt - für Sie auch? Dann bewerben Sie sic…",11.589469,50.923007,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidE51OEtqWk04QkcwaTljSTc5NDNtUSIsImkiOiI1MjQ5NTI2MDIzIn0.hG1ej5J5vqV-nPu9zmsRaal0ISXF8BTEs_R2id8AUoo,Working Student Data Science (f/m/d),5249526023,https://www.adzuna.de/land/ad/5249526023?se=tNu8KjZM8BG0i9cI7943mQ&utm_medium=api&utm_source=a4bcf954&v=AE08D23AACCFC1FDA0C1F99078BB161D3C4044C8,"{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",2025-06-14T01:31:41Z,"{'display_name': 'Siegburg, Rhein-Sieg-Kreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Sieg-Kreis', 'Siegburg']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Siegwerk Druckfarben AG & Co. KGaA'}",Adzuna::API::Response::Job,"Siegwerk is one of the world's leading suppliers of Printing Inks and sustainable packaging solutions. A career here will give you significant flexibility and support in a company focused on making a positive impact in the world. Siegwerk is poised to disrupt the global packaging industry; changing the way packaging is produced and consumed for the benefit of us all. At Siegwerk, you will have everything you need to help make that change. Join us, let's Do it. With Heart. Location: Alfred-Kelle…",7.20803,50.79877,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidE51OEtqWk04QkcwaTljSTc5NDNtUSIsImkiOiI1MjU1MTcyOTM1In0.rXWSzVsGE9O-Ukyr0HnQtzSnpqN6ZBnkQzxQttWoeY0,Wissenschaftliche_r Mitarbeiter_in (w/m/d) im Projekt EIKO‑Bau („Effiziente Systeme und KI‑basierte Methoden zur Optimierung von Beschleunigungspotenzialen in der Vorhaben­zulassung“),5255172935,https://www.adzuna.de/land/ad/5255172935?se=tNu8KjZM8BG0i9cI7943mQ&utm_medium=api&utm_source=a4bcf954&v=AD6004D32BCA355BF22BAF0B32BC0457F67FED8D,"{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",2025-06-17T20:17:50Z,"{'area': ['Deutschland', 'Niedersachsen', 'Oldenburg (Kreis)', 'Oldenburg'], 'display_name': 'Oldenburg, Oldenburg (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Jade Hochschule Wilhelmshaven/Oldenburg/Elsfleth', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"„Besser Studieren“ ist das gelebte Motto der Jade Hochschule. In über 60 innovativen Studiengängen an den Studienorten Wilhelms­haven, Oldenburg und Elsfleth bilden wir über 6.000 Studierende wissenschaftlich und praxisnah aus. Über 170 Professorinnen und Professoren sowie ca. 400 Mitarbeitende engagieren sich im Sinne des Leitbildes unserer Hochschule: innovativ, kompetent, kooperativ, vielfältig und zugewandt. Die Gewinnung qualifizierter Beschäftigter ist dabei eine zentrale Voraussetzung fü…",8.218802,53.147169,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidE51OEtqWk04QkcwaTljSTc5NDNtUSIsImkiOiI1MjI1ODM5NTExIn0.oZwAWw6FKg7sAlyM5dV7OjUFhURKzttyxpFe5CUnI-g,Student*in für Abschlussarbeit HV-Technologie & Kontaktierung,5225839511,https://www.adzuna.de/land/ad/5225839511?se=tNu8KjZM8BG0i9cI7943mQ&utm_medium=api&utm_source=a4bcf954&v=BD0FD0B6C0715A0AF372DDD97DDBAA3545C72B77,"{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",2025-06-01T07:45:53Z,"{'display_name': 'Sindelfingen, Böblingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen']}","{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",9.026231,48.720071,,,,
0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NTUzNzI4MSIsInMiOiJ0TnU4S2paTThCRzBpOWNJNzk0M21RIn0.kd-nTsQUbSwF5MyTo0hehNnS7e8FvHl3EP-fGPEDW1Y,Werkstudent Aktuariat Leben / Data Science (m/w/d),5255537281,https://www.adzuna.de/land/ad/5255537281?se=tNu8KjZM8BG0i9cI7943mQ&utm_medium=api&utm_source=a4bcf954&v=D34D7D2315A666886B5706DDF702BBDFDEF79461,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",2025-06-18T02:17:03Z,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Altstadt'], 'display_name': 'Altstadt, Frankfurt am Main', '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Helvetia Schweizerische Versicherungsgesellschaft AG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"Werkstudent Aktuariat Leben / Data Science (m/w/d) Risikoschutz, Vorsorge, Kunst, Oldtimer: Wir sind in den unterschiedlichsten Versicherungssparten top aufgestellt. Immer nah am Menschen, persönlich und digital. Unser Team führt Tradition und Moderne zusammen – mit höchster Servicequalität und am liebsten mit dir als Verstärkung. Wir freuen uns auf deine Bewerbung – &Los. Als Werkstudent (m/w/d) durch die Auswertung sowie Analyse versicherungstechnischer Daten fundierte Entscheidungsgrundlagen…",8.68432,50.11218,,,,
