redirect_url,salary_is_predicted,created,category,title,location,id,description,__CLASS__,company,latitude,longitude,adref,contract_time,salary_max,salary_min,contract_type
https://www.adzuna.de/land/ad/5631908230?se=SPNFZxlC8RG559CN95vx2w&utm_medium=api&utm_source=a4bcf954&v=D49E687C24CFA8CA0D364F9645EEAC0580854F4C,0,2026-02-16T18:02:35Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Intern Consultant Data Science and AI (m/f/d)* - Inklusiver Job   ,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}",5631908230,"Are you passionate about Machine Learning and eager to develop cutting-edge AI solutions that shape the future of Munich Re and the insurance industry? Do you thrive on learning and tackling new technical challenges in a business context? If so, this internship is perfect for you! The Data and Analytics division (DAA1) is Munich Re's hub for data, analytics, and AI-driven innovation. DAA1 leverages big data and artificial intelligence to drive decision-making and enhance operational efficiency.…",Adzuna::API::Response::Job,"{'display_name': 'Munich Re', '__CLASS__': 'Adzuna::API::Response::Company'}",48.137418,11.555737,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU1BORlp4bEM4Ukc1NTlDTjk1dngydyIsImkiOiI1NjMxOTA4MjMwIn0.rQZ8HcBghtnT6GJUSgryYV6QUdyyFOkIC6QpCq3tSuE,,,,
https://www.adzuna.de/land/ad/5503117456?se=SPNFZxlC8RG559CN95vx2w&utm_medium=api&utm_source=a4bcf954&v=6F1F2F711FBE7B97AC6FB64F8C439F78DC58ACC6,0,2025-11-19T12:24:39Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Duales Studium Softwaretechnologie Data Sciences (m/w/d) 2026,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen'}",5503117456,"Gestalte Deine Zukunft mit und starte als Dualer Student (m/w/d) Softwaretechnologie Data Sciences ab dem 01.10.2026 an unserem Standort in Frankfurt am Main. VR Payment ist einer der führenden Payment Provider Deutschlands und als Unternehmen der DZ BANK Gruppe einziger Full-Service-Anbieter in Bankenhand. Als Spezialist für bargeldloses Bezahlen der Genossenschaftlichen FinanzGruppe Volksbanken Raiffeisenbanken bieten wir alle Zahlungsdienstleistungen aus einer Hand: vom Netzbetrieb, den pass…",Adzuna::API::Response::Job,"{'display_name': 'VR Payment', '__CLASS__': 'Adzuna::API::Response::Company'}",50.129683,8.650578,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMzExNzQ1NiIsInMiOiJTUE5GWnhsQzhSRzU1OUNOOTV2eDJ3In0.4bWgWy6c-tsE4rdjf06iWGZeL6YI72FSmqQNbAySJ0c,,,,
https://www.adzuna.de/land/ad/5704545330?se=SPNFZxlC8RG559CN95vx2w&utm_medium=api&utm_source=a4bcf954&v=8409E81D39410A7D855B47F3F5023548A6290669,0,2026-04-19T16:49:50Z,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Fachliche Leitung Kompetenzzentrum (CoE) Power Platform (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ortenaukreis', 'Offenburg'], 'display_name': 'Offenburg, Ortenaukreis'}",5704545330,"Gestalte die Zukunft der Automatisierung als Aufgaben Du entwickelst die Gesamtstrategie und das Zielbild für unser Power Platform Kompetenzzentrum (CoE) und definierst, wie Low-Code-Technologien unsere Unternehmensprozesse zukunftsfähig gestalten. Du erstellst eine Roadmap zur Umsetzung dieser Vision und stimmst Dich eng mit dem Management über Ziele und Meilensteine ab. Du etablierst und überwachst Governance-Richtlinien, Prozesse und Best Practices für den Einsatz der Power Platform. Du bild…",Adzuna::API::Response::Job,"{'display_name': 'Markant Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",48.42392,7.94837,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU1BORlp4bEM4Ukc1NTlDTjk1dngydyIsImkiOiI1NzA0NTQ1MzMwIn0.cj9H79Al6KCILt3D7Z0OEpYnDtk5pP0sP6eKUqY1V3A,,,,
https://www.adzuna.de/land/ad/5698228632?se=SPNFZxlC8RG559CN95vx2w&utm_medium=api&utm_source=a4bcf954&v=5A8D29D0ECAEE7707677A8604C7BDF8769A55613,0,2026-04-13T19:11:21Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",Student Data Science als Werkstudent - Digitale Netztechnologien / Strang Geoinformationsmanagement (m|w|d),"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Höchst'], 'display_name': 'Höchst, Frankfurt am Main', '__CLASS__': 'Adzuna::API::Response::Location'}",5698228632,"Hier bringst Du Deine Energie ein: Im Fachbereich Digitale Netztechnologien (Strang Geoinformationsmanagement) unterstützt Du aktiv die digitale Transformation unserer Energienetze. Dabei erhältst Du nicht nur spannende Einblicke in aktuelle Themen der Energiebranche, sondern kannst auch ganz praktisch mitgestalten. Du profitierst von einem modernen Arbeitsumfeld mit agilen Methoden, flexiblen Arbeitszeiten, Home-Office-Möglichkeiten sowie der Chance, wertvolle Kontakte im Unternehmen zu knüpfe…",Adzuna::API::Response::Job,"{'display_name': 'Syna GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",50.09957,8.54038,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU1BORlp4bEM4Ukc1NTlDTjk1dngydyIsImkiOiI1Njk4MjI4NjMyIn0._BUzfwCwZfYBmdBLKwRJ5pmZYnp_1FxwgWLfMcICeUo,full_time,,,
https://www.adzuna.de/land/ad/5711068680?se=SPNFZxlC8RG559CN95vx2w&utm_medium=api&utm_source=a4bcf954&v=ACBD7D5BD7C8A83E6AA9AC3CEDDDAA5CD900237B,0,2026-04-26T16:37:31Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Customer Data Engineer (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Offenbach (Kreis)', 'Obertshausen'], 'display_name': 'Obertshausen, Offenbach (Kreis)'}",5711068680,"Wir sind MAINGAU – ein ambitioniertes Energie- und Techunternehmen mit klarem Fokus auf technologiegetriebene Lösungen für die Energiewelt von morgen. Mehr als 1.000.000 Kundenbeziehungen europaweit und ein Umsatz von 1,3 Milliarden Euro in 2024 machen uns zu einem der am schnellsten wachsenden Energieunternehmen Deutschlands. Neben dem Strom- und Gasvertrieb bieten wir vielfältige Produkte in den Bereichen E-Mobilität, Internet und Mobilfunk und betreiben einen Onlineshop. An unserem Standort …",Adzuna::API::Response::Job,"{'display_name': 'MAINGAU Energie GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",50.08229,8.86518,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTA2ODY4MCIsInMiOiJTUE5GWnhsQzhSRzU1OUNOOTV2eDJ3In0.nbnWXAqgwkU0omrBchFz0vtRgEDb8-mZOQuzKnb1MGM,,,,
https://www.adzuna.de/land/ad/5710382513?se=SPNFZxlC8RG559CN95vx2w&utm_medium=api&utm_source=a4bcf954&v=451E514ADA3B9F54155A83C20567F7C3DB63A0E5,0,2026-04-25T16:36:32Z,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Versicherungsmathematiker (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Freiburg im Breisgau, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Freiburg im Breisgau']}",5710382513,"Ein Job, der jede Menge Abwechslung verspricht? Garantieren wir dir! Finanzielle Sicherheit für Autokäufer, gesteigerte Kundenzufriedenheit für Händler: Mit unserem Angebot zählen wir von der CG Car-Garantie Versicherungs-AG zu den führenden Spezialisten für Fahrzeuggarantien in Europa – und das bereits seit über 50 Jahren. Über 40 Hersteller und Importeure sowie 23.000 qualifizierte Autohäuser vertrauen auf unsere erstklassige Kundenorientierung und unseren Premium-Service auf jeder Ebene. Das…",Adzuna::API::Response::Job,"{'display_name': 'CG Car-Garantie Versicherungs-AG', '__CLASS__': 'Adzuna::API::Response::Company'}",47.999458,7.816286,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU1BORlp4bEM4Ukc1NTlDTjk1dngydyIsImkiOiI1NzEwMzgyNTEzIn0.ETlMIuqHBL_yQLZ8Q3U4v9fFr_hKhUSC9UaLD9BBGXg,,,,
https://www.adzuna.de/land/ad/5470876875?se=SPNFZxlC8RG559CN95vx2w&utm_medium=api&utm_source=a4bcf954&v=AFC9BB0970B48B80B838B2A9CC21DDFE54C82936,0,2025-10-30T11:57:22Z,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Duales Studium Data Science und Künstliche Intelligenz - DHBW (m/w/d),"{'display_name': 'Laupheim, Biberach (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Biberach (Kreis)', 'Laupheim'], '__CLASS__': 'Adzuna::API::Response::Location'}",5470876875,"Du willst durchstarten, wo Zukunft programmiert wird und neben deinem Studium frühzeitig praktische Erfahrungen sammeln? Dann beginne deine berufliche Zukunft mit einem Dualen Studium bei JERMI. JERMI steht für mehr als 130 Jahre Käse-Erfahrung, die Tradition mit Innovation verbindet. Mit unseren rund 600 Mitarbeitenden entwickeln, produzieren und vermarkten wir als mittelständisches Familienunternehmen hochwertige Käsespezialitäten, die ihre Fans in der ganzen Welt haben. Duales Studium Data S…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Jermi Käsewerk GmbH'}",48.23581,9.88178,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU1BORlp4bEM4Ukc1NTlDTjk1dngydyIsImkiOiI1NDcwODc2ODc1In0.zQGBrbcMo7RZyVYzb4YZL3EnQa-n5nyAyjty_84raqQ,,,,
https://www.adzuna.de/land/ad/5515932719?se=SPNFZxlC8RG559CN95vx2w&utm_medium=api&utm_source=a4bcf954&v=6F2EA417E98A552693944C99344F16B5E42FC31A,0,2025-11-27T11:47:29Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Dualer Student (m/w/d) - Data Science & Scientific Computing Bachelor,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",5515932719,"Willkommen bei ASMPT. Hier bist du auf dem direkten Weg in das digitale Zeitalter. Mit 12.000 Mitarbeitenden weltweit sind wir technologischer Prozesspartner für die Elektronikindustrie und brennen für innovative Automatisierungsstrategien am Puls der Zeit. Mit unseren smarten Lösungen fordern unsere passionierten Teams den technischen Status quo immer wieder heraus und setzen so neue Maßstäbe für die Fertigung von Smartphones, Computern, Netzwerken, autonomen Fahrzeugen, intelligenten Maschine…",Adzuna::API::Response::Job,"{'display_name': 'ASMPT GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",48.137418,11.555737,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU1BORlp4bEM4Ukc1NTlDTjk1dngydyIsImkiOiI1NTE1OTMyNzE5In0.9B2AuctuYpbht4GK-07TaqfkSxTOQJlrgd9jIY3XpnE,,,,
https://www.adzuna.de/land/ad/5593819036?se=SPNFZxlC8RG559CN95vx2w&utm_medium=api&utm_source=a4bcf954&v=927626CAE3B76B4D6EAC59F970D8548035EF7B77,0,2026-01-21T10:20:50Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Duales Studium Angewandte Künstliche Intelligenz (M.Sc.) - Einstieg Data Science,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Hilden'], 'display_name': 'Hilden, Düsseldorf'}",5593819036,"Deine Aufgaben Du möchtest nicht nur Daten analysieren, sondern verstehen, wie aus Daten wertvolle Erkenntnisse entstehen, die die digitale Zukunft der HDI Group gestalten? Die 31-monatige IT-Ausbildung kombiniert praktische Arbeit im Bereich Data Science mit theoretischem Wissen, das Du im Studiengang ""Angewandte Künstliche Intelligenz"" an der FHDW in Mettmann erwirbst. Du arbeitest an spannenden Projekten rund um AI, GenAI, Machine Learning, und Cloud-Services. Du entwickelst Lösungen, die un…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'HDI AG'}",51.16672,6.93125,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU1BORlp4bEM4Ukc1NTlDTjk1dngydyIsImkiOiI1NTkzODE5MDM2In0._z4aG9aat63Ck-66gK5LYaZ8ccvTvhrJnVRvK6RCLWI,,,,
https://www.adzuna.de/land/ad/5483980541?se=SPNFZxlC8RG559CN95vx2w&utm_medium=api&utm_source=a4bcf954&v=56C5652A096AE1F02136B8BFE19BE81CA2D1793A,0,2025-11-06T16:02:01Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Bachelor of Science (B.Sc.) Studiengang: Data Science und Künstliche Intelligenz,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)'], 'display_name': 'Karlsruhe (Kreis), Baden-Württemberg'}",5483980541,"Bosch gehört zu den weltweit führenden Zulieferern der Automobilindustrie. Am Standort Karlsruhe ist die Zentrale des Bosch Geschäftsbereichs Mobility Aftermarket mit Vertriebszentrum. Unser Logistikzentrum besticht durch innovative Technologien und setzt Standards in der Arbeitsorganisation, im Transport und Umweltschutz. Zusammen mit unseren flexiblen Arbeitszeitmodellen sind wir der Maßstab in der Distributionslogistik im Mobility Aftermarket und wir stehen für Innovationen für Menschen, Ges…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bosch Gruppe'}",49.073517,8.589191,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ4Mzk4MDU0MSIsInMiOiJTUE5GWnhsQzhSRzU1OUNOOTV2eDJ3In0.tLi2iqJBfWmC9oWtO3E6E-eKVcYbAF07OkIEnAtVbXQ,,,,
https://www.adzuna.de/land/ad/5470837127?se=SPNFZxlC8RG559CN95vx2w&utm_medium=api&utm_source=a4bcf954&v=315D7AF44DB04678B3665097B2F4C19D63182A8D,0,2025-10-30T11:48:58Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Duales Bachelorstudium Data Science in Technik und Wirtschaft (B.Eng.) - Erlangen/Forchheim,"{'display_name': 'Erlangen, Bayern', 'area': ['Deutschland', 'Bayern', 'Erlangen'], '__CLASS__': 'Adzuna::API::Response::Location'}",5470837127,"Dein Berufsbild: Du magst Mathe und möchtest später etwas mit Daten machen? Dich faszinieren datengestützte Tools, wie ChatGPT, und du kennst deren große Chance für die Zukunft? Dann bewirb dich für das duale Studium B.Eng. Data Science in Technik und Wirtschaft und entdecke mit uns, wie wir die Welt der Medizintechnik durch datenbasierte Entscheidungen verändern können. Daten sind eines der Fundamente, damit Unternehmen bestmögliche Entscheidungen treffen können. Im Studiengang B.Eng. Data Sci…",Adzuna::API::Response::Job,"{'display_name': 'Siemens Healthineers AG', '__CLASS__': 'Adzuna::API::Response::Company'}",49.577521,10.984506,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU1BORlp4bEM4Ukc1NTlDTjk1dngydyIsImkiOiI1NDcwODM3MTI3In0.W9E83XfJ-iMnZkCTYCZRhTv4wJu9xcCkmLrFo5Hf2A0,,,,
https://www.adzuna.de/land/ad/5470845935?se=SPNFZxlC8RG559CN95vx2w&utm_medium=api&utm_source=a4bcf954&v=BE32C851BF7BEDAC07C5D3856CA341D8567824AF,0,2025-10-30T11:50:38Z,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Duales Studium Softwaretechnologie â Fachrichtung Data Science, Künstliche Intelligenz oder Software","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Lahn-Dill-Kreis', 'Haiger'], 'display_name': 'Haiger, Lahn-Dill-Kreis'}",5470845935,"Gemeinsam bewegen wir mehr. Nutze unsere vielfältigen Einsatzmöglichkeiten und beginne am 10. Juli 2026 Dein duales Studium in der Friedhelm Loh Group. Aufgaben Duales Bachelor Studium im Bereich Softwaretechnologie für die Fachrichtungen Data Science, Künstliche Intelligenz oder Softwareentwicklung Studiendauer 7 Semester in Kooperation mit der Technischen Hochschule Mittelhessen Reale Projekte und abwechslungsreiche Praxisphasen in verschiedenen Einsatzgebieten z. B. IT, Produktion, Forschung…",Adzuna::API::Response::Job,"{'display_name': 'Loh Services GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",50.74164,8.20531,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU1BORlp4bEM4Ukc1NTlDTjk1dngydyIsImkiOiI1NDcwODQ1OTM1In0.ABxNcdLrBIbdeVY439mFyBdlTJOMnQShsF47Fp4bf2Y,,,,
https://www.adzuna.de/land/ad/5710767229?se=SPNFZxlC8RG559CN95vx2w&utm_medium=api&utm_source=a4bcf954&v=CDACFC052AFC3A40FF7252F2FD81E2EEBD741EE8,0,2026-04-26T04:36:59Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Wissenschaftliche/r Mitarbeiter/in (w/m/d) - Optimierung nachhaltiger Supply Chains,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Aachen (Kreis)', 'Aachen'], 'display_name': 'Aachen, Aachen (Kreis)'}",5710767229,"Der Lehrstuhl für Operations Management, unter der Leitung von Univ.-Prof. Dr. Grit Walther, ist an der Fakultät für Wirtschaftswissenschaften der RWTH Aachen University angesiedelt. Die Forschungsschwerpunkte des Lehrstuhls für Operations Management liegen in der anwendungsorientierten, techno-ökonomischen Analyse, Modellierung und Bewertung von Logistik- und Produktionssystemen sowie Wertschöpfungsketten. In den drei Forschungsbereichen „Circular Economy“, „Sustainable Mobility“ und „Renewabl…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'RWTH Aachen University'}",50.773914,6.089788,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDc2NzIyOSIsInMiOiJTUE5GWnhsQzhSRzU1OUNOOTV2eDJ3In0.gib_XT6QF_x8IOxF48NXNEFVgd3AS7qzjFcyuR0THHM,,,,
https://www.adzuna.de/land/ad/5470859749?se=SPNFZxlC8RG559CN95vx2w&utm_medium=api&utm_source=a4bcf954&v=5A4D52E96A6F17D9BF8715ED0E0942015E6B5053,0,2025-10-30T11:53:49Z,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Duales Studium Bachelor of Science - Informatik / Wirtschaftsinformatik / Data Science & KI,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Engen, Konstanz (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Konstanz (Kreis)', 'Engen']}",5470859749,"Das bieten wir: - Mitverantwortung im Tagessgeschäft und eigenverantwortliche Umsetzung von Studenten-Projekten - Work-Life-Balance dank flexiblem Arbeitszeitenmodell - Mitwirkung auf unseren Social-Media-Kanälen (Instagram, Facebook, TikTok, Youtube, ) - Kollegialer Umgang und offene Kommunikation mit Kollegen - Kaffeeecke, Tischtennis, Tischkicker, Lese-Ecke, Cafeteria, Terrasse, … wenn du mal eine Pause brauchst - Finanzielle Unterstützung beim Auslandspraktikum - betriebliche Zusatzkrankenv…",Adzuna::API::Response::Job,"{'display_name': 'allsafe GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",47.85762,8.77577,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU1BORlp4bEM4Ukc1NTlDTjk1dngydyIsImkiOiI1NDcwODU5NzQ5In0.7U6gL-fWNAl3qc7h5O5ffdb8SNeuvYJmWaRKxk6l-Vs,,,,
https://www.adzuna.de/land/ad/5711070332?se=xmmCaBlC8RG60p_fUSdYlA&utm_medium=api&utm_source=a4bcf954&v=8AF4AC1ED52175D503D9CD6B3348F6E254FA12CB,0,2026-04-26T16:38:24Z,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Power Platform Engineer (m/w/d),"{'area': ['Deutschland', 'Baden-Württemberg', 'Ortenaukreis', 'Offenburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Offenburg, Ortenaukreis'}",5711070332,"Gestalte die Zukunft der Automatisierung als Aufgaben Du begleitest den Aufbau eines Kompetenzzentrums (CoE) für die Microsoft Power Platform und gestaltest dessen technische Ausrichtung von Beginn an aktiv mit. Du konzipierst und realisierst erste Automatisierungslösungen und Apps mit Power Automate und Power Apps, um den Mehrwert der Plattform im Unternehmen aufzuzeigen. Du definierst und implementierst gemeinsam mit dem CoE-Core-Team Governance-Strukturen und Prozesse (z. B. Richtlinien, Ent…",Adzuna::API::Response::Job,"{'display_name': 'Markant Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",48.42392,7.94837,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieG1tQ2FCbEM4Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzExMDcwMzMyIn0.GbaPRtxpmHhzAdIlaq5LDItnz3PKStjmK8d5fUQftQw,,,,
https://www.adzuna.de/land/ad/5705709593?se=xmmCaBlC8RG60p_fUSdYlA&utm_medium=api&utm_source=a4bcf954&v=DFF8368546817C65A65B39FF418DBD4634EC52B0,0,2026-04-21T04:33:39Z,"{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",Referent (m/w/d) Künstliche Intelligenz,"{'display_name': 'Heidenheim an der Brenz, Heidenheim (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heidenheim (Kreis)', 'Heidenheim an der Brenz'], '__CLASS__': 'Adzuna::API::Response::Location'}",5705709593,"Aufgaben Profil Wir bieten Als vertriebsorientierte Sparkasse mit einer Bilanzsumme von rund 2,5 Mrd. Euro, 15 Filialen und rund 330 MitarbeiterInnen sind wir Marktführer in unserem Geschäftsgebiet, dem Landkreis Heidenheim. Für unser Haus suchen wir zum nächstmöglichen Zeitpunkt in Voll- oder Teilzeit einen Referent (m/w/d) Künstliche Intelligenz. Das ist Ihr Wirkungsfeld: Sie steuern die KI‑Strategie der Kreissparkasse Heidenheim und koordinieren zentrale KI‑Projekte auf Institutsebene. Sie o…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Kreissparkasse Heidenheim'}",48.707135,10.19393,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieG1tQ2FCbEM4Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzA1NzA5NTkzIn0.uAzxWr1fGaY_Sm2hsEYDwv1qtcshm1wuo5wWqwPT49Q,,,,
https://www.adzuna.de/land/ad/5702634835?se=xmmCaBlC8RG60p_fUSdYlA&utm_medium=api&utm_source=a4bcf954&v=5C104610C6051AA125888BFE713752CAE432533D,0,2026-04-17T16:49:53Z,"{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",Wissenschaftsmanager/ -in zur Administration des Heilbronn Data Science Center (m/w/d) - CIT2026-14,"{'display_name': 'Böckingen, Heilbronn', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn', 'Böckingen'], '__CLASS__': 'Adzuna::API::Response::Location'}",5702634835,"School Office Heilbronn School of Computation, Information and Technology Technische Universität München Über uns Die Technische Universität München zählt zu den besten Universitäten Europas und ist eine der drei ersten Exzellenz-Universitäten Deutschlands. Spitzenleistungen in Forschung und Lehre, Interdisziplinarität und Talentförderung zeichnen sie aus. Dazu kommen starke Allianzen mit Unternehmen und mit wissenschaftlichen Einrichtungen auf der ganzen Welt. Auf Initiative der Dieter Schwarz…",Adzuna::API::Response::Job,"{'display_name': 'Technische Universität München', '__CLASS__': 'Adzuna::API::Response::Company'}",49.1416,9.22208,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieG1tQ2FCbEM4Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzAyNjM0ODM1In0.9J2-WNPkmxjqRr40Ir2XfU3gcTxQ9oA9i9PWsr-qHwI,full_time,,,
https://www.adzuna.de/land/ad/5711342291?se=xmmCaBlC8RG60p_fUSdYlA&utm_medium=api&utm_source=a4bcf954&v=E407656A885A54D49753AC6F80D72A386749271A,0,2026-04-27T04:29:03Z,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Associate Director in Data Science, Digital Health Analytics and Innovation (all genders) - Inklusiver Job   ","{'area': ['Deutschland', 'Hessen', 'Darmstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Darmstadt, Hessen'}",5711342291,"Work Your Magic with us! Ready to explore, break barriers, and discover more? We know you've got big plans - so do we! Our colleagues across the globe love innovating with science and technology to enrich people's lives with our solutions in Healthcare, Life Science, and Electronics. Together, we dream big and are passionate about caring for our rich mix of people, customers, patients, and planet. That's why we are always looking for curious minds that see themselves imagining the unimaginable …",Adzuna::API::Response::Job,"{'display_name': 'Merck', '__CLASS__': 'Adzuna::API::Response::Company'}",49.877672,8.656595,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieG1tQ2FCbEM4Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzExMzQyMjkxIn0.Tm054jV_KRVLYwKQrDvYI4dBWXDaT-0n0Xx4Aztj_ts,,,,
https://www.adzuna.de/land/ad/5549281267?se=xmmCaBlC8RG60p_fUSdYlA&utm_medium=api&utm_source=a4bcf954&v=FB2FAA437A914F823CBFC579A4F7936B525D271F,0,2025-12-20T00:28:36Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Duales Studium Wirtschaftsinformatik â Data Science (B.Sc.) (m/w/d),"{'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}",5549281267,"Duales Studium Wirtschaftsinformatik – Data Science (B.Sc.) (m/w/d) Einblicke in das Unternehmen Die ITSCare mit Sitz in Frankfurt a.M. und zentralem Unternehmensstandort in Stuttgart ist 100% Tochter von drei AOKs. Als Dienstleister sind wir mit ca. 700 qualifizierten Mitarbeitenden verantwortlich für die Verarbeitung und Speicherung der Sozialdaten von ca. 7,5 Millionen Versicherten. Als Spezialist für Netzwerke, Hardware, Software, Telekommunikation und Rechenzentrumsbetrieb stehen wir für L…",Adzuna::API::Response::Job,"{'display_name': 'ITSCare-IT-Services für den Gesundheitsmarkt GbR', '__CLASS__': 'Adzuna::API::Response::Company'}",48.776198,9.187224,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieG1tQ2FCbEM4Ukc2MHBfZlVTZFlsQSIsImkiOiI1NTQ5MjgxMjY3In0.ZOfAv3_kIO1ZnM_JU0WpWfozb1HcM-hCwY2lASDwKdM,,,,
