salary_is_predicted,category,latitude,location,id,longitude,redirect_url,adref,__CLASS__,description,company,title,created,contract_time,salary_max,contract_type,salary_min
0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",47.85762,"{'display_name': 'Engen, Konstanz (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Konstanz (Kreis)', 'Engen'], '__CLASS__': 'Adzuna::API::Response::Location'}",5470859749,8.77577,https://www.adzuna.de/land/ad/5470859749?se=VPqYlYfv8BG4cJ-BGkYPSg&utm_medium=api&utm_source=a4bcf954&v=5A4D52E96A6F17D9BF8715ED0E0942015E6B5053,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg1OTc0OSIsInMiOiJWUHFZbFlmdjhCRzRjSi1CR2tZUFNnIn0.VI1bOxMxyM26-kG9FmC9Dqh2B-nqZB5R-QBmXSGQkBU,Adzuna::API::Response::Job,"Das bieten wir: - Mitverantwortung im Tagessgeschäft und eigenverantwortliche Umsetzung von Studenten-Projekten - Work-Life-Balance dank flexiblem Arbeitszeitenmodell - Mitwirkung auf unseren Social-Media-Kanälen (Instagram, Facebook, TikTok, Youtube, ) - Kollegialer Umgang und offene Kommunikation mit Kollegen - Kaffeeecke, Tischtennis, Tischkicker, Lese-Ecke, Cafeteria, Terrasse, … wenn du mal eine Pause brauchst - Finanzielle Unterstützung beim Auslandspraktikum - betriebliche Zusatzkrankenv…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'allsafe GmbH & Co. KG'}",Duales Studium Bachelor of Science - Informatik / Wirtschaftsinformatik / Data Science & KI,2025-10-30T11:53:49Z,,,,
0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",47.999458,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Freiburg im Breisgau'], 'display_name': 'Freiburg im Breisgau, Baden-Württemberg'}",5565416257,7.816286,https://www.adzuna.de/land/ad/5565416257?se=VPqYlYfv8BG4cJ-BGkYPSg&utm_medium=api&utm_source=a4bcf954&v=1179C7D04B09F81AB58A9E7EAF416821053D242B,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2NTQxNjI1NyIsInMiOiJWUHFZbFlmdjhCRzRjSi1CR2tZUFNnIn0.VonhsssnR45qsLlwQN8qOuLv-rY4Gys5JHafolgIzoc,Adzuna::API::Response::Job,"Wir bilden aus und suchen begeisterte Daten-Enthusiast:innen! KI, Data Engineering, Cloud Computing oder Big Data sollen nicht länger nur theoretische Begriffe sein? Dann ist unser duales Studium mit dem Schwerpunkt Data Science und Künstliche Intelligenz die perfekte Gelegenheit, um deine Fähigkeiten zu entwickeln und in die vielschichtige Welt der Daten einzutauchen. Setze jetzt den Startschuss für deine Karriere ab September 2026 im Studiengang Data Science und Künstliche Intelligenz - Busin…","{'display_name': 'Haufe Group', '__CLASS__': 'Adzuna::API::Response::Company'}",Duales Studium 2026 - Data Science und KI B.Sc. (d/m/w) - Inklusiver Job   ,2026-01-02T23:53:31Z,,,,
0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",48.776198,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}",5549281267,9.187224,https://www.adzuna.de/land/ad/5549281267?se=VPqYlYfv8BG4cJ-BGkYPSg&utm_medium=api&utm_source=a4bcf954&v=FB2FAA437A914F823CBFC579A4F7936B525D271F,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVlBxWWxZZnY4Qkc0Y0otQkdrWVBTZyIsImkiOiI1NTQ5MjgxMjY3In0._1LdntnWCg38Xu2lILClBwh84TTqDhEg6BDm9GCzBb8,Adzuna::API::Response::Job,"Duales Studium Wirtschaftsinformatik – Data Science (B.Sc.) (m/w/d) Einblicke in das Unternehmen Die ITSCare mit Sitz in Frankfurt a.M. und zentralem Unternehmensstandort in Stuttgart ist 100% Tochter von drei AOKs. Als Dienstleister sind wir mit ca. 700 qualifizierten Mitarbeitenden verantwortlich für die Verarbeitung und Speicherung der Sozialdaten von ca. 7,5 Millionen Versicherten. Als Spezialist für Netzwerke, Hardware, Software, Telekommunikation und Rechenzentrumsbetrieb stehen wir für L…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ITSCare-IT-Services für den Gesundheitsmarkt GbR'}",Duales Studium Wirtschaftsinformatik â Data Science (B.Sc.) (m/w/d),2025-12-20T00:28:36Z,,,,
0,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",49.56892,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Erlangen-Höchstadt (Kreis)', 'Herzogenaurach'], 'display_name': 'Herzogenaurach, Erlangen-Höchstadt (Kreis)'}",5470852029,10.88109,https://www.adzuna.de/land/ad/5470852029?se=VPqYlYfv8BG4cJ-BGkYPSg&utm_medium=api&utm_source=a4bcf954&v=049687B55E47404638DF67BD2DEEC37DD80ADDDB,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVlBxWWxZZnY4Qkc0Y0otQkdrWVBTZyIsImkiOiI1NDcwODUyMDI5In0.ul2dpuXbo6BOt7LGRaj_1AmUOFlP9VmMmW2AYrM_5nI,Adzuna::API::Response::Job,"Du bist technikbegeistert und voller Ideen, mit denen Du die Welt bewegen willst? Dann ist eine Ausbildung oder ein duales Studium bei Schaeffler genau das Richtige für Dich. Ohne unsere Produkte könnten Autos nicht fahren, Maschinen nicht laufen und Flugzeuge nicht fliegen. Als führender Anbieter von Wälzlagern für sämtliche Industrien und wichtiger Partner im internationalen Automobilbau bietet Dir Schaeffler ein hervorragendes Umfeld für Deinen Start in die Berufswelt. Ausbildungsschwerpunkt…","{'display_name': 'Schaeffler Technologies AG & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Duales Studium (DHBW) - Data Science und künstliche Intelligenz (m/w/d) 2026,2025-10-30T11:52:09Z,,,,
0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",49.073517,"{'display_name': 'Karlsruhe (Kreis), Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)'], '__CLASS__': 'Adzuna::API::Response::Location'}",5470859335,8.589191,https://www.adzuna.de/land/ad/5470859335?se=VPqYlYfv8BG4cJ-BGkYPSg&utm_medium=api&utm_source=a4bcf954&v=4E596F1A29B4851731BEF0FB5986418F0963A0F6,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVlBxWWxZZnY4Qkc0Y0otQkdrWVBTZyIsImkiOiI1NDcwODU5MzM1In0.Rx3Xd_I9BL1T3RwpDXrrGhZddCYB7yCkunst72EHCus,Adzuna::API::Response::Job,"Die Softwareentwicklung ist einer der wichtigsten Bereiche bei Atruvia. Als Kompetenzzentrum für bankfachliche IT-Lösungen realisieren wir jedes Jahr über 200 Softwareprojekte, die unseren Kunden mehr Effizienz und Flexibilität im Kerngeschäft einbringen. Mit unseren smarten (analytischen) Lösungen erarbeiten wir gemeinsam mit unseren Kunden innovative Produkte - nach dem Motto “Wir machen das Leben leichter mit KI”. Aufgaben Du entwickelst maßgeschneiderte Data-Science und KI-Lösungen – vom Pr…","{'display_name': 'Atruvia AG', '__CLASS__': 'Adzuna::API::Response::Company'}","Duales Studium Data Science und Künstliche Intelligenz (m/w/d), Karlsruhe, 2026",2025-10-30T11:53:43Z,,,,
0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",49.99502,"{'display_name': 'Lohr am Main, Main-Spessart (Kreis)', 'area': ['Deutschland', 'Bayern', 'Main-Spessart (Kreis)', 'Lohr am Main'], '__CLASS__': 'Adzuna::API::Response::Location'}",5470868308,9.57169,https://www.adzuna.de/land/ad/5470868308?se=VPqYlYfv8BG4cJ-BGkYPSg&utm_medium=api&utm_source=a4bcf954&v=5539C15A8335199BC58820A45913659469F03B6C,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVlBxWWxZZnY4Qkc0Y0otQkdrWVBTZyIsImkiOiI1NDcwODY4MzA4In0.Fe66Y1Txd6g-XbPupAzSs-_pUae9pLHpeBljE2sHBsA,Adzuna::API::Response::Job,"Die Zukunft studieren Der Studiengang Data Science und Künstliche Intelligenz versetzt dich in die Lage, die digitale Transformation maßgeblich voranzutreiben und zukunftsweisend mitzugestalten. Die Ausrichtung auf die Anwendungsdomäne der Wirtschaft ermöglicht es dir, Anwendungs- und Umsetzungswissen zu erwerben. Vielfältige Wahlmöglichkeiten eröffnen dir unterschiedliche Berufsfelder wie Data Engineer, Data Analyst, Machine Learning Specialist oder Machine Learning Engineer. Während des Studi…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bosch Rexroth'}",Bachelor of Science Studiengang Data Science und Künstliche Intelligenz (w/m/div.),2025-10-30T11:55:32Z,,,,
0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",48.776198,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}",5470852358,9.187224,https://www.adzuna.de/land/ad/5470852358?se=VPqYlYfv8BG4cJ-BGkYPSg&utm_medium=api&utm_source=a4bcf954&v=D24521EC02282E38DE58826BF8769D2072D4E14A,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg1MjM1OCIsInMiOiJWUHFZbFlmdjhCRzRjSi1CR2tZUFNnIn0.BfnPeMObIrBt-fIJCi906wTLA_MPADJWCVPw-pOZ2Aw,Adzuna::API::Response::Job,"Eine Gruppe. Viele Möglichkeiten. Die ALH Gruppe zählt zu den bedeutenden Versicherungs- und Finanzdienst­leistungsunternehmen in Deutschland. Rund 3.000 Mitarbeiterinnen und Mitarbeiter bilden das Fundament für unseren Erfolg und sorgen täglich für erstklassigen Service, individuelle Beratung und die langfristige Zufriedenheit unserer Kunden. Deine Aufgaben: Innovative Technologien vorantreiben und betriebswirtschaftliche Zusammenhänge optimieren - als Absolvent (m/w/d) des Studiengangs Wirtsc…","{'display_name': 'Hallesche Krankenversicherung a. G.', '__CLASS__': 'Adzuna::API::Response::Company'}",Duales Studium (m/w/d) Wirtschaftsinformatik â Data Science (B.Sc.),2025-10-30T11:52:13Z,,,,
0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen'}",49.00018,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Durlach, Karlsruhe', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Durlach']}",5565805363,8.47624,https://www.adzuna.de/land/ad/5565805363?se=VPqYlYfv8BG4cJ-BGkYPSg&utm_medium=api&utm_source=a4bcf954&v=9CF55B4F48E465051BBEDC5A803CEC8401A2C144,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVlBxWWxZZnY4Qkc0Y0otQkdrWVBTZyIsImkiOiI1NTY1ODA1MzYzIn0.ss7Z_Hidbgz9oWA_laUsl3Mi1UxtVjVLz5ei11DFGSM,Adzuna::API::Response::Job,"Duales Studium Data Science und Künstliche Intelligenz B.Sc., Karlsruhe, 2026 Gestalte die Zukunft mit KI Starte dein Duales Studium im Bereich Data Science & Künstlicher Intelligenz ! Du möchtest mit smarten Lösungen die Welt der Banken-IT revolutionieren? Bei uns lernst du, wie du innovative Data-Science- und KI-Lösungen entwickelst, die unseren Kunden das Leben erleichtern. Gemeinsam gestalten wir die digitale Transformation nach dem Motto: Wir machen das Leben leichter mit KI. Dein Duales S…","{'display_name': 'Atruvia AG', '__CLASS__': 'Adzuna::API::Response::Company'}","Duales Studium Data Science und Künstliche Intelligenz B.Sc. (m/w/d), Karlsruhe, 2026",2026-01-03T08:20:44Z,,,,
0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",5509751538,,https://www.adzuna.de/land/ad/5509751538?se=VPqYlYfv8BG4cJ-BGkYPSg&utm_medium=api&utm_source=a4bcf954&v=9D87D15DF1E9180035D0E6ACB94E65153AD40DAB,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVlBxWWxZZnY4Qkc0Y0otQkdrWVBTZyIsImkiOiI1NTA5NzUxNTM4In0.AT42T98zwZgOwslkFrrMU-EzrpomXEt1X_7-SDStRwE,Adzuna::API::Response::Job,"Während des Dualen Studiums im Studiengang Data Science und Künstliche Intelligenz analysierst und interpretierst du große Datenmengen, um daraus wertvolles Wissen zu gewinnen. Du entwickelst intelligente, KI-basierte Anwendungen und optimierst damit Prozesse. Diese Kompetenzen machen dich zu einer gefragten Expertin oder einem gefragten Experten an der Schnittstelle von Technologie und Wirtschaft. Was du lernst Entwicklung von KI-Modellen und intelligenten Anwendungen (z.B. Machine Learning, N…","{'display_name': 'Viessmann Climate Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",Duales Studium Data Science und Künstliche Inteligenzen B.Sc. 2026 (m/w/d),2025-11-22T22:13:16Z,,,,
0,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",50.940164,"{'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location'}",5470851466,6.969972,https://www.adzuna.de/land/ad/5470851466?se=VPqYlYfv8BG4cJ-BGkYPSg&utm_medium=api&utm_source=a4bcf954&v=03C1AC8F69910A3C6B5E746F98C8C6A389E92378,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVlBxWWxZZnY4Qkc0Y0otQkdrWVBTZyIsImkiOiI1NDcwODUxNDY2In0.wWvMNdlbmyTMSTLHtXW0Ke9rB6NA0AZKHrl3GAYPM0A,Adzuna::API::Response::Job,"Deine Aufgaben und Studieninhalte im Schnell-Check: Deine Praxis im Innendienst: Während deiner Praxisphasen am Direktionsstandort Köln lernst du in verschiedenen Ausbildungsstationen die IT-Infrastruktur von Zurich kennen Ob Data-driven Marketing, Bank Analytics oder Dynamic Pricing – unterstützt von deinen Ausbilder:innen findest du bei uns dein Perfect Match In agilen Marketingprojekten arbeitest du gemeinsam mit anderen Azubis und dualen Studierenden kreativ zusammen und bringst z.B. unsere…","{'display_name': 'Zürich Beteiligungs AG', '__CLASS__': 'Adzuna::API::Response::Company'}",Duales Studium DHBW Mannheim Data Science & KI (praxisintegriert) (m/w/d) 2026,2025-10-30T11:52:00Z,,,,
0,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",49.073517,"{'display_name': 'Karlsruhe (Kreis), Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)'], '__CLASS__': 'Adzuna::API::Response::Location'}",5470842319,8.589191,https://www.adzuna.de/land/ad/5470842319?se=VPqYlYfv8BG4cJ-BGkYPSg&utm_medium=api&utm_source=a4bcf954&v=86F1817E0542F698F441FC7AD920B87F44BB1CE2,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg0MjMxOSIsInMiOiJWUHFZbFlmdjhCRzRjSi1CR2tZUFNnIn0.0NMnLf_Kl9yhiI9BRoXNhWQakvnL1FDvJVejwS5Q44Y,Adzuna::API::Response::Job,"Darauf kannst du dich freuen: Wechsel zwischen Theoriephasen an der DHBW Karlsruhe und Praxiseinsätzen bei uns im Unternehmen Mitarbeit in spannenden Projekten mit direktem Bezug zur Praxis Einblicke in verschiedene Unternehmensbereiche und interdisziplinäre Zusammenarbeit Moderne Arbeitsumgebung, offene Unternehmenskultur und individuelle Betreuung Sehr gute Entwicklungschancen nach deinem Studium Einführungsmonat/Vorpraktikum bereits vor dem 1.10. Rotationsplan mit Wunsch-Stationen (deine per…","{'display_name': 'BGV-Versicherung AG', '__CLASS__': 'Adzuna::API::Response::Company'}",Bachelor of Science (m/w/d) â Data Science und Künstliche Intelligenz 2026,2025-10-30T11:49:51Z,,,,
0,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",51.73446,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Paderborn (Kreis)', 'Paderborn', 'Kernstadt'], 'display_name': 'Kernstadt, Paderborn', '__CLASS__': 'Adzuna::API::Response::Location'}",5570650495,8.75098,https://www.adzuna.de/land/ad/5570650495?se=VPqYlYfv8BG4cJ-BGkYPSg&utm_medium=api&utm_source=a4bcf954&v=F7A95E9BAA8AAFBBB834B3F19BF74C72169ED03F,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVlBxWWxZZnY4Qkc0Y0otQkdrWVBTZyIsImkiOiI1NTcwNjUwNDk1In0.4jehCvkzqme4mG5_sUE3qL4AusgudLPX9AlDbv1yVEo,Adzuna::API::Response::Job,"Du willst die Energiewende zu deinem Job machen? Dann komm in unser Team und leiste mit uns jeden Tag einen echten Beitrag zum Klimaschutz! Und das nicht irgendwo, sondern direkt vor deiner Haustür. Wir sind nicht nur verlässlicher Betreiber von Verteilnetzen für Strom, Gas und Wasser, sondern auch Wegbegleiter von Menschen, Unternehmen und Kommunen auf dem Weg zur Klimaneutralität in unserer Region. Innovatives Denken und mittelständischer Pragmatismus gehen für unsere mehr als 1.000 Mitarbeit…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Westfalen Weser'}",Duales Studium Bachelor of Science Wirtschaftsinformatik - Künstliche Intelligenz & Data Science (m/w/d) 2026,2026-01-06T23:56:37Z,full_time,,,
0,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",50.08229,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Offenbach (Kreis)', 'Obertshausen'], 'display_name': 'Obertshausen, Offenbach (Kreis)'}",5577718712,8.86518,https://www.adzuna.de/land/ad/5577718712?se=VPqYlYfv8BG4cJ-BGkYPSg&utm_medium=api&utm_source=a4bcf954&v=9C715948EE4EC8DAEA34D75A5C2103026ED4A10E,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NzcxODcxMiIsInMiOiJWUHFZbFlmdjhCRzRjSi1CR2tZUFNnIn0.GQqhraFULvi2Yu7S_D2bhqR7dlVqkqjgSXBHGGMdE1c,Adzuna::API::Response::Job,"Wir sind MAINGAU – ein ambitioniertes Energie- und Techunternehmen mit klarem Fokus auf technologiegetriebene Lösungen für die Energiewelt von morgen. Mehr als 1.000.000 Kundenbeziehungen europaweit und ein Umsatz von 1,3 Milliarden Euro in 2024 machen uns zu einem der am schnellsten wachsenden Energieunternehmen Deutschlands. Neben dem Strom- und Gasvertrieb bieten wir vielfältige Produkte in den Bereichen E-Mobilität, Internet und Mobilfunk und betreiben einen Onlineshop. An unserem Standort …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MAINGAU Energie GmbH'}",Duales Studium Bachelor of Science (B.Sc.) Data Science und Künstliche Intelligenz (w/m/d),2026-01-10T12:31:25Z,full_time,,,
0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",49.78244,"{'display_name': 'Bornheim, Alzey-Worms (Kreis)', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Alzey-Worms (Kreis)', 'Bornheim'], '__CLASS__': 'Adzuna::API::Response::Location'}",5470866496,8.06043,https://www.adzuna.de/land/ad/5470866496?se=VPqYlYfv8BG4cJ-BGkYPSg&utm_medium=api&utm_source=a4bcf954&v=556543A7E73BEEAA02541455F325372446E9FE00,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVlBxWWxZZnY4Qkc0Y0otQkdrWVBTZyIsImkiOiI1NDcwODY2NDk2In0.mtcP529pAdVJnvkubLnRGLCGxJ4o1zQ5pL-uJd_8GrI,Adzuna::API::Response::Job,"Hast Du Deinen Weg schon gefunden? Für Deinen Weg bei uns bringst Du mit: 3 Jahre Zeit und allgemeine Hochschulreife oder Fachhochschulreife  Studierfähigkeitstest Hier baust Du Dein theoretisches Fundament: DHBW Karlsruhe Die Praxis lernst Du hier : HORNBACH Zentrale in Bornheim bei Landau i. d. Pfalz Startschuss für Deine Zukunft bei HORNBACH: 01.10.2026 Darauf kannst Du Dich freuen: Gehalt - logisch! 1. Jahr: 1.250 €, 2. Jahr: 1.500 €, 3. Jahr: 1.750 € Mehr – klar! Neben Deinem Gehalt sowie …","{'display_name': 'HORNBACH Baumarkt AG', '__CLASS__': 'Adzuna::API::Response::Company'}",Duales Studium - Bachelor of Science - Informatik - Data Science und KI (gn) für 2026 - ID 150988,2025-10-30T11:55:10Z,,,,
0,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",52.507706,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",5482245797,13.420806,https://www.adzuna.de/details/5482245797?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ4MjI0NTc5NyIsInMiOiJWUHFZbFlmdjhCRzRjSi1CR2tZUFNnIn0.o-MXvup3-Mp7DNC-Lc_dou97onPR3T3sZeOqVAar1vA,Adzuna::API::Response::Job,"Kuda is a money app for Africans on a mission to make financial services accessible, affordable and rewarding for every African on the planet. We’re a tribe of passionate and diverse people who dreamed of building an inclusive money app that Africans would love so it’s only right that we ended up with the name ‘Kuda’ which means ‘love’ in Shona, a language spoken in the southern part of Africa. We’re giving Africans around the world a better alternative to traditional finance by delivering mone…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Kuda Technologies Ltd'}",Data Science Manager,2025-11-05T15:20:21Z,full_time,,,
0,"{'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category'}",49.46381,"{'display_name': 'Doos, Nürnberg', 'area': ['Deutschland', 'Bayern', 'Nürnberg', 'Doos'], '__CLASS__': 'Adzuna::API::Response::Location'}",5565803092,11.01935,https://www.adzuna.de/land/ad/5565803092?se=VPqYlYfv8BG4cJ-BGkYPSg&utm_medium=api&utm_source=a4bcf954&v=4A1EE9938E1BAD486745E15AC68ECE14684B9EFD,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2NTgwMzA5MiIsInMiOiJWUHFZbFlmdjhCRzRjSi1CR2tZUFNnIn0.Vp3PHgEv40f05VEVgXgzWMyjoiakH3bkId2iZyT5N1g,Adzuna::API::Response::Job,"Das ist dein Arbeitsumfeld: Bei DATEV arbeitest du nicht nur in einem Team, sondern bist von Anfang an Teil einer Gemeinschaft, die rund 200 Auszubildende und dual Studierende umfasst. Du bist in verschiedene Aufgaben eingebunden, die sowohl herausfordernd als auch abwechslungsreich sind. Gemeinsam sorgen wir für exzellente Kundenberatung und langfristige Geschäftsbeziehungen. Du arbeitest in einem dynamischen und innovativen Umfeld, das neuen Ideen und Weiterentwicklungen stets offen gegenüber…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'DATEV eG'}","Duales Studium Bachelor of Science in Data Science und Künstlicher Intelligenz (m/w/d), ab 09/2026",2026-01-03T08:20:12Z,,,,
0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",52.507706,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}",4703047400,13.420806,https://www.adzuna.de/details/4703047400?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDcwMzA0NzQwMCIsInMiOiJWUHFZbFlmdjhCRzRjSi1CR2tZUFNnIn0.ZAzg2BwTU4sKStTdC-rghIAWE_NCtPLUNfpEbWzqmTY,Adzuna::API::Response::Job,"Über nerou Die Datenanalyse-Software von nerou unterstützt Betreiber von Kläranlagen bei täglichen Entscheidungen in der Anlagensteuerung. In Kläranlagen müssen komplexe Entscheidungen getroffen werden, um die Anlage auf sich täglich ändernde Einflüsse einzustellen. Alle relevanten Daten werden von Machine Learning Algorithmen analysiert und ausgewertet. Die gewonnen Erkenntnisse werden in Form von Entscheidungshilfen an den Kunden weitergeleitet. Dies reduziert nicht nur Kosten für die Betreib…","{'display_name': 'nerou GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Werkstudent:in Data Science,2024-05-22T08:24:33Z,,,,
0,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",52.53261,"{'display_name': 'Wedding, Berlin', 'area': ['Deutschland', 'Berlin', 'Wedding'], '__CLASS__': 'Adzuna::API::Response::Location'}",5534056142,13.3777,https://www.adzuna.de/details/5534056142?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUzNDA1NjE0MiIsInMiOiJWUHFZbFlmdjhCRzRjSi1CR2tZUFNnIn0.R6Wz3Ui5uHBQkmU76B5zNRt_sVwEgBo69NHVBxxo3Vw,Adzuna::API::Response::Job,"Über nerou Die Datenanalyse-Software von nerou unterstützt Betreiber von Kläranlagen bei täglichen Entscheidungen in der Anlagensteuerung. In Kläranlagen müssen komplexe Entscheidungen getroffen werden, um die Anlage auf sich täglich ändernde Einflüsse einzustellen. Alle relevanten Daten werden von Machine Learning Algorithmen analysiert und ausgewertet. Die gewonnen Erkenntnisse werden in Form von Entscheidungshilfen an den Kunden weitergeleitet. Dies reduziert nicht nur Kosten für die Betreib…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'nerou GmbH'}",Werkstudent:in Data Science,2025-12-08T23:53:26Z,part_time,450.0,contract,450.0
0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",5489202359,,https://www.adzuna.de/details/5489202359?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ4OTIwMjM1OSIsInMiOiJWUHFZbFlmdjhCRzRjSi1CR2tZUFNnIn0.zN4eEltymt6OqHFMD_CrdY__v39W0pCrz6s25zOTbtw,Adzuna::API::Response::Job,"WHAT MAKES US A GREAT PLACE TO WORKWe are proud to be consistently recognized as one of the worlds best places to work. We are currently the 1 ranked consulting firm on Glassdoors Best Places to Work list and have maintained a spot in the top four since the list began in 2009.Extraordinary teams are at the heart of our business strategybut they dont happen by chance. They require intentional focus on bringing together a broad set of backgrounds, cultures, experiences, perspectives, and skills i…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bain & Company'}",Senior Data Science,2025-11-10T11:50:05Z,,,,
