longitude,salary_is_predicted,location,company,title,id,latitude,adref,description,redirect_url,__CLASS__,created,category,contract_time,contract_type,salary_min,salary_max
9.01646,0,"{'display_name': 'Leonberg, Böblingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Leonberg'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,5518592264,48.80225,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxODU5MjI2NCIsInMiOiJVS0ZLR0liTzhCR2c1SXo0VWd5Z3h3In0.Gwk7YmZeFxWyPTMBy5hO4p5XjrpHujrJpE8vtTxFup4,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",https://www.adzuna.de/land/ad/5518592264?se=UKFKGIbO8BGg5Iz4Ugygxw&utm_medium=api&utm_source=a4bcf954&v=BC9AD589234092783DA025D310C6FACA8B4B77A4,Adzuna::API::Response::Job,2025-11-29T00:21:50Z,"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}",full_time,permanent,,
12.52402,0,"{'display_name': 'Görden, Brandenburg an der Havel', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Brandenburg an der Havel', 'Görden']}","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,5518592241,52.40672,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxODU5MjI0MSIsInMiOiJVS0ZLR0liTzhCR2c1SXo0VWd5Z3h3In0.vQTu0nGqkbuJwmgHxH3nWBlAF9NDI0ouSOrqrnphASY,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",https://www.adzuna.de/land/ad/5518592241?se=UKFKGIbO8BGg5Iz4Ugygxw&utm_medium=api&utm_source=a4bcf954&v=86CFFCD72ADE11606D156919B8A415AF154A3BAE,Adzuna::API::Response::Job,2025-11-29T00:21:50Z,"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}",full_time,permanent,,
9.16082,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Aschaffenburg (Kreis)', 'Aschaffenburg', 'Innenstadt'], 'display_name': 'Innenstadt, Aschaffenburg'}","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,5518592125,49.97406,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUtGS0dJYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NTE4NTkyMTI1In0.5HGYgbFFGFjtmnxIoL7JJEbrVfaqrvxmldV9tLD-vOA,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",https://www.adzuna.de/land/ad/5518592125?se=UKFKGIbO8BGg5Iz4Ugygxw&utm_medium=api&utm_source=a4bcf954&v=2B9C6476BAC9A68A74BE6F732079CEB194BDE20D,Adzuna::API::Response::Job,2025-11-29T00:21:50Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",full_time,permanent,,
7.62618,0,"{'display_name': 'Gevelndorf, Lüdenscheid', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Märkischer Kreis', 'Lüdenscheid', 'Gevelndorf'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,5518592094,51.23053,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUtGS0dJYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NTE4NTkyMDk0In0.xW63qB41buSgKjdi6IMXFuIACKlJzHL6fnnJuEMFBNE,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",https://www.adzuna.de/land/ad/5518592094?se=UKFKGIbO8BGg5Iz4Ugygxw&utm_medium=api&utm_source=a4bcf954&v=3577243ABB78962D4EDBD4E0573BAE41968496E0,Adzuna::API::Response::Job,2025-11-29T00:21:50Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",full_time,permanent,,
8.98736,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Tübingen (Kreis)', 'Hohenentringen'], 'display_name': 'Hohenentringen, Tübingen (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,5518592137,48.55317,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxODU5MjEzNyIsInMiOiJVS0ZLR0liTzhCR2c1SXo0VWd5Z3h3In0.U9Hpd_aQ3dTQmZedr9ATZQjEKeQ5oNSpL1iIvLbYWOc,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",https://www.adzuna.de/land/ad/5518592137?se=UKFKGIbO8BGg5Iz4Ugygxw&utm_medium=api&utm_source=a4bcf954&v=9BDBB05EB8364992D6C0D4F1D4B9B2BEC47AFBBA,Adzuna::API::Response::Job,2025-11-29T00:21:50Z,"{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",full_time,permanent,,
9.18071,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Stuttgart'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Proclinical Staffing'}",Head of Data Science Solutions (m/w/d).,5518865316,48.77713,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxODg2NTMxNiIsInMiOiJVS0ZLR0liTzhCR2c1SXo0VWd5Z3h3In0.4upqsf5G3ZsguLJMDNKeWZdBKs8pAy08fF9nt6MuOss,"Lead the future of biopharma innovation-drive data science solutions and digital twin strategies as Head of Data Science Solutions (m/w/d). Proclinical is seeking a Head of Data Science Solutions (m/w/d) to lead customer-facing data science initiatives and deliver advanced modeling and digital twin projects for biopharmaceutical clients. POSITION OVERVIEW: For one of our biopharma clients in Stuttgart, we are seeking a Head of Data Science Solutions (m/w/d). This is a 100% remote role, open to …",https://www.adzuna.de/land/ad/5518865316?se=UKFKGIbO8BGg5Iz4Ugygxw&utm_medium=api&utm_source=a4bcf954&v=1FDDDAB54B484CC4EFFD1744604C9D37A0A28BDE,Adzuna::API::Response::Job,2025-11-29T08:53:42Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
,0,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'acterience management partners GmbH & Co. KG'}",Senior Consultant (m/w/d) Data Science & AI,5495374987,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUtGS0dJYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NDk1Mzc0OTg3In0.LMa87nrZFNzXBhMdXz2TXVg3m8FFOITCSyBu-6CW5ck,"acterience ist eine eigentümergeführte Managementberatung mit großer Erfahrung in den Beratungsthemen Digitalisierung, agile Transformation und Projektmanagement. Wir beraten Unternehmen aus verschiedenen Branchen, unser Fokus liegt dabei auf den Bereichen Insurance, Automotive, Mobility, Energy und Public Sector. Für den Ausbau unserer Expertise in Data & AI suchen wir zum nächstmöglichen Zeitpunkt Unterstützung. Wir glauben, jeder kann mehr, als er denkt, wenn er will. Du bist technisch inter…",https://www.adzuna.de/land/ad/5495374987?se=UKFKGIbO8BGg5Iz4Ugygxw&utm_medium=api&utm_source=a4bcf954&v=07B4B7812BEED76501E3FB5C76D956243AE58BF4,Adzuna::API::Response::Job,2025-11-14T09:56:28Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
10.88109,0,"{'display_name': 'Herzogenaurach, Erlangen-Höchstadt (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Erlangen-Höchstadt (Kreis)', 'Herzogenaurach']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schaeffler Technologies AG & Co. KG'}",Duales Studium (DHBW) - Data Science und künstliche Intelligenz (m/w/d) 2026,5470852029,49.56892,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg1MjAyOSIsInMiOiJVS0ZLR0liTzhCR2c1SXo0VWd5Z3h3In0.HGbYfHoohaLQ3uDVhR9l4JHBgXfEVKcQCWH1T5ieB2g,"Du bist technikbegeistert und voller Ideen, mit denen Du die Welt bewegen willst? Dann ist eine Ausbildung oder ein duales Studium bei Schaeffler genau das Richtige für Dich. Ohne unsere Produkte könnten Autos nicht fahren, Maschinen nicht laufen und Flugzeuge nicht fliegen. Als führender Anbieter von Wälzlagern für sämtliche Industrien und wichtiger Partner im internationalen Automobilbau bietet Dir Schaeffler ein hervorragendes Umfeld für Deinen Start in die Berufswelt. Ausbildungsschwerpunkt…",https://www.adzuna.de/land/ad/5470852029?se=UKFKGIbO8BGg5Iz4Ugygxw&utm_medium=api&utm_source=a4bcf954&v=049687B55E47404638DF67BD2DEEC37DD80ADDDB,Adzuna::API::Response::Job,2025-10-30T11:52:09Z,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,,
8.589191,0,"{'display_name': 'Karlsruhe (Kreis), Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Atruvia AG'}","Duales Studium Data Science und Künstliche Intelligenz (m/w/d), Karlsruhe, 2026",5470859335,49.073517,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUtGS0dJYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NDcwODU5MzM1In0.7x1k3eyvTMtkwNXjWgbKYt4VSfvaCm5jk1h7g0D4gHc,"Die Softwareentwicklung ist einer der wichtigsten Bereiche bei Atruvia. Als Kompetenzzentrum für bankfachliche IT-Lösungen realisieren wir jedes Jahr über 200 Softwareprojekte, die unseren Kunden mehr Effizienz und Flexibilität im Kerngeschäft einbringen. Mit unseren smarten (analytischen) Lösungen erarbeiten wir gemeinsam mit unseren Kunden innovative Produkte - nach dem Motto “Wir machen das Leben leichter mit KI”. Aufgaben Du entwickelst maßgeschneiderte Data-Science und KI-Lösungen – vom Pr…",https://www.adzuna.de/land/ad/5470859335?se=UKFKGIbO8BGg5Iz4Ugygxw&utm_medium=api&utm_source=a4bcf954&v=4E596F1A29B4851731BEF0FB5986418F0963A0F6,Adzuna::API::Response::Job,2025-10-30T11:53:43Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
9.57169,0,"{'display_name': 'Lohr am Main, Main-Spessart (Kreis)', 'area': ['Deutschland', 'Bayern', 'Main-Spessart (Kreis)', 'Lohr am Main'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Bosch Rexroth', '__CLASS__': 'Adzuna::API::Response::Company'}",Bachelor of Science Studiengang Data Science und Künstliche Intelligenz (w/m/div.),5470868308,49.99502,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg2ODMwOCIsInMiOiJVS0ZLR0liTzhCR2c1SXo0VWd5Z3h3In0.DLwJqjr-ZnpJqHi0eBtZCeQ5wfUlt2LxlVoaY-v7pH0,"Die Zukunft studieren Der Studiengang Data Science und Künstliche Intelligenz versetzt dich in die Lage, die digitale Transformation maßgeblich voranzutreiben und zukunftsweisend mitzugestalten. Die Ausrichtung auf die Anwendungsdomäne der Wirtschaft ermöglicht es dir, Anwendungs- und Umsetzungswissen zu erwerben. Vielfältige Wahlmöglichkeiten eröffnen dir unterschiedliche Berufsfelder wie Data Engineer, Data Analyst, Machine Learning Specialist oder Machine Learning Engineer. Während des Studi…",https://www.adzuna.de/land/ad/5470868308?se=UKFKGIbO8BGg5Iz4Ugygxw&utm_medium=api&utm_source=a4bcf954&v=5539C15A8335199BC58820A45913659469F03B6C,Adzuna::API::Response::Job,2025-10-30T11:55:32Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",,,,
8.69774,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Rhein-Neckar-Kreis', 'Wiesloch'], 'display_name': 'Wiesloch, Rhein-Neckar-Kreis'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MLP Finanzberatung SE'}",Duales Studium - Bachelor of Science Data Science und KI (m/w/d),5470865571,49.29464,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg2NTU3MSIsInMiOiJVS0ZLR0liTzhCR2c1SXo0VWd5Z3h3In0.laZ2IuNsnTSfK7kV_nYmGibDOwl262WUnBqAQSgxlAU,"Starte deine berufliche Zukunft mit MLP - wir bieten dir eine vielseitige, abwechslungsreiche und praxisorientierte Ausbildung in einem modernen und dynamischen Arbeitsumfeld. Während deines dualen Studiums bist du hauptsächlich im Bereich ""Controlling"" und erwirbst tiefgreifende Kenntnisse in der Datenanalyse. Du hast die Gelegenheit, verschiedene Unternehmensbereiche zu durchlaufen, wodurch du wertvolle Einblicke in unsere Unternehmensstruktur und die vielfältigen Geschäftsprozesse erhältst, …",https://www.adzuna.de/land/ad/5470865571?se=UKFKGIbO8BGg5Iz4Ugygxw&utm_medium=api&utm_source=a4bcf954&v=6660B8040B8F5935DF6B6E12EA0ACA66EA267D4D,Adzuna::API::Response::Job,2025-10-30T11:54:58Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",,,,
12.17958,0,"{'display_name': 'Pfreimd, Schwandorf (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Schwandorf (Kreis)', 'Pfreimd']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Gerresheimer AG'}",Schulabsolvent für Duales Studium Bachelor of Science Künstliche Intelligenz & Data Science (m/w/d),5349251390,49.49349,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0OTI1MTM5MCIsInMiOiJVS0ZLR0liTzhCR2c1SXo0VWd5Z3h3In0.jBAflr7ZATe0Yyr8hwp-vxPVOtZNxJV_1-2kh14M4Vw,"Unternehmensbeschreibung Gerresheimer ist als innovativer System- und Lösungsanbieter der globale Partner für die Pharma-, Biotech- und Kosmetikbranche. Die Gruppe bietet ein umfassendes Portfolio an Drug-Containment-Lösungen inklusive Verschlüsse und Zubehör, sowie Drug-Delivery-Systemen, Medizinprodukten und Lösungen für die Gesundheitsbranche an. Das Leistungsspektrum umfasst unter anderem digitale Lösungen für die Therapiebegleitung, Medikamentenpumpen, Spritzen, Pens, Autoinjektoren und In…",https://www.adzuna.de/land/ad/5349251390?se=UKFKGIbO8BGg5Iz4Ugygxw&utm_medium=api&utm_source=a4bcf954&v=3455B97F5CF9DA23B2A4225B96419C3FCB27D5A1,Adzuna::API::Response::Job,2025-08-12T20:35:34Z,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
8.47624,0,"{'display_name': 'Durlach, Karlsruhe', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Durlach'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Atruvia AG', '__CLASS__': 'Adzuna::API::Response::Company'}","Duales Studium Data Science und Künstliche Intelligenz B.Sc. (m/w/d), Karlsruhe, 2026",5493333991,49.00018,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUtGS0dJYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NDkzMzMzOTkxIn0.Inkxo45dImARygCAoEEdoHdIuuhbmpNh8dhQYlAgGX4,"Duales Studium Data Science und Künstliche Intelligenz B.Sc., Karlsruhe, 2026 Gestalte die Zukunft mit KI Starte dein Duales Studium im Bereich Data Science & Künstlicher Intelligenz ! Du möchtest mit smarten Lösungen die Welt der Banken-IT revolutionieren? Bei uns lernst du, wie du innovative Data-Science- und KI-Lösungen entwickelst, die unseren Kunden das Leben erleichtern. Gemeinsam gestalten wir die digitale Transformation nach dem Motto: Wir machen das Leben leichter mit KI. Dein Duales S…",https://www.adzuna.de/land/ad/5493333991?se=UKFKGIbO8BGg5Iz4Ugygxw&utm_medium=api&utm_source=a4bcf954&v=7AB6241DA5CA5630973BC40401072DDF462E3349,Adzuna::API::Response::Job,2025-11-13T12:22:31Z,"{'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs'}",,,,
8.589191,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Karlsruhe (Kreis), Baden-Württemberg'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BGV-Versicherung AG'}",Bachelor of Science (m/w/d) â Data Science und Künstliche Intelligenz 2026,5470842319,49.073517,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUtGS0dJYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NDcwODQyMzE5In0.IyCz_MBnQW4WbTISFswvPcJBiascCByqwEBAiaPPysA,"Darauf kannst du dich freuen: Wechsel zwischen Theoriephasen an der DHBW Karlsruhe und Praxiseinsätzen bei uns im Unternehmen Mitarbeit in spannenden Projekten mit direktem Bezug zur Praxis Einblicke in verschiedene Unternehmensbereiche und interdisziplinäre Zusammenarbeit Moderne Arbeitsumgebung, offene Unternehmenskultur und individuelle Betreuung Sehr gute Entwicklungschancen nach deinem Studium Einführungsmonat/Vorpraktikum bereits vor dem 1.10. Rotationsplan mit Wunsch-Stationen (deine per…",https://www.adzuna.de/land/ad/5470842319?se=UKFKGIbO8BGg5Iz4Ugygxw&utm_medium=api&utm_source=a4bcf954&v=86F1817E0542F698F441FC7AD920B87F44BB1CE2,Adzuna::API::Response::Job,2025-10-30T11:49:51Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
8.786477,0,"{'display_name': 'Bremen, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bremen']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'TKMS ATLAS ELEKTRONIK GmbH'}",Masterarbeit: Training von KI Agenten in maritimer Simulationsumgebungen (m/w/d),5512424850,53.10403,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUtGS0dJYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NTEyNDI0ODUwIn0.APN-8AeqOegANg3FLoBmTziCDjVPLqnL9LwJTflzn4M,"TKMS ATLAS ELEKTRONIK ist ein Unternehmen der TKMS Gruppe. Seit Jahrzehnten unterstützen wir Marinen auf der ganzen Welt dabei, die Meere sicherer zu machen. Unseren Kunden bieten wir umfassende Lösungen in Sensorik und Elektronik. Vom Sonar über unbemannte Fahrzeuge und Minenabwehrsystemen bis hin zu Kommunikationsanlagen. Alles aus einer Hand. Bereit mit den Besten zu arbeiten? Werde Teil unseres Teams aus mehr als 8.500 Kolleginnen und Kollegen bei TKMS. Als wachsendes Marineunternehmen biet…",https://www.adzuna.de/land/ad/5512424850?se=UKFKGIbO8BGg5Iz4Ugygxw&utm_medium=api&utm_source=a4bcf954&v=7EB4FF53D3B97E96B2B03F6B5BEC7C192A9A3228,Adzuna::API::Response::Job,2025-11-25T13:02:40Z,"{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",,,,
8.722312,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Paderborn (Kreis)'], 'display_name': 'Paderborn (Kreis), Nordrhein-Westfalen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Westfalen Weser Netz GmbH'}",Duales Studium Bachelor of Science Wirtschaftsinformatik - KI & Data Science (m/w/d) 2026,5485115311,51.689652,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUtGS0dJYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NDg1MTE1MzExIn0.C3iQgB_JrRj7vewcduumSLDN_xQZnxrAh_Tc9ey4FwA,Deine Aufga ben Als Bachelor of Science Wirtschaftsinformatik - Künstliche Intelligenz & Data Science (m/w/d) lernst du bei uns verschiedene Themengebiete kennen: Du analysierst Unternehmensdaten zielsicher und bereitest diese auf. Du sorgst für Datentransparenz im Unternehmen. Du arbeitest in Business Intelligence Projekten. Du setzt unsere Datenstrategie im Team um. Ausbildungsort: Paderborn Ausbildungsdauer: 6 Semester Partnerhochschule: Fachhochschule der Wirtschaft Fürstenallee 5 33102 Pad…,https://www.adzuna.de/land/ad/5485115311?se=UKFKGIbO8BGg5Iz4Ugygxw&utm_medium=api&utm_source=a4bcf954&v=46BF407F432071FE2770593A850E20E8E265B654,Adzuna::API::Response::Job,2025-11-07T12:14:17Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
8.06043,0,"{'display_name': 'Bornheim, Alzey-Worms (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Alzey-Worms (Kreis)', 'Bornheim']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'HORNBACH Baumarkt AG'}",Duales Studium - Bachelor of Science - Informatik - Data Science und KI (gn) für 2026 - ID 150988,5470866496,49.78244,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg2NjQ5NiIsInMiOiJVS0ZLR0liTzhCR2c1SXo0VWd5Z3h3In0.lmwIni4nferIGtJpuf5C2yQdBpKsoDXyBqTzlrW4H0o,"Hast Du Deinen Weg schon gefunden? Für Deinen Weg bei uns bringst Du mit: 3 Jahre Zeit und allgemeine Hochschulreife oder Fachhochschulreife  Studierfähigkeitstest Hier baust Du Dein theoretisches Fundament: DHBW Karlsruhe Die Praxis lernst Du hier : HORNBACH Zentrale in Bornheim bei Landau i. d. Pfalz Startschuss für Deine Zukunft bei HORNBACH: 01.10.2026 Darauf kannst Du Dich freuen: Gehalt - logisch! 1. Jahr: 1.250 €, 2. Jahr: 1.500 €, 3. Jahr: 1.750 € Mehr – klar! Neben Deinem Gehalt sowie …",https://www.adzuna.de/land/ad/5470866496?se=UKFKGIbO8BGg5Iz4Ugygxw&utm_medium=api&utm_source=a4bcf954&v=556543A7E73BEEAA02541455F325372446E9FE00,Adzuna::API::Response::Job,2025-10-30T11:55:10Z,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",,,,
13.420806,0,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Kuda Technologies Ltd'}",Data Science Manager,5482245797,52.507706,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUtGS0dJYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NDgyMjQ1Nzk3In0.ID10sUgO4v01tjfytOJvrAbe8NEI6I4JiDgS8MJjWaI,"Kuda is a money app for Africans on a mission to make financial services accessible, affordable and rewarding for every African on the planet. We’re a tribe of passionate and diverse people who dreamed of building an inclusive money app that Africans would love so it’s only right that we ended up with the name ‘Kuda’ which means ‘love’ in Shona, a language spoken in the southern part of Africa. We’re giving Africans around the world a better alternative to traditional finance by delivering mone…",https://www.adzuna.de/details/5482245797?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-05T15:20:21Z,"{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",full_time,,,
