created,longitude,salary_is_predicted,location,__CLASS__,redirect_url,category,latitude,title,company,id,description,adref,contract_time,salary_max,salary_min,contract_type
2025-08-01T07:44:09Z,11.555737,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5331424135?se=nrTYJgRx8BG9YpNntck8qg&utm_medium=api&utm_source=a4bcf954&v=1435EC4903574988CA56554B3F6029CAC992CFE3,"{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",48.137418,"Consultant im Bereich Data Science/Analytics & AI (all genders) - Consulting, Business Analysis, Datenbankentwicklung/BI, Ingenieur","{'display_name': 'verovis', '__CLASS__': 'Adzuna::API::Response::Company'}",5331424135,"Die Zukunft im Fokus. Nimm Deine Zukunft in die Hand. Jobs werden häufig an verschiedenen Standorten mehrfach besetzt und Du kannst flexibel jeden Monat beginnen. Deine Aufgaben Als Consultant*in im Bereich Data Science/Analytics & AI analysierst du Geschäftsprozesse und erarbeitest datengetriebene Lösungsansätze für unsere Kunden. Du übernimmst Projektverantwortung, bist kommunikativ stark und hast ein gutes Gespür für Menschen. Als Consultant*in sind Big Data, AI und Machine-Learning-Pipeline…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibnJUWUpnUng4Qkc5WXBObnRjazhxZyIsImkiOiI1MzMxNDI0MTM1In0.o14oq8uFJZPgdbpXQtn6f2SRzb7pGK-hq_1pa3RfeIU,,,,
2025-07-18T22:10:41Z,9.987297,0,"{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5310305700?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",53.557429,Data Science Lead (Programmatic Data Science) (f/m/d),"{'display_name': 'applike group', '__CLASS__': 'Adzuna::API::Response::Company'}",5310305700,"adjoe is a leading mobile ad platform developing cutting-edge advertising and monetization solutions that take its app partners’ business to the next level. Part of the applike group ecosystem, adjoe is home to an advanced tech stack , powerful financial backing from Bertelsmann, and a highly motivated workforce to be reckoned with. Meet Your Team: Programamtic Data Science Did you know that in-app ads are sold in a real-time auction before they get rendered in thousands of mobile apps? Dozens …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibnJUWUpnUng4Qkc5WXBObnRjazhxZyIsImkiOiI1MzEwMzA1NzAwIn0.thGdFO-lxXpiLRpJqjbUtyF58LOSUKPR9y5AtyuNAvk,full_time,,,
2025-07-11T18:09:32Z,8.64276,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Rhein-Neckar-Kreis', 'Walldorf'], 'display_name': 'Walldorf, Rhein-Neckar-Kreis'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5297829747?se=nrTYJgRx8BG9YpNntck8qg&utm_medium=api&utm_source=a4bcf954&v=F90A65F14C8C10A042124CE66254FAA23871B57C,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",49.30315,Lead Backend Developer (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'hsag Heidelberger Services AG'}",5297829747,"Auch wenn in unserem Namen Heidelberg auftaucht, wir – die hsag – sind bundesweit mit über 600 Mitarbeitenden an verschiedenen Standorten (Münster, Gera, Chemnitz, Essen, Heidelberg, Halle, Magdeburg und Walldorf) vertreten. Als Dienstleister für Energieversorgungsunternehmen unterstützen wir unsere Kunden, die Energiewende sowie die Digitalisierung voranzutreiben. Wir suchen zum nächstmöglichen Zeitpunkt einen Lead Backend Developer (w⁠/⁠m⁠/⁠d) in der Energiewirtschaft an unserem Standort in W…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI5NzgyOTc0NyIsInMiOiJuclRZSmdSeDhCRzlZcE5udGNrOHFnIn0.kNEIrwI_tuI52EHdWgTCh_AXVFZO8k84CrPJtetFLZ8,,,,
2025-07-26T07:26:00Z,9.987297,0,"{'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg']}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5322817214?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",53.557429,Data Science Vice President,"{'display_name': 'Impala Search', '__CLASS__': 'Adzuna::API::Response::Company'}",5322817214,"VP of Data Science – Redefining Mobile Ad Personalisation at Scale We’re hiring a VP of Data Science to take ownership of a cutting-edge, high-traffic AI-driven advertising platform that’s reshaping the future of mobile monetisation. This is your chance to build and scale deep learning models that process billions of requests daily; driving smarter targeting, better user experiences, and measurable growth for apps used by millions worldwide. Alongside this, you'll be responsible for building tw…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibnJUWUpnUng4Qkc5WXBObnRjazhxZyIsImkiOiI1MzIyODE3MjE0In0.rpUtWzyquOx0-D4Vlo8a-2be6DyAiW1fzB8ipATPjrg,,,,
2025-07-28T02:51:09Z,6.86811,0,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hürth, Rhein-Erft-Kreis'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5324839870?utm_medium=api&utm_source=a4bcf954,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",50.87096,Initiativbewerbung Data Science /BI,"{'display_name': 'SKOPOS GROUP', '__CLASS__': 'Adzuna::API::Response::Company'}",5324839870,"Das sind wir Daten sind für uns nicht gleich Daten. Du teilst unsere Mission ""Mehr aus Daten rausholen""? Dann bist Du als Newbie oder erfahrenes Data Science Talent bei uns mehr als willkommen! Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 120 Mitarbeitende. Begleite unser Wachstum u…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibnJUWUpnUng4Qkc5WXBObnRjazhxZyIsImkiOiI1MzI0ODM5ODcwIn0.rtptpIRn1N7jCO0PBcFPtQ2ZFHaJP8ENeS9JFXP5uK0,full_time,,,
2025-05-09T20:37:52Z,,0,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5191089945?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,Praktikum Data Science in Neckarsulm,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung'}",5191089945,"Einleitung Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem d…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE5MTA4OTk0NSIsInMiOiJuclRZSmdSeDhCRzlZcE5udGNrOHFnIn0.TxdISLCYn2PWz52sfiFzly27AukkOqJAeUsFYXkei44,full_time,,,
2024-12-10T19:18:43Z,8.45882,0,"{'display_name': 'Hagsfeld, Karlsruhe', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/4970710246?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",49.03084,Praktikum: Data Science und KI,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'prenode GmbH'}",4970710246,"Deine Aufgaben Sammle wertvolle praktische Erfahrungen in der Anwendung von KI, indem du an spannenden Forschungs- und Kundenprojekten mitwirkst. Nimm an unseren Workshops mit namhaften Kunden teil und unterstütze dabei, kundenspezifische Anforderungen zu identifizieren und Lösungen zu entwickeln. Leite durch fortgeschrittene Analysen und Visualisierungen Erkenntnisse aus Daten ab. Unterstütze bei der Erprobung und Auswahl geeigneter Machine Learning Verfahren. Helfe bei der Implementierung von…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibnJUWUpnUng4Qkc5WXBObnRjazhxZyIsImkiOiI0OTcwNzEwMjQ2In0.E50-q7GxM1cPljkHibhcd4cgn7SSWfDKfSlM8HqtfuI,part_time,,,
2025-03-13T10:46:40Z,6.86811,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth'], 'display_name': 'Hürth, Rhein-Erft-Kreis'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5090920846?utm_medium=api&utm_source=a4bcf954,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",50.87096,Trainee Data Science in der Unternehmensberatung,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'niologic'}",5090920846,START YOUR CAREER WITH OUR CONSULTING ACTIVITIES IN MACHINE LEARNING! - Bei Niologic bauen wir das führende Beratungsunternehmen für Product Engineering für KI und Location Intelligence in Deutschland auf. Durch die Kombination der Megatrends KI und Location Intelligence wollen wir für unsere Kunden die neuesten Trends in Produktion bringen und ihr tägliches Leben positiv verändern. Entgegen aktueller Branchentrends und mit dem Vertrauen führender Marken im Rücken wollen wir von einem außergewö…,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibnJUWUpnUng4Qkc5WXBObnRjazhxZyIsImkiOiI1MDkwOTIwODQ2In0.JfvyglDJymAXqsnHPkwDQuXdMrAiGWKecW-dwRV_6xw,,,,
2025-07-29T19:25:41Z,6.78055,0,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Bilk'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bilk, Düsseldorf'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5326812249?utm_medium=api&utm_source=a4bcf954,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",51.20259,Consultant KI & Data Science,"{'display_name': 'VISUS Advisory GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5326812249,"VISUS Advisory verbindet tiefes Prozessverständnis mit technischer Exzellenz. Unsere Berater begleiten Kunden von der strategischen Ausrichtung über die technische Konzeption bis hin zur Umsetzung eigener Softwarelösungen oder der effizienten Nutzung bestehender Tools wie z. B. Power Automate. Wir zählen zu den Besten unseres Fachs und suchen vielseitige Talente, die den gesamten Prozess beherrschen. Bereit für diese Herausforderung? Dann starte deine Karriere bei uns. Aufgaben Strategische Ber…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMyNjgxMjI0OSIsInMiOiJuclRZSmdSeDhCRzlZcE5udGNrOHFnIn0.L85a4jNGRTYPnY6mcGVrbTVENQyncnp8l8c-NvpRJZc,,70000.0,55000.0,
2025-08-04T04:49:57Z,9.987297,0,"{'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg']}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5336755803?utm_medium=api&utm_source=a4bcf954,"{'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs'}",53.557429,Werkstudent/in Data Science Strategieberatung,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Richard Consulting GmbH'}",5336755803,"Einleitung Richard Consulting ist eine internationale Strategieberatung mit Boutique-Charakter. Zu unseren Klienten zählen Unternehmen aus den Bereichen Medien, Logistik, Industrie und Private Equity. Wir unterstützen sie in vielen Fällen bereits seit mehr als zehn Jahren konstant, ganzheitlich und wertschaffend in Strategiefragen auf Top-Management-Ebene sowie bei Mergers & Acquisitions. Wir sind kleiner als die großen Beratungen – das macht uns persönlicher und adaptiver. Wir haben flache Hie…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibnJUWUpnUng4Qkc5WXBObnRjazhxZyIsImkiOiI1MzM2NzU1ODAzIn0.Tx9-TF1ebnp9MTvusQHO7YyUeE02Eg2Lk8c9PU495a8,,,,
2025-07-24T00:55:20Z,13.420806,0,"{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5319197153?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",52.507706,"Director, Data Science - Deep Learning","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Delivery Hero'}",5319197153,"Job Description We are seeking a Director of Data Science, Deep Learning to lead our deep learning team within the AdTech space, specifically within the Vendor Data team, to shape the future of AI-driven ads and deals at Delivery Hero. In this pivotal role, you will jointly architect state-of-the-art deep learning models, influence AI strategy, and develop cutting-edge methodologies to significantly enhance the success of thousands of vendors - restaurants, shops, and local businesses - across …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibnJUWUpnUng4Qkc5WXBObnRjazhxZyIsImkiOiI1MzE5MTk3MTUzIn0.G71ctYkwpHHSAg1yrqevnTe_tF2SVIS1Uo9pp-nRgqs,,,,
2025-07-31T18:52:43Z,13.420806,0,"{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5329926445?se=nrTYJgRx8BG9YpNntck8qg&utm_medium=api&utm_source=a4bcf954&v=5C1F53AF76C7BCBDFA84645701E00273834BBD96,"{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",52.507706,Produktmanager | Produktbetreuer (m/w/d) – Data Analytics / Firmenkunden,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Sparkassen Rating und Risikosysteme GmbH'}",5329926445,"Die Sparkassen Rating und Risikosysteme (SR) ist der zentrale Dienstleister für Verfahren des Risiko­manage­ments in der Sparkassen-Finanzgruppe. Wir unterstützen die Institute mit Standardlösungen in den Bereichen der Risiko­messung und -steuerung, der regulatorischen Banksteuerung sowie im Vertrieb mit Data-Analytics-Lösungen. Gemeinsam mit unseren Partnern bieten wir den Instituten, von der Konzeption der Verfahren, über deren Weiterentwicklung, IT-Umsetzung und Umsetzungsunterstützung, zent…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibnJUWUpnUng4Qkc5WXBObnRjazhxZyIsImkiOiI1MzI5OTI2NDQ1In0.IwyeHfMkbEka7iPt_81YBGHE6pGwRRbX25o6qiPGS_4,,,,
2025-07-15T13:15:54Z,8.696891,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heidelberg'], 'display_name': 'Heidelberg, Baden-Württemberg'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5303441155?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",49.403755,Doctoral Researchers: Data Science & Health,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Deutsches Krebsforschungszentrum '}",5303441155,"«Research for a life without cancer"" is our mission at the German Cancer Research Center. We investigate how cancer develops, identify cancer risk factors and look for new cancer prevention strategies. We develop new methods with which tumors can be diagnosed more precisely and cancer patients can be treated more successfully. Every contribution counts - whether in research, administration or infrastructure. This is what makes our daily work so meaningful and exciting. Do you want to bring arti…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibnJUWUpnUng4Qkc5WXBObnRjazhxZyIsImkiOiI1MzAzNDQxMTU1In0.rzCNJg3vdIuQ23LBeb2DhdNGvF6XRxNg3A-lEunMKak,full_time,,,
2025-07-22T02:48:46Z,11.59129,0,"{'display_name': 'Au-Haidhausen, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Au-Haidhausen'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5315864301?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",48.13258,Werkstudent*in Data Science (all genders),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Finanztip Verbraucherinformation GmbH'}",5315864301,"Werde Teil unserer Mission bei Finanztip Du hast Lust auf Daten, die wirklich was bewegen? Dann unterstütze uns als Werkstudent*in im Bereich Data Science dabei, Nutzerverhalten zu analysieren, personalisierte Empfehlungen zu entwickeln und smarte Datenmodelle für unsere App aufzubauen. Das sind wir Finanztip ist kein gewöhnliches Unternehmen. Als Teil der gemeinnützigen Finanztip Stiftung haben wir eine klare Mission: Finanzen einfach machen. Dabei sind wir nicht nur Deutschlands führender Gel…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibnJUWUpnUng4Qkc5WXBObnRjazhxZyIsImkiOiI1MzE1ODY0MzAxIn0.1uOdSbmGrTRiJWTs5l9hlZ_moKOaAaOvqKmKeqsfnO0,part_time,,,
2025-06-22T15:12:13Z,13.420806,0,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5262898449?utm_medium=api&utm_source=a4bcf954,"{'label': 'Stellen aus Logistik & Lagerhaltung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'logistics-warehouse-jobs'}",52.507706,Director of Data Science Berlin,"{'display_name': 'Vestiaire Collective', '__CLASS__': 'Adzuna::API::Response::Company'}",5262898449,"Vestiaire Collective is the leading global online marketplace for desirable pre-loved fashion. Our mission is to transform the fashion industry for a more sustainable future by empowering our community to promote the circular fashion movement. Vestiaire was founded in 2009 and is headquartered in Paris with offices in London, Berlin, New York, Singapore, Ho Chi Minh and Hong Kong and warehouses in Tourcoing (France), Crawley (UK), Hong Kong and New York. We currently have a diverse global team …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibnJUWUpnUng4Qkc5WXBObnRjazhxZyIsImkiOiI1MjYyODk4NDQ5In0.FfWGsE3dOWTQAqehLwkcD3m0lYHPbQEXAhalCot-khc,full_time,,,
2025-07-11T00:16:03Z,8.99718,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Tübingen (Kreis)', 'Tübingen', 'Bühl'], 'display_name': 'Bühl, Tübingen'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5296891986?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",48.48337,Praktikum Data Science & Business Analytics im Controlling,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bosch Group'}",5296891986,"Stellenbeschreibung Du siehst in Daten nicht nur Zahlen, sondern das Potenzial, Geschäftsprozesse zu revolutionieren und strategische Entscheidungen zu untermauern? Dann nutze die Chance, als Praktikant:in im Bereich Data Science & Business Analytics unser Controlling aktiv mitzugestalten. Hier bringst du deine analytischen Fähigkeiten ein, um mit innovativen Ansätzen und modernsten Technologien echte Wirkung zu erzielen. Du treibst die Weiterentwicklung von Predictive Analytics im Controlling …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI5Njg5MTk4NiIsInMiOiJuclRZSmdSeDhCRzlZcE5udGNrOHFnIn0.IEhVHAHvS12pX_ZNHPmLIgR5pN9utHDAZMzcUwt2Y5g,,,,
2025-07-30T18:48:39Z,10.10558,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen'], 'display_name': 'Oberkochen, Ostalbkreis'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5328439303?se=nrTYJgRx8BG9YpNntck8qg&utm_medium=api&utm_source=a4bcf954&v=3880B48B78FD6314420B1ADF5F3C482AA79DB3D0,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",48.78408,Lead Softwarearchitektin für Lithographie Systeme (m/w/x) – auch in Teilzeit möglich,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZEISS'}",5328439303,"Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu deﬁnieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen das Tempo vorzugeben und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierender Menschen. Die Mitarbeitenden von ZEISS arbeiten in einem offenen und modernen Umfeld mit zahlreichen Entwicklungs- und Weiterbildungsmöglichkeiten. Unsere Kul…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibnJUWUpnUng4Qkc5WXBObnRjazhxZyIsImkiOiI1MzI4NDM5MzAzIn0.OzARPPn--_kpBEa4NrlJXpVer8I04hmEkI9lcAthhWE,,,,
2025-07-31T18:53:05Z,11.65112,0,"{'display_name': 'Garching bei München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'Garching bei München']}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5329927807?se=nrTYJgRx8BG9YpNntck8qg&utm_medium=api&utm_source=a4bcf954&v=B23EF7E3B99AD06D1F2DEDEC9B43DF4E17D87770,"{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",48.24883,Senior Consultant Data Strategy and Governance (w/m/d),"{'display_name': 'PROCON IT GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5329927807,"Die PROCON IT ist IT-Dienstleister für die Bereiche Business Consulting, Data Intelligence, Digital Solutions und SAP Analytics. Seit 1998 bietet das Unternehmen ganz­heitliche Beratung und entwickelt inno­vative Lösungen. Als Teil der CONET-Gruppe arbeitet die PROCON IT mit großen Konzernen, dem Mittel­stand und öffentlichen Organisationen zusammen. Aufgaben strategische Beratung unserer Kunden in den Bereichen Data Strategy, Data Governance und Data Management Entwicklung und Umsetzung von Da…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMyOTkyNzgwNyIsInMiOiJuclRZSmdSeDhCRzlZcE5udGNrOHFnIn0.bHYsWJHhuht_Qjn1HxanVj_Rv_x3Y-VSWYTRi20y4b8,,,,
2025-02-28T14:07:24Z,9.77223,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover', 'Bult'], 'display_name': 'Bult, Hannover'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5067020798?utm_medium=api&utm_source=a4bcf954,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",52.36489,Data Science Specialist (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IT-P GmbH'}",5067020798,Wir bieten dir Mobiles Arbeiten Flexible Arbeitszeiten und individuelle Arbeitszeit-Modelle Gestaltungsfreiraum und Platz für eigene Ideen Geförderte Weiterbildungen Ein starkes Miteinander und eine familienorientierte Kultur …und vieles mehr Das macht deine Arbeit bei uns spannend Analyse und Erkennen von Kundenbedürfnissen sowie Erarbeitung neuer Konzepte zur Wertschöpfung aus den Daten unserer Kunden unter Berücksichtigung der Governance Du bist das Bindeglied zwischen den Fachleuten (Busine…,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibnJUWUpnUng4Qkc5WXBObnRjazhxZyIsImkiOiI1MDY3MDIwNzk4In0.XUQ2efzhufk9Mg2nTp8pokezkeUtHq3UP3AhqNSiAZU,part_time,,,
2023-10-05T13:37:27Z,9.99333,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'HafenCity'], 'display_name': 'HafenCity, Hamburg'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/4352591932?utm_medium=api&utm_source=a4bcf954,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",53.54167,Praktikum: Data Science (w/m/d),"{'display_name': 'Highberg DACH', '__CLASS__': 'Adzuna::API::Response::Company'}",4352591932,"Deine Aufgaben Praktikum bei HIGHBERG in Hamburg: Bei uns heißt es im Praktikum nicht Kaffeekochen, sondern echte Kundenprojekte von Beginn an, gepaart mit Verantwortung und steiler Lernkurve. Neben einem intensiven Einblick in die Medienbranche erwartet Dich aktive Mitarbeit. Unser Umgang im Team lässt Raum für Deine persönliche Entwicklung. Gerne übernehmen wir Dich nach guter Arbeit auch nach dem Praktikum als Data Scientist und bieten Dir weitere spannende Aufgaben und Aufstiegschancen. Zu …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDM1MjU5MTkzMiIsInMiOiJuclRZSmdSeDhCRzlZcE5udGNrOHFnIn0.M5CX0SEuAz2uGPrZ7pb3Y4q64PCkRDWBFcPlcLS-wfo,full_time,,,
2025-07-19T05:27:41Z,13.33722,0,"{'area': ['Deutschland', 'Sachsen', 'Mittelsachsen (Kreis)', 'Freiberg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Freiberg, Mittelsachsen (Kreis)'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5311602878?utm_medium=api&utm_source=a4bcf954,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",50.91404,Data Science und KI (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Siltronic AG, Werk Freiberg'}",5311602878,Data Science und KI (m/w/d) B.Sc. - 09599 Freiberg - Arbeitszeit: Vollzeit - Position: Duales Studium - Bildungsgrad Mindestvoraussetzung: Abitur - Beschäftigungsbeginn: 01.10.2025,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibnJUWUpnUng4Qkc5WXBObnRjazhxZyIsImkiOiI1MzExNjAyODc4In0.RPMqT8SAUVB6PlZAeB3ywBf1p1SkIrjc5j_xiGNjEOc,,,,
