location,company,__CLASS__,category,title,id,description,salary_is_predicted,redirect_url,created,adref,longitude,latitude,contract_time,contract_type,salary_min,salary_max
"{'display_name': 'Bebra, Hersfeld-Rotenburg (Kreis)', 'area': ['Deutschland', 'Hessen', 'Hersfeld-Rotenburg (Kreis)', 'Bebra'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Vitesco Technologies'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Duales Studium 2026 - Data Science und Künstliche Intelligenz (m/w/d),5470842705,"Du bist technikbegeistert und voller Ideen, mit denen Du die Welt bewegen willst? Dann ist eine Ausbildung oder ein duales Studium bei Schaeffler genau das Richtige für Dich. Ohne unsere Produkte könnten Autos nicht fahren, Maschinen nicht laufen und Flugzeuge nicht fliegen. Als führender Anbieter von Wälzlagern für sämtliche Industrien und wichtiger Partner im internationalen Automobilbau bietet Dir Schaeffler ein hervorragendes Umfeld für Deinen Start in die Berufswelt. Im Überblick Studienab…",0,https://www.adzuna.de/land/ad/5470842705?se=UGMSywsW8RG_Vf2D7hkv1g&utm_medium=api&utm_source=a4bcf954&v=0074754F2C9FA6CB527CCEFB8546E3CE0F3FD9F6,2025-10-30T11:49:55Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUdNU3l3c1c4UkdfVmYyRDdoa3YxZyIsImkiOiI1NDcwODQyNzA1In0.Oy8EH_tol_GN-TqTH4ZxOEUdL8HMMjnogPxvHFBK15E,9.78956,50.9737,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'Pullach im Isartal'], 'display_name': 'Pullach im Isartal, München (Kreis)'}","{'display_name': 'Linde GmbH, Gases Divison', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Duales Studium Data Science und Künstliche Intelligenz (m/w/d) 2026,5470834687,Hier kannst Du was bewegen Als Bachelor of Science des Studiengangs Data Science und Künstliche Intelligenz gestaltest Du aktiv die digitale Transformation in einem international tätigen Unternehmen mit. In enger Zusammenarbeit mit den Fachbereichen analysierst Du Daten und gewinnst neues Wissen daraus. Im Studium an der Dualen Hochschule Baden-Württemberg (DHBW) in Mannheim eignest Du Dir die theoretischen Grundlagen dazu an. Das Studium vermittelt die nötigen IT-Kompetenzen und betriebswirtsc…,0,https://www.adzuna.de/land/ad/5470834687?se=UGMSywsW8RG_Vf2D7hkv1g&utm_medium=api&utm_source=a4bcf954&v=581DD0E4F1CE650D429156D60DB9182B830B928B,2025-10-30T11:48:25Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDgzNDY4NyIsInMiOiJVR01TeXdzVzhSR19WZjJEN2hrdjFnIn0.brJy_h4F2vs6X7d6mzNKcUxB7OISNAaUqLGLtTypduo,11.52213,48.06054,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Haiger, Lahn-Dill-Kreis', 'area': ['Deutschland', 'Hessen', 'Lahn-Dill-Kreis', 'Haiger']}","{'display_name': 'Loh Services GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","Duales Studium Softwaretechnologie â Fachrichtung Data Science, Künstliche Intelligenz oder Software",5470845935,"Gemeinsam bewegen wir mehr. Nutze unsere vielfältigen Einsatzmöglichkeiten und beginne am 10. Juli 2026 Dein duales Studium in der Friedhelm Loh Group. Aufgaben Duales Bachelor Studium im Bereich Softwaretechnologie für die Fachrichtungen Data Science, Künstliche Intelligenz oder Softwareentwicklung Studiendauer 7 Semester in Kooperation mit der Technischen Hochschule Mittelhessen Reale Projekte und abwechslungsreiche Praxisphasen in verschiedenen Einsatzgebieten z. B. IT, Produktion, Forschung…",0,https://www.adzuna.de/land/ad/5470845935?se=UGMSywsW8RG_Vf2D7hkv1g&utm_medium=api&utm_source=a4bcf954&v=BE32C851BF7BEDAC07C5D3856CA341D8567824AF,2025-10-30T11:50:38Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUdNU3l3c1c4UkdfVmYyRDdoa3YxZyIsImkiOiI1NDcwODQ1OTM1In0.hgzwcOnCvboFeV4hwliKBFKyOAnDEnLZ9pQXQa7JKsw,8.20531,50.74164,,,,
"{'display_name': 'Kornwestheim, Ludwigsburg (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Ludwigsburg (Kreis)', 'Kornwestheim'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Wüstenrot & Württembergische-Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Bachelor of Science (m/w/d) - Wirtschaftsinformatik - Studiengang Data Science,5470828655,"Inhalte und Aufgaben Ein praxisorientiertes Studium in Verbindung mit der Duale Hochschule Baden-Württemberg in Stuttgart, bei dem Sie die theoretischen Studieninhalte direkt on the job anwenden können Softwareentwicklung mit Open Source/Java, Pega, SAP oder SAS: Wir machen Sie fit für die digitalen Anforderungen der Zukunft Server, Netze und Datenbanken sind Ihre neuen Tools, die Sie verstehen und einzusetzen lernen Agile Arbeitsmethoden, Business-Analyse. Data Science, UI/UX-Design bis hin zu…",0,https://www.adzuna.de/land/ad/5470828655?se=UGMSywsW8RG_Vf2D7hkv1g&utm_medium=api&utm_source=a4bcf954&v=0EB27AD01B1622904AFEEDCF715BAE6C1AFB6103,2025-10-30T11:46:40Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDgyODY1NSIsInMiOiJVR01TeXdzVzhSR19WZjJEN2hrdjFnIn0.vpWUWk9VYjPSyLFSu9fV3AI-EebyMXm32T8cSR4iD0U,9.18451,48.86157,,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Konstanz (Kreis)', 'Engen'], 'display_name': 'Engen, Konstanz (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'allsafe GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Duales Studium Bachelor of Science - Informatik / Wirtschaftsinformatik / Data Science & KI,5470859749,"Das bieten wir: - Mitverantwortung im Tagessgeschäft und eigenverantwortliche Umsetzung von Studenten-Projekten - Work-Life-Balance dank flexiblem Arbeitszeitenmodell - Mitwirkung auf unseren Social-Media-Kanälen (Instagram, Facebook, TikTok, Youtube, ) - Kollegialer Umgang und offene Kommunikation mit Kollegen - Kaffeeecke, Tischtennis, Tischkicker, Lese-Ecke, Cafeteria, Terrasse, … wenn du mal eine Pause brauchst - Finanzielle Unterstützung beim Auslandspraktikum - betriebliche Zusatzkrankenv…",0,https://www.adzuna.de/land/ad/5470859749?se=UGMSywsW8RG_Vf2D7hkv1g&utm_medium=api&utm_source=a4bcf954&v=5A4D52E96A6F17D9BF8715ED0E0942015E6B5053,2025-10-30T11:53:49Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg1OTc0OSIsInMiOiJVR01TeXdzVzhSR19WZjJEN2hrdjFnIn0.h8Vu8qXgH0eAd_DpvfitxkYJYwcxjesO843WuLwxqQI,8.77577,47.85762,,,,
"{'display_name': 'Donauwörth, Donau-Ries (Kreis)', 'area': ['Deutschland', 'Bayern', 'Donau-Ries (Kreis)', 'Donauwörth'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Airbus', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Working Student (m/f/d) Data Science for Enterprise Risk Management - Inklusiver Job   ,5601541491,"Job Description: In order to support the Enterprise Risk Management, Airbus Helicopters is looking for a Working Student (d/f/m) Data Science for Enterprise Risk Management You are a full time student, looking for a working student position and want to get to know the work of in the Enterprise Risk Management ? Then apply now! We look forward to you supporting us as a working student (d/f/m) with approx. 18 hours a week! Location: Donauwörth Start: as soon as possible Duration: 12 months Your l…",0,https://www.adzuna.de/land/ad/5601541491?se=UGMSywsW8RG_Vf2D7hkv1g&utm_medium=api&utm_source=a4bcf954&v=6BEC6589350E896ECE79A94062717694D0E077F7,2026-01-27T05:27:45Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUdNU3l3c1c4UkdfVmYyRDdoa3YxZyIsImkiOiI1NjAxNTQxNDkxIn0.yItaXMfeyFQVH2fOJxcmZ2fC4M5W5GeGooSVnukyFPM,10.77687,48.71945,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln']}","{'display_name': 'Lufthansa Industry Solutions AS GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",Senior Celonis Consultant (all genders),5625700980,"Lufthansa Industry Solutions ist ein Dienstleistungsunternehmen für IT-Beratung und Systemintegration. Die Lufthansa-Tochter unterstützt ihre Kunden bei der digitalen Transformation ihrer Unternehmen. Die Kundenbasis umfasst sowohl Gesellschaften innerhalb des Lufthansa Konzerns als auch mehr als 300 Unternehmen in unterschiedlichen Branchen. Das Unternehmen mit Hauptsitz in Norderstedt beschäftigt über 2.500 Mitarbeiter an mehreren Niederlassungen in Deutschland, Albanien, der Schweiz und den …",0,https://www.adzuna.de/land/ad/5625700980?se=UGMSywsW8RG_Vf2D7hkv1g&utm_medium=api&utm_source=a4bcf954&v=B73225A559CF3ED00A688CCFAE5465617411023C,2026-02-12T06:02:41Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUdNU3l3c1c4UkdfVmYyRDdoa3YxZyIsImkiOiI1NjI1NzAwOTgwIn0.npJNyF--m_nFivYsYR-CwEPfFwiBmLWIPKXMv1zowW0,6.969972,50.940164,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen'], 'display_name': 'Oberkochen, Ostalbkreis'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZEISS'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",Werkstudent Diagnose und Monitoring (m/w/x),5648255799,"Als Student arbeitest Du mit Deinen Kolleginnen und Kollegen auf Augenhöhe und schaffst ideale Voraussetzungen für Deine spätere Karriere. Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu deﬁnieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen das Tempo vorzugeben und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierender Menschen. Die Mitar…",0,https://www.adzuna.de/land/ad/5648255799?se=UGMSywsW8RG_Vf2D7hkv1g&utm_medium=api&utm_source=a4bcf954&v=47B1EFA596A8A6049BACA1DCABBD1116BC779B7F,2026-02-28T06:34:52Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY0ODI1NTc5OSIsInMiOiJVR01TeXdzVzhSR19WZjJEN2hrdjFnIn0.7mMzzPcpgl0JIAA2GOOdIyVv1Di54QzL6TtaQv1CAc8,10.10558,48.78408,,,,
"{'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ITSCare-IT-Services für den Gesundheitsmarkt GbR'}",Adzuna::API::Response::Job,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Duales Studium Wirtschaftsinformatik â Data Science (B.Sc.) (m/w/d),5549281267,"Duales Studium Wirtschaftsinformatik – Data Science (B.Sc.) (m/w/d) Einblicke in das Unternehmen Die ITSCare mit Sitz in Frankfurt a.M. und zentralem Unternehmensstandort in Stuttgart ist 100% Tochter von drei AOKs. Als Dienstleister sind wir mit ca. 700 qualifizierten Mitarbeitenden verantwortlich für die Verarbeitung und Speicherung der Sozialdaten von ca. 7,5 Millionen Versicherten. Als Spezialist für Netzwerke, Hardware, Software, Telekommunikation und Rechenzentrumsbetrieb stehen wir für L…",0,https://www.adzuna.de/land/ad/5549281267?se=UGMSywsW8RG_Vf2D7hkv1g&utm_medium=api&utm_source=a4bcf954&v=FB2FAA437A914F823CBFC579A4F7936B525D271F,2025-12-20T00:28:36Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0OTI4MTI2NyIsInMiOiJVR01TeXdzVzhSR19WZjJEN2hrdjFnIn0.bSy1nphC6aJqgtBKbPou9hqXcmTraVnJhJ1ViXMYz0o,9.187224,48.776198,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Herzogenaurach, Erlangen-Höchstadt (Kreis)', 'area': ['Deutschland', 'Bayern', 'Erlangen-Höchstadt (Kreis)', 'Herzogenaurach']}","{'display_name': 'Schaeffler Technologies AG & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Duales Studium (DHBW) - Data Science und künstliche Intelligenz (m/w/d) 2026,5470852029,"Du bist technikbegeistert und voller Ideen, mit denen Du die Welt bewegen willst? Dann ist eine Ausbildung oder ein duales Studium bei Schaeffler genau das Richtige für Dich. Ohne unsere Produkte könnten Autos nicht fahren, Maschinen nicht laufen und Flugzeuge nicht fliegen. Als führender Anbieter von Wälzlagern für sämtliche Industrien und wichtiger Partner im internationalen Automobilbau bietet Dir Schaeffler ein hervorragendes Umfeld für Deinen Start in die Berufswelt. Ausbildungsschwerpunkt…",0,https://www.adzuna.de/land/ad/5470852029?se=UGMSywsW8RG_Vf2D7hkv1g&utm_medium=api&utm_source=a4bcf954&v=049687B55E47404638DF67BD2DEEC37DD80ADDDB,2025-10-30T11:52:09Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg1MjAyOSIsInMiOiJVR01TeXdzVzhSR19WZjJEN2hrdjFnIn0.TrzztjqdnSVcnX5hsJwBLsjZZKCTJXz7G7dzmQjlidU,10.88109,49.56892,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Main-Spessart (Kreis)', 'Lohr am Main'], 'display_name': 'Lohr am Main, Main-Spessart (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bosch Rexroth'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Bachelor of Science Studiengang Data Science und Künstliche Intelligenz (w/m/div.),5470868308,"Die Zukunft studieren Der Studiengang Data Science und Künstliche Intelligenz versetzt dich in die Lage, die digitale Transformation maßgeblich voranzutreiben und zukunftsweisend mitzugestalten. Die Ausrichtung auf die Anwendungsdomäne der Wirtschaft ermöglicht es dir, Anwendungs- und Umsetzungswissen zu erwerben. Vielfältige Wahlmöglichkeiten eröffnen dir unterschiedliche Berufsfelder wie Data Engineer, Data Analyst, Machine Learning Specialist oder Machine Learning Engineer. Während des Studi…",0,https://www.adzuna.de/land/ad/5470868308?se=UGMSywsW8RG_Vf2D7hkv1g&utm_medium=api&utm_source=a4bcf954&v=5539C15A8335199BC58820A45913659469F03B6C,2025-10-30T11:55:32Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVUdNU3l3c1c4UkdfVmYyRDdoa3YxZyIsImkiOiI1NDcwODY4MzA4In0.Q0HXSiNU5tJ6FfI7KZcIvgYx-UGtlDbZ8K9eNEsii88,9.57169,49.99502,,,,
"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Ludwigshafen am Rhein'], 'display_name': 'Ludwigshafen am Rhein, Rheinland-Pfalz', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BASF'}",Adzuna::API::Response::Job,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Duales Studium (B.Sc.) - Data Science und Künstliche Intelligenz (m/w/d),5524952024,"ÜBER UNS Wir bei BASF Digital Solutions machen die Digitalisierung der BASF möglich. Als deutsche Gruppengesellschaft der BASF mit Sitz in Ludwigshafen und Standorten wie Madrid, Schwarzheide beschäftigt die BASF Digital Solutions GmbH rund 1.700 Mitarbeiter. Digitalisierung ist einer der Schwerpunkte der neuen Unternehmensstrategie von BASF. In agilen Teams wollen wir neue digitale Lösungen einführen, die für unseren Kunden einen klaren Mehrwert darstellen. Alle relevanten Informationen zu dei…",0,https://www.adzuna.de/land/ad/5524952024?se=UGMSywsW8RG_Vf2D7hkv1g&utm_medium=api&utm_source=a4bcf954&v=6FF355E3406F484EA7EC047C82C009CBC51410D5,2025-12-02T23:55:26Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNDk1MjAyNCIsInMiOiJVR01TeXdzVzhSR19WZjJEN2hrdjFnIn0.Hyj9UPsTQBqvAENoLe_9SdXceJ2WRahYNn7vyv_0JOw,8.393718,49.486443,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hallesche Krankenversicherung a. G.'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Duales Studium (m/w/d) Wirtschaftsinformatik â Data Science (B.Sc.),5470852358,"Eine Gruppe. Viele Möglichkeiten. Die ALH Gruppe zählt zu den bedeutenden Versicherungs- und Finanzdienst­leistungsunternehmen in Deutschland. Rund 3.000 Mitarbeiterinnen und Mitarbeiter bilden das Fundament für unseren Erfolg und sorgen täglich für erstklassigen Service, individuelle Beratung und die langfristige Zufriedenheit unserer Kunden. Deine Aufgaben: Innovative Technologien vorantreiben und betriebswirtschaftliche Zusammenhänge optimieren - als Absolvent (m/w/d) des Studiengangs Wirtsc…",0,https://www.adzuna.de/land/ad/5470852358?se=UGMSywsW8RG_Vf2D7hkv1g&utm_medium=api&utm_source=a4bcf954&v=D24521EC02282E38DE58826BF8769D2072D4E14A,2025-10-30T11:52:13Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg1MjM1OCIsInMiOiJVR01TeXdzVzhSR19WZjJEN2hrdjFnIn0.9rKD_172Y20sua5iedppc7rtJVOMafB7o_FLNOOQpxM,9.187224,48.776198,,,,
"{'display_name': 'Karlsruhe (Kreis), Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Interflex Datensysteme GmbH'}",Adzuna::API::Response::Job,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Duales Studium â Data Science und KI (B.Sc.) â Karlsruhe 2026,5646317757,"Wir bei Interflex verstehen uns als Macher:innen. Bringe auch du deine Lösungen ins Team ein und trage zum kollegialen Arbeitsklima und gegenseitigen Respekt täglich bei. Interflex steht für Flexibilität, gerade wenn es um die Förderung seiner Macher:innen geht. Mit Freiheit und Vertrauen unterstützen wir Potenziale getreu dem Motto: Wenn ich mich gut fühle, wachse ich über mich hinaus – in Deutschland, Belgien, Niederlande, Österreich und der Schweiz. Ich bin so gut – Aufgaben: Dich fasziniert…",0,https://www.adzuna.de/land/ad/5646317757?se=UGMSywsW8RG_Vf2D7hkv1g&utm_medium=api&utm_source=a4bcf954&v=84C51C2C57447B780F128EE3E8BB0F5123414751,2026-02-26T19:18:59Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY0NjMxNzc1NyIsInMiOiJVR01TeXdzVzhSR19WZjJEN2hrdjFnIn0.ago29okcKpgKBymrzdwYv4pQj9ZjXy3hfd3W1k5fipI,8.589191,49.073517,,,,
"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bayerische Landesbank '}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Hochschule München: Duales Studium Data Science und Scientific Computing (B.Sc.) 2027,5588485784,"Wir alle haben als Kinder davon geträumt, Großes zu bewirken – ob als gute Feen, Stars im Rampenlicht oder Weltraumreisende im All. Höchste Zeit, dass diese Träume wahr werden! Dein Traumschiff? Die BayernLB! Bei uns steuern wir einer blühenden Zukunft entgegen und kämpfen als Fortschrittsfinanzierer für die Welt von morgen. Unsere Feenflügel und Raumanzüge haben wir abgelegt. Nicht aber unsere Ziele. Denen sind wir näher denn je. Als Spezialbank fokussieren wir uns auf ausgesuchte Zukunftssekt…",0,https://www.adzuna.de/land/ad/5588485784?se=UGMSywsW8RG_Vf2D7hkv1g&utm_medium=api&utm_source=a4bcf954&v=E9AF92B0FBE7B55581B6E54A94A9C8C58CA737B2,2026-01-16T22:05:04Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4ODQ4NTc4NCIsInMiOiJVR01TeXdzVzhSR19WZjJEN2hrdjFnIn0._iwzFHfd7TQizqEUbX8xHcWGwlAHJM8hRUihOGnx61w,11.555737,48.137418,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BWI GmbH'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Technikerstellen', 'tag': 'engineering-jobs'}",Lead IT Expert DevOps & Platform Engineering (m/w/d),5639285152,"Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung der Führungs- und Einsatzfähigkeit der Bundeswehr bei. Mit über 8.000 Kolleg*innen betreiben und modernisieren wir eine der größten und komplexesten IT-Infrastrukturen in Deutschland. Wir suchen verantwortungsvolle IT-Spezialist*innen, die die Bundeswehr-IT aus Überzeugung in…",0,https://www.adzuna.de/land/ad/5639285152?se=UGMSywsW8RG_Vf2D7hkv1g&utm_medium=api&utm_source=a4bcf954&v=BF66441CB8D511562F5E632966107595D18FB2E0,2026-02-21T06:24:39Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYzOTI4NTE1MiIsInMiOiJVR01TeXdzVzhSR19WZjJEN2hrdjFnIn0.rHz-5FX1j-7EWF-7M4HWZ414mE7vMEKantFp7UDfXx0,,,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Telgte, Peine', 'area': ['Deutschland', 'Niedersachsen', 'Peine (Kreis)', 'Peine', 'Telgte']}","{'display_name': 'Volksbank im Münsterland eG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",IT Auditor / IT Revisor (m/w/d) Interne Revision,5648255974,"Aufgaben Firmenbeschreibung DIE Bank unserer Region. Mit einer Verantwortung über 1.500 Kolleg:innen , 190.000 Mitglieder , 341.000 Kunden und 10,8 Mrd. € Bilanzsumme gehören wir zu den führenden regionalen Genossenschaftsbanken in Deutschland. Wir wollen „MEHR“ für unsere Kunden, Mitglieder und Mitarbeitenden. Wir stehen mit unseren genossenschaftlichen WERTEN für Regionalität, Vertrauen, Partnerschaft und Nachhaltigkeit. SO BRINGST DU DICH EIN Eigenverantwortliche Prüfung! Du verantwortest di…",0,https://www.adzuna.de/land/ad/5648255974?se=UGMSywsW8RG_Vf2D7hkv1g&utm_medium=api&utm_source=a4bcf954&v=18FFCE556AF4CCEC46B73966E940BC76B9A54FB5,2026-02-28T06:35:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY0ODI1NTk3NCIsInMiOiJVR01TeXdzVzhSR19WZjJEN2hrdjFnIn0.rQOVJ_a0WM6KRJcvBOVQ8BxrV61xBc5E4hAsEtvgDsc,10.20977,52.32623,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Gießen, Gießen (Kreis)', 'area': ['Deutschland', 'Hessen', 'Gießen (Kreis)', 'Gießen']}","{'display_name': 'Vereinigte Hagelversicherung VVaG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",(Senior-) Data Architekt (m/w/d),5639276937,"Die VEREINIGTE HAGEL ist Europas führender Spezialist für Ernte­versiche­rungen. Seit über 200 Jahren stehen wir als verläss­licher Partner an der Seite der Land­wirtschaft und wachsen konti­nuier­lich weiter. Unsere maßge­schnei­derten Produkte bieten umfassen­den Schutz vor Ertrags­verlusten durch Wetter­gefahren. Mit innovativen Ideen und mo­dernster Techno­logie gestalten wir aktiv die Zukunft unserer Branche. Unser enga­giertes und kompe­tentes Team entwickelt nach­haltige Lösungen, die un…",0,https://www.adzuna.de/land/ad/5639276937?se=UGMSywsW8RG_Vf2D7hkv1g&utm_medium=api&utm_source=a4bcf954&v=0791839B6EC5ACE7039132395C060DB4DE487895,2026-02-21T06:20:56Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYzOTI3NjkzNyIsInMiOiJVR01TeXdzVzhSR19WZjJEN2hrdjFnIn0.An8PT1p5wdNk_vm4awUxyE6BLc8CLSiPW1xmhJEOhig,8.679778,50.583286,,,,
