__CLASS__,description,location,id,longitude,latitude,adref,title,salary_is_predicted,redirect_url,category,company,created,contract_time,contract_type,salary_max,salary_min
Adzuna::API::Response::Job,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt-Nord, Köln', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln', 'Altstadt-Nord']}",5477602009,6.95684,50.93917,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3NPZThZUzQ4QkdCbGFHbzNPSFVLQSIsImkiOiI1NDc3NjAyMDA5In0.6GlgrkMTlJKE0hziiYBBoxUaFW_Vyvbpg-gb12sm9B0,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,0,https://www.adzuna.de/land/ad/5477602009?se=wsOe8YS48BGBlaGo3OHUKA&utm_medium=api&utm_source=a4bcf954&v=AB2A6FC55081319DB02C0E72B281EA8FC85DEFC3,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",2025-11-03T01:56:47Z,full_time,permanent,,
Adzuna::API::Response::Job,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'display_name': 'Innenstadt, Gütersloh', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Gütersloh (Kreis)', 'Gütersloh', 'Innenstadt']}",5477601974,8.37439,51.91605,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3NzYwMTk3NCIsInMiOiJ3c09lOFlTNDhCR0JsYUdvM09IVUtBIn0.UhuVDRD-D_mlCZcE6eda1C6IWMuJHPl-JSi7rTF_5dQ,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,0,https://www.adzuna.de/land/ad/5477601974?se=wsOe8YS48BGBlaGo3OHUKA&utm_medium=api&utm_source=a4bcf954&v=742502249AB4DEFC183E54C4055AC41927FC27F7,"{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",2025-11-03T01:56:47Z,full_time,permanent,,
Adzuna::API::Response::Job,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'display_name': 'Holthausen, Hattingen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Ennepe-Ruhr-Kreis', 'Hattingen', 'Holthausen']}",5477602219,7.22415,51.39329,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3NzYwMjIxOSIsInMiOiJ3c09lOFlTNDhCR0JsYUdvM09IVUtBIn0.THrFV35Ar6TIlYk1_8OnJ675Rvbv3bcn65lgpm0kDd4,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,0,https://www.adzuna.de/land/ad/5477602219?se=wsOe8YS48BGBlaGo3OHUKA&utm_medium=api&utm_source=a4bcf954&v=B58D98D625E1B859514FCCA3A66F0994DB933A02,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-03T01:56:51Z,full_time,permanent,,
Adzuna::API::Response::Job,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Gürzenich, Düren', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düren (Kreis)', 'Düren', 'Gürzenich']}",5477602220,6.44166,50.79071,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3NPZThZUzQ4QkdCbGFHbzNPSFVLQSIsImkiOiI1NDc3NjAyMjIwIn0.b-uVHSGWStj4XDSAiOq9fp2o3SyefdspFCcBtXFBGBI,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,0,https://www.adzuna.de/land/ad/5477602220?se=wsOe8YS48BGBlaGo3OHUKA&utm_medium=api&utm_source=a4bcf954&v=2B03F05DC9322C241FAE84603B6AEB30A896CE04,"{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-03T01:56:51Z,full_time,permanent,,
Adzuna::API::Response::Job,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Sieg-Kreis', 'Siegburg'], 'display_name': 'Siegburg, Rhein-Sieg-Kreis', '__CLASS__': 'Adzuna::API::Response::Location'}",5477601975,7.19069,50.77249,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3NPZThZUzQ4QkdCbGFHbzNPSFVLQSIsImkiOiI1NDc3NjAxOTc1In0.HtwFFTZZxy_4oeWb9pwQGMNrKjPllty-DfP-0D63I5I,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,0,https://www.adzuna.de/land/ad/5477601975?se=wsOe8YS48BGBlaGo3OHUKA&utm_medium=api&utm_source=a4bcf954&v=0F2031368C3EC574E48F0F24C3A1D924981671CD,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",2025-11-03T01:56:47Z,full_time,permanent,,
Adzuna::API::Response::Job,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Soest (Kreis)', 'Lippstadt', 'Kernstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Kernstadt, Lippstadt'}",5477601511,8.33662,51.69071,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3NPZThZUzQ4QkdCbGFHbzNPSFVLQSIsImkiOiI1NDc3NjAxNTExIn0.MqjOCf1rsKU06EJYRVZDsjEIS7kmDgYatNUtfRL4dBI,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,0,https://www.adzuna.de/land/ad/5477601511?se=wsOe8YS48BGBlaGo3OHUKA&utm_medium=api&utm_source=a4bcf954&v=67036064EECB7AD5AC8D248D5921CA0C865CAB42,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-03T01:56:41Z,full_time,permanent,,
Adzuna::API::Response::Job,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Waldersee, Dessau-Roßlau', 'area': ['Deutschland', 'Sachsen-Anhalt', 'Dessau-Roßlau', 'Waldersee']}",5477601999,12.27582,51.85036,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3NPZThZUzQ4QkdCbGFHbzNPSFVLQSIsImkiOiI1NDc3NjAxOTk5In0.Snyx8_dqCAPrUzbAysVy9KTLZetZtprZHGb8Hngo16I,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,0,https://www.adzuna.de/land/ad/5477601999?se=wsOe8YS48BGBlaGo3OHUKA&utm_medium=api&utm_source=a4bcf954&v=8159841970BE2485C50D27C827BDFBA419DC6BBF,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-03T01:56:47Z,full_time,permanent,,
Adzuna::API::Response::Job,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'display_name': 'Velau-Steinfurt, Stolberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Aachen (Kreis)', 'Stolberg', 'Velau-Steinfurt']}",5477601972,6.22389,50.78855,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3NPZThZUzQ4QkdCbGFHbzNPSFVLQSIsImkiOiI1NDc3NjAxOTcyIn0.yggn_mzrTxs-aW8ETCqLphRyLfQCEHqA58Tw0cUVipQ,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,0,https://www.adzuna.de/land/ad/5477601972?se=wsOe8YS48BGBlaGo3OHUKA&utm_medium=api&utm_source=a4bcf954&v=52BF1903BF667856F3F0CA29545CBD3ECD98B7F0,"{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-03T01:56:47Z,full_time,permanent,,
Adzuna::API::Response::Job,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'display_name': 'Hamburg-Insel Neuwerk, Hamburg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'Hamburg-Insel Neuwerk']}",5477601998,8.50016,53.92041,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3NPZThZUzQ4QkdCbGFHbzNPSFVLQSIsImkiOiI1NDc3NjAxOTk4In0.L3PZ5wVSXScf9R16d85Z_VC2pfO_b9DrwHvYe1X_GYk,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,0,https://www.adzuna.de/land/ad/5477601998?se=wsOe8YS48BGBlaGo3OHUKA&utm_medium=api&utm_source=a4bcf954&v=B85FDAEB533CC12D1A42F069E6D8DBB0341A353A,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-03T01:56:47Z,full_time,permanent,,
Adzuna::API::Response::Job,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'display_name': 'Berenbostel, Garbsen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Garbsen', 'Berenbostel']}",5477602221,9.60995,52.4363,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3NPZThZUzQ4QkdCbGFHbzNPSFVLQSIsImkiOiI1NDc3NjAyMjIxIn0.xxR_4AkHETbSXSzo7RumB7tYVqYgef5kSPZNcISQQ9k,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,0,https://www.adzuna.de/land/ad/5477602221?se=wsOe8YS48BGBlaGo3OHUKA&utm_medium=api&utm_source=a4bcf954&v=D4F8F95C6E063FD59E172B71C2CF415A15D94DB4,"{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-03T01:56:51Z,full_time,permanent,,
Adzuna::API::Response::Job,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Barbaraviertel, Neuss', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Kreis Neuss', 'Neuss', 'Barbaraviertel']}",5477601978,6.69279,51.21349,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3NzYwMTk3OCIsInMiOiJ3c09lOFlTNDhCR0JsYUdvM09IVUtBIn0.krS-IKatNhtkEk5hChQz_pPk1895A0VemeLBo43qVaA,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,0,https://www.adzuna.de/land/ad/5477601978?se=wsOe8YS48BGBlaGo3OHUKA&utm_medium=api&utm_source=a4bcf954&v=6A20617CEDA44020E3C0049A6952B6787D7AFD3D,"{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",2025-11-03T01:56:47Z,full_time,permanent,,
Adzuna::API::Response::Job,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen', 'Rüttenscheid'], 'display_name': 'Rüttenscheid, Essen', '__CLASS__': 'Adzuna::API::Response::Location'}",5477602058,7.0097,51.43342,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3NPZThZUzQ4QkdCbGFHbzNPSFVLQSIsImkiOiI1NDc3NjAyMDU4In0.bQc_kOGjLirH0VQlbTxQDS5uNbD3FxONg3thUYHaZdE,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,0,https://www.adzuna.de/land/ad/5477602058?se=wsOe8YS48BGBlaGo3OHUKA&utm_medium=api&utm_source=a4bcf954&v=0889E44B1840D31DB753E87E116667A02531E729,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-03T01:56:47Z,full_time,permanent,,
Adzuna::API::Response::Job,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'area': ['Deutschland', 'Sachsen-Anhalt', 'Magdeburg', 'Altstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt, Magdeburg'}",5477602216,11.63517,52.1286,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3NPZThZUzQ4QkdCbGFHbzNPSFVLQSIsImkiOiI1NDc3NjAyMjE2In0.2e2nUULBIGryFrbtkv-VqGwihtzfc5mltStwHo94QwM,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,0,https://www.adzuna.de/land/ad/5477602216?se=wsOe8YS48BGBlaGo3OHUKA&utm_medium=api&utm_source=a4bcf954&v=10162504EFBB6D3C705D261F2A787278D497E3B6,"{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",2025-11-03T01:56:51Z,full_time,permanent,,
Adzuna::API::Response::Job,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'area': ['Deutschland', 'Rheinland-Pfalz', 'Bad Kreuznach (Kreis)', 'Lochmühle'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Lochmühle, Bad Kreuznach (Kreis)'}",5477602002,7.86016,49.84593,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3NzYwMjAwMiIsInMiOiJ3c09lOFlTNDhCR0JsYUdvM09IVUtBIn0.JQuwA4fc5rXkeIRVocDfHK-2aDNFoSVyB7TVdI75iSI,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,0,https://www.adzuna.de/land/ad/5477602002?se=wsOe8YS48BGBlaGo3OHUKA&utm_medium=api&utm_source=a4bcf954&v=5302A99F3C4A65FCAA914423C11EBBF51E53A7FF,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",2025-11-03T01:56:47Z,full_time,permanent,,
Adzuna::API::Response::Job,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Asberg, Moers', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Wesel (Kreis)', 'Moers', 'Asberg']}",5477602013,6.65898,51.43811,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3NPZThZUzQ4QkdCbGFHbzNPSFVLQSIsImkiOiI1NDc3NjAyMDEzIn0.ZvCUZB8dfI-AW1e7eU-_DDcSPOLMoCZGGXi8sXBahRM,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,0,https://www.adzuna.de/land/ad/5477602013?se=wsOe8YS48BGBlaGo3OHUKA&utm_medium=api&utm_source=a4bcf954&v=8E22C06AF1D160B430D1C816D1BBBAF422A1C6E5,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-03T01:56:47Z,full_time,permanent,,
Adzuna::API::Response::Job,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'area': ['Deutschland', 'Niedersachsen', 'Wilhelmshaven', 'Bant'], 'display_name': 'Bant, Wilhelmshaven', '__CLASS__': 'Adzuna::API::Response::Location'}",5477602015,8.09062,53.52022,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid3NPZThZUzQ4QkdCbGFHbzNPSFVLQSIsImkiOiI1NDc3NjAyMDE1In0.YGWGIMdOMR5WrzA2fEfTEy2jiV1StOpuCCbwLDhDctU,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,0,https://www.adzuna.de/land/ad/5477602015?se=wsOe8YS48BGBlaGo3OHUKA&utm_medium=api&utm_source=a4bcf954&v=0A5E5889EB49BACB83B65BAC490648CFBCEA5760,"{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",2025-11-03T01:56:47Z,full_time,permanent,,
Adzuna::API::Response::Job,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'display_name': 'Innenstadt, Bielefeld', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bielefeld', 'Innenstadt']}",5477602218,8.53697,52.0225,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3NzYwMjIxOCIsInMiOiJ3c09lOFlTNDhCR0JsYUdvM09IVUtBIn0.J_Hc6pZ17S3ObQVX4fP4CnKkbRy3Ig5sS3BsDgH-B2k,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,0,https://www.adzuna.de/land/ad/5477602218?se=wsOe8YS48BGBlaGo3OHUKA&utm_medium=api&utm_source=a4bcf954&v=B8B08F1FD8327570FE1E8D75EF3CB18D0289301F,"{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",2025-11-03T01:56:51Z,full_time,permanent,,
Adzuna::API::Response::Job,"Deine Aufgaben und Studieninhalte im Schnell-Check: Deine Praxis im Innendienst: Während deiner Praxisphasen am Direktionsstandort Köln lernst du in verschiedenen Ausbildungsstationen die IT-Infrastruktur von Zurich kennen Ob Data-driven Marketing, Bank Analytics oder Dynamic Pricing – unterstützt von deinen Ausbilder:innen findest du bei uns dein Perfect Match In agilen Marketingprojekten arbeitest du gemeinsam mit anderen Azubis und dualen Studierenden kreativ zusammen und bringst z.B. unsere…","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], 'display_name': 'Köln, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",5470851466,6.969972,50.940164,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg1MTQ2NiIsInMiOiJ3c09lOFlTNDhCR0JsYUdvM09IVUtBIn0.KgutJGxGxIpodU9LiVH4MoS3r4tdc7ckgIMHOHeOpuY,Duales Studium DHBW Mannheim Data Science & KI (praxisintegriert) (m/w/d) 2026,0,https://www.adzuna.de/land/ad/5470851466?se=wsOe8YS48BGBlaGo3OHUKA&utm_medium=api&utm_source=a4bcf954&v=03C1AC8F69910A3C6B5E746F98C8C6A389E92378,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Zürich Beteiligungs AG'}",2025-10-30T11:52:00Z,,,,
