adref,description,created,id,__CLASS__,redirect_url,longitude,latitude,location,salary_is_predicted,category,company,title,contract_time,contract_type,salary_max,salary_min
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNzgwMjg4OSIsInMiOiJXcEJUNkxWZDhSR19xNldUeHNPYVZRIn0.GaNdcKriNcKCaU1W0tC-nDyJWyB__fy_MBhRNW0ii-Y,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",2026-05-22T19:45:33Z,5737802889,Adzuna::API::Response::Job,https://www.adzuna.de/details/5737802889?utm_medium=api&utm_source=a4bcf954,13.62781,52.29892,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Dahme-Spreewald (Kreis)', 'Königs Wusterhausen', 'Zeesen'], 'display_name': 'Zeesen, Königs Wusterhausen'}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}","{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",Data Science Team Leader,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNzgwMjg5MiIsInMiOiJXcEJUNkxWZDhSR19xNldUeHNPYVZRIn0.0bSvQ4OdXDdczVSGHAYoTgGyZrZ0clwdHa0_0nyez1U,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",2026-05-22T19:45:33Z,5737802892,Adzuna::API::Response::Job,https://www.adzuna.de/details/5737802892?utm_medium=api&utm_source=a4bcf954,13.20942,52.63864,"{'display_name': 'Hennigsdorf, Oberhavel (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Oberhavel (Kreis)', 'Hennigsdorf']}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}","{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",Data Science Team Leader,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNzgwMjg5NiIsInMiOiJXcEJUNkxWZDhSR19xNldUeHNPYVZRIn0.H1-NntWZwqCspu7lcUoGXg5Uby5t4QDrav6lscHdn-c,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",2026-05-22T19:45:33Z,5737802896,Adzuna::API::Response::Job,https://www.adzuna.de/details/5737802896?utm_medium=api&utm_source=a4bcf954,13.396,52.4984,"{'display_name': 'Kreuzberg, Berlin', 'area': ['Deutschland', 'Berlin', 'Kreuzberg'], '__CLASS__': 'Adzuna::API::Response::Location'}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}","{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",Data Science Team Leader,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNzgwMjkwNiIsInMiOiJXT3luNmJWZDhSR3Vlc0FQQ3FWX3VRIn0.ujOCLRzLeKxYQhpesld-x9J0icHa4YYH0BmiNNWVows,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",2026-05-22T19:45:34Z,5737802906,Adzuna::API::Response::Job,https://www.adzuna.de/details/5737802906?utm_medium=api&utm_source=a4bcf954,13.5066,52.3876,"{'area': ['Deutschland', 'Berlin', 'Siedl. An der Rudower Höhe'], 'display_name': 'Siedl. An der Rudower Höhe, Berlin', '__CLASS__': 'Adzuna::API::Response::Location'}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}","{'display_name': 'Lieferando', '__CLASS__': 'Adzuna::API::Response::Company'}",Data Science Team Leader,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNzgwMjg4NSIsInMiOiJXT3luNmJWZDhSR3Vlc0FQQ3FWX3VRIn0.Zehp-X25EfhmUYOVyNvblCZVetySIQOtFwsx7e2upCE,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",2026-05-22T19:45:33Z,5737802885,Adzuna::API::Response::Job,https://www.adzuna.de/details/5737802885?utm_medium=api&utm_source=a4bcf954,13.88155,52.58045,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Strausberg, Märkisch-Oderland (Kreis)', 'area': ['Deutschland', 'Brandenburg', 'Märkisch-Oderland (Kreis)', 'Strausberg']}",0,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lieferando'}",Data Science Team Leader,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV095bjZiVmQ4Ukd1ZXNBUENxVl91USIsImkiOiI1NTAyMjU3OTMwIn0.2gRm7hbkyYoomi8zV-b-awGJjvldcFOHxkQfrDGVAvU,"Who we are Melotech is revolutionizing media and entertainment. We create art through technology for humans to enjoy. In just 24 months, our work has been heard, watched and loved for over 3 billion minutes worldwide. Founded by entrepreneur and investor Soheil Mirpour, we are backed by top VCs Cherry Ventures, Speedinvest and GFC, alongside world-class angels from firms such as Spotify, Blackstone and KKR. What you will do Join us as our first dedicated Data Scientist to bring order to the cha…",2025-11-18T19:20:38Z,5502257930,Adzuna::API::Response::Job,https://www.adzuna.de/details/5502257930?utm_medium=api&utm_source=a4bcf954,13.420806,52.507706,"{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Melotech'}","Data Science, Music & Audio",full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzAxNzM5NSIsInMiOiJXT3luNmJWZDhSR3Vlc0FQQ3FWX3VRIn0.81Gr_aigfQgLlTNWPvt3xFNDTfKfdvH1DkIT9r__nCk,"Change the way the world travels Join the GetYourGuide journey to connect people with unforgettable travel experiences around the world. Millions look to us for unique activities they can trust, and it’s all powered by our commitment to make every single journey extraordinary - including yours. Ready to unlock your potential with a community of fellow explorers? Find your next role at our Berlin HQ or one of our local offices around the globe, from New York to Bangkok. Head to getyourguide.care…",2026-04-11T23:08:46Z,5697017395,Adzuna::API::Response::Job,https://www.adzuna.de/details/5697017395?utm_medium=api&utm_source=a4bcf954,13.420806,52.507706,"{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}",0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GetYourGuide'}","Data Science Manager, Supply",,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV095bjZiVmQ4Ukd1ZXNBUENxVl91USIsImkiOiI1NzMwNzY0MzczIn0.VePV8FAmjHq-D7_9gXZQhIjtzRmco5rMg8glZA3o3cg,"Ready for a challenge? Then Just Eat Takeaway.com might be the place for you. We’re a leading global online delivery platform, and our vision is to empower everyday convenience. Whether it’s a Friday-night feast, a post-gym poke bowl, or grabbing some groceries, our tech platform connects tens of millions of customers with hundreds of thousands of restaurant, grocery and convenience partners across the globe. About this role As the Senior Team Lead for Data Science – Courier Pay & Incentives, y…",2026-05-15T22:54:05Z,5730764373,Adzuna::API::Response::Job,https://www.adzuna.de/details/5730764373?utm_medium=api&utm_source=a4bcf954,,,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Just Eat', '__CLASS__': 'Adzuna::API::Response::Company'}",Data Science Team Leader,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3MjQ3Nzk1MCIsInMiOiJXT3luNmJWZDhSR3Vlc0FQQ3FWX3VRIn0._t8eczYlqtLnzPW4zJBXqhCiQd6TiL7tZC7lUFSF09Q,"Make your mark for patients To strengthen our Global Advanced Analytics team, we are looking for an adaptable, collaborative individual with an intrapreneurial mindset for our Analytics Lead opening . This hybrid role is based in our headquarters in Monheim, Germany requiring 40% onsite presence and 5-10% international/ domestic travel. About the role You will help to inform on the commercial viability of various assets in development. You will be responsible for making exceptional business imp…",2026-03-19T22:33:09Z,5672477950,Adzuna::API::Response::Job,https://www.adzuna.de/details/5672477950?utm_medium=api&utm_source=a4bcf954,10.85789,48.84099,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Monheim, Donau-Ries (Kreis)', 'area': ['Deutschland', 'Bayern', 'Donau-Ries (Kreis)', 'Monheim']}",0,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'UCB'}",Data Science Lead 1,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV095bjZiVmQ4Ukd1ZXNBUENxVl91USIsImkiOiI0ODcwNDg5MDc1In0.xJ9raxthiAqnavihavXEjjOYXIIwuqs5SMbJB6SeZwo,"INTRODUCTION TO THE COMPANY Webtrekk is one of Europe’s market leaders for Customer Intelligence and Marketing Analytics. Since 2019, we are part of the marketing technology service provider, Mapp, and support marketers and data analysts in understanding and analyzing the behavior of their website and app users across all channels and help to utilize this information specifically for marketing purposes. Our solution, which is based on first-party data, ensures maximum data depth for our custome…",2024-09-20T13:48:26Z,4870489075,Adzuna::API::Response::Job,https://www.adzuna.de/details/4870489075?utm_medium=api&utm_source=a4bcf954,13.420806,52.507706,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}",0,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Mapp Digital Us Llc', '__CLASS__': 'Adzuna::API::Response::Company'}",Team Lead Data Science,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV095bjZiVmQ4Ukd1ZXNBUENxVl91USIsImkiOiI1NzA4MTA4NDQ5In0.lFzvBt39F9Q02JVoWjTN01phBFnlH3wtZ4rHXYwq45E,"Deine Aufgaben Werde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab Juli für 4 bis 6 Monate. … konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Date…",2026-04-23T10:57:19Z,5708108449,Adzuna::API::Response::Job,https://www.adzuna.de/details/5708108449?utm_medium=api&utm_source=a4bcf954,,,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}",Praktikum Data Science in Neckarsulm,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI5OTg2Njc0NiIsInMiOiJXT3luNmJWZDhSR3Vlc0FQQ3FWX3VRIn0.F_XXDD-Wh97dyM95X0QCKpxZdw1qgq1RNddAHfFMu2M,"Unterstützen Sie uns im Rahmen eines Praktikums/einer Abschlussarbeit im Bereich Data Science. Studium/Fachrichtung | Mathematik, Statistik, Data Science, Informatik, Physik oder vglb. Studiengänge Einsatzbereich | Praktikum/Abschlussarbeit im Bereich Data Science Dauer | 3-6 Monate Bestens gefordert | Wir suchen motivierte Studierende, die sich unserem Data Science Team für ein Pflichtpraktikum und/oder eine Bachelor-/Masterarbeit (3-6 Monate) anschließen möchten. Bei uns können Sie praktische…",2025-07-12T22:07:55Z,5299866746,Adzuna::API::Response::Job,https://www.adzuna.de/details/5299866746?utm_medium=api&utm_source=a4bcf954,14.10731,51.13209,"{'display_name': 'Frankenthal, Bautzen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Sachsen', 'Bautzen (Kreis)', 'Frankenthal']}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'display_name': 'KSB', '__CLASS__': 'Adzuna::API::Response::Company'}",Praktikum/Abschlussarbeit im Bereich Data Science,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV095bjZiVmQ4Ukd1ZXNBUENxVl91USIsImkiOiI1NzMyNjUyNDkwIn0.NaOXbr2E6HUPLAJw84wau8BxpG_evJ69zANPbz8HL2k,"Praktikum Data Analytics / Data Science Datum: 12.11.2025 Standort: Fellbach, BW, DE, 70736 Unternehmen: STIHL Das ist die Aufgabe Mitwirken im innovativen Big Data Team: Unterstütze andere Fachbereiche durch Expertise in Data Analytics und erhalte Einblicke in Data Science und Data Visualization, um datengetriebene Entscheidungen voranzutreiben Beteiligen an Analytics Projekten: Arbeite interdisziplinär, um Produkte und interne Prozesse durch datengetriebene Insights zu optimieren, mit der Cha…",2026-05-17T23:39:49Z,5732652490,Adzuna::API::Response::Job,https://www.adzuna.de/details/5732652490?utm_medium=api&utm_source=a4bcf954,9.26652,48.82807,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schmiden, Fellbach', 'area': ['Deutschland', 'Baden-Württemberg', 'Rems-Murr-Kreis', 'Fellbach', 'Schmiden']}",0,"{'label': 'Stellen aus Buchhaltung & Finanzwesen', 'tag': 'accounting-finance-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'ANDREAS STIHL AG & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Praktikum Data Analytics / Data Science,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYxOTQ0MzAyOSIsInMiOiJXT3luNmJWZDhSR3Vlc0FQQ3FWX3VRIn0.pka4840kkBzNXqEwIMmdr0CkGqCy-FGotZigHYvwxHU,"About Us Hawk is the leading provider of AI-supported anti-money laundering and fraud detection technology. Banks and payment providers globally are using Hawk’s powerful combination of traditional rules and explainable AI to improve the effectiveness of their AML compliance and fraud prevention by identifying more crime while maximizing efficiency by reducing false positives. With our solution, we are playing a vital role in the global fight against Money Laundering, Fraud, or the financing of…",2026-02-07T21:04:27Z,5619443029,Adzuna::API::Response::Job,https://www.adzuna.de/details/5619443029?utm_medium=api&utm_source=a4bcf954,,,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}","{'display_name': 'Hawk', '__CLASS__': 'Adzuna::API::Response::Company'}",Data Science - Work Student / Intern,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNjIwMjAwNSIsInMiOiJXT3luNmJWZDhSR3Vlc0FQQ3FWX3VRIn0.1JGeBNCtZazCGH7JGoZOakBiHlkuDF0ky50wikQqfjo,"Für den Standort München suchen wir: Projektmanager – Data Analytics / Data Science Ihre Aufgaben: Planung, Steuerung und Umsetzung datengetriebener Use Cases und Projekte über den gesamten Lifecycle Projektmanagement im Data-/Analytics-Umfeld (Termine, Budget, Risiken, Ressourcen) Zusammenarbeit mit Data Scientists, Data Analysts, Data Engineers, Product Ownern und Fachbereichen Übersetzung fachlicher Anforderungen in analytische Lösungsansätze Steuerung interner und externer Projektbeteiligte…",2026-05-01T22:47:39Z,5716202005,Adzuna::API::Response::Job,https://www.adzuna.de/details/5716202005?utm_medium=api&utm_source=a4bcf954,11.44811,48.18449,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Allach-Untermenzing, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Allach-Untermenzing']}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Guldberg'}",Projektmanager – Data Analytics / Data Science,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDU5OTI5MCIsInMiOiJXT3luNmJWZDhSR3Vlc0FQQ3FWX3VRIn0.IywRexJquXIL1UGftEtD9JZ1AqBla-QNSVEDJwR8GA4,"About WPP Media WPP is the trusted growth partner for the world’s leading brands. With exceptional talent, trusted data and intelligence, and world-class partnerships – all united by our pioneering agentic marketing platform, WPP Open – we help clients navigate change, capture opportunity, and deliver transformational growth. WPP Media is WPP's AI-driven media operating unit, bringing together media, data, and partnerships to deliver creative personalisation at scale. Connected through WPP Open…",2026-05-09T23:09:24Z,5724599290,Adzuna::API::Response::Job,https://www.adzuna.de/details/5724599290?utm_medium=api&utm_source=a4bcf954,6.808387,51.226802,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Düsseldorf, Nordrhein-Westfalen'}",0,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Mensch', '__CLASS__': 'Adzuna::API::Response::Company'}",Associate Director Data Science (Mensch),,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMjI0MDk4MiIsInMiOiJXT3luNmJWZDhSR3Vlc0FQQ3FWX3VRIn0.T2oETVeTcKpM7CiqURaH9W2z-aGYU8kpHTqksFY5rsw,"Who we are Melotech is revolutionizing media and entertainment. We create art through technology for humans to enjoy. In just 24 months, our work has been heard, watched and loved for over 3 billion minutes worldwide. Founded by entrepreneur and investor Soheil Mirpour, we are backed by top VCs Cherry Ventures, Speedinvest and GFC, alongside world-class angels from firms such as Spotify, Blackstone and KKR. What you will do Join us as Data Scientist Intern to bring order to the chaos of culture…",2025-11-18T18:47:23Z,5502240982,Adzuna::API::Response::Job,https://www.adzuna.de/details/5502240982?utm_medium=api&utm_source=a4bcf954,13.420806,52.507706,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Melotech'}","Data Science Intern, Music & Audio",full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV095bjZiVmQ4Ukd1ZXNBUENxVl91USIsImkiOiI1NzQ3MDMwMDE2In0.usIWa0PF6i1qzRsXPM7_radUdcwpA04d0kKHaGHy9o4,"Salary: 19.800 - 23.400 € per year Requirements: (Fach-) Abitur mit guten Noten, insbesondere in Mathematik, Informatik, Deutsch, Englisch und Wirtschaft Bereitschaft, früh Verantwortung in Projekten mit internationaler Ausrichtung zu übernehmen Leidenschaft für IT und Interesse daran, betriebswirtschaftliche Herausforderungen mithilfe moderner Technik zu meistern Überzeugendes und selbstbewusstes Auftreten sowie eine selbstständige Arbeitsweise Spaß an Teamwork und Bereitschaft zur Mobilität Ü…",2026-06-01T06:41:33Z,5747030016,Adzuna::API::Response::Job,https://www.adzuna.de/details/5747030016?utm_medium=api&utm_source=a4bcf954,9.2274,49.18975,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl'}",Duales Studium Wirtschaftsinformatik - Data Science,,contract,23400.0,19800.0
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NTY2MzE4MCIsInMiOiJXT3luNmJWZDhSR3Vlc0FQQ3FWX3VRIn0.jkLFRjD-eyDe6z-2MsJefVbwiJOptkPbnClVUvQJyBo,"The Center for the Transformation of Chemistry (CTC) , a newly founded national research hub in Germany, is supported by €1.25 billion in funding (until 2038) and is dedicated to redefining the role of chemistry in tackling global challenges. It brings together researchers from across disciplines such as chemistry, physics, engineering, data science, and social sciences to develop sustainable materials, processes, and technologies that support a circular economy. The CTC is structured around co…",2026-05-30T17:01:33Z,5745663180,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5745663180?se=WOyn6bVd8RGuesAPCqV_uQ&utm_medium=api&utm_source=a4bcf954&v=A06C39CD294AC4CAAFF1C71885FFBDE94F1DB21E,12.373598,51.339254,"{'display_name': 'Leipzig, Leipzig (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Sachsen', 'Leipzig (Kreis)', 'Leipzig']}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'CTC gGmbH – Center for the Transformation of Chemistry'}",Head of Technology Transfer / Leitung Technologietransfer (m/f/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMzA2MTEwMyIsInMiOiJXT3luNmJWZDhSR3Vlc0FQQ3FWX3VRIn0.CvaD50Y9Mmb--jc1bWN4UooqVuwCX_Joy4bBmsF9fKo,"IU INTERNATIONALE HOCHSCHULE – MyStudium – Weil Lehre nicht nur ein Job ist, sondern ein Statement. Du willst nicht nur lehren, sondern auch etwas bewegen? Dann starte an Deutschlands größter Hochschule und gestalte mit uns die Lehre der Zukunft – in einem Umfeld, das deine beruflichen und persönlichen Bedürfnisse in den Mittelpunkt stellt. Erweitere unsere akademische Welt deutschlandweit als freiberufliche:r Dozent:in auf Honorarbasis im MyStudium mit 18 Unterrichtseinheiten ab dem 01.07.2026…",2026-05-08T16:48:38Z,5723061103,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5723061103?se=WOyn6bVd8RGuesAPCqV_uQ&utm_medium=api&utm_source=a4bcf954&v=FB00D28AD0BEC4B7C1F8D0AA5756804057A21237,6.089788,50.773914,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Aachen, Aachen (Kreis)', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Aachen (Kreis)', 'Aachen']}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'display_name': 'IU Internationale Hochschule', '__CLASS__': 'Adzuna::API::Response::Company'}",Dozent Psychologie Angewandte Datenanalyse (m/w/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV095bjZiVmQ4Ukd1ZXNBUENxVl91USIsImkiOiI1NzM1NjQ3ODMyIn0.exDhNXYoo2JWWOgM60HeNLykGIyQdyJRgwiYf_-4ll4,"Stellenbeschreibung Als Werkstudent (m/w/d) im Bereich Data Science bekommst du spannende Einblicke in die Welt der Datenanalyse und des maschinellen Lernens. Du wirst uns bei administrativen und organisatorischen Aufgaben unterstützen und bekommst die Chance, Verantwortung zu übernehmen. Je nach Wohnort arbeitest du entweder zweimal pro Woche gemeinsam mit deinem Team im Headquarter in Erkrath oder du hast die Möglichkeit, bis zu 100 % remote zu arbeiten. Du unterstützt aktiv bei Data Science-…",2026-05-21T00:23:35Z,5735647832,Adzuna::API::Response::Job,https://www.adzuna.de/details/5735647832?utm_medium=api&utm_source=a4bcf954,6.9116,51.22442,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Erkrath, Düsseldorf', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Erkrath']}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}","{'display_name': 'Timocom GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Werkstudent Data Science (m/w/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMDY1OTI5MiIsInMiOiJXT3luNmJWZDhSR3Vlc0FQQ3FWX3VRIn0.ZiBgOptbCvrrAHDAsm99RyDnZL7ZReMDOk1nTj6j7PM,Specialist Data Science (m/w/d) für unsere Zentrale in Telgte (bei Münster) Aus Westfalen in die Welt - mit rund 18.000 Kolleginnen und Kollegen und fast 2.000 Stores in 17 Ländern sind wir einer der größten Fashion Discounter in Europa. Unsere internationalen Geschäfte steuern wir aus unserer Zentrale im westfälischen Telgte bei Münster. Takko Fashion steht für aktuelle Trends sowie gute Qualität aus sozial verantwortungsbewusster Produktion – und das zu einem erschwinglichen Preis. Durch unse…,2026-04-26T00:03:52Z,5710659292,Adzuna::API::Response::Job,https://www.adzuna.de/details/5710659292?utm_medium=api&utm_source=a4bcf954,7.7853,51.98437,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Warendorf (Kreis)', 'Telgte'], 'display_name': 'Telgte, Warendorf (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",0,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Takko Fashion', '__CLASS__': 'Adzuna::API::Response::Company'}",Specialist Data Science (m/w/d),full_time,permanent,,
