id,latitude,redirect_url,adref,location,description,created,longitude,__CLASS__,title,category,company,salary_is_predicted,contract_time,salary_max,salary_min,contract_type
5349251676,49.49349,https://www.adzuna.de/land/ad/5349251676?se=pp4etwN88BGKR7lAkbp_iw&utm_medium=api&utm_source=a4bcf954&v=8D753D5A12484BA5BBC14CC408F6EB37235825F3,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0OTI1MTY3NiIsInMiOiJwcDRldHdOODhCR0tSN2xBa2JwX2l3In0.sRTUNbCuIOaJCC80kEniHTBYLri1QmFU71TLOtxb7tQ,"{'area': ['Deutschland', 'Bayern', 'Schwandorf (Kreis)', 'Pfreimd'], 'display_name': 'Pfreimd, Schwandorf (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","Über Gerresheimer Gerresheimer ist als innovativer System- und Lösungsanbieter der globale Partner der Pharma-, Biotech- und Kosmetikindustrie. Das Unternehmen bietet ein umfassendes Portfolio an pharmazeutischen Primärverpackungen, Verabreichungssystemen für Medikamente und digitalen Lösungen. Gerresheimer sorgt dafür, dass Medikamente sicher zum Patienten gelangen und zuverlässig verabreicht werden können. Mit rund 13.400 Mitarbeitenden, und über 40 Produktionsstandorten in 16 Ländern in Euro…",2025-08-12T20:35:42Z,12.17958,Adzuna::API::Response::Job,Abiturient für Duales Studium Data Science IoT Plattform (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Gerresheimer AG'}",0,full_time,,,
5343933956,48.383137,https://www.adzuna.de/land/ad/5343933956?se=pp4etwN88BGKR7lAkbp_iw&utm_medium=api&utm_source=a4bcf954&v=05154F61BF285CD7EA42733F75E352BAC4EC24B1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHA0ZXR3Tjg4QkdLUjdsQWticF9pdyIsImkiOiI1MzQzOTMzOTU2In0.uCFsc6JOVbQpByoALUIQDxBrdJy_JoFm-5vZjK3xg3Y,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ulm'], 'display_name': 'Ulm, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",2025-08-08T19:14:09Z,9.856945,Adzuna::API::Response::Job,Duales Studium Data Science / Künstliche Intelligenz in Kooperation mit der Dualen Hochschule Baden-Württemberg 2026 (m/w/d),"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Tech Innovation'}",0,,,,
5228935038,48.754667,https://www.adzuna.de/land/ad/5228935038?se=pp4etwN88BGKR7lAkbp_iw&utm_medium=api&utm_source=a4bcf954&v=F31FD94107CC87F14C5D25AE5DE093AA5E4CAB01,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHA0ZXR3Tjg4QkdLUjdsQWticF9pdyIsImkiOiI1MjI4OTM1MDM4In0.2D8-yMJgJS3Ljoi-hcpOs72yMaAHevZFvvCzXlciG2o,"{'display_name': 'Baden-Baden, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Baden-Baden'], '__CLASS__': 'Adzuna::API::Response::Location'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",2025-06-02T19:45:06Z,8.235274,Adzuna::API::Response::Job,Duales Studium Data Science / Künstliche Intelligenz in Kooperation mit der Dualen Hochschule Baden-Württemberg 2026 (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Tech Innovation'}",0,,,,
5346804542,48.745846,https://www.adzuna.de/land/ad/5346804542?se=pp4etwN88BGKR7lAkbp_iw&utm_medium=api&utm_source=a4bcf954&v=053A9E005391C85AAC0109C8A45999B9A0E966AB,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0NjgwNDU0MiIsInMiOiJwcDRldHdOODhCR0tSN2xBa2JwX2l3In0.ltnJn99bHFNZ5WXfHsf7rDJJKc6kt8DhSIqJKa9968w,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Esslingen am Neckar, Esslingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Esslingen am Neckar']}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",2025-08-10T19:42:10Z,9.315933,Adzuna::API::Response::Job,"Duales Studium Wirtschaftsinformatik/Data Science (B.Sc.), Stuttgart 2026 (w/m/d)","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Group AG'}",0,,,,
5349805597,49.18975,https://www.adzuna.de/land/ad/5349805597?se=pp4etwN88BGKR7lAkbp_iw&utm_medium=api&utm_source=a4bcf954&v=30B5B04E1C243E629B3280341447685E13FC41DD,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHA0ZXR3Tjg4QkdLUjdsQWticF9pdyIsImkiOiI1MzQ5ODA1NTk3In0.bdFYvhJMwttRnVmwKBY0apWPyCe_HqNcGyW4cpldMj4,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder . click apply for full job details",2025-08-13T00:13:13Z,9.2274,Adzuna::API::Response::Job,Duales Studium Wirtschaftsinformatik - Data Science 2026,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'trade-construction-jobs', 'label': 'Stellen aus Handel & Bau'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung & Co. KG'}",0,,,,
5331422835,48.72994,https://www.adzuna.de/land/ad/5331422835?se=pp4etwN88BGKR7lAkbp_iw&utm_medium=api&utm_source=a4bcf954&v=8ACFDE176E9FAD5E5CAACC6AF20137769B01218A,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHA0ZXR3Tjg4QkdLUjdsQWticF9pdyIsImkiOiI1MzMxNDIyODM1In0.7ip-qkFsm-gofkdNCglRlOxYQ4XPQrK8yMpDJ6iDoCE,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Vaihingen, Stuttgart', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Vaihingen']}","Über unsWir sorgen mit unseren Services jeden Tag dafür, dass in der Produktion unserer Kunden auf der ganzen Welt alles rund läuft.Dabei denken wir in Lösungen und optimieren entlang des gesamten Prozesses – von der Planung bis zur Instandhaltung, Modernisierung und Digitalisierung.Als Servicespezialist in der Fertigungsindustrie wissen wir, dass Menschen den Unterschied machen.Respekt, Teamspirit und Vielseitigkeit zeichnen das Arbeiten bei Leadec aus.Auf unsere Arbeit sind wir stolz – über 2…",2025-08-01T07:43:56Z,9.10973,Adzuna::API::Response::Job,Procurement Specialist (m/w/d) Data Science & AI,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Leadec'}",0,,,,
5347642160,54.32167,https://www.adzuna.de/land/ad/5347642160?se=pp4etwN88BGKR7lAkbp_iw&utm_medium=api&utm_source=a4bcf954&v=E90C5E93FD36D9690DDBFC2460CD4AB78F56EF0B,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0NzY0MjE2MCIsInMiOiJwcDRldHdOODhCR0tSN2xBa2JwX2l3In0.1st9khualdHWEoG52pFJbmyh9uoLDYl4e14GhqS9818,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt, Kiel', 'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel', 'Altstadt']}","Die WTSH ist die zentrale Wirtschaftsförderungsgesellschaft in Schleswig-Holstein. Als One-Stop-Agentur beraten wir Unternehmen, die in Schleswig-Holstein Geschäftsaktivitäten auf- oder ausbauen möchten. Die WTSH ist unter anderem Trägerin des vom Land Schleswig-Holstein geförderten Projektes „ B ig D ata T rusted S cience A I Plattform S chleswig- H olstein“ (BiTSEA SH). Mit dem Projekt BiTSEA SH entsteht eine hochskalierbare, hochverfügbare und vertrauenswürdige KI-Plattform für Daten und KI-…",2025-08-11T09:41:52Z,10.14187,Adzuna::API::Response::Job,Projektmanager (m/w/d) KI Data Science,"{'label': 'Verwaltungsstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'admin-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'WTSH - Wirtschaftsförderung und Technologietransfer Schleswig-Holstein GmbH'}",0,,,,
5347738817,49.18975,https://www.adzuna.de/land/ad/5347738817?se=pp4etwN88BGKR7lAkbp_iw&utm_medium=api&utm_source=a4bcf954&v=2E6471E049CCB8F2BD2DC8F4472ED57159574FF2,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0NzczODgxNyIsInMiOiJwcDRldHdOODhCR0tSN2xBa2JwX2l3In0.frejRfPhBLt-BNSBfWsmaFGHWKafGWzXnC_cBrRUNjw,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","Duales Studium Data Science und Künstliche Intelligenz 2026 Standort: Neckarsulm Abteilung / Bereich: IT - Einstiegsprogramm Level: Duales Studium Referenznummer: 46062-de_DE Als weltweit agierendes Unternehmen benötigen wir eine IT-Landschaft, die jederzeit reibungslos funktioniert, sich stets auf dem neuesten Stand der Technik befindet und sich an den Bedürfnissen unserer Kunden innerhalb der Unternehmen der Schwarz Gruppe orientiert. An der Schnittstelle zwischen Daten und IT erarbeiten wir …",2025-08-11T13:03:53Z,9.2274,Adzuna::API::Response::Job,Duales Studium Data Science und Künstliche Intelligenz 2026 (m/w/d),"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schwarz IT'}",0,,,,
5338114776,47.73273,https://www.adzuna.de/land/ad/5338114776?se=pp4etwN88BGKR7lAkbp_iw&utm_medium=api&utm_source=a4bcf954&v=BFA2FCD58CAD20F57B24115736F2233D0E5114BF,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMzODExNDc3NiIsInMiOiJwcDRldHdOODhCR0tSN2xBa2JwX2l3In0.h-_aemRoF3BqdbqycD-vLqqvKq_PGAs1xVRYcZP_skk,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Kempten (Allgäu), Bayern', 'area': ['Deutschland', 'Bayern', 'Kempten (Allgäu)']}","Job ID 3532 / Vollzeit/ Teilzeit : Vollzeit / Job Kategorie : IT / Befristet/Unbefristet : Unbefristet ""Logistics is People Business"" - dieser Leitsatz macht deutlich, dass die Mitarbeitenden für DACHSER der Schlüsselfaktor für den Unternehmenserfolg sind. Gemeinsam mit rund 34.000 Menschen verfolgen wir die Mission, die weltweit intelligenteste Kombination und Integration logistischer Netzkompetenzen zu schaffen und so die Logistikbilanz unserer Kunden zu optimieren. Gestalten Sie mit uns die …",2025-08-05T07:56:16Z,10.307105,Adzuna::API::Response::Job,Consultant (m/w/d) Data Science & Machine Learning - Inklusiver Job   ,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'DACHSER SE'}",0,,,,
5349910893,51.33968,https://www.adzuna.de/land/ad/5349910893?se=pp4etwN88BGKR7lAkbp_iw&utm_medium=api&utm_source=a4bcf954&v=3DCA6D0633F3D3DDE2D4327C33F848FD9B6FF080,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0OTkxMDg5MyIsInMiOiJwcDRldHdOODhCR0tSN2xBa2JwX2l3In0.MQNStdzM6LQF2FX_yJLssEP4rrErLEL3Wqc9b7Ql5fA,"{'display_name': 'Zentrum, Leipzig', 'area': ['Deutschland', 'Sachsen', 'Leipzig (Kreis)', 'Leipzig', 'Zentrum'], '__CLASS__': 'Adzuna::API::Response::Location'}","UnternehmensprofilKennziffer: J000009143Einstiegsart:Duales StudiumEinsatzort: LeipzigGesellschaft: Porsche Leipzig GmbHIm Jahr 2000 hat Porsche in Leipzig eine zweite Heimat gefunden. Denn die nächste Generation des Macan wird als reinelektrische Variante auf den Markt kommen. 300 Mitarbeiter pro Tag rund 500 Fahrzeuge des Kompakt-SUV Macan sowie der Sportwagenlimousine Panamera.Porsche Leipzig ist mehr als ein Produktionsstandort. Die Performance eines Porsche können Werksabholer, Veranstaltu…",2025-08-13T01:47:04Z,12.3713,Adzuna::API::Response::Job,Bachelor of Science (m/w/d) in Data Science & Künstliche Intelligenz,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Porsche Leipzig GmbH'}",0,,,,
5350154089,48.39595,https://www.adzuna.de/land/ad/5350154089?se=pp4etwN88BGKR7lAkbp_iw&utm_medium=api&utm_source=a4bcf954&v=2A7EF0D12E46ECDD704C3F201A191AEA9E8A4D38,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM1MDE1NDA4OSIsInMiOiJwcDRldHdOODhCR0tSN2xBa2JwX2l3In0.AHh2kgtp_n8b5o2wIUgUOHysfoXO8RsYz0Cvx0oY240,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Vötting, Freising', 'area': ['Deutschland', 'Bayern', 'Freising (Kreis)', 'Freising', 'Vötting']}","An der Fakultät Landwirtschaft, Lebensmittel und Ernährung, Campus Triesdorf, ist folgende Teilzeit­stelle (65 %) zu besetzen: Wissenschaftliche Mitarbeiterin / Wissenschaftlicher Mitarbeiter (m/w/d) im Bereich Bodenkunde, Geoinformatik und Data Science Kennziffer M834-LT Die Stelle ist ab Projektbeginn auf die Dauer von drei Jahren befristet. An der Professur Data Science for Life ist im Rahmen des von der DFG geförderten Projekts »IdentBFP-BW« eine Promotions­stelle zu besetzen. Das Projekt b…",2025-08-13T06:55:25Z,11.71923,Adzuna::API::Response::Job,"Wissenschaftliche Mitarbeiterin / Wissenschaftlicher Mitarbeiter (m/w/d) im Bereich Bodenkunde, Geoinformatik und Data Science","{'label': 'Lehrberufe', 'tag': 'teaching-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hochschule Weihenstephan-Triesdorf University of Applied Sciences'}",0,,,,
5355397106,48.776198,https://www.adzuna.de/land/ad/5355397106?se=pp4etwN88BGKR7lAkbp_iw&utm_medium=api&utm_source=a4bcf954&v=E78E03C16EBB7DC09FF022F0622A487AAA4D6177,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM1NTM5NzEwNiIsInMiOiJwcDRldHdOODhCR0tSN2xBa2JwX2l3In0.gnH9oLtxfV6eHhJKJk7sGsw_eqy4K7EVaz6my15mBr4,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",2025-08-16T20:16:34Z,9.187224,Adzuna::API::Response::Job,"Duales Studium Wirtschaftsinformatik - Vertiefung Data Science, Bachelor of Science, Mercedes-Benz Customer Solutions GmbH, Stuttgart Vaihingen, Studienbeginn 1. Oktober 2026 (m/w/d)","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Customer Solutions GmbH'}",0,,,,
5352382173,54.32167,https://www.adzuna.de/land/ad/5352382173?se=NM9juAN88BGkr8KgIHU_QA&utm_medium=api&utm_source=a4bcf954&v=B8069180CCED821AEE24CE38F2E43379DC513C08,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM1MjM4MjE3MyIsInMiOiJOTTlqdUFOODhCR2tyOEtnSUhVX1FBIn0.TbhVH6v4VCZM-Jl3lJ51abfdxNSFha1iNtzExOFK8-M,"{'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel', 'Altstadt'], 'display_name': 'Altstadt, Kiel', '__CLASS__': 'Adzuna::API::Response::Location'}","Die WTSH ist die zentrale Wirtschaftsförderungsgesellschaft in Schleswig-Holstein. Als One-Stop-Agentur beraten wir Unternehmen, die in Schleswig-Holstein Geschäftsaktivitäten auf- oder ausbauen möchten. Die WTSH ist unter anderem Trägerin des vom Land Schleswig-Holstein geförderten Projektes "" B ig D ata T rusted S cience A I Plattform S chleswig- H . click apply for full job details",2025-08-14T16:35:43Z,10.14187,Adzuna::API::Response::Job,Projektmanager (m/w/d) Ki Data Science,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'WTSH GmbH'}",0,,,,
5352382359,,https://www.adzuna.de/land/ad/5352382359?se=NM9juAN88BGkr8KgIHU_QA&utm_medium=api&utm_source=a4bcf954&v=D8519A5564FD89F547701DD86508E500C26CFB9A,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM1MjM4MjM1OSIsInMiOiJOTTlqdUFOODhCR2tyOEtnSUhVX1FBIn0.fApnmCwOcG9mD2UQKizBTL8ErRF2CXObN2Yp-t_jJTo,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}","Bodenständig, friesisch, authentisch - und in einer Spitzenposition, wenn es um zukunftsweisende Innovationen geht: Die Hochschule Emden/ Leer ist Impulsgeberin für die Region. An der Hochschule Emden/Leer, die sich als innovative, richtungs weisende Zukunftshochschule versteht , ist im Fachbereich Technik in der Abteilung Elektrotechnik und Informatik am Campus Emden . klicken sie bewerben, für die volle Stellenbeschreibung",2025-08-14T16:36:20Z,,Adzuna::API::Response::Job,Professur (m/w/d) Für Data Science Und Programmierung,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hochschule Emden/Leer'}",0,,,,
5352046376,49.18975,https://www.adzuna.de/land/ad/5352046376?se=NM9juAN88BGkr8KgIHU_QA&utm_medium=api&utm_source=a4bcf954&v=9B1A8A4C387DBAC402A588936F2EAB5CC5A1D82B,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM1MjA0NjM3NiIsInMiOiJOTTlqdUFOODhCR2tyOEtnSUhVX1FBIn0.zzfcdDHta15vhEV2BMDIvHiP1FVGjQYJwuG3IHPF0bg,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}","Duales Studium Data Science und Künstliche Intelligenz 2026 Standort: Neckarsulm Abteilung: IT - Einstiegsprogramm Level: Duales Studium Referenznummer: 46079-de_DE Als weltweit agierendes Unternehmen benötigen wir eine IT-Landschaft, die jederzeit reibungslos funktioniert, sich stets auf dem neuesten Stand der Technik befindet und sich an den Bedürfnissen unserer Kunden innerhalb der Unternehmen der Schwarz Gruppe orientiert. An der Schnittstelle zwischen Daten und IT erarbeiten wir tragfähige…",2025-08-14T10:24:48Z,9.2274,Adzuna::API::Response::Job,Duales Studium Data Science und Künstliche Intelligenz 2026 (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'STACKIT'}",0,,,,
5355162014,49.18975,https://www.adzuna.de/land/ad/5355162014?se=NM9juAN88BGkr8KgIHU_QA&utm_medium=api&utm_source=a4bcf954&v=585F465F7DECA95770308DD7A4AA12696CEC7FC1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTk05anVBTjg4QkdrcjhLZ0lIVV9RQSIsImkiOiI1MzU1MTYyMDE0In0.kA789wHd9Gls3Kga_csHycPW3brhYIrQaXs2sI8PBio,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}","Duales Studium Data Science und Künstliche Intelligenz 2026 Standort: Neckarsulm Abteilung / Bereich: IT - Einstiegsprogramm Level: Duales Studium Referenznummer: 46062-de_DE Als weltweit agierendes Unternehmen benötigen wir eine IT-Landschaft, die jederzeit reibungslos funktioniert, sich stets auf dem neuesten Stand der Technik befindet und sich an den Bedürfnissen unserer Kunden innerhalb der Unternehmen der Schwarz Gruppe orientiert. An der Schnittstelle zwischen Daten und IT erarbeiten wir …",2025-08-16T12:26:20Z,9.2274,Adzuna::API::Response::Job,Duales Studium Data Science und Künstliche Intelligenz 2026 (m/w/d),"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Schwarz IT', '__CLASS__': 'Adzuna::API::Response::Company'}",0,,,,
5344792134,49.49349,https://www.adzuna.de/land/ad/5344792134?se=NM9juAN88BGkr8KgIHU_QA&utm_medium=api&utm_source=a4bcf954&v=AD3539424D3FBE19DE2ADDC8DEEE9467C6902444,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTk05anVBTjg4QkdrcjhLZ0lIVV9RQSIsImkiOiI1MzQ0NzkyMTM0In0.H-TFeXoEDd6k8kKlPanGgETFbPUQO-9nADtk8CesTxA,"{'area': ['Deutschland', 'Bayern', 'Schwandorf (Kreis)', 'Pfreimd'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Pfreimd, Schwandorf (Kreis)'}","Über Gerresheimer Gerresheimer ist als innovativer System- und Lösungsanbieter der globale Partner der Pharma-, Biotech- und Kosmetikindustrie. Das Unternehmen bietet ein umfassendes Portfolio an pharmazeutischen Primärverpackungen, Verabreichungssystemen für Medikamente und digitalen Lösungen. Gerresheimer sorgt dafür, dass Medikamente sicher zum Patienten gelangen und zuverlässig verabreicht werden können. Mit rund 13.400 Mitarbeitenden, und über 40 Produktionsstandorten in 16 Ländern in Euro…",2025-08-09T02:02:10Z,12.17958,Adzuna::API::Response::Job,Duales Studium mit vertiefter Praxis: Bachelor of Science Künstliche Intelligenz und Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}","{'display_name': 'Gerresheimer AG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,full_time,,,
5277985243,48.0962,https://www.adzuna.de/land/ad/5277985243?se=NM9juAN88BGkr8KgIHU_QA&utm_medium=api&utm_source=a4bcf954&v=3E0AF72611E6BF6BB3D4C8291CC84380C73AD612,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTk05anVBTjg4QkdrcjhLZ0lIVV9RQSIsImkiOiI1Mjc3OTg1MjQzIn0.bdcfXblqg7wHyVAxST2eQbN_wCVcc_UyT64depxy_KI,"{'area': ['Deutschland', 'Baden-Württemberg', 'Biberach (Kreis)', 'Biberach an der Riß'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Biberach an der Riß, Biberach (Kreis)'}","Die Stelle Bewirb Dich jetzt für den Start im September 2026! Du findest Informatik in Kombination mit Künstlicher Intelligenz spannend und interessierst dich für Machine Learning. Du interessierst Dich für Datenmengen - Verarbeitung und Entwicklung von Verfahren der Künstlichen Intelligenz? Dann sind diese guten Voraussetzungen für ein Duales Studium in Data Science und Künstliche Intelligenz. Bei uns hast du die Möglichkeit dein Wissen, das du an der Dualen Hochschule Ravensburg / Friedrichsh…",2025-07-01T18:12:40Z,9.78975,Adzuna::API::Response::Job,Duales Studium B. Sc. Data Science und Künstliche Intelligenz in Biberach 2026 - Inklusiver Job   ,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Boehringer Ingelheim'}",0,,,,
