created,description,title,company,adref,location,longitude,category,latitude,salary_is_predicted,__CLASS__,redirect_url,id,contract_time,salary_max,salary_min,contract_type
2026-06-17T16:14:38Z,"AXA Deutschland ist Teil der AXA Gruppe, einem der weltweit führenden Versicherungsunternehmen. Als einer der größten Erstversicherer in Deutschland betreuen wir rund 8 Millionen Kund:innen im Bereich Vorsorge und Versicherung. Was uns bei AXA antreibt? Unsere Neugier und unser Mut zur Innovation! Gemeinsam mit über 8.000 Kolleg:innen in ganz Deutschland gestalten wir die Zukunft der Versicherung aktiv mit. Wir sind auf der Suche nach kreativen und analytischen Köpfen, die sich auch von Herausf…",Senior Aktuar Finance & Reserving P&C (m/w/d),"{'display_name': 'AXA Konzern AG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjgzMjMzMyIsInMiOiJ1SWFzS2podThSR2E4TDBtd2REQjJBIn0.ZoDlWn3AyHUKrNTh-lIQMc_TVsqJlZrtNwdJ9SJDgKY,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Köln, Nordrhein-Westfalen'}",6.969972,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",50.940164,0,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5766832333?se=uIasKjhu8RGa8L0mwdDB2A&utm_medium=api&utm_source=a4bcf954&v=11689F2D371C62E3ABF1092D27730944C38168FB,5766832333,,,,
2026-05-03T04:42:13Z,"Die Duale Hochschule Schleswig-Holstein (DHSH) bietet als staatlich anerkannte Hochschule für angewandte Wissenschaften an den Studienstandorten Kiel, Lübeck und Flensburg duale Studiengänge und praxisverbundene Forschung. Vor über 50 Jahren als Berufsakademie Schleswig-Holstein gegründet, bietet die DHSH Studierenden die Chance, von jahrzehntelanger Erfahrung im dualen Studium zu profitieren. Angeboten werden in Zusammenarbeit mit über 400 Partnerunternehmen die dualen Bachelorstudiengänge Bet…",Duales Studium Wirtschaftsinformatik an der DHSH in Kiel,"{'display_name': 'Duale Hochschule Schleswig-Holstein ', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidUlhc0tqaHU4UkdhOEwwbXdkREIyQSIsImkiOiI1NzE3NTQ1OTU3In0.LalaBzskQeHIe983BtNIt76qlpRuMI3XIJ8jcKJ2cu0,"{'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Kiel, Schleswig-Holstein'}",10.137982,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",54.319658,0,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5717545957?se=uIasKjhu8RGa8L0mwdDB2A&utm_medium=api&utm_source=a4bcf954&v=A7FFE094B541C00CD0002CD06B7CBBC3DBA148F7,5717545957,,,,
2026-06-22T08:31:49Z,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Studentin*in für Masterarbeit im Bereich KI-gestützte Softwareentwicklung und Multi-Agenten-Systeme,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoidUlhc0tqaHU4UkdhOEwwbXdkREIyQSIsImkiOiI1NzcyMzMzMTM4In0.x0-hORqyO6iwhd3r6IxyeGsD6TxC1sv1vO-JrUGWd1o,"{'display_name': 'Böblingen, Böblingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Böblingen']}",8.98349,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",48.68872,0,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5772333138?se=uIasKjhu8RGa8L0mwdDB2A&utm_medium=api&utm_source=a4bcf954&v=24A0C0F4C7C707193B27A824D56D9D6B47ED701C,5772333138,,,,
2026-06-03T11:39:06Z,Auf einen Blick Studiengang: Data Science&KI Studienort: Duale Hochschule Baden-Württemberg Mannheim Studienbeginn: 1. Oktober 2027 (Wintersemester) Studiendauer: 3 Jahre Abschluss: Bachelor of Science (B.Sc.) Informationen unter: DHBW Data Science&KI Inhalte des dualen Studiums Du wolltest schon immer neues Wissen aus Daten gewinnen und innovative Anwendungen und Geschäftsmodelle kreieren? Dann ist dieses duale Studium genau das richtige für dich. In dem Studiengang Data Science&Künstliche Int…,"Duales Studium Data Science&KI, Bachelor of Science, 2027","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'dx.one GmbH - A Volkswagen Group Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDM5MTg0NCIsInMiOiJYSW5yS3podThSR3c2b3JNZDZXMmd3In0.X5_OLWoZ62qR66jfRywHChHGNKqk99fTKFI2Rfh_Olo,"{'area': ['Deutschland', 'Niedersachsen', 'Wolfsburg'], 'display_name': 'Wolfsburg, Niedersachsen', '__CLASS__': 'Adzuna::API::Response::Location'}",10.786696,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen', 'tag': 'part-time-jobs'}",52.41453,0,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5750391844?se=XInrKzhu8RGw6orMd6W2gw&utm_medium=api&utm_source=a4bcf954&v=14922F225E74ED6DCC20A0AAA1A211B5D2C6A077,5750391844,,,,
2026-06-03T11:42:41Z,"Einleitung Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem d…",Duales Studium Data Science und KI - Smart Operations Management 2027,"{'display_name': 'Lidl', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDM5NzI4NyIsInMiOiJYSW5yS3podThSR3c2b3JNZDZXMmd3In0.Xa8gh_5E-DwaK1odc3W7tZaYLAR4gCLwPXvH0dFkgt4,"{'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}",9.2274,"{'tag': 'part-time-jobs', 'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",49.18975,0,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5750397287?se=XInrKzhu8RGw6orMd6W2gw&utm_medium=api&utm_source=a4bcf954&v=110DE8E37ED6B5E4544BEA7DC1D7B85CAA63F56A,5750397287,,,,
2026-06-18T01:08:56Z,"Bei dm und dmTECH sind wir der Überzeugung, dass die Digitalisierung unsere Welt und unser Kaufverhalten verändert. Dabei spielt künstliche Intelligenz eine wichtige Rolle. Schon heute setzen wir auf modernste Technologien, um intelligente Lösungen zu entwickeln. Hierfür suchen wir lösungsorientierte Persönlichkeiten mit analytischem und mathematischem Denkvermögen sowie Leidenschaft für innovative Technologien. Das klingt nach Dir? Dann lass uns gemeinsam handeln – mit Deinem dualen Studium Da…",Duales Studium Data Science und Künstliche Intelligenz (B. Sc.) 2027,"{'display_name': 'dm-drogerie markt GmbH + Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NzMyODk1NCIsInMiOiJYSW5yS3podThSR3c2b3JNZDZXMmd3In0.cSytXWFsXMysYi8G3tSwE0YdjNimAh9kTELOoLtN6wM,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Karlsruhe, Karlsruhe (Kreis)'}",8.412378,"{'tag': 'part-time-jobs', 'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",49.001249,0,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5767328954?se=XInrKzhu8RGw6orMd6W2gw&utm_medium=api&utm_source=a4bcf954&v=D34C0F62A465DBD30DF42A788AD7309BCF9FF65B,5767328954,,,,
2026-06-03T11:34:56Z,Die GELITA-Unternehmensgruppe ist einer der führenden Hersteller von Kollagenproteinen weltweit und mit mehr als 2.900 Mitarbeitenden und 20 Standorten auf allen Kontinenten vertreten. Wir sind mit unserer globalen Präsenz im Markt für Gesundheit und Nahrungsergänzung genauso zu Hause wie in den Bereichen Pharmazie und Medizin. Darüber hinaus bieten wir mit unseren Produkten eine große Bandbreite an äußerst spannenden technologischen Anwendungen. Wir leben Innovation und folgen dabei konsequent…,Duales Studium Bachelor of Science - Data Science & Künstliche Intelligenz,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GELITA AG'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWEluckt6aHU4Ukd3Nm9yTWQ2VzJndyIsImkiOiI1NzUwMzY3MTQ0In0.tSBbUQ_bFUGvGHuPzY9ba7Y0l7GJmjJq-Rkrbg240lM,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hirschhorn (Neckar), Bergstraße (Kreis)', 'area': ['Deutschland', 'Hessen', 'Bergstraße (Kreis)', 'Hirschhorn (Neckar)']}",8.89711,"{'tag': 'part-time-jobs', 'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",49.44669,0,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5750367144?se=XInrKzhu8RGw6orMd6W2gw&utm_medium=api&utm_source=a4bcf954&v=8CB174EA36FDBA800FC8F99266489F22C802FFD6,5750367144,,,,
2026-06-10T06:37:26Z,"Wir sind über 13.000. An 20 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in GER | München sucht Dich: Starke Aufgaben Einarbeitung in das bei der MTU verwendete Vorgehen für Engine Trend Monitoring (ETM) Im Rahmen des Praktikums beschäftigen Sie sich mit Themen aus den fol-genden Bereichen: Weiterentwicklung bestehender Machine-Learning Modelle …",Praktikant Data Science im Bereich Engine Health Monitoring (all genders),{'__CLASS__': 'Adzuna::API::Response::Company'},eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1ODA1NjU4OSIsInMiOiJYSW5yS3podThSR3c2b3JNZDZXMmd3In0.FJTz8FBje6UfjejJYNAqKjspwjiqk9f-Sn4UFYfkNSc,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",11.555737,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",48.137418,0,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5758056589?se=XInrKzhu8RGw6orMd6W2gw&utm_medium=api&utm_source=a4bcf954&v=EA9D680FD07D72D4CBA7598F570E438AC0AB335E,5758056589,,,,
2026-06-11T01:03:45Z,"Stellenbeschreibung Du möchtest einen Blick hinter die Kulissen eines führenden Unternehmens im Bereich erneuerbare Energien werfen? Bei ENERTRAG bieten wir Schülern und Studenten die einzigartige Gelegenheit, in die Welt der erneuerbaren Energien einzutauchen und wertvolle Praxiserfahrung zu sammeln. Unsere Praktika bieten: Spannende Einblicke: Tauche ein in die faszinierende Welt der erneuerbaren Energien und erfahre, wie wir die Zukunft gestalten. Praxisnahe Erfahrung: Arbeite an realen Proj…",Initativbewerbung Praktikum Data Science,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ENERTRAG SE'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWEluckt6aHU4Ukd3Nm9yTWQ2VzJndyIsImkiOiI1NzU5MjE2MzIyIn0.S_VZhpDatqASQa_NGXv9ge3q2SFdxGh_vqA4hQUd3CE,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}",13.420806,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",52.507706,0,Adzuna::API::Response::Job,https://www.adzuna.de/details/5759216322?utm_medium=api&utm_source=a4bcf954,5759216322,,,,
2026-05-12T23:14:56Z,"Das sind wir Daten sind für uns nicht gleich Daten. Du teilst unsere Mission ""Mehr aus Daten rausholen""? Dann bist Du als Newbie oder erfahrenes Data Science Talent bei uns mehr als willkommen! Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 140 Mitarbeitende. Begleite unser Wachstum u…",Initiativbewerbung Data Science / BI,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Skopos Group'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWEluckt6aHU4Ukd3Nm9yTWQ2VzJndyIsImkiOiI1NzI3MzMzMjM0In0.S-PsryLJwibHZ9u5lC1YClsjCBlt-EQ_ObTwQ0w-5PA,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth'], 'display_name': 'Hürth, Rhein-Erft-Kreis', '__CLASS__': 'Adzuna::API::Response::Location'}",6.86811,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",50.87096,0,Adzuna::API::Response::Job,https://www.adzuna.de/details/5727333234?utm_medium=api&utm_source=a4bcf954,5727333234,full_time,,,
2026-06-17T19:30:56Z,"Pflichtpraktikum Data Science im Qualitätsmanagement Wernerstraße 51, 70469 Stuttgart, Deutschland Vollzeit Robert Bosch GmbH Unternehmensbeschreibung Bei Bosch gestalten wir Zukunft mit hochwertigen Technologien und Dienstleistungen, die Begeisterung wecken und das Leben der Menschen verbessern. Unser Versprechen an unsere Mitarbeiterinnen und Mitarbeiter steht dabei felsenfest: Wir wachsen gemeinsam, haben Freude an unserer Arbeit und inspirieren uns gegenseitig. Willkommen bei Bosch. Die Rob…",Pflichtpraktikum Data Science im Qualitätsmanagement,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Robert Bosch GmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2Njk1NTM2MSIsInMiOiJYSW5yS3podThSR3c2b3JNZDZXMmd3In0.ZfpLa7otL-qWq2W06pphYGz8WrJed6nOB3hpz5LAUgY,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Feuerbach'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Feuerbach, Stuttgart'}",9.1557,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",48.81065,0,Adzuna::API::Response::Job,https://www.adzuna.de/details/5766955361?utm_medium=api&utm_source=a4bcf954,5766955361,full_time,,,
2026-05-12T23:22:25Z,"Short Facts Join us on our journey to build Europe's energy backbone : We at Flexa are building Europe's largest virtual power plant with currently above 100k assets signed up, aiming to breach the million in the near future. To optimize the value creation from both trading algorithms across markets and dispatching to the assets, we are looking for a forward-thinking and experienced Head of Data Science (d/f/m) who shares our vision and values. A pioneering Head of Data Science to lead and grow…",Head of Data Science,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Flexa'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzM0MDExNCIsInMiOiJYSW5yS3podThSR3c2b3JNZDZXMmd3In0._6xllKoY8gpMeen32V20VbH09PMalTUXTq-RMKQ4OwU,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Maxvorstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Maxvorstadt, München'}",11.56803,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",48.1476,0,Adzuna::API::Response::Job,https://www.adzuna.de/details/5727340114?utm_medium=api&utm_source=a4bcf954,5727340114,full_time,200000.0,140000.0,
2026-01-31T07:21:56Z,"Short Facts Join us on our journey to build Europe's energy backbone : We at Flexa are building Europe's largest virtual power plant with currently above 100k assets signed up, aiming to breach the million in the near future. To optimize the value creation from both trading algorithms across markets and dispatching to the assets, we are looking for a forward-thinking and experienced Head of Data Science (d/f/m) who shares our vision and values. A pioneering Head of Data Science to lead and grow…",Head of Data Science,"{'display_name': 'Flexa', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwNzIzNzk5NCIsInMiOiJYSW5yS3podThSR3c2b3JNZDZXMmd3In0.P09onM4u86bH0t6plEiVs1wx-clMNPcp42BNuqV6yY4,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Maxvorstadt, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Maxvorstadt']}",11.56803,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",48.1476,0,Adzuna::API::Response::Job,https://www.adzuna.de/details/5607237994?utm_medium=api&utm_source=a4bcf954,5607237994,full_time,200000.0,140000.0,
2026-01-15T20:46:25Z,"What you’ll do Build, mentor, and lead an elite data science team as a trusted, empathetic player-coach, while clearly communicating complex technical ideas to executives, customers, and partners Personally design, train, deploy, and own the models that power Peec AI’s AI Search recommendations, taking hands-on responsibility for our most business-critical ML systems Develop and ship novel algorithms that reverse-engineer AI search and LLM behavior, turning deep technical insight into durable, …",Engineering Manager (Data Science),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Peec AI'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4Njc5MzIzOSIsInMiOiJYSW5yS3podThSR3c2b3JNZDZXMmd3In0.epVTlu-irwpK2ab1i5pRIGPrl5FC3hPKXyA7DpiCCzg,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}",13.420806,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",52.507706,0,Adzuna::API::Response::Job,https://www.adzuna.de/details/5586793239?utm_medium=api&utm_source=a4bcf954,5586793239,full_time,160000.0,120000.0,
2026-05-19T23:10:02Z,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",Data Science Team Leader,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Just Eat'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWEluckt6aHU4Ukd3Nm9yTWQ2VzJndyIsImkiOiI1NzM0NDYzNzgzIn0.bHdkWCFDkePcM9TylHeNXvHoLXYU7QkqQY1eyQCK6Do,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",,0,Adzuna::API::Response::Job,https://www.adzuna.de/details/5734463783?utm_medium=api&utm_source=a4bcf954,5734463783,full_time,,,
2025-11-18T19:20:38Z,"Who we are Melotech is revolutionizing media and entertainment. We create art through technology for humans to enjoy. In just 24 months, our work has been heard, watched and loved for over 3 billion minutes worldwide. Founded by entrepreneur and investor Soheil Mirpour, we are backed by top VCs Cherry Ventures, Speedinvest and GFC, alongside world-class angels from firms such as Spotify, Blackstone and KKR. What you will do Join us as our first dedicated Data Scientist to bring order to the cha…","Data Science, Music & Audio","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Melotech'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMjI1NzkzMCIsInMiOiJYSW5yS3podThSR3c2b3JNZDZXMmd3In0.zFpMUoWZsfvw-D4uActX-4Q_JCRaps-PJ009ZQhzfXM,"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",13.420806,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",52.507706,0,Adzuna::API::Response::Job,https://www.adzuna.de/details/5502257930?utm_medium=api&utm_source=a4bcf954,5502257930,full_time,,,
2026-05-15T22:54:05Z,"Ready for a challenge? Then Just Eat Takeaway.com might be the place for you. We’re a leading global online delivery platform, and our vision is to empower everyday convenience. Whether it’s a Friday-night feast, a post-gym poke bowl, or grabbing some groceries, our tech platform connects tens of millions of customers with hundreds of thousands of restaurant, grocery and convenience partners across the globe. About this role As the Senior Team Lead for Data Science – Courier Pay & Incentives, y…",Data Science Team Leader,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Just Eat'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMDc2NDM3MyIsInMiOiJYSW5yS3podThSR3c2b3JNZDZXMmd3In0.Sd_gQQeFyuyEAhcJu8a8aIv97YkM8jscv2FHOEkGulU,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",,0,Adzuna::API::Response::Job,https://www.adzuna.de/details/5730764373?utm_medium=api&utm_source=a4bcf954,5730764373,full_time,,,
2026-03-19T22:33:09Z,"Make your mark for patients To strengthen our Global Advanced Analytics team, we are looking for an adaptable, collaborative individual with an intrapreneurial mindset for our Analytics Lead opening . This hybrid role is based in our headquarters in Monheim, Germany requiring 40% onsite presence and 5-10% international/ domestic travel. About the role You will help to inform on the commercial viability of various assets in development. You will be responsible for making exceptional business imp…",Data Science Lead 1,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'UCB'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3MjQ3Nzk1MCIsInMiOiJYSW5yS3podThSR3c2b3JNZDZXMmd3In0.mKxnvFaoMizgYuNqPOA3mwlJnB014eaBkoDpNa_V9Qk,"{'area': ['Deutschland', 'Bayern', 'Donau-Ries (Kreis)', 'Monheim'], 'display_name': 'Monheim, Donau-Ries (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",10.85789,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",48.84099,0,Adzuna::API::Response::Job,https://www.adzuna.de/details/5672477950?utm_medium=api&utm_source=a4bcf954,5672477950,,,,
2024-09-20T13:48:26Z,"INTRODUCTION TO THE COMPANY Webtrekk is one of Europe’s market leaders for Customer Intelligence and Marketing Analytics. Since 2019, we are part of the marketing technology service provider, Mapp, and support marketers and data analysts in understanding and analyzing the behavior of their website and app users across all channels and help to utilize this information specifically for marketing purposes. Our solution, which is based on first-party data, ensures maximum data depth for our custome…",Team Lead Data Science,"{'display_name': 'Mapp Digital Us Llc', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDg3MDQ4OTA3NSIsInMiOiJYSW5yS3podThSR3c2b3JNZDZXMmd3In0.zspL6qdN3oalOZm6l7XhbhceF2YGbTysOY6kZMCtyrA,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}",13.420806,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",52.507706,0,Adzuna::API::Response::Job,https://www.adzuna.de/details/4870489075?utm_medium=api&utm_source=a4bcf954,4870489075,full_time,,,
2026-04-23T10:57:19Z,"Deine Aufgaben Werde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab sofort für 4 bis 6 Monate. … konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Da…",Praktikum Data Science in Neckarsulm,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODEwODQ0OSIsInMiOiJYSW5yS3podThSR3c2b3JNZDZXMmd3In0.ONDV7uUyb1SkDWc8q9QKeW4TVqyAoPUASfATje-BOnY,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,0,Adzuna::API::Response::Job,https://www.adzuna.de/details/5708108449?utm_medium=api&utm_source=a4bcf954,5708108449,full_time,,,
2026-06-03T11:34:00Z,"Willkommen bei ASMPT. Hier bist du auf dem direkten Weg in das digitale Zeitalter. Mit 12.000 Mitarbeitenden weltweit sind wir technologischer Prozesspartner für die Elektronikindustrie und brennen für innovative Automatisierungsstrategien am Puls der Zeit. Mit unseren smarten Lösungen fordern unsere passionierten Teams den technischen Status quo immer wieder heraus und setzen so neue Maßstäbe für die Fertigung von Smartphones, Computern, Netzwerken, autonomen Fahrzeugen, intelligenten Maschine…",Dualer Student (m/w/d) - Data Science & Scientific Computing Bachelor,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ASMPT GmbH & Co. KG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDM2MDM4NSIsInMiOiJYSW5yS3podThSR3c2b3JNZDZXMmd3In0.E3EIdSplX9XhioiQ5PU2tTHTQyLW2WMX3jjVkYHFjaA,"{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",11.555737,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen', 'tag': 'part-time-jobs'}",48.137418,0,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5750360385?se=XInrKzhu8RGw6orMd6W2gw&utm_medium=api&utm_source=a4bcf954&v=D0DF4373E4704CC85E24991C16B79454A4AE637D,5750360385,,,,
