adref,title,id,longitude,created,latitude,salary_is_predicted,company,redirect_url,description,location,__CLASS__,category,contract_time,salary_min,salary_max,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0NzI4MTIyNSIsInMiOiJVcTl3c1c1TzhCR19DdHhoajRWSGpnIn0._v2Pc7XEDgLgdnRw6VcVNS5SaD2Wbhx3HtV2epgDmS4,"Werkstudent Informatik für Data Science & NLP (Remote, 20h/Woche)",5247281225,10.406345,2025-06-12T21:49:41Z,53.24252,0,"{'display_name': 'Wollmilchsau GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5247281225?se=Uq9wsW5O8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=C38510145ACD42509172716886515BE0DFAFEC31,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor… Du scrollst durch Jobs…","{'display_name': 'Lüneburg, Lüneburg (Kreis)', 'area': ['Deutschland', 'Niedersachsen', 'Lüneburg (Kreis)', 'Lüneburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDg0MTAzODE5MSIsInMiOiJVcTl3c1c1TzhCR19DdHhoajRWSGpnIn0.avIIwuoKDTT8TPFrRFujL5ltVED0O_Wg4Po84go9XD4,Praktikant Data Science im Bereich prüfungsnahe Beratung / Quants (Financial Services) (w/m/d),4841038191,,2024-08-27T12:43:50Z,,0,"{'display_name': 'EY Deutschland', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/4841038191?se=Uq9wsW5O8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=EA2F0FFF5516FF0BF0FC070E60763AC2DF746978,"Bei EY setzen wir alles daran, dass die Welt besser funktioniert. Dafür hinterfragen wir täglich den Status quo und suchen schon heute die Antworten von morgen. Stillstand? Keine Option. Wandel? Sehen wir als Chance und Treiber für Innovation. Wenn du auch so tickst, dann bist du bei uns genau richtig. Wir suchen Macher:innen, die Unternehmen, Entrepreneuren, Privatpersonen und der öffentlichen Hand helfen, über sich hinaus zu wachsen. Das erfordert Zusammenarbeit auf Augenhöhe und das Verlasse…","{'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Eschborn, Main-Taunus-Kreis'}",Adzuna::API::Response::Job,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE5MzI1MzEzNiIsInMiOiJVcTl3c1c1TzhCR19DdHhoajRWSGpnIn0.vnU3qICEKOs4OJZzH11xFiN8CwvaIf1pWmLqbgkNbSA,Praktikum Data Science,5193253136,9.2274,2025-05-11T04:31:28Z,49.18975,0,"{'display_name': 'Lidl Stiftung & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5193253136?se=Uq9wsW5O8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=70DDC71B229B9C77BC2356F1A7473E3D77CC2A21,"Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem dynamischen …","{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}",Adzuna::API::Response::Job,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0Mzg4NTkwMCIsInMiOiJVcTl3c1c1TzhCR19DdHhoajRWSGpnIn0.lkFVc4K5J_vNIXg95FotnC4noyMXGMLVKjYzC5ElR60,Duales Studium Wirtschaftsinformatik Data Science (B.Sc.) - Start Oktober 2025 (m/w/d),5243885900,8.650578,2025-06-11T08:26:20Z,50.129683,0,"{'display_name': 'RSM Ebner Stolz', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5243885900?se=Uq9wsW5O8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=9B7891BA332D695536507303A165A9460435717C,"Willst du wissen, was Unternehmen erfolgreich macht? Direkt mit Entscheidern am Tisch sitzen? Unmittelbar erleben, was dein Können bewirkt? Gemeinsam mit dir bringt RSM Ebner Stolz den Mittelstand voran - in Wirtschaftsprüfung, Steuer-, Rechts- und Unternehmensberatung. Mit über 2.700 Mitarbeitenden sind wir deutschlandweit präsent, weltweit an mehr als 820 Standorten unseres internationalen RSM-Netzwerks vertreten. Unser Erfolg lebt von starken Menschen mit Ecken und Kanten. Deshalb stehen wir…","{'display_name': 'Frankfurt am Main, Hessen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxMDIwNTE1MCIsInMiOiJVcTl3c1c1TzhCR19DdHhoajRWSGpnIn0.iizHUWAk7luS31MijHQu15Hb5oufIoP6v__3Sbg9Sfg,Data Science Lead - Price,5210205150,6.78055,2025-05-22T04:30:57Z,51.20259,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'trivago N.V.'}",https://www.adzuna.de/land/ad/5210205150?se=Uq9wsW5O8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=239BA775015BE42A60CE2D08016A5AA37E398E34,"When travelers are searching for a hotel, we want the obvious choice to be trivago! Our leading metasearch engine is super fast and constantly optimized – enabling millions of travelers to compare hotel prices from hundreds of booking sites and find great deals in just a few clicks. We use cutting-edge technology, real-time auction, and machine learning techniques with petabytes of data to create an experience – time and money saved! In the lively city of Düsseldorf, we seize opportunities to l…","{'display_name': 'Bilk, Düsseldorf', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Bilk'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXE5d3NXNU84QkdfQ3R4aGo0VkhqZyIsImkiOiI1MjI0NDE2MzI2In0.Q8EObjq-T859POfW-sQCJOV_idrHUSx2-katxRqqsyw,wissenschaftliche Mitarbeiterinnen/wissenschaftliche Mitarbeiter (w/m/d) mit dem Ziel der Promotion im Bereich Spatial Data Science,5224416326,7.112412,2025-05-31T07:51:11Z,50.71942,0,"{'display_name': 'Bundesinstitut für Bau-, Stadt- und Raumforschung ', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5224416326?se=Uq9wsW5O8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=25DF889118E9543538931AA9BC8E90C24BC0E885,"Das Bundesinstitut für Bau-, Stadt- und Raumforschung (BBSR) sucht für das Referat RS 1 „Raumentwicklung“ in Bonn zum nächstmöglichen Zeitpunkt befristet für 3 Jahre zwei wissenschaftliche Mitarbeiterinnen / wissenschaftliche Mitarbeiter (w/m/d) mit dem Ziel der Promotion im Bereich Spatial Data Science Knr. S 053-25 Bewerbungsfrist: 03.08.2025 Beschäftigungsdauer: befristet für 3 Jahre Wochenstunden: 39 h Vergütung: E 13 TVöD Arbeitsort: Bonn Das BBSR im Bundesamt für Bauwesen und Raumordnung …","{'display_name': 'Bonn, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Vertriebsstellen', 'tag': 'sales-jobs'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXE5d3NXNU84QkdfQ3R4aGo0VkhqZyIsImkiOiI1MTQxNzAxMTU2In0.Mpb0d5BZ3chuWFcBf4bUXR_oOl-jNmUKXihHqpzxKp0,Full-Stack Data Analytics/Data Science Expert im Competence Center Digital Accelerator (d/m/w/x),5141701156,9.187224,2025-04-12T06:57:41Z,48.776198,0,"{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5141701156?se=Uq9wsW5O8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=196B780ED0383D243C1F8CF660806748DF206A94,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTExMjE0NDMyMCIsInMiOiJVcTl3c1c1TzhCR19DdHhoajRWSGpnIn0.M3ygk1NzxGfYfaLr01_Ok7yK-19gx9YomPppG5tBKGA,Senior Business Analyst AI / Data Science (f/m/d),5112144320,8.73553,2025-03-26T14:16:31Z,50.17809,0,"{'display_name': 'STADA Arzneimittel AG', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5112144320?se=Uq9wsW5O8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=63CA97FBE983C0B16427AEFB5B0184434AF4A3DF,"""Caring for People's Health as a Trusted Partner"" - This mission motivates us at STADA every day to improve the health of people worldwide. With our wide range of generics, consumer health products and specialty pharmaceuticals, we offer patients, doctors and pharmacists a wide range of therapeutic options. Around 11,700 employees live our values of Integrity, Entrepreneurship, Agility and One STADA. Together we are on an exciting growth journey and want to successfully shape the future of STAD…","{'display_name': 'Bad Vilbel, Wetteraukreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Wetteraukreis', 'Bad Vilbel']}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxOTY2NzI1NyIsInMiOiJVcTl3c1c1TzhCR19DdHhoajRWSGpnIn0.iUQju1YdKfdc5Vtjr4fPpzCB5AAzTFKFFWCkCszEs0Y,IT-Systemadministrator (m/w/d) am Munich Data Science Institute,5219667257,11.56907,2025-05-28T10:19:42Z,48.14093,0,"{'display_name': 'Technische Universität München ', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5219667257?se=Uq9wsW5O8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=E236194466FA179F449B7CBBCBA6BF0A56215239,"Munich Data Science Institute (MDSI) Technische Universität MünchenTUM - Logo IT-Systemadministrator (m/w/d) am Munich Data Science Institute Das Munich Data Science Institute (MDSI) ist ein Integratives Forschungsinstitut an der Technischen Universität München (TUM). Es ist interdisziplinär und fachbereichsübergreifend in den Bereichen Data Science, Maschinelles Lernen und Künstliche Intelligenz ausgerichtet. Das Institut fungiert als Vermittler und Multiplikator modernster Data- Science-Prakt…","{'display_name': 'Altstadt-Lehel, München', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel']}",Adzuna::API::Response::Job,"{'label': 'Lehrberufe', 'tag': 'teaching-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXE5d3NXNU84QkdfQ3R4aGo0VkhqZyIsImkiOiI1MTQxNzAxMTkzIn0.gpDo4klfYJqBwhlv8HXGTGTNUSSq7o8MYWTCNnaAgb0,Senior Full-Stack Data Analytics/Data Science Expert im Competence Center Digital Accelerator (d/m/w/x),5141701193,9.187224,2025-04-12T06:57:42Z,48.776198,0,"{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5141701193?se=Uq9wsW5O8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=AC173C306678BFC9415C57CAF30C677C591D1C25,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg'}",Adzuna::API::Response::Job,"{'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXE5d3NXNU84QkdfQ3R4aGo0VkhqZyIsImkiOiI1MjM3NjM2MDM0In0.sQdbfWanxuDdNyl3lwrTtqPXBrpRCv6El2Z7K8ragrQ,Universitätsprofessur W3 (m/w/d) für Mathematische Statistik und Data Science,5237636034,,2025-06-07T03:33:35Z,,0,"{'display_name': 'Ruhr-Universität Bochum', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5237636034?se=Uq9wsW5O8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=4CFF414470129F180FB69DAA02AE0764119F36EF,In der Fakultät für Mathematik der RUB ist zum nächstmöglichen Zeitpunkt eine Universitätsprofessur W3 [m/w/d] für Mathematische Statistik und Data Science zu besetzen (vorzeitige Nachfolge Prof. Holger Dette). Die*der zukünftige Stelleninhaber*in soll in Forschung und Lehre das Fachgebiet Mathematische Statistik und Data Science vertreten. Bewerber*innen sollen sowohl in Forschung als auch in Lehre hervorragend qualifiziert sein. Ihr international sichtbares Forschungsprofil soll dabei vorhand…,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'teaching-jobs', 'label': 'Lehrberufe'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0ODg4ODc2NCIsInMiOiJVcTl3c1c1TzhCR19DdHhoajRWSGpnIn0.n2H18tXl-XVsLC7VKhg6nGTXVbXF58vQcA1uZJvG5yc,Praktikant (m/w/d) Data Science,5248888764,,2025-06-13T19:16:06Z,,0,"{'display_name': 'Diehl Defence GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5248888764?se=Uq9wsW5O8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=2D9AA6F6BDFAF69DC1317C5678F35DB50DE1C2EC,"Digitale Trans­formation. Nach­haltig­keit. Friedens­sicherung. Spannende Aufgaben, an denen auch wir bei Diehl in unseren fünf Teil­konzernen Metall, Controls, Defence, Aviation und Metering und unsere über 16.000 Mit­arbeiter­innen und Mit­arbeiter mit Hochdruck arbeiten. Entdecke faszinierende Techno­logien und bewirb dich. In einem von Vertrauen und Mut geprägten Familien­unter­nehmen, das beständig und stabil ist – aus Tradition. Für unseren Standort Diehl Defence GmbH & Co. KG in Röthenba…","{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",Adzuna::API::Response::Job,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXE5d3NXNU84QkdfQ3R4aGo0VkhqZyIsImkiOiI1MjIwODQ4MTAyIn0.2ChvroL_Cqp60hUwSz_M0SWZHAh5qN6HGr7cEtjnDyU,Praktikant Data Science (m/w/d),5220848102,9.209895,2025-05-28T23:29:42Z,49.142335,0,"{'display_name': 'Kaufland', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5220848102?se=Uq9wsW5O8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=A2C99B734B74A77FD100FB820C61753D8F5A4C1B,"Du willst mehr als Uni und möchtest erste Berufseinblicke und Kontakte knüpfen? Dann bist du hier richtig! Als Werkstudent oder Praktikant bei Kaufland gehörst du von Beginn an zu einem starken Team und kannst zeigen, was in dir steckt. Werde auch du Teil von teamkaufland! Wir zählen auf dich: Du unterstützt unser Team bei der Bearbeitung unserer Analytics Use Cases entlang der gesamten Wertschöpfungskette bei Kaufland. Vielfältige Aufgaben? Na klar: Lerne unsere Projekte und Arbeitsweisen währ…","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn'], 'display_name': 'Heilbronn, Heilbronn (Kreis)'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NjM3MzY3MCIsInMiOiJVcTl3c1c1TzhCR19DdHhoajRWSGpnIn0.LmW0qXDWHxZSJ4NgLVeDgv9DAwP9gDEsNNWRB235tAc,Mitarbeiter (m/w/d) Medizinische Dokumentation / Datenmanagement / Data Science in der Medizin,5256373670,9.856945,2025-06-18T15:49:29Z,48.383137,0,"{'display_name': 'Deutsches Register für hämatopoetische Stammzelltransplantation und Zelltherapie e.V.', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5256373670?se=Uq9wsW5O8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=56B8DB5DB86ADAC325F7A94708BDAB89D6790885,"Das Deutsche Register für hämatopoetische Stammzelltransplantation und Zelltherapie e. V. (DRST) ist die nationale Dokumentationszentrale für die Erfassung klinischer Basisdaten aller in Deutschland durchgeführten Blutstammzelltransplantationen und Zelltherapien. Dieser Datenbestand bildet die Grundlage für zahlreiche nationale und internationale klinische Studien. Das DRST unterstützt so die Forschung dabei, Therapien für schwerkranke Patienten zu entwickeln und zu optimieren. Zur Verstärkung …","{'display_name': 'Ulm, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm']}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXE5d3NXNU84QkdfQ3R4aGo0VkhqZyIsImkiOiI1MjYwMzA0MDM4In0.KVyivUEGgSeZzmzPFyV85wFKL29ppiFcOO0G7XQqMXo,Duales Studium Bachelor of Science (B. Sc.) (w/m/d)- Wirtschaftsinformatik - 2026,5260304038,9.06857,2025-06-20T20:16:13Z,48.82434,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'TRUMPF SE + Co. KG'}",https://www.adzuna.de/land/ad/5260304038?se=Uq9wsW5O8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=A9D52FBF23FE4D26D8280B8B544185BD08FF46FF,"Aufgaben Wie mutig sind Sie? Als Hochtechnologieunternehmen für Werkzeugmaschinen und Lasertechnik suchen wir Menschen, die sich neuen Herausforderungen mit frischem Denken und tatkräftigem Handeln stellen. Dafür ermöglichen wir Ihnen die Freiräume, mutige Ideen in unserem Familienunternehmen einzubringen. Gemeinsam mit Ihnen wollen wir die digitale Vernetzung der fertigenden Industrie vorantreiben. Unsere Leidenschaft und der Gestaltungswille machen uns dabei zum Garanten für Innovationskraft …","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ludwigsburg (Kreis)', 'Ditzingen'], 'display_name': 'Ditzingen, Ludwigsburg (Kreis)'}",Adzuna::API::Response::Job,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0MjY2NjcyNyIsInMiOiJVcTl3c1c1TzhCR19DdHhoajRWSGpnIn0.avR1O0Uhu1U7OCl4fiBCzv0AJCdfr5gBlkB8ri_JEwQ,KI/ Data Science Consultant (Mensch ),5242666727,8.66796,2025-06-10T15:09:46Z,48.88901,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'itmX GmbH'}",https://www.adzuna.de/land/ad/5242666727?se=Uq9wsW5O8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=147489E0C114572F20B779A0150473CCB2323FEE,"Bei itmX fokussieren wir uns auf die Geschäftsprozesse in den Bereichen Marketing, Vertrieb, Service und Commerce unter Verwendung der Microsoft Power Platform, Microsoft 365, SAP ERP und unser eigenem Produkt der itmX crm suite. Unser Ziel ist es dabei Microsoft und SAP bestmöglich prozessual sowie funktional zu verbinden. Tätigkeiten Analyse von Geschäftsprozessen und Identifikation von Optimierungspotenzialen durch den Einsatz von KI für Digitalisierungsprojekte Beratung und Unterstützung un…","{'area': ['Deutschland', 'Baden-Württemberg', 'Pforzheim', 'Brötzingen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Brötzingen, Pforzheim'}",Adzuna::API::Response::Job,"{'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXE5d3NXNU84QkdfQ3R4aGo0VkhqZyIsImkiOiI1MjE5NjY3MjQxIn0.E0VAlNV1UK0RmguuVYRHKDt3Q-TkXZNatVaYGKIvrsE,IT Systems Administrator (m/f/d) at Munich Data Science Institute,5219667241,11.56907,2025-05-28T10:19:40Z,48.14093,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Technische Universität München '}",https://www.adzuna.de/land/ad/5219667241?se=Uq9wsW5O8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=40EC2F27474CCBE942D7A1AB60E02B2BB5C05FDA,"Munich Data Science Institute (MDSI) Technische Universität MünchenTUM - Logo IT Systems Administrator (m/f/d) at Munich Data Science Institute The Munich Data Science Institute (MDSI) is an integrative research institute at the Technical University of Munich (TUM). It is interdisciplinary and cross-departmental in the fields of data science, machine learning, and artificial intelligence. The institute acts as a facilitator and multiplier of state-of-the-art data science practices, technologies…","{'display_name': 'Altstadt-Lehel, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'teaching-jobs', 'label': 'Lehrberufe'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXE5d3NXNU84QkdfQ3R4aGo0VkhqZyIsImkiOiI1MjMxNTA4NzkzIn0.rL2H3RTDruK2SM1sJzlods9R2hDUu0coItHKpdG0mWo,Werkstudent (m/w/d) – Risikomanagement | Data Science,5231508793,13.420806,2025-06-04T01:37:41Z,52.507706,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Sparkassen Rating und Risikosysteme GmbH'}",https://www.adzuna.de/land/ad/5231508793?se=Uq9wsW5O8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=01D1B373582988AA7B7A2329D39248E93DB969B8,"Die Sparkassen Rating und Risikosysteme (SR) ist der zentrale Dienstleister für Verfahren des Risiko­manage­ments in der Sparkassen-Finanzgruppe. Wir unterstützen die Institute mit Standardlösungen in den Bereichen der Risiko­messung und -steuerung, der regulatorischen Banksteuerung sowie im Vertrieb mit Data-Analytics-Lösungen. Gemeinsam mit unseren Partnern bieten wir den Instituten, von der Konzeption der Verfahren, über deren Weiterentwicklung, IT-Umsetzung und Umsetzungsunterstützung, zent…","{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXE5d3NXNU84QkdfQ3R4aGo0VkhqZyIsImkiOiI1MjU1NTQ3MTAwIn0.IyUmwy-Nyg6svB7NcBfLq_je_ypXAPgawzWjqAYW0Mo,Praktikant*in Data Analytics/Data Science (Pflicht-Praktikum),5255547100,9.187224,2025-06-18T02:25:02Z,48.776198,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Group AG'}",https://www.adzuna.de/land/ad/5255547100?se=Uq9wsW5O8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=6A3165EA6EE78B3EAD88E052C6452E1B0B1CC8EB,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
