title,redirect_url,company,longitude,adref,salary_is_predicted,__CLASS__,location,latitude,description,id,category,created,contract_time,contract_type,salary_max,salary_min
Engineering Lead Health & Performance (m/w/d),https://www.adzuna.de/land/ad/5323326895?se=ziwSioNr8BG_QdaBTQ4Oag&utm_medium=api&utm_source=a4bcf954&v=413C9A3461E5202BED423F5830CC87C1B4689BBF,"{'display_name': 'Schwarz IT', '__CLASS__': 'Adzuna::API::Response::Company'}",9.209895,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMyMzMyNjg5NSIsInMiOiJ6aXdTaW9OcjhCR19RZGFCVFE0T2FnIn0.5etovfMlDi9DmM3Vp5AWVaDWcHpC4dxBET1Uq1uyyAo,0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Heilbronn, Heilbronn (Kreis)'}",49.142335,"Die Schwarz IT betreut die gesamte digitale Infrastruktur und alle Softwarelösungen der Unternehmen der Schwarz Gruppe. Sie ist somit für Auswahl, Bereitstellung und Betrieb sowie Weiterentwicklung von IT-Infrastrukturen, IT-Plattformen und Business-Anwendungen zuständig. Um die Fachbereiche durch IT-Lösungen optimal bei deren Geschäftsprozessen zu unterstützen, nimmt die Schwarz IT die Anforderungen der Fachbereiche in Beratungsgesprächen auf und erarbeitet gemeinsam mit diesen professionelle …",5323326895,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Technikerstellen', 'tag': 'engineering-jobs'}",2025-07-26T18:27:25Z,,,,
Werkstudent Projektmanagement mit Schwerpunkt Prozessanalyse (m/w/d),https://www.adzuna.de/land/ad/5324935132?se=ziwSioNr8BG_QdaBTQ4Oag&utm_medium=api&utm_source=a4bcf954&v=D28E22F1030DFCA8D80B59C569992D2F3909FA63,"{'display_name': 'rola Security Solutions GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",11.12773,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieml3U2lvTnI4QkdfUWRhQlRRNE9hZyIsImkiOiI1MzI0OTM1MTMyIn0.d-YzvVJS4j8lRdJ5SsTiOUETiU0JvVq7RqdRNcuiSSY,0,Adzuna::API::Response::Job,"{'display_name': 'Oberhausen, Weilheim-Schongau (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Weilheim-Schongau (Kreis)', 'Oberhausen']}",47.77625,rola Security Solutions steht für Informationsmanagement im Sicherheitsbereich und ist Partner Nr. 1 für deutsche Behörden und Organisationen mit Sicherheitsaufgaben sowie Lieferant für zahlreiche internationale Kunden im Sicherheitsbereich. Das Unternehmen mit Sitz in Oberhausen wurde 1983 gegründet und ist Marktführer in Deutschland. rola zählt mit über 350 Mitarbeiterinnen und Mitarbeitern zu den verlässlichsten Anbietern von IT-Lösungen im Bereich der Inneren und Äußeren Sicherheit. Seit 20…,5324935132,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",2025-07-28T06:59:44Z,,,,
Duales Studium Data Science Und Künstliche Intelligenz 2026 (m/w/d),https://www.adzuna.de/land/ad/5321279000?se=ziwSioNr8BG_QdaBTQ4Oag&utm_medium=api&utm_source=a4bcf954&v=970DADAF17E0D393E9957B9990D791297E8C927C,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schwarz Corporate Solutions'}",9.2274,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMyMTI3OTAwMCIsInMiOiJ6aXdTaW9OcjhCR19RZGFCVFE0T2FnIn0.PQdbUM04__0UF1TaXEBW2a2mrJMJ89pR08FzVa4XG44,0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}",49.18975,"Als weltweit agierendes Unternehmen benötigen wir eine IT-Landschaft, die jederzeit reibungslos funktioniert, sich stets auf dem neuesten Stand der Technik befindet und sich an den Bedürfnissen unserer Kunden innerhalb der Unternehmen der Schwarz Gruppe orientiert. An der Schnittstelle zwischen Daten und IT erarbeiten wir tragfähige Lösungen, die maßgeblich und sichtbar zu unserem Erfolg . klicken sie bewerben, für die volle Stellenbeschreibung",5321279000,"{'label': 'Stellen aus Handel & Bau', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'trade-construction-jobs'}",2025-07-25T07:34:12Z,,,,
Duales Studium (DHBW) - Cyber Security (m/w/d) 2026,https://www.adzuna.de/land/ad/5323328983?se=ziwSioNr8BG_QdaBTQ4Oag&utm_medium=api&utm_source=a4bcf954&v=2550E8551F460C0D08F3B91D6B6FF8D657F84CB9,"{'display_name': 'Schaeffler Technologies AG & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",10.88109,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMyMzMyODk4MyIsInMiOiJ6aXdTaW9OcjhCR19RZGFCVFE0T2FnIn0.TLEbVSWryDM9YooZ6NElc6c7r7lFC7eu94VlDNFBjGU,0,Adzuna::API::Response::Job,"{'display_name': 'Herzogenaurach, Erlangen-Höchstadt (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Erlangen-Höchstadt (Kreis)', 'Herzogenaurach']}",49.56892,"Du bist technikbegeistert und voller Ideen, mit denen Du die Welt bewegen willst? Dann ist eine Ausbildung oder ein duales Studium bei Schaeffler genau das Richtige für Dich. Ohne unsere Produkte könnten Autos nicht fahren, Maschinen nicht laufen und Flugzeuge nicht fliegen. Als führender Anbieter von Wälzlagern für sämtliche Industrien und wichtiger Partner im internationalen Automobilbau bietet Dir Schaeffler ein hervorragendes Umfeld für Deinen Start in die Berufswelt. Aufgaben Im Überblick:…",5323328983,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-07-26T18:28:26Z,,,,
(Senior-) Data Architekt (m/w/d),https://www.adzuna.de/land/ad/5282421111?se=ziwSioNr8BG_QdaBTQ4Oag&utm_medium=api&utm_source=a4bcf954&v=20BD6C3C1A34C914BDC956F38F667B26ABC526F5,"{'display_name': 'Vereinigte Hagelversicherung VVaG', '__CLASS__': 'Adzuna::API::Response::Company'}",8.679778,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI4MjQyMTExMSIsInMiOiJ6aXdTaW9OcjhCR19RZGFCVFE0T2FnIn0.9Vg5jt7EBx1EfJko6V3v8Z7Z1VidtA-5-n0HXeyGyIA,0,Adzuna::API::Response::Job,"{'display_name': 'Gießen, Gießen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Gießen (Kreis)', 'Gießen']}",50.583286,"Die VEREINIGTE HAGEL ist Europas führender Spezialist für Ernte­versiche­rungen. Seit über 200 Jahren stehen wir als verläss­licher Partner an der Seite der Land­wirtschaft und wachsen konti­nuier­lich weiter. Unsere maßge­schnei­derten Produkte bieten umfassen­den Schutz vor Ertrags­verlusten durch Wetter­gefahren. Mit innovativen Ideen und mo­dernster Techno­logie gestalten wir aktiv die Zukunft unserer Branche. Unser enga­giertes und kompe­tentes Team entwickelt nach­haltige Lösungen, die un…",5282421111,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",2025-07-03T22:12:22Z,,,,
Duales Studium Wirtschaftsinformatik 2026 Neckarsulm (m/w/d),https://www.adzuna.de/land/ad/5323326870?se=ziwSioNr8BG_QdaBTQ4Oag&utm_medium=api&utm_source=a4bcf954&v=B5D83AA6D481795C5824A389802F3038C4156674,"{'display_name': 'Schwarz Corporate Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",9.2274,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieml3U2lvTnI4QkdfUWRhQlRRNE9hZyIsImkiOiI1MzIzMzI2ODcwIn0.ATfwQ6zjwcRCYw6oxe4AlPRUwqM04j98fHY9OmAVW8A,0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",49.18975,"Als weltweit agierendes Unternehmen benötigen wir eine IT-Landschaft, die jederzeit reibungslos funktioniert, sich stets auf dem neuesten Stand der Technik befindet und sich an den Bedürfnissen unserer Kunden innerhalb den Unternehmen der Schwarz Gruppe orientiert. An der Schnittstelle zwischen BWL und IT erarbeiten wir tragfähige Lösungen, die maßgeblich und sichtbar zu unserem Erfolg beitragen. Programmbeginn: 01.09.2026 mit dem Begrüßungsmonat Studienbeginn: 01.10.2026 Studiendauer: 3 Jahre …",5323326870,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-07-26T18:27:25Z,,,,
"Pflichtpraktikum im Bereich ""Final Assembly""",https://www.adzuna.de/land/ad/5322748188?se=tOpii4Nr8BGZR7i4wiJtwQ&utm_medium=api&utm_source=a4bcf954&v=2A83779D5E92A74BB33AB0D087D00F8E3EE6B72D,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bosch Gruppe'}",10.373516,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidE9waWk0TnI4QkdaUjdpNHdpSnR3USIsImkiOiI1MzIyNzQ4MTg4In0.zAAmWGwRtPpYtdPjHa_2GHBdCkVFfz6USCYJdgioxcE,0,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Salzgitter, Niedersachsen', 'area': ['Deutschland', 'Niedersachsen', 'Salzgitter']}",52.120502,"Möchten Sie Ihre Ideen in nutzbringende und sinnvolle Technologien verwandeln? Ob im Bereich Mobility Solutions, Consumer Goods, Industrial Technology oder Energy and Building Technology - mit uns verbessern Sie die Lebensqualität der Menschen auf der ganzen Welt. Willkommen bei Bosch. Die Robert Bosch Elektronik GmbH freut sich auf Ihre Bewerbung! Anstellungsart: Befristet Arbeitszeit: Vollzeit Arbeitsort: Salzgitter Aufgaben Du suchst ein Praktikum in einem dynamischen Fertigungsbereich der E…",5322748188,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Fertigung', 'tag': 'manufacturing-jobs'}",2025-07-26T06:48:53Z,,,,
Senior Produktmanager Digitale Services (m/w/d),https://www.adzuna.de/land/ad/5303116989?se=tOpii4Nr8BGZR7i4wiJtwQ&utm_medium=api&utm_source=a4bcf954&v=44FB307226207C7DF4E8941022F207C090D39CCC,"{'display_name': 'WAGNER Group GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",9.73965,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMwMzExNjk4OSIsInMiOiJ0T3BpaTROcjhCR1pSN2k0d2lKdHdRIn0.IsYtnq58euVi-CV3EEs23RtjK6CKb-tOvw2Ghvl0-n4,0,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Langenhagen, Region Hannover (Kreis)', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen']}",52.44731,"Kunden, Partner und Mitarbeitende begeistern. Das wollen wir. Kommen Sie ins teamWAGNER. Bringen Sie Ihre Kompetenz und Expertise ein, damit wir auch weiterhin mit unseren kreativen und ideenreichen Köpfen innovative Brandschutzlösungen entwickeln und die Zukunft unserer Technologieführerschaft sichern. In einem familiären Umfeld, das von einem respektvollen Miteinander lebt, bieten wir Ihnen einen sicheren Arbeitsplatz und vielfältige Entwicklungsperspektiven, um Ihre individuellen Ziele zu er…",5303116989,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-07-15T06:10:42Z,,,,
Praktikant*in Projektmanagement Data-Driven Development,https://www.adzuna.de/land/ad/5321673743?se=tOpii4Nr8BGZR7i4wiJtwQ&utm_medium=api&utm_source=a4bcf954&v=82179D42707B118E7FAAC67488A866423E528A41,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",8.98349,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidE9waWk0TnI4QkdaUjdpNHdpSnR3USIsImkiOiI1MzIxNjczNzQzIn0.xncGNW272zxXEoY9NcfKBv0eZIs7bSM85fqPJiMQ1-o,0,Adzuna::API::Response::Job,"{'display_name': 'Böblingen, Böblingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Böblingen'], '__CLASS__': 'Adzuna::API::Response::Location'}",48.68872,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",5321673743,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",2025-07-25T18:28:33Z,,,,
Referent für Standardisierung und Förderprogramme / Wissenschaftlicher Mitarbeiter (m/w/d),https://www.adzuna.de/land/ad/5324156773?se=tOpii4Nr8BGZR7i4wiJtwQ&utm_medium=api&utm_source=a4bcf954&v=458D4C1288B994F93F72444636E99D2308ED91DC,"{'display_name': 'VIVAVIS AG', '__CLASS__': 'Adzuna::API::Response::Company'}",8.40934,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMyNDE1Njc3MyIsInMiOiJ0T3BpaTROcjhCR1pSN2k0d2lKdHdRIn0.JGJiu6hKA7zyfDI72P5bns-iwp_OWjPIo9_MNaET_ZE,0,Adzuna::API::Response::Job,"{'display_name': 'Ettlingen, Karlsruhe (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Ettlingen'], '__CLASS__': 'Adzuna::API::Response::Location'}",48.943,"Wir übernehmen Verantwortung für das nachhaltige Management von Energie und Wasser und leisten damit unseren Beitrag zur Energie­wende. Durch Data Science machen wir Daten zu nutzbaren Informationen und helfen unseren Kunden neue, zukunfts­fähige Geschäfts­felder in der Energie­branche zu erschließen. Für unsere Mission brauchen wir tatkräftige Pioniere mit Teamgeist, Kompetenz und Weitsicht. Wir digitalisieren den Betrieb von Energie- und Wassersystemen und machen Daten intelligent nutzbar. Da…",5324156773,"{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs'}",2025-07-27T06:30:18Z,,,,
IT-Spezialist/-in Open Data (m/w/d),https://www.adzuna.de/land/ad/5314725113?se=tOpii4Nr8BGZR7i4wiJtwQ&utm_medium=api&utm_source=a4bcf954&v=C81139C1C2410DDF5642369B550D54E039056D32,"{'display_name': 'Landeshauptstadt Stuttgart', '__CLASS__': 'Adzuna::API::Response::Company'}",9.187224,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMxNDcyNTExMyIsInMiOiJ0T3BpaTROcjhCR1pSN2k0d2lKdHdRIn0.fOp2N2vbWeydvUZXW2MjPAHcfLBYDvRFEMUodM9KO-c,0,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}",48.776198,"IT-Spezialist/-in Open Data (m/w/d) Wir suchen Sie für das Statistische Amt der Landeshauptstadt Stuttgart. Die Stelle ist unbefristet zu besetzen. Das Statistische Amt ist Kompetenzzentrum und zentraler Dienstleister für Daten, Analysen und Wahlen innerhalb der Stadtverwaltung Stuttgart. Das Sachgebiet „IT und Kommunales Informationssystem“ ist für die gesamte Informationstechnik des Statistischen Amts zuständig sowie für die Weiterentwicklung und den Betrieb des statistischen Informationsmana…",5314725113,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",2025-07-21T18:23:32Z,,,,
"Data Science Auditor (all genders) within BNP Paribas Inspection Générale, Hub Central & Eastern Europe (Hu - Inklusiver Job   ",https://www.adzuna.de/details/5274056947?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BNP Paribas Gruppe Deutschland'}",8.650578,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI3NDA1Njk0NyIsInMiOiJ0T3BpaTROcjhCR1pSN2k0d2lKdHdRIn0.47n7hMKSL5XN84_9H9McXMA9arOe7-SjbUY6ujZpfIY,0,Adzuna::API::Response::Job,"{'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location'}",50.129683,"In Frankfurt, we are looking for you to join us in a full-time or part-time permanent position as Data Science Auditor (all genders) within BNP Paribas Inspection Générale, Hub Central & Eastern Europe (Hub CEE) Do you want to be part of the Third Line of Defence and protect one of the largest system relevant European banks? Are you looking for a multicultural and diverse team that supports you from day one? How about a new challenge to grow and explore your full potential? If your answer is ""Y…",5274056947,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",2025-06-28T22:11:22Z,,,,
Duales Studium Wirtschaftsinformatik an der DHSH in Kiel,https://www.adzuna.de/land/ad/5254247590?se=tOpii4Nr8BGZR7i4wiJtwQ&utm_medium=api&utm_source=a4bcf954&v=DCB079E31892165FADCD89FABEABAA1973F5B3B2,"{'display_name': 'Duale Hochschule Schleswig-Holstein ', '__CLASS__': 'Adzuna::API::Response::Company'}",10.137982,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NDI0NzU5MCIsInMiOiJ0T3BpaTROcjhCR1pSN2k0d2lKdHdRIn0.TTxIuZYfbXP5_0C9FFoP1s2oIDGIKhnzMTtfQ9KLP5c,0,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Kiel, Schleswig-Holstein', 'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel']}",54.319658,"Die Duale Hochschule Schleswig-Holstein (DHSH) bietet als staatlich anerkannte Hochschule für angewandte Wissenschaften in Trägerschaft der Wirtschaftsakademie Schleswig-Holstein an den Studienstandorten Kiel, Lübeck und Flensburg im Zusammenspiel mit der Wirtschaft im Land duale Studiengänge und praxisverbundene Forschung. Sie setzt die Tradition der früheren Berufsakademie fort, aus der heraus sie sich in 2018 zur Dualen Hochschule gewandelt hat. Damit kann die noch junge Hochschule auf knapp…",5254247590,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",2025-06-17T08:10:38Z,,,,
Referent/in /Cloud-Architekt/in (m/w/d),https://www.adzuna.de/land/ad/5319965379?se=tOpii4Nr8BGZR7i4wiJtwQ&utm_medium=api&utm_source=a4bcf954&v=D5458F7F2368A861397128DABCEB2A4E6043B87B,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bundesamt für Kartographie und Geodäsie '}",8.650578,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMxOTk2NTM3OSIsInMiOiJ0T3BpaTROcjhCR1pSN2k0d2lKdHdRIn0.4VsgvaIrIczDgCCOAswBeLvRSiGiNPEHd1O2943EbiU,0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen', '__CLASS__': 'Adzuna::API::Response::Location'}",50.129683,"Wir sind das Bundesamt für Kartographie und Geodäsie (BKG). Wir sorgen dafür, dass Ihr Navi immer den richtigen Weg findet und versorgen Deutschland mit Geodaten. Unsere Produkte sind die Problemlöser für Umwelt, Klima, Sicherheit und Infrastruktur und unterstützen u. a. das Technische Hilfswerk oder die Bundespolizei bei der Bewältigung ihrer Aufgaben. Starten Sie Ihre Karriere im Bundesamt für Kartographie und Geodäsie! Für unser Team im Referat TI2 suchen wir am Standort Leipzig oder Frankfu…",5319965379,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",2025-07-24T18:26:00Z,,,,
Werkstudent (m/w/d) Business Development – CPO Office,https://www.adzuna.de/land/ad/5303118003?se=tOpii4Nr8BGZR7i4wiJtwQ&utm_medium=api&utm_source=a4bcf954&v=C0A88503C2B6BD383288AEF0CF2DB4375A989651,"{'display_name': 'DFMG Deutsche Funkturm GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",7.007059,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidE9waWk0TnI4QkdaUjdpNHdpSnR3USIsImkiOiI1MzAzMTE4MDAzIn0._0VBYq2HxNmitMFKqpDEhvd-oUISwJSwcKdWwBFmjrk,0,Adzuna::API::Response::Job,"{'display_name': 'Leverkusen, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Leverkusen'], '__CLASS__': 'Adzuna::API::Response::Location'}",51.048715,"Du möchtest hoch hinaus? Wir auch! Bei der Deutschen Funkturm akquirieren, planen, bauen, betreiben und vermarkten wir in Deutschland ein Portfolio von mehr als 34.600 Funkstandorten für Mobilfunk, Richtfunk und Rundfunk. Damit bilden wir das Fundament, dass die Menschen sich immer und überall miteinander verbinden können. Wir sind an elf Standorten bundesweit vertreten, der Firmensitz ist in Münster. Mit einer Milliarde Euro Umsatz und mehr als 1.000 realisierten Funkstandorten pro Jahr sind w…",5303118003,"{'label': 'Verwaltungsstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'admin-jobs'}",2025-07-15T06:10:55Z,,,,
"Duales Studium Wirtschaftsinformatik/data Science (b.sc.), Stuttgart 2026 (w/m/d)",https://www.adzuna.de/land/ad/5309907447?se=tOpii4Nr8BGZR7i4wiJtwQ&utm_medium=api&utm_source=a4bcf954&v=3FBA8E52DC6C39ACF5B27893FC6DA2116B6C059C,"{'display_name': 'Mercedes-Benz Group AG', '__CLASS__': 'Adzuna::API::Response::Company'}",9.30568,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMwOTkwNzQ0NyIsInMiOiJ0T3BpaTROcjhCR1pSN2k0d2lKdHdRIn0.AQrEiD_TI6B9kj_mCfCisYcD7Zzv4WqHtL_2b1Exf-0,0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Esslingen am Neckar', 'Pliensauvorstadt'], 'display_name': 'Pliensauvorstadt, Esslingen am Neckar', '__CLASS__': 'Adzuna::API::Response::Location'}",48.73986,"Life is always about becoming Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können . klicken sie bewerben, für die volle Stellenbeschreibung",5309907447,"{'tag': 'trade-construction-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Handel & Bau'}",2025-07-18T16:59:11Z,,,,
Data Steward (w/m/d),https://www.adzuna.de/land/ad/5309938659?se=tOpii4Nr8BGZR7i4wiJtwQ&utm_medium=api&utm_source=a4bcf954&v=0A070E70060FB4499498B44D80E508AFD9053A08,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Karlsruher Institut für Technologie  Campus Nord'}",8.42763,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMwOTkzODY1OSIsInMiOiJ0T3BpaTROcjhCR1pSN2k0d2lKdHdRIn0.ftBsMhmLVGSRaNFilj7FAkdKWrKJblBrVJ9GvZUD2xE,0,Adzuna::API::Response::Job,"{'display_name': 'Eggenstein-Leopoldshafen, Karlsruhe (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Eggenstein-Leopoldshafen'], '__CLASS__': 'Adzuna::API::Response::Location'}",49.09022,"Als „Die Forschungsuniversität in der Helmholtz-Gemeinschaft“ schafft und ver­mittelt das Karlsruher Institut für Technologie (KIT) Wissen für Gesellschaft und Umwelt. Ziel ist es, zu den globalen Herausforderungen maß­gebliche Beiträge in den Feldern Energie, Mobilität und Information zu leisten. Daran arbeiten am KIT rund 10.000 Mitarbeiterinnen und Mitarbeiter auf einer breiten disziplinären Basis in Forschung, Lehre und Innovation zusammen. Wir suchen für das Institut für Nanotechnologie (I…",5309938659,"{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",2025-07-18T18:17:49Z,,,,
Werkstudent:in Data Science,https://www.adzuna.de/details/4703047400?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'nerou GmbH'}",6.92606,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDcwMzA0NzQwMCIsInMiOiJ0T3BpaTROcjhCR1pSN2k0d2lKdHdRIn0.V0QSLb0bp5kSv7lnyMk89McBAgN5Ep4yB_q01u0fa3I,0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln', 'Klettenberg'], 'display_name': 'Klettenberg, Köln', '__CLASS__': 'Adzuna::API::Response::Location'}",50.9111,"Deine Tätigkeiten Du extrahierst und validierst große Datenbestände auf Grundlage verschiedener Fragestellungen Du analysierst Datensätze mit geeigneten statistischen Methoden Du ergänzt unser motiviertes Team mit Machine Learning- und Data Science-Expertise Über nerou Die Datenanalyse-Software von nerou unterstützt Betreiber von Kläranlagen bei täglichen Entscheidungen in der Anlagensteuerung. In Kläranlagen müssen komplexe Entscheidungen getroffen werden, um die Anlage auf sich täglich ändern…",4703047400,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",2024-05-22T08:24:33Z,,,,
Werkstudent:in Data Science,https://www.adzuna.de/details/4783696939?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'nerou GmbH'}",6.92606,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidE9waWk0TnI4QkdaUjdpNHdpSnR3USIsImkiOiI0NzgzNjk2OTM5In0.34bQIlAjAPv18Ve7wJxcr9yraDktR02pLCERDfZIbwo,0,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln', 'Klettenberg'], 'display_name': 'Klettenberg, Köln'}",50.9111,"Deine Tätigkeiten Du extrahierst und validierst große Datenbestände auf Grundlage verschiedener Fragestellungen Du analysierst Datensätze mit geeigneten statistischen Methoden Du ergänzt unser motiviertes Team mit Machine Learning- und Data Science-Expertise Deine Erfahrung Du studierst (Wirtschafts-)Informatik, Mathematik oder etwas vergleichbares Du hast Erfahrung im Umgang mit Data Science und Machine Learning Du hast grundliegende Kenntnisse mit Python Du bist in der Lage, deine Arbeit selb…",4783696939,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",2024-07-17T21:51:40Z,part_time,contract,450.0,450.0
